,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
62,3326.6,28140,27240,533.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,8040,0,누락없음,5,2019-12-03,주간,2019-12-02 15:56,월,안겹침,0,8,0,A,평일,0
63,665.9,3900,3840,557.5,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,13380,0,누락없음,4,2019-12-04,야간,2019-12-04 6:26,수,안겹침,0,7,0,A,평일,0
64,2426.7,22080,21600,659.0,6,80880,13480,0,0,0,2,13840,6920,0,0,0,0,0,0,0,0,0,8,94720,13480,0,0,0,8,94720,13480,0,0,0,6360,0,누락없음,5,2019-12-05,주간,2019-12-04 16:15,수,겹침,0,8,6,AS,평일,0
65,5705.7,166320,114240,399.1,0,0,0,8,52280,6730,0,0,0,0,0,0,0,0,0,0,0,0,8,52280,6730,0,0,0,6,38820,6470,2,13460,6730,66360,0,누락없음,5,2019-12-09,야간,2019-12-07 8:01,토,안겹침,0,10,0,C,주말,0
66,764.4,4500,4440,801.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1560,0,누락없음,4,2019-12-11,주간,2019-12-10 18:33,화,안겹침,0,4,0,A,평일,0
67,497.3,2940,2700,830.6,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,6,80880,13480,0,0,0,720,0,누락없음,4,2019-12-12,주간,2019-12-11 18:56,수,안겹침,0,7,0,A,평일,0
68,2558.2,21900,20700,597.6,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,6780,0,누락없음,5,2019-12-12,야간,2019-12-12 4:07,목,안겹침,0,9,0,A,평일,0
69,554.8,3180,3060,791.4,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,1080,0,누락없음,4,2019-12-13,주간,2019-12-12 19:02,목,안겹침,0,6,0,A,평일,0
70,7787.6,153780,126840,249.0,0,0,0,1,51965,51965,0,0,0,0,0,0,0,0,0,0,0,0,1,51965,51965,0,0,0,1,51965,51965,0,0,0,89640,0,누락없음,6,2019-12-16,주간,2019-12-14 6:55,토,안겹침,0,5,0,C,주말,0
71,4845.2,43500,42840,68.3,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,302100,0,누락없음,5,2019-12-18,주간,2019-12-17 18:38,화,안겹침,0,12,0,A,평일,0
72,301.8,1800,1620,793.3,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,6,80880,13480,0,0,0,960,0,누락없음,4,2019-12-19,야간,2019-12-19 7:18,목,안겹침,0,7,0,A,평일,0
73,2286.0,21180,21060,757.3,10,89680,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,89680,13480,0,0,0,10,89680,13480,0,0,0,1020,0,누락없음,5,2019-12-19,주간,2019-12-18 18:56,수,안겹침,0,7,0,A,평일,0
74,1983.0,17700,17580,728.6,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,1320,0,누락없음,5,2019-12-20,주간,2019-12-19 19:20,목,안겹침,0,10,0,A,평일,0
75,4388.0,32220,31860,533.6,4,70500,18500,2,40000,20000,0,0,0,0,0,0,0,0,0,0,0,0,6,110500,20000,0,0,0,4,70500,18500,2,40000,20000,900,0,누락없음,6,2019-12-25,야간,2019-12-25 2:19,수,안겹침,0,2,0,AC,평일,0
76,161.0,2400,2280,1034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94250,18850,0,0,0,5,94250,18850,0,0,0,300,0,강종누락,5,2019-12-25,야간,2019-12-25 13:38,수,안겹침,0,7,0,,평일,0
77,2209.3,19740,19080,678.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1500,0,누락없음,5,2019-12-26,야간,2019-12-26 6:43,목,안겹침,0,5,0,A,평일,0
78,648.5,3660,3600,775.3,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1620,0,누락없음,4,2019-12-26,주간,2019-12-25 19:15,수,안겹침,0,4,0,A,평일,0
79,2261.7,19560,18900,747.0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1260,0,누락없음,5,2019-12-27,야간,2019-12-27 6:48,금,안겹침,0,7,0,A,평일,0
80,161.4,1260,900,976.9,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,6,80880,13480,0,0,0,23940,0,누락없음,4,2019-12-28,주간,2019-12-28 2:26,토,겹침,0,8,4,A,주말,0
