,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
38,5809.9,124380,111180,448.4,1,15350,15350,4,30200,7550,0,0,0,0,0,0,0,0,0,0,0,0,5,45550,15350,0,0,0,1,15350,15350,4,30200,7550,75480,0,누락없음,3,2019-11-04,야간,2019-11-02 20:37,토,안겹침,0,10,0,AC,주말,0
39,257.4,2940,2880,909.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,15720,0,누락없음,2,2019-11-05,야간,2019-11-05 0:12,화,안겹침,0,7,0,A,평일,0
40,247.0,3180,3120,783.1,8,88800,11100,1,10550,10550,0,0,0,0,0,0,0,0,0,0,0,0,9,99350,11100,0,0,0,9,99350,11100,0,0,0,660,0,누락없음,2,2019-11-06,야간,2019-11-06 1:28,수,안겹침,0,7,0,AC,평일,0
41,398.0,2460,2340,541.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1260,0,누락없음,3,2019-11-06,야간,2019-11-06 6:18,수,안겹침,0,4,0,A,평일,0
42,3412.9,155340,79680,648.7,0,0,0,6,38180,8790,0,0,0,0,0,0,0,0,0,0,0,0,6,38180,8790,0,0,0,4,26180,8790,2,12000,6000,21120,0,누락없음,2,2019-11-11,야간,2019-11-09 11:16,토,안겹침,0,9,0,C,주말,0
43,1230.6,9000,8880,301.9,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,111850,14850,0,0,0,7,103950,14850,1,7900,7900,257700,0,강종누락,3,2019-11-12,야간,2019-11-11 23:07,월,안겹침,0,10,0,A,주말,0
44,842.1,5640,5580,528.7,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,6840,0,누락없음,2,2019-11-14,야간,2019-11-14 3:44,목,안겹침,0,7,0,A,평일,0
45,4030.4,87360,76500,449.2,1,8900,8900,8,68090,9410,0,0,0,0,0,0,0,0,0,0,0,0,9,76990,9410,0,0,0,1,8900,8900,8,68090,9410,74580,0,누락없음,2,2019-11-18,주간,2019-11-16 19:21,토,안겹침,0,8,0,AC,주말,0
46,4598.0,81300,78060,452.4,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,94500,0,누락없음,3,2019-11-18,주간,2019-11-16 21:17,토,안겹침,0,10,0,A,주말,0
47,491.8,3000,2940,545.1,0,0,0,2,18100,9050,4,25460,6960,0,0,0,0,0,0,0,0,0,6,43560,9050,0,0,0,4,25460,6960,2,18100,9050,1200,0,누락없음,3,2019-11-19,야간,2019-11-19 7:18,화,안겹침,0,8,0,CS,평일,0
48,1331.9,8580,8460,661.5,9,115420,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,115420,13480,0,0,0,9,115420,13480,0,0,0,1560,0,누락없음,2,2019-11-20,주간,2019-11-19 19:22,화,안겹침,0,9,0,A,평일,0
49,336.6,1980,1920,710.6,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,960,0,누락없음,3,2019-11-20,야간,2019-11-20 7:28,수,안겹침,0,6,0,A,평일,0
50,636.7,3900,3840,517.1,0,0,0,4,23660,8940,3,18914,8490,0,0,0,0,0,0,0,0,0,7,42574,8940,0,0,0,5,25144,7720,2,17430,8940,2460,0,누락없음,3,2019-11-21,야간,2019-11-21 7:19,목,안겹침,0,7,0,CS,평일,0
51,465.0,3300,3240,682.6,2,21970,12750,9,60810,7940,0,0,0,0,0,0,0,0,0,0,0,0,11,82780,12750,0,0,0,4,28970,12750,7,53810,7940,1260,0,누락없음,2,2019-11-22,주간,2019-11-21 19:30,목,안겹침,0,11,0,AC,평일,0
52,7388.3,165360,154440,441.5,0,0,0,16,113730,7940,0,0,0,0,0,0,0,0,0,0,0,0,16,113730,7940,0,0,0,2,10920,5460,14,102810,7940,8520,0,누락없음,3,2019-11-25,야간,2019-11-23 7:21,토,안겹침,0,10,0,C,주말,0
