,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
63,1810.9,16080,15240,679.5,8,111890,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,111890,14850,0,0,0,8,111890,14850,0,0,0,1440,0,누락없음,5,2019-11-27,주간,2019-11-26 18:32,화,안겹침,0,4,0,A,평일,0
64,1862.4,16800,16620,763.4,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1020,0,누락없음,5,2019-11-28,주간,2019-11-27 18:35,수,겹침,0,8,7,A,평일,0
65,2480.0,21360,20400,515.3,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,4800,0,누락없음,5,2019-11-29,주간,2019-11-28 19:19,목,안겹침,0,7,0,A,평일,0
66,4735.8,87540,71280,368.6,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,109980,0,누락없음,5,2019-12-02,주간,2019-12-01 1:11,일,안겹침,0,8,0,A,주말,0
67,3326.6,28140,27240,533.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,8040,0,누락없음,5,2019-12-03,주간,2019-12-02 15:56,월,안겹침,0,8,0,A,평일,0
68,3137.1,29400,25980,590.8,6,89100,14850,2,18380,9190,0,0,0,0,0,0,0,0,0,0,0,0,8,107480,14850,0,0,0,6,89100,14850,2,18380,9190,5880,1,누락없음,5,2019-12-04,주간,2019-12-03 15:05,화,안겹침,0,7,0,AC,평일,0
69,2426.7,22080,21600,659.0,6,80880,13480,0,0,0,2,13840,6920,0,0,0,0,0,0,0,0,0,8,94720,13480,0,0,0,8,94720,13480,0,0,0,6360,0,누락없음,5,2019-12-05,주간,2019-12-04 16:15,수,겹침,0,8,6,AS,평일,0
70,3512.5,31620,30720,677.5,0,0,0,10,81090,10800,0,0,0,0,0,0,0,0,0,0,0,0,10,81090,10800,0,0,0,1,10800,10800,9,70290,9890,1320,3,누락없음,5,2019-12-06,주간,2019-12-05 14:40,목,안겹침,0,8,0,C,평일,0
71,5705.7,166320,114240,399.1,0,0,0,8,52280,6730,0,0,0,0,0,0,0,0,0,0,0,0,8,52280,6730,0,0,0,6,38820,6470,2,13460,6730,66360,0,누락없음,5,2019-12-09,야간,2019-12-07 8:01,토,안겹침,0,10,0,C,주말,0
72,4039.6,39720,35100,688.3,6,89100,14850,3,20190,6730,0,0,0,0,0,0,0,0,0,0,0,0,9,109290,14850,0,0,0,6,89100,14850,3,20190,6730,16500,5,누락없음,5,2019-12-11,야간,2019-12-11 1:24,수,안겹침,0,8,0,AC,평일,0
73,2558.2,21900,20700,597.6,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,6780,0,누락없음,5,2019-12-12,야간,2019-12-12 4:07,목,안겹침,0,9,0,A,평일,0
74,4357.8,38160,37320,584.2,0,0,0,12,91820,9970,0,0,0,0,0,0,0,0,0,0,0,0,12,91820,9970,0,0,0,0,0,0,12,91820,9970,3660,0,누락없음,5,2019-12-13,야간,2019-12-13 1:57,금,안겹침,0,8,0,C,평일,0
75,4845.2,43500,42840,68.3,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,302100,0,누락없음,5,2019-12-18,주간,2019-12-17 18:38,화,안겹침,0,12,0,A,평일,0
76,2286.0,21180,21060,757.3,10,89680,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,89680,13480,0,0,0,10,89680,13480,0,0,0,1020,0,누락없음,5,2019-12-19,주간,2019-12-18 18:56,수,안겹침,0,7,0,A,평일,0
77,1983.0,17700,17580,728.6,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,1320,0,누락없음,5,2019-12-20,주간,2019-12-19 19:20,목,안겹침,0,10,0,A,평일,0
78,4900.1,44220,43260,177.1,2,25880,14080,4,39600,14350,0,0,0,0,0,0,0,0,0,0,0,0,6,65480,14350,0,0,0,3,32630,14080,3,32850,14350,236580,1,누락없음,5,2019-12-24,주간,2019-12-23 7:45,월,안겹침,0,8,0,AC,주말,0
79,2162.1,21660,19980,788.3,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,660,2,누락없음,5,2019-12-25,주간,2019-12-24 14:06,화,안겹침,0,6,0,A,평일,0
80,161.0,2400,2280,1034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94250,18850,0,0,0,5,94250,18850,0,0,0,300,0,강종누락,5,2019-12-25,야간,2019-12-25 13:38,수,안겹침,0,7,0,,평일,0
81,2209.3,19740,19080,678.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1500,0,누락없음,5,2019-12-26,야간,2019-12-26 6:43,목,안겹침,0,5,0,A,평일,0
82,2261.7,19560,18900,747.0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1260,0,누락없음,5,2019-12-27,야간,2019-12-27 6:48,금,안겹침,0,7,0,A,평일,0
83,3114.0,26580,25680,605.4,0,0,0,11,65670,5970,0,0,0,0,0,0,0,0,0,0,0,0,11,65670,5970,0,0,0,0,0,0,11,65670,5970,4320,0,누락없음,5,2019-12-28,야간,2019-12-28 2:22,토,안겹침,0,7,0,C,주말,0
