,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
24,264.9,1320,1260,1041.8,0,0,0,4,108240,37700,0,0,0,0,0,0,2,99200,49600,0,0,0,6,207440,49600,2,99200,49600,0,0,0,6,207440,49600,420,0,누락없음,20,2019-10-30,야간,2019-10-29 22:58,화,안겹침,0,1,0,C,평일,0
25,236.8,2760,1740,1028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94400,23600,4,94400,23600,4,94400,23600,4,94400,23600,0,0,0,480,1,누락없음,20,2019-11-01,야간,2019-11-01 10:15,금,겹침,0,5,1,S,평일,0
26,762.4,3720,3660,841.7,0,0,0,0,0,0,0,0,0,0,0,0,1,71000,71000,4,94400,23600,5,165400,71000,5,165400,71000,5,165400,71000,0,0,0,22440,0,누락없음,20,2019-11-01,주간,2019-10-31 12:05,목,안겹침,0,6,0,CS,평일,0
27,3581.0,48660,34440,379.0,0,0,0,7,124820,35000,0,0,0,0,0,0,0,0,0,0,0,0,7,124820,35000,0,0,0,0,0,0,7,124820,35000,122880,0,누락없음,20,2019-11-04,야간,2019-11-03 16:21,일,안겹침,0,4,0,C,주말,0
28,607.2,2700,2580,931.5,2,38260,19130,3,64940,35000,0,0,0,0,0,0,0,0,0,0,0,0,5,103200,35000,0,0,0,2,38260,19130,3,64940,35000,720,0,누락없음,20,2019-11-05,야간,2019-11-05 4:13,화,겹침,0,7,1,AC,평일,0
29,442.5,2100,2040,885.7,0,0,0,4,42320,10580,0,0,0,3,84920,29420,0,0,0,0,0,0,8,152340,29420,3,84920,29420,4,110020,29420,4,42320,10580,1080,0,강종누락,20,2019-11-06,야간,2019-11-05 23:09,화,안겹침,0,5,0,AC,평일,0
30,415.2,1980,1920,864.8,0,0,0,2,21300,10650,0,0,0,0,0,0,2,114417,81737,0,0,0,4,135717,81737,2,114417,81737,0,0,0,4,135717,81737,1020,0,누락없음,20,2019-11-07,야간,2019-11-07 2:50,목,안겹침,0,8,0,C,평일,0
31,2778.3,12600,12240,759.1,0,0,0,6,63480,10580,0,0,0,0,0,0,1,54150,54150,0,0,0,8,145530,54150,2,82050,54150,0,0,0,8,145530,54150,2220,0,강종누락,20,2019-11-08,야간,2019-11-08 6:06,금,안겹침,0,4,0,C,평일,0
32,3813.0,28920,28560,517.8,0,0,0,6,148230,54150,0,0,0,0,0,0,0,0,0,0,0,0,6,148230,54150,0,0,0,0,0,0,6,148230,54150,100140,0,누락없음,20,2019-11-11,주간,2019-11-10 9:23,일,안겹침,0,8,0,C,주말,0
33,4087.1,58620,53820,668.5,1,16375,16375,0,0,0,0,0,0,2,77200,38600,1,81737,81737,0,0,0,4,175312,81737,3,158937,81737,3,93575,38600,1,81737,81737,30420,5,누락없음,20,2019-11-13,주간,2019-11-12 2:44,화,안겹침,0,6,0,AC,평일,0
34,1115.1,5880,5280,763.9,0,0,0,1,63000,63000,0,0,0,0,0,0,2,65800,32900,0,0,0,3,128800,63000,2,65800,32900,0,0,0,3,128800,63000,14220,1,누락없음,20,2019-11-14,주간,2019-11-13 17:25,수,안겹침,0,4,0,C,평일,0
35,1101.4,5160,5100,1132.9,0,0,0,4,101160,64000,0,0,0,0,0,0,2,86200,43100,0,0,0,6,187360,64000,2,86200,43100,0,0,0,6,187360,64000,5340,0,누락없음,20,2019-11-15,주간,2019-11-14 16:36,목,겹침,0,3,2,C,평일,0
36,107.7,900,840,1085.3,0,0,0,1,64000,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,64000,64000,0,0,0,0,0,0,1,64000,64000,240,0,누락없음,20,2019-11-15,야간,2019-11-15 14:36,금,겹침,0,6,1,C,평일,0
37,1798.5,19380,18960,720.7,0,0,0,3,126400,64000,0,0,0,0,0,0,0,0,0,0,0,0,3,126400,64000,0,0,0,0,0,0,3,126400,64000,89280,0,누락없음,20,2019-11-18,주간,2019-11-17 7:21,일,겹침,0,1,1,C,주말,0
38,686.8,3600,3480,854.5,0,0,0,1,64000,64000,0,0,0,0,0,0,1,57100,57100,0,0,0,2,121100,64000,1,57100,57100,0,0,0,2,121100,64000,1140,0,누락없음,20,2019-11-19,주간,2019-11-18 19:24,월,겹침,0,3,1,C,평일,0
39,314.4,2340,1860,1023.5,0,0,0,0,0,0,0,0,0,0,0,0,3,159300,60100,0,0,0,4,169300,60100,3,159300,60100,3,159300,60100,1,10000,10000,540,1,강종누락,20,2019-11-20,야간,2019-11-20 11:27,수,겹침,1,3,3,C,평일,0
40,207.9,960,900,936.6,0,0,0,0,0,0,0,0,0,0,0,0,3,159300,60100,0,0,0,3,159300,60100,3,159300,60100,3,159300,60100,0,0,0,10860,0,누락없음,20,2019-11-20,주간,2019-11-19 16:49,화,안겹침,0,2,0,C,평일,0
41,2436.0,12420,12180,721.3,0,0,0,5,70955,26000,3,33140,16400,0,0,0,0,0,0,0,0,0,8,104095,26000,0,0,0,3,33140,16400,5,70955,26000,3180,0,누락없음,20,2019-11-21,야간,2019-11-21 4:23,목,안겹침,0,4,0,CS,평일,0
42,251.1,1680,1560,890.8,0,0,0,2,68500,42500,0,0,0,0,0,0,0,0,0,0,0,0,2,68500,42500,0,0,0,0,0,0,2,68500,42500,780,0,누락없음,20,2019-11-22,야간,2019-11-22 15:02,금,안겹침,0,5,0,C,평일,0
43,138.5,1200,1140,1065.3,0,0,0,2,18800,9400,3,33140,16400,0,0,0,0,0,0,0,0,0,5,51940,16400,0,0,0,3,33140,16400,2,18800,9400,420,0,누락없음,20,2019-11-22,주간,2019-11-22 2:34,금,겹침,0,8,5,CS,평일,0
44,4607.4,33300,32880,393.1,0,0,0,3,127370,55370,2,61600,30800,0,0,0,0,0,0,0,0,0,5,188970,55370,0,0,0,2,61600,30800,3,127370,55370,84960,0,누락없음,20,2019-11-25,주간,2019-11-24 3:34,일,안겹침,0,2,0,CS,주말,0
45,596.5,2940,2880,857.4,0,0,0,4,112170,55370,1,12200,12200,0,0,0,0,0,0,0,0,0,5,124370,55370,0,0,0,0,0,0,5,124370,55370,1200,0,누락없음,20,2019-11-26,주간,2019-11-25 18:58,월,겹침,0,5,2,CS,평일,0
46,4282.0,31140,29700,182.6,0,0,0,4,39860,10400,0,0,0,0,0,0,3,100300,41100,0,0,0,7,140160,41100,3,100300,41100,0,0,0,7,140160,41100,91020,4,누락없음,20,2019-11-28,주간,2019-11-27 15:46,수,겹침,0,5,2,C,평일,0
47,2081.3,9780,9480,611.4,4,89300,22650,2,25160,13210,0,0,0,0,0,0,2,51000,25500,0,0,0,8,165460,25500,2,51000,25500,4,89300,22650,4,76160,25500,1260,1,누락없음,20,2019-11-29,주간,2019-11-28 18:41,목,겹침,0,7,2,AC,평일,0
48,4014.1,72960,57360,331.1,0,0,0,2,143559,110879,0,0,0,0,0,0,0,0,0,0,0,0,2,143559,110879,0,0,0,0,0,0,2,143559,110879,11220,2,누락없음,20,2019-12-02,주간,2019-11-29 18:05,금,안겹침,0,8,0,C,평일,0
49,13877.0,409740,272220,9.3,1,2200,2200,0,0,0,0,0,0,0,0,0,3,179300,69600,0,0,0,4,181500,69600,3,179300,69600,1,2200,2200,3,179300,69600,962040,5,누락없음,20,2019-12-18,야간,2019-12-13 16:58,금,안겹침,0,2,0,AC,평일,0
50,219.7,1320,1200,566.2,0,0,0,1,19100,19100,0,0,0,0,0,0,2,139200,69600,0,0,0,3,158300,69600,2,139200,69600,0,0,0,3,158300,69600,1440,0,누락없음,20,2019-12-19,주간,2019-12-19 4:19,목,겹침,0,4,2,C,평일,0
51,825.4,3900,3840,684.0,0,0,0,3,69620,31100,0,0,0,0,0,0,0,0,0,0,0,0,4,83780,31100,0,0,0,1,14160,14160,3,69620,31100,13740,0,강종누락,20,2019-12-20,주간,2019-12-19 14:19,목,안겹침,0,3,0,C,평일,0
52,4041.5,27900,26880,20.6,1,31050,31050,0,0,0,0,0,0,0,0,0,2,165979,110879,0,0,0,3,197029,110879,2,165979,110879,1,31050,31050,2,165979,110879,322980,2,누락없음,20,2019-12-24,야간,2019-12-24 6:46,화,안겹침,0,4,0,AC,평일,0
53,166.2,960,900,730.2,0,0,0,0,0,0,0,0,0,0,0,0,3,194079,110879,0,0,0,3,194079,110879,3,194079,110879,2,83200,43600,1,110879,110879,660,0,누락없음,20,2019-12-25,주간,2019-12-25 6:37,수,겹침,0,3,1,C,평일,0
54,98.8,900,840,980.3,0,0,0,1,36000,36000,0,0,0,0,0,0,1,110879,110879,0,0,0,2,146879,110879,1,110879,110879,0,0,0,2,146879,110879,300,0,누락없음,20,2019-12-26,주간,2019-12-25 15:04,수,겹침,0,3,1,C,평일,0
55,1039.9,5400,5040,586.2,0,0,0,1,7420,7420,0,0,0,0,0,0,3,113100,42100,0,0,0,4,120520,42100,3,113100,42100,0,0,0,4,120520,42100,1200,1,누락없음,20,2019-12-27,주간,2019-12-26 18:21,목,안겹침,0,2,0,C,평일,0
56,136.0,1440,1320,786.2,0,0,0,1,36000,36000,0,0,0,0,0,0,2,71000,35500,0,0,0,3,107000,36000,2,71000,35500,0,0,0,3,107000,36000,420,0,누락없음,20,2019-12-27,야간,2019-12-27 17:17,금,겹침,0,4,1,C,평일,0
57,595.7,2940,2880,759.0,0,0,0,1,30500,30500,1,10800,10800,0,0,0,1,36000,36000,0,0,0,3,77300,36000,1,36000,36000,0,0,0,3,77300,36000,6720,0,누락없음,20,2019-12-28,야간,2019-12-28 7:08,토,안겹침,0,3,0,CS,주말,0
