,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,이전 종료온도,쉰시간,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
39,17,50,1037.7,2020-03-03 18:55:00,2020-03-03 20:56:00,7260,520.2,1255.3,1244.2,2100,6,82640,15700,CARBON,0,1,0,0,0,0,6,82640,15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82640,15700,0,누락없음,7080,3/4/2020,주간,화,안겹침,이상없음,2,0,C,평일,0
40,17,51,700.8,2020-03-04 16:07:00,2020-03-04 17:13:00,3960,388.2,1256.3,1255.3,8220,5,109720,38100,SUS,0,0,1,1,38100,38100,2,48000,24000,2,23620,11810,0,0,0,0,0,0,0,0,0,0,0,0,2,48000,24000,3,61720,38100,0,누락없음,3900,3/5/2020,주간,수,안겹침,이상없음,6,0,ACS,평일,0
41,17,53,298.5,2020-03-06 18:14:00,2020-03-06 18:56:00,2520,782.6,1230.5,1259.9,600,2,66680,36200,ALLOY,1,0,0,1,30480,30480,1,36200,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66680,36200,1,누락없음,2280,3/6/2020,야간,금,겹침,이상없음,4,2,AC,평일,0
42,17,52,540.4,2020-03-05 18:12:00,2020-03-05 19:08:00,3360,560.8,1259.9,1256.3,900,4,113680,36200,CARBON,0,1,0,1,30480,30480,3,83200,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,113680,36200,0,누락없음,3300,3/6/2020,주간,목,겹침,이상없음,5,1,AC,평일,0
43,17,54,3025.9,2020-03-07 10:34:00,2020-03-08 00:43:00,50940,608.4,1254.6,1230.5,18000,3,193323,173703,CARBON,0,1,0,0,0,0,3,193323,173703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,193323,173703,0,누락없음,49680,3/10/2020,주간,토,안겹침,이상없음,2,0,C,주말,0
44,17,55,587.4,2020-03-10 14:20:00,2020-03-10 15:27:00,4020,1004.7,1265.9,1254.6,4860,1,173703,173703,CARBON,0,1,0,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,1,누락없음,3540,3/11/2020,주간,화,겹침,이상없음,3,1,C,평일,0
45,17,56,2023.2,2020-03-11 18:27:00,2020-03-11 21:57:00,12600,762.5,1256.2,1265.9,34980,4,141300,39100,CARBON,0,1,0,0,0,0,4,141300,39100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,105800,39100,1,35500,35500,3,누락없음,10920,3/12/2020,야간,수,안겹침,이상없음,1,0,C,평일,0
46,17,59,226.6,2020-03-16 14:53:00,2020-03-16 15:20:00,1620,1044.8,1248.5,1255.1,720,3,130300,62600,ALLOY,1,0,0,1,41200,41200,2,89100,62600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103800,62600,1,26500,26500,1,누락없음,1380,3/17/2020,주간,월,겹침,이상없음,9,1,AC,평일,0
47,17,60,294.9,2020-03-17 18:16:00,2020-03-17 18:45:00,1740,749.0,1263.3,1248.5,1020,5,146670,62600,CARBON,0,1,0,0,0,0,5,146670,62600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62600,62600,4,84070,25950,0,누락없음,1680,3/18/2020,주간,화,겹침,이상없음,3,1,C,평일,0
48,17,61,518.7,2020-03-18 14:11:00,2020-03-18 15:20:00,4140,858.6,1259.8,1263.3,1500,5,168364,76964,SUS,0,0,1,1,76964,76964,2,73000,36500,2,18400,9200,0,0,0,0,0,0,0,0,0,0,0,0,1,76964,76964,4,91400,36500,1,누락없음,2880,3/19/2020,주간,수,안겹침,이상없음,5,0,ACS,평일,0
49,17,62,178.6,2020-03-19 11:35:00,2020-03-19 11:57:00,1320,760.9,1259.6,1259.8,540,3,129964,76964,CARBON,0,1,0,2,108564,76964,1,21400,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,108564,76964,1,21400,21400,0,누락없음,1200,3/20/2020,주간,목,겹침,이상없음,5,1,AC,평일,0
50,17,64,187.6,2020-03-23 15:33:00,2020-03-23 16:03:00,1800,841.6,1237.3,1239.4,540,3,120750,41500,ALLOY,1,0,0,3,120750,41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37750,37750,2,83000,41500,0,누락없음,1740,3/23/2020,야간,월,겹침,초민감,3,2,A,평일,0
51,17,65,382.9,2020-03-24 06:49:00,2020-03-24 07:41:00,3120,547.3,1263.3,1237.3,1260,1,76964,76964,ALLOY,1,0,0,1,76964,76964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76964,76964,0,0,0,0,누락없음,3000,3/24/2020,주간,화,안겹침,이상없음,3,0,A,평일,0
52,17,66,1847.0,2020-03-24 10:11:00,2020-03-24 12:47:00,9360,561.8,1255.8,1263.3,1260,3,98200,34200,CARBON,0,1,0,0,0,0,3,98200,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98200,34200,0,누락없음,9240,3/25/2020,주간,화,안겹침,이상없음,1,0,C,평일,0
53,17,67,100.0,2020-03-25 15:09:00,2020-03-25 15:23:00,840,868.1,1257.7,1255.8,360,2,82100,44000,ALLOY,1,0,0,1,38100,38100,1,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82100,44000,0,누락없음,720,3/26/2020,주간,수,안겹침,이상없음,3,0,AC,평일,0
54,17,68,526.3,2020-03-26 14:10:00,2020-03-26 15:20:00,4200,735.8,1265.3,1257.7,840,6,164600,53100,CARBON,0,1,0,1,53100,53100,5,111500,27850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53100,53100,5,111500,27850,1,누락없음,3480,3/27/2020,주간,목,안겹침,이상없음,2,0,AC,평일,0
55,17,70,250.5,2020-03-30 14:19:00,2020-03-30 14:50:00,1860,863.8,1250.9,1234.0,360,6,92700,16300,ALLOY,1,0,0,6,92700,16300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48900,16300,3,43800,14600,0,누락없음,1800,3/30/2020,야간,월,겹침,초민감,6,6,A,평일,0
56,17,71,1082.4,2020-03-31 06:08:00,2020-03-31 07:47:00,5940,536.2,1239.9,1250.9,300,6,175860,59100,ALLOY,1,0,0,4,130000,59100,2,45860,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59100,59100,5,116760,44500,1,누락없음,5400,3/31/2020,야간,화,안겹침,초민감,6,0,AC,평일,0
57,17,72,368.2,2020-04-01 06:10:00,2020-04-01 06:47:00,2220,495.5,1246.0,1239.9,900,7,149425,61600,CARBON,0,1,0,2,26400,13200,5,123025,61600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61600,61600,6,87825,33000,0,누락없음,2160,4/1/2020,야간,수,겹침,이상없음,6,2,AC,평일,0
58,17,73,90.8,2020-04-02 05:15:00,2020-04-02 05:28:00,780,923.0,1253.9,1246.0,840,4,139900,36100,CARBON,0,1,0,0,0,0,4,139900,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139900,36100,0,0,0,0,누락없음,720,4/3/2020,주간,목,안겹침,이상없음,7,0,C,평일,0
59,17,74,97.9,2020-04-03 15:03:00,2020-04-03 15:16:00,780,832.9,1246.5,1253.9,600,4,124100,36100,CARBON,0,1,0,0,0,0,4,124100,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72200,36100,2,51900,25950,0,누락없음,720,4/3/2020,야간,금,겹침,이상없음,4,2,C,평일,0
60,17,76,156.0,2020-04-05 06:23:00,2020-04-05 06:39:00,960,847.1,1265.5,1256.7,480,3,85620,33000,CARBON,0,1,0,0,0,0,3,85620,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,24000,2,61620,33000,0,누락없음,900,4/6/2020,주간,일,겹침,이상없음,7,2,C,주말,0
61,17,77,1256.8,2020-04-06 18:19:00,2020-04-06 20:24:00,7500,723.9,1262.3,1265.5,660,4,142000,35500,CARBON,0,1,0,0,0,0,4,142000,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142000,35500,1,누락없음,6420,4/7/2020,주간,월,안겹침,이상없음,3,0,C,평일,0
62,17,79,250.0,2020-04-08 15:37:00,2020-04-08 16:08:00,1860,657.6,1257.8,1259.8,780,6,103940,26970,SUS,0,0,1,0,0,0,4,81540,26970,2,22400,11200,0,0,0,0,0,0,0,0,0,0,0,0,2,22400,11200,4,81540,26970,0,누락없음,1800,4/9/2020,주간,수,겹침,이상없음,7,4,CS,평일,0
63,17,80,141.1,2020-04-09 18:15:00,2020-04-09 18:32:00,1020,665.1,1260.0,1257.8,540,3,111040,57100,CARBON,0,1,0,0,0,0,3,111040,57100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111040,57100,0,누락없음,960,4/9/2020,야간,목,겹침,이상없음,6,2,C,평일,0
64,17,81,271.7,2020-04-10 02:45:00,2020-04-10 03:32:00,2820,885.5,1255.6,1260.0,540,3,84700,57100,CARBON,0,1,0,0,0,0,3,84700,57100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84700,57100,1,누락없음,2460,4/10/2020,주간,금,겹침,이상없음,3,1,C,평일,0
65,17,83,909.8,2020-04-13 18:48:00,2020-04-13 20:19:00,5460,682.4,1254.6,1269.9,36120,6,183400,44000,SUS,0,0,1,1,21350,21350,4,118050,34850,1,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,2,69700,34850,4,113700,44000,0,누락없음,5400,4/14/2020,주간,월,안겹침,이상없음,3,0,ACS,주말,0
66,17,84,170.9,2020-04-14 18:17:00,2020-04-14 18:37:00,1200,845.3,1258.1,1254.6,1080,4,124900,36200,CARBON,0,1,0,0,0,0,4,124900,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69700,34850,2,55200,36200,0,누락없음,1140,4/14/2020,야간,화,겹침,이상없음,6,3,C,평일,0
67,17,85,640.8,2020-04-15 15:24:00,2020-04-15 16:45:00,4860,839.2,1253.5,1258.1,33180,3,154315,86615,CARBON,0,1,0,0,0,0,3,154315,86615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67700,33850,1,86615,86615,1,누락없음,4080,4/16/2020,주간,수,안겹침,이상없음,4,0,C,평일,0
68,17,86,1651.3,2020-04-16 14:46:00,2020-04-16 17:14:00,8880,804.0,1254.5,1253.5,6600,3,147300,49100,CARBON,0,1,0,0,0,0,3,147300,49100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147300,49100,2,누락없음,8340,4/17/2020,주간,목,안겹침,이상없음,3,0,C,평일,0
69,17,87,208.6,2020-04-17 18:35:00,2020-04-17 18:56:00,1260,1046.5,1257.8,1254.5,720,3,147300,49100,CARBON,0,1,0,0,0,0,3,147300,49100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147300,49100,0,누락없음,1200,4/17/2020,야간,금,겹침,이상없음,3,3,C,평일,0
70,17,88,2952.8,2020-04-19 05:31:00,2020-04-19 13:44:00,29580,534.1,1253.1,1257.8,81240,5,98500,38100,CARBON,0,1,0,0,0,0,4,60400,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98500,38100,0,강종누락,29280,4/20/2020,주간,일,안겹침,이상없음,3,0,C,주말,0
71,17,89,87.6,2020-04-20 18:02:00,2020-04-20 18:17:00,900,996.6,1259.2,1253.1,300,2,30200,15100,CARBON,0,1,0,0,0,0,2,30200,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30200,15100,0,누락없음,840,4/20/2020,야간,월,겹침,이상없음,5,2,C,평일,0
72,17,90,529.9,2020-04-21 05:17:00,2020-04-21 06:01:00,2640,937.6,1255.8,1259.2,420,3,90280,30480,CARBON,0,1,0,1,30480,30480,2,59800,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90280,30480,0,누락없음,2580,4/21/2020,야간,화,안겹침,이상없음,2,0,AC,평일,0
73,17,91,1679.7,2020-04-22 06:32:00,2020-04-22 08:51:00,8340,758.7,1254.7,1255.8,1980,3,153200,51600,CARBON,0,1,0,2,103200,51600,1,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103200,51600,1,50000,50000,0,누락없음,8100,4/22/2020,야간,수,안겹침,이상없음,3,0,AC,평일,0
