순번,프레스명,작업일자,주/야간,가열로명,소재개수,중량(kg),최대중량(kg),최소홀딩시간,최대홀딩시간,시작온도,가열시작일시,가열종료일시,종료온도,소요시간(분),총가스사용량,단위가스사용량(사용량/중량)
552,프레스(P5000),2020-02-10,주간,가열로2호기,8,76432,9554,12,13,-,2020-02-08 08:31,2020-02-10 16:52,-,3381,6128,80.2
553,프레스(P5000),2020-02-10,야간,가열로4호기,8,52760,8030,12,13,-,2020-02-08 07:30,2020-02-11 02:47,-,4037,7883.4,149.4
554,프레스(P5000),2020-02-10,주간,가열로5호기,3,57550,20850,12,13,-,2020-02-08 22:07,2020-02-10 08:58,-,2091,5798,100.7
555,프레스(P5000),2020-02-10,야간,가열로5호기,3,57550,20850,12,13,-,2020-02-10 09:01,2020-02-10 14:16,-,315,961.5,16.7
556,프레스(P8000),2020-02-10,야간,가열로7호기,21,53542,3216,7.5,7.5,-,2020-02-08 10:23,2020-02-10 23:06,-,3643,4973.2,92.9
557,링밀(R/M 9500),2020-02-10,주간,가열로8호기,8,78080,9760,4,10,-,2020-02-09 05:31,2020-02-10 14:19,-,1968,3154.2,40.4
558,링밀(R/M 9500),2020-02-10,야간,가열로8호기,12,86520,8030,4,10,-,2020-02-10 14:31,2020-02-11 01:52,-,681,1048.8,12.1
559,링밀(R/M 9500),2020-02-10,주간,가열로9호기,18,63290,3730,4,10,-,2020-02-09 03:04,2020-02-10 16:31,-,2247,5296.2,83.7
560,링밀(R/M 9500),2020-02-10,야간,가열로9호기,10,55080,22200,4,10,-,2020-02-10 16:33,2020-02-11 06:09,-,816,2393.3,43.5
561,링밀(R/M 9500),2020-02-10,주간,가열로10호기,18,65160,3620,4,10,-,2020-02-09 00:00,2020-02-11 00:00,-,2880,-,0
562,링밀(R/M 9500),2020-02-10,야간,가열로10호기,10,62850,7710,4,10,-,2020-02-09 00:00,2020-02-11 00:00,-,2880,-,0
563,링밀(R/M 9500),2020-02-10,주간,가열로11호기,12,67980,7710,4,10,-,2020-02-09 00:00,2020-02-11 00:00,-,2880,-,0
564,링밀(R/M 9500),2020-02-10,야간,가열로11호기,18,55730,5130,4,10,-,2020-02-09 00:00,2020-02-11 00:00,-,2880,-,0
565,프레스(P15000),2020-02-10,주간,가열로13호기,4,178600,130000,48,0,-,2020-02-06 16:34,2020-02-10 13:33,-,5579,4643.2,26
566,프레스(P8000),2020-02-10,주간,가열로14호기,23,71144,4575,7.5,7.5,-,2020-02-08 20:52,2020-02-10 19:19,-,2787,4812.9,67.7
567,프레스(P8000),2020-02-10,야간,가열로15호기,21,90477,4404,7.5,7.5,-,2020-02-10 00:00,2020-02-11 00:00,-,1440,0,0
568,프레스(P8000),2020-02-10,주간,가열로16호기,16,85455,6456,7.5,7.5,-,2020-02-08 19:45,2020-02-10 14:37,-,2572,4724.3,55.3
569,프레스(P15000),2020-02-10,주간,가열로17호기,2,188879,110879,36,0,-,2020-02-08 16:40,2020-02-10 19:11,-,3031,10578.6,56
570,프레스(P15000),2020-02-10,주간,가열로18호기,6,97710,25600,15,0,-,2020-02-08 07:00,2020-02-10 15:29,-,3389,8862.1,90.7
571,프레스(P15000),2020-02-10,야간,가열로18호기,2,23250,16400,6,0,-,2020-02-10 15:32,2020-02-11 05:48,-,856,3150.7,135.5
572,프레스(P15000),2020-02-10,주간,가열로19호기,3,129170,46750,18,0,-,2020-02-08 23:06,2020-02-10 18:05,-,2579,9389.4,72.7
573,프레스(P15000),2020-02-10,야간,가열로19호기,3,129170,46750,15,0,-,2020-02-10 18:10,2020-02-11 04:02,-,592,2108.3,16.3
574,프레스(P15000),2020-02-10,야간,가열로20호기,4,143400,57550,20,0,-,2020-02-09 13:26,2020-02-11 04:53,-,2367,11254.9,78.5
575,프레스(P5000),2020-02-11,야간,가열로1호기,5,32160,8440,12,13,-,2020-02-10 20:26,2020-02-12 06:41,-,2055,4249.4,132.1
576,프레스(P5000),2020-02-11,주간,가열로2호기,7,55890,9410,12,13,-,2020-02-10 18:05,2020-02-11 23:14,-,1749,5590.2,100
577,프레스(P5000),2020-02-11,주간,가열로3호기,1,20850,20850,12,13,-,2020-02-10 08:15,2020-02-11 06:12,-,1317,6885,330.2
578,프레스(P5000),2020-02-11,야간,가열로4호기,8,121300,17350,12,13,-,2020-02-11 02:58,2020-02-12 02:29,-,1411,4606.7,38
579,프레스(P5000),2020-02-11,주간,가열로5호기,7,103950,14850,12,13,-,2020-02-10 15:01,2020-02-11 14:15,-,1394,6222.3,59.9
580,프레스(P15000),2020-02-11,야간,가열로6호기,6,90770,16200,12,0,-,2020-02-10 15:58,2020-02-12 05:25,-,2247,11225.7,123.7
581,프레스(P8000),2020-02-11,야간,가열로7호기,18,54029,4096,7.5,7.5,-,2020-02-10 23:16,2020-02-11 23:28,-,1452,2927.7,54.2
582,링밀(R/M 9500),2020-02-11,야간,가열로8호기,22,92960,4860,4,10,-,2020-02-11 10:38,2020-02-11 22:58,-,740,1484.5,16
583,링밀(R/M 9500),2020-02-11,주간,가열로9호기,13,61360,4720,4,10,-,2020-02-11 06:16,2020-02-11 19:01,-,765,2222.5,36.2
584,링밀(R/M 9500),2020-02-11,야간,가열로9호기,8,57350,9410,4,10,-,2020-02-11 19:03,2020-02-12 05:54,-,651,1684.5,29.4
585,링밀(R/M 9500),2020-02-11,주간,가열로10호기,13,56460,8030,4,10,-,2020-02-10 00:00,2020-02-12 00:00,-,2880,-,0
586,링밀(R/M 9500),2020-02-11,주간,가열로11호기,18,44220,3440,4,10,-,2020-02-10 00:00,2020-02-12 00:00,-,2880,-,0
587,링밀(R/M 9500),2020-02-11,야간,가열로11호기,18,52820,5740,4,10,-,2020-02-10 00:00,2020-02-12 00:00,-,2880,-,0
588,프레스(P8000),2020-02-11,야간,가열로12호기,18,91775,6275,7.5,7.5,-,2020-02-08 07:35,2020-02-11 06:47,-,4272,7877.3,85.8
589,프레스(P15000),2020-02-11,주간,가열로13호기,3,219200,120000,12,13,-,2020-02-10 19:08,2020-02-11 13:06,-,1078,6509.8,29.7
590,프레스(P8000),2020-02-11,주간,가열로14호기,22,74622,5374,7.5,7.5,-,2020-02-10 19:37,2020-02-11 19:13,-,1416,3774.1,50.6
591,프레스(P8000),2020-02-11,주간,가열로16호기,17,70822,4575,7.5,7.5,-,2020-02-10 15:03,2020-02-11 12:59,-,1316,3224.8,45.5
592,프레스(P15000),2020-02-11,주간,가열로17호기,2,103600,78000,8,0,-,2020-02-10 19:14,2020-02-11 18:01,-,1367,4970.4,48
593,프레스(P15000),2020-02-11,야간,가열로18호기,4,176420,91370,12,0,-,2020-02-11 05:52,2020-02-11 22:21,-,989,5141.7,29.1
594,프레스(P15000),2020-02-11,주간,가열로19호기,2,92970,46750,8,0,-,2020-02-11 04:08,2020-02-11 13:01,-,533,1411,15.2
595,프레스(P15000),2020-02-11,야간,가열로20호기,2,101400,57550,6,0,-,2020-02-11 05:01,2020-02-12 05:00,-,1439,4373.8,43.1
596,프레스(P5000),2020-02-12,야간,가열로2호기,8,108300,14850,12,13,-,2020-02-12 01:11,2020-02-13 02:40,-,1529,5529.4,51.1
597,프레스(P5000),2020-02-12,주간,가열로3호기,7,94360,13480,12,13,-,2020-02-11 15:40,2020-02-12 18:43,-,1623,8008,84.9
598,프레스(P5000),2020-02-12,야간,가열로4호기,7,94360,13480,12,13,-,2020-02-12 07:09,2020-02-13 06:08,-,1379,4750.3,50.3
599,프레스(P5000),2020-02-12,주간,가열로5호기,8,108300,14850,12,13,-,2020-02-11 15:20,2020-02-12 14:15,-,1375,5914.2,54.6
600,프레스(P15000),2020-02-12,야간,가열로6호기,2,55000,31500,12,0,-,2020-02-12 05:36,2020-02-12 23:30,-,1074,6485.8,117.9
601,프레스(P8000),2020-02-12,야간,가열로7호기,23,75690,4219,7.5,7.5,-,2020-02-11 23:40,2020-02-13 00:42,-,1502,3576.7,47.3
602,링밀(R/M 9500),2020-02-12,주간,가열로8호기,13,33110,4190,4,10,-,2020-02-11 23:04,2020-02-12 09:33,-,629,1117,33.7
603,링밀(R/M 9500),2020-02-12,야간,가열로8호기,23,85170,6180,4,10,-,2020-02-12 09:38,2020-02-12 23:34,-,836,1184.3,13.9
604,링밀(R/M 9500),2020-02-12,주간,가열로9호기,15,88620,8440,4,10,-,2020-02-12 05:55,2020-02-12 18:29,-,754,1996.5,22.5
605,링밀(R/M 9500),2020-02-12,야간,가열로9호기,7,30730,4570,4,10,-,2020-02-12 18:39,2020-02-13 03:48,-,549,1470.7,47.9
606,링밀(R/M 9500),2020-02-12,주간,가열로10호기,2,32170,16085,4,10,-,2020-02-11 00:00,2020-02-13 00:00,-,2880,-,0
607,링밀(R/M 9500),2020-02-12,야간,가열로10호기,16,45410,4360,4,10,-,2020-02-11 00:00,2020-02-13 00:00,-,2880,-,0
608,링밀(R/M 9500),2020-02-12,주간,가열로11호기,13,67650,6690,4,10,-,2020-02-11 00:00,2020-02-13 00:00,-,2880,-,0
609,프레스(P8000),2020-02-12,야간,가열로12호기,22,66200,4096,7.5,7.5,-,2020-02-11 07:12,2020-02-12 06:51,-,1419,4013.5,60.6
610,프레스(P15000),2020-02-12,야간,가열로13호기,2,169600,120000,26,0,-,2020-02-11 13:06,2020-02-12 09:35,-,1229,7549.5,44.5
611,프레스(P8000),2020-02-12,주간,가열로14호기,23,71740,4096,7.5,7.5,-,2020-02-11 19:30,2020-02-12 18:55,-,1405,3781.5,52.7
612,프레스(P8000),2020-02-12,주간,가열로16호기,20,72502,5840,7.5,7.5,-,2020-02-11 13:05,2020-02-12 13:37,-,1472,3322.5,45.8
613,프레스(P15000),2020-02-12,주간,가열로17호기,4,198150,57600,20,0,-,2020-02-11 18:03,2020-02-12 16:31,-,1348,5942.4,30
614,프레스(P15000),2020-02-12,야간,가열로17호기,3,142050,57600,20,0,-,2020-02-12 16:34,2020-02-13 01:55,-,561,1991.7,14
615,프레스(P15000),2020-02-12,주간,가열로18호기,3,148070,91370,28,0,-,2020-02-11 22:21,2020-02-12 18:02,-,1181,3589.7,24.2
616,프레스(P15000),2020-02-12,주간,가열로19호기,4,117600,49600,15,0,-,2020-02-11 13:23,2020-02-12 10:29,-,1266,5433.2,46.2
617,프레스(P15000),2020-02-12,야간,가열로19호기,4,117600,49600,26,0,-,2020-02-12 10:32,2020-02-13 03:59,-,1047,2994.6,25.5
618,프레스(P15000),2020-02-12,주간,가열로20호기,3,48600,16200,12,13,-,2020-02-12 05:41,2020-02-12 09:06,-,205,788.2,16.2
619,프레스(P5000),2020-02-13,야간,가열로2호기,6,109600,19350,12,13,-,2020-02-13 03:02,2020-02-14 02:35,-,1413,4621.1,42.2
620,프레스(P5000),2020-02-13,주간,가열로3호기,7,85880,13480,12,13,-,2020-02-12 18:57,2020-02-13 18:58,-,1441,6246.8,72.7
621,프레스(P5000),2020-02-13,야간,가열로4호기,6,80880,13480,12,13,-,2020-02-13 06:24,2020-02-14 07:16,-,1492,4422.5,54.7
622,프레스(P5000),2020-02-13,주간,가열로5호기,8,88800,11100,12,13,-,2020-02-12 15:27,2020-02-13 14:38,-,1391,5575.9,62.8
623,프레스(P15000),2020-02-13,야간,가열로6호기,7,69660,24000,12,0,-,2020-02-13 02:35,2020-02-14 05:53,-,1638,9022.9,129.5
624,프레스(P8000),2020-02-13,야간,가열로7호기,25,58618,2216,7.5,7.5,-,2020-02-13 00:52,2020-02-14 02:01,-,1509,3058.9,52.2
625,링밀(R/M 9500),2020-02-13,주간,가열로8호기,18,60750,4360,4,10,-,2020-02-12 23:45,2020-02-13 09:33,-,588,1090.5,18
626,링밀(R/M 9500),2020-02-13,야간,가열로8호기,15,52880,4360,4,10,-,2020-02-13 09:37,2020-02-13 23:06,-,809,1120.2,21.2
627,링밀(R/M 9500),2020-02-13,주간,가열로9호기,16,46640,4840,4,10,-,2020-02-13 03:50,2020-02-13 11:10,-,440,1126.7,24.2
628,링밀(R/M 9500),2020-02-13,야간,가열로9호기,4,59135,15560,4,10,-,2020-02-13 11:10,2020-02-13 15:56,-,286,691,11.7
629,링밀(R/M 9500),2020-02-13,주간,가열로10호기,9,39450,4570,4,10,-,2020-02-12 00:00,2020-02-14 00:00,-,2880,-,0
630,링밀(R/M 9500),2020-02-13,야간,가열로10호기,16,42760,5100,4,10,-,2020-02-12 00:00,2020-02-14 00:00,-,2880,-,0
631,링밀(R/M 9500),2020-02-13,야간,가열로11호기,6,14520,2520,4,10,-,2020-02-12 00:00,2020-02-14 00:00,-,2880,-,0
632,프레스(P8000),2020-02-13,야간,가열로12호기,21,50987,4131,7.5,7.5,-,2020-02-12 07:04,2020-02-13 07:30,-,1466,3758,73.7
633,프레스(P15000),2020-02-13,주간,가열로13호기,2,51900,25950,6,0,-,2020-02-13 07:20,2020-02-13 10:19,-,179,1335.3,25.7
634,프레스(P15000),2020-02-13,야간,가열로13호기,6,59180,25950,6,0,-,2020-02-13 17:01,2020-02-14 02:43,-,582,3230.1,54.6
635,링밀(R/M 9500),2020-02-13,야간,가열로13호기,6,59180,25950,4,10,-,2020-02-13 10:22,2020-02-13 16:33,-,371,2320.9,39.2
636,프레스(P8000),2020-02-13,주간,가열로14호기,25,60579,3097,7.5,7.5,-,2020-02-12 19:32,2020-02-13 18:49,-,1397,3782.2,62.4
637,프레스(P8000),2020-02-13,주간,가열로16호기,18,63704,4096,7.5,7.5,-,2020-02-12 13:52,2020-02-13 13:04,-,1392,3299.2,51.8
638,프레스(P15000),2020-02-13,야간,가열로17호기,4,98930,36200,12,0,-,2020-02-13 04:34,2020-02-14 05:54,-,1520,8019.5,81.1
639,프레스(P15000),2020-02-13,주간,가열로18호기,6,155575,68100,24,0,-,2020-02-12 18:18,2020-02-13 18:23,-,1445,7114.2,45.7
640,프레스(P15000),2020-02-13,주간,가열로19호기,3,71100,31500,6,0,-,2020-02-13 04:03,2020-02-13 21:08,-,1025,4401.7,61.9
641,프레스(P15000),2020-02-13,주간,가열로20호기,2,169600,120000,30,0,-,2020-02-12 09:23,2020-02-13 17:01,-,1898,5681.3,33.5
642,프레스(P15000),2020-02-13,야간,가열로20호기,2,151500,120000,6,0,-,2020-02-13 17:04,2020-02-14 05:20,-,736,2442.6,16.1
643,프레스(P5000),2020-02-14,야간,가열로2호기,12,85300,7350,12,13,-,2020-02-14 03:07,2020-02-15 02:33,-,1406,5392.2,63.2
644,프레스(P5000),2020-02-14,주간,가열로3호기,10,76720,9020,12,13,-,2020-02-13 19:20,2020-02-14 18:47,-,1407,6802.7,88.7
645,프레스(P5000),2020-02-14,야간,가열로4호기,9,39510,9630,12,13,-,2020-02-14 07:36,2020-02-15 06:08,-,1352,5454.9,138.1
646,프레스(P5000),2020-02-14,주간,가열로5호기,8,76432,9554,12,13,-,2020-02-13 16:38,2020-02-14 13:48,-,1270,4840.9,63.3
647,프레스(P15000),2020-02-14,야간,가열로6호기,4,55450,16085,12,0,-,2020-02-14 06:11,2020-02-14 22:27,-,976,5538.7,99.9
648,프레스(P8000),2020-02-14,야간,가열로7호기,21,49328,2216,7.5,7.5,-,2020-02-14 02:07,2020-02-14 22:46,-,1239,2555.5,51.8
649,링밀(R/M 9500),2020-02-14,주간,가열로8호기,12,49940,7940,4,10,-,2020-02-13 23:24,2020-02-14 18:22,-,1138,1810.2,36.2
650,링밀(R/M 9500),2020-02-14,야간,가열로8호기,3,52185,19615,4,10,-,2020-02-14 18:27,2020-02-15 03:23,-,536,771.1,14.8
651,링밀(R/M 9500),2020-02-14,주간,가열로9호기,18,41960,2970,4,10,-,2020-02-13 16:02,2020-02-14 11:48,-,1186,3287.2,78.3
652,링밀(R/M 9500),2020-02-14,야간,가열로9호기,3,52980,19615,4,10,-,2020-02-14 13:45,2020-02-15 03:40,-,835,2314.4,43.7
653,링밀(R/M 9500),2020-02-14,주간,가열로10호기,23,83010,4570,4,10,-,2020-02-13 00:00,2020-02-15 00:00,-,2880,-,0
654,링밀(R/M 9500),2020-02-14,야간,가열로10호기,9,69040,9020,4,10,-,2020-02-13 00:00,2020-02-15 00:00,-,2880,-,0
655,링밀(R/M 9500),2020-02-14,주간,가열로11호기,18,43120,2400,4,10,-,2020-02-13 00:00,2020-02-15 00:00,-,2880,-,0
656,링밀(R/M 9500),2020-02-14,야간,가열로11호기,24,109640,16085,4,10,-,2020-02-13 00:00,2020-02-15 00:00,-,2880,-,0
657,프레스(P8000),2020-02-14,야간,가열로12호기,23,89983,6070,7.5,7.5,-,2020-02-13 07:44,2020-02-14 06:44,-,1380,3305.6,36.7
658,프레스(P15000),2020-02-14,주간,가열로13호기,4,125000,36500,6,0,-,2020-02-14 16:49,2020-02-15 02:03,-,554,644.5,5.2
659,프레스(P8000),2020-02-14,주간,가열로14호기,19,58964,5592,7.5,7.5,-,2020-02-13 19:37,2020-02-14 18:39,-,1382,3861.4,65.5
660,프레스(P8000),2020-02-14,주간,가열로16호기,21,76729,4096,7.5,7.5,-,2020-02-13 13:06,2020-02-14 11:41,-,1355,3092.5,40.3
661,프레스(P15000),2020-02-14,주간,가열로17호기,4,74100,36200,8,0,-,2020-02-14 06:04,2020-02-14 16:11,-,607,2072.3,28
662,프레스(P15000),2020-02-14,야간,가열로18호기,4,174400,43600,20,0,-,2020-02-13 20:53,2020-02-15 02:28,-,1775,8243.4,47.3
663,프레스(P15000),2020-02-14,주간,가열로19호기,5,181520,115585,12,0,-,2020-02-13 21:12,2020-02-14 16:14,-,1142,4648.6,25.6
664,프레스(P15000),2020-02-14,야간,가열로19호기,2,151785,115585,8,0,-,2020-02-14 16:17,2020-02-15 04:46,-,749,2646.5,17.4
665,프레스(P15000),2020-02-14,주간,가열로20호기,3,159230,120000,8,0,-,2020-02-14 05:30,2020-02-14 15:30,-,600,1866.7,11.7
666,프레스(P5000),2020-02-17,야간,가열로2호기,12,85440,7440,12,13,-,2020-02-15 07:26,2020-02-18 06:35,-,4269,9598.6,112.3
667,프레스(P5000),2020-02-17,주간,가열로3호기,10,70600,7060,12,13,-,2020-02-15 07:30,2020-02-17 10:28,-,3058,9966.7,141.2
668,프레스(P5000),2020-02-17,야간,가열로4호기,7,74620,15940,12,13,-,2020-02-15 07:30,2020-02-17 23:40,-,3850,6039.3,80.9
669,프레스(P5000),2020-02-17,주간,가열로5호기,7,65100,14500,12,13,-,2020-02-15 07:30,2020-02-17 16:32,-,3422,8985.3,138
670,프레스(P15000),2020-02-17,야간,가열로6호기,6,106880,25640,15,0,-,2020-02-15 06:16,2020-02-18 02:46,-,4110,13675.2,127.9
671,프레스(P8000),2020-02-17,주간,가열로7호기,25,62184,2764,7.5,7.5,-,2020-02-15 07:24,2020-02-17 16:57,-,3453,4720.7,75.9
672,링밀(R/M 9500),2020-02-17,야간,가열로7호기,16,45820,3070,4,10,-,2020-02-17 17:17,2020-02-17 19:08,-,111,272.6,5.9
673,링밀(R/M 9500),2020-02-17,주간,가열로8호기,14,74360,7060,4,10,-,2020-02-16 08:51,2020-02-17 14:28,-,1777,2956.6,39.8
674,링밀(R/M 9500),2020-02-17,야간,가열로8호기,11,70930,12270,4,10,-,2020-02-17 14:40,2020-02-18 03:44,-,784,1684.3,23.7
675,링밀(R/M 9500),2020-02-17,주간,가열로9호기,13,86260,7470,4,10,-,2020-02-16 05:52,2020-02-17 11:09,-,1757,5111.3,59.3
676,링밀(R/M 9500),2020-02-17,야간,가열로9호기,18,73310,7060,4,10,-,2020-02-17 11:17,2020-02-18 10:59,-,1422,4079.4,55.6
677,링밀(R/M 9500),2020-02-17,주간,가열로10호기,6,48600,8100,4,10,-,2020-02-16 00:00,2020-02-18 00:00,-,2880,-,0
678,링밀(R/M 9500),2020-02-17,야간,가열로10호기,13,53760,5370,4,10,-,2020-02-16 00:00,2020-02-18 00:00,-,2880,-,0
679,링밀(R/M 9500),2020-02-17,주간,가열로11호기,18,65550,9630,4,10,-,2020-02-16 00:00,2020-02-18 00:00,-,2880,-,0
680,링밀(R/M 9500),2020-02-17,야간,가열로11호기,19,72110,7440,4,10,-,2020-02-16 00:00,2020-02-18 00:00,-,2880,-,0
681,프레스(P8000),2020-02-17,주간,가열로12호기,22,70289,4775,7.5,7.5,-,2020-02-14 07:15,2020-02-15 06:34,-,1399,4216,60
682,프레스(P8000),2020-02-17,야간,가열로14호기,27,71839,2764,7.5,7.5,-,2020-02-16 05:41,2020-02-18 06:35,-,2934,5492.6,76.5
683,프레스(P8000),2020-02-17,야간,가열로16호기,18,58749,5067,7.5,7.5,-,2020-02-16 04:45,2020-02-17 23:05,-,2540,4320.6,73.5
684,프레스(P15000),2020-02-17,주간,가열로17호기,4,175525,72000,20,0,-,2020-02-15 23:17,2020-02-17 10:14,-,2097,13336.9,76
685,프레스(P15000),2020-02-17,야간,가열로17호기,2,128585,72000,8,0,-,2020-02-17 10:20,2020-02-17 22:52,-,752,2884.9,22.4
686,프레스(P15000),2020-02-17,주간,가열로18호기,6,126160,49100,20,0,-,2020-02-15 07:00,2020-02-17 14:23,-,3323,10155.6,80.5
687,프레스(P15000),2020-02-17,주간,가열로19호기,3,162525,115585,30,0,-,2020-02-15 19:25,2020-02-17 13:55,-,2550,8328.3,51.2
688,프레스(P15000),2020-02-17,주간,가열로20호기,5,138650,48000,20,0,-,2020-02-15 07:04,2020-02-17 15:52,-,3408,10258.4,74
689,프레스(P15000),2020-02-17,야간,가열로20호기,5,138650,48000,15,0,-,2020-02-17 15:55,2020-02-18 05:58,-,843,3313.7,23.9
690,프레스(P5000),2020-02-18,야간,가열로2호기,8,63760,10300,12,13,-,2020-02-18 07:20,2020-02-19 06:36,-,1396,5107.9,80.1
691,프레스(P5000),2020-02-18,주간,가열로3호기,7,103950,14850,12,13,-,2020-02-17 10:31,2020-02-18 14:24,-,1673,7494.8,72.1
692,프레스(P5000),2020-02-18,야간,가열로4호기,7,103950,14850,12,13,-,2020-02-18 02:55,2020-02-19 01:35,-,1360,4947.5,47.6
693,프레스(P5000),2020-02-18,주간,가열로5호기,7,56270,14150,12,13,-,2020-02-17 16:44,2020-02-18 18:28,-,1544,5989.2,106.4
694,프레스(P15000),2020-02-18,야간,가열로6호기,4,55375,16085,12,0,-,2020-02-18 03:46,2020-02-19 06:27,-,1601,7743.8,139.8
695,링밀(R/M 9500),2020-02-18,주간,가열로7호기,4,64340,16085,4,10,-,2020-02-17 19:11,2020-02-18 03:31,-,500,688.2,10.7
696,링밀(R/M 9500),2020-02-18,야간,가열로7호기,9,41220,8030,4,10,-,2020-02-18 03:32,2020-02-18 11:41,-,489,953.1,23.1
697,링밀(R/M 9500),2020-02-18,주간,가열로8호기,22,60840,2970,4,10,-,2020-02-18 03:46,2020-02-18 16:04,-,738,1058.8,17.4
698,링밀(R/M 9500),2020-02-18,야간,가열로8호기,18,32760,1820,4,10,-,2020-02-18 16:08,2020-02-18 23:13,-,425,712,21.7
699,링밀(R/M 9500),2020-02-18,주간,가열로9호기,12,83920,7440,4,10,-,2020-02-18 11:07,2020-02-18 18:56,-,469,1548,18.4
700,링밀(R/M 9500),2020-02-18,야간,가열로9호기,16,77860,5720,4,10,-,2020-02-18 18:59,2020-02-19 05:35,-,636,1556.1,20
701,링밀(R/M 9500),2020-02-18,주간,가열로10호기,14,27800,2400,4,10,-,2020-02-17 00:00,2020-02-19 00:00,-,2880,-,0
702,링밀(R/M 9500),2020-02-18,야간,가열로10호기,12,28800,2400,4,10,-,2020-02-17 00:00,2020-02-19 00:00,-,2880,-,0
703,링밀(R/M 9500),2020-02-18,주간,가열로11호기,5,38140,8100,4,10,-,2020-02-17 00:00,2020-02-19 00:00,-,2880,-,0
704,링밀(R/M 9500),2020-02-18,야간,가열로11호기,6,21510,3980,4,10,-,2020-02-17 00:00,2020-02-19 00:00,-,2880,-,0
705,프레스(P8000),2020-02-18,주간,가열로12호기,16,77571,5397,7.5,7.5,-,2020-02-15 07:24,2020-02-17 13:29,-,3245,5566.8,71.8
706,프레스(P15000),2020-02-18,야간,가열로13호기,5,159500,38100,18,0,-,2020-02-17 16:17,2020-02-19 01:26,-,1989,13026.3,81.7
707,프레스(P8000),2020-02-18,야간,가열로14호기,25,64184,4096,7.5,7.5,-,2020-02-18 06:58,2020-02-19 07:09,-,1451,3929.7,61.2
708,프레스(P8000),2020-02-18,주간,가열로15호기,25,47555,4000,7.5,7.5,-,2020-02-14 17:21,2020-02-18 19:13,-,5872,6646.7,139.8
709,프레스(P8000),2020-02-18,야간,가열로16호기,19,59517,3732,7.5,7.5,-,2020-02-18 00:54,2020-02-18 23:23,-,1349,3140.2,52.8
710,프레스(P15000),2020-02-18,야간,가열로17호기,2,128585,72000,10,0,-,2020-02-17 22:56,2020-02-18 21:00,-,1324,5818.8,45.3
711,프레스(P15000),2020-02-18,주간,가열로18호기,3,103000,48000,8,0,-,2020-02-17 20:18,2020-02-18 18:05,-,1307,6482.2,62.9
712,프레스(P15000),2020-02-18,주간,가열로19호기,2,164685,115585,10,0,-,2020-02-17 14:00,2020-02-18 16:46,-,1606,4749.1,28.8
713,프레스(P5000),2020-02-19,야간,가열로2호기,7,94360,13480,12,13,-,2020-02-19 06:57,2020-02-20 07:15,-,1458,4781.6,50.7
714,프레스(P5000),2020-02-19,주간,가열로3호기,7,94360,13480,12,13,-,2020-02-18 15:45,2020-02-19 18:40,-,1615,7507.7,79.6
715,프레스(P5000),2020-02-19,야간,가열로4호기,9,114690,14850,12,13,-,2020-02-19 03:20,2020-02-20 02:40,-,1400,5299.9,46.2
716,프레스(P5000),2020-02-19,주간,가열로5호기,3,35410,12450,12,13,-,2020-02-18 18:44,2020-02-19 18:12,-,1408,5694,160.8
717,프레스(P15000),2020-02-19,주간,가열로6호기,5,94145,24000,12,0,-,2020-02-19 06:27,2020-02-19 15:45,-,558,4497.9,47.8
718,프레스(P15000),2020-02-19,야간,가열로6호기,3,70940,24000,12,0,-,2020-02-19 15:45,2020-02-20 06:11,-,866,3733.5,52.6
719,링밀(R/M 9500),2020-02-19,야간,가열로7호기,4,50220,12555,4,10,-,2020-02-18 11:45,2020-02-18 23:51,-,726,1073.9,21.4
