,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부
184,217.6,1920,1680,892.3,6,89100,14850,1,23100,23100,0,0,0,0,0,0,0,0,0,0,0,0,7,112200,23100,0,0,0,0,0,0,7,112200,23100,5040,1,누락없음,3,2019-09-26,주간,2019-09-25 10:32,수,안겹침,0,2,0,AC,평일
185,385.2,4680,4500,551.7,0,0,0,0,0,0,3,25680,8560,0,0,0,0,0,0,0,0,0,3,25680,8560,0,0,0,0,0,0,3,25680,8560,2160,0,누락없음,1,2019-09-26,야간,2019-09-26 7:24,목,안겹침,0,4,0,S,평일
186,792.0,6240,5040,912.9,2,15840,8900,0,0,0,0,0,0,2,15380,7690,3,55800,18600,0,0,0,7,87020,18600,5,71180,18600,0,0,0,7,87020,18600,720,1,누락없음,4,2019-09-26,야간,2019-09-26 1:47,목,안겹침,0,8,0,AC,평일
187,112.7,1200,1140,786.0,1,11160,11160,0,0,0,0,0,0,3,43290,18850,0,0,0,0,0,0,4,54450,18850,3,43290,18850,2,24440,12220,2,30010,18850,540,0,누락없음,2,2019-09-26,주간,2019-09-25 18:07,수,안겹침,0,10,0,A,평일
188,953.6,5460,5340,756.0,0,0,0,8,53840,6730,3,25680,8560,0,0,0,0,0,0,0,0,0,11,79520,8560,0,0,0,0,0,0,11,79520,8560,1500,0,누락없음,4,2019-09-27,야간,2019-09-27 5:43,금,안겹침,0,7,0,CS,평일
189,616.1,3720,3660,520.4,6,81144,13524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,81144,13524,0,0,0,0,0,0,6,81144,13524,10260,0,누락없음,3,2019-09-27,주간,2019-09-26 16:49,목,겹침,0,7,6,A,평일
190,1128.2,13740,13260,479.8,4,32940,10060,3,18910,6430,0,0,0,0,0,0,0,0,0,0,0,0,7,51850,10060,0,0,0,0,0,0,7,51850,10060,2940,2,누락없음,1,2019-09-27,야간,2019-09-27 6:55,금,안겹침,0,3,0,AC,평일
191,869.8,5880,5820,621.0,0,0,0,4,22520,6260,2,15570,8560,0,0,0,0,0,0,0,0,0,8,57290,9600,0,0,0,0,0,0,8,57290,9600,1680,0,강종누락,2,2019-09-27,주간,2019-09-26 18:33,목,안겹침,0,4,0,CS,평일
192,4956.2,106620,102300,370.5,0,0,0,10,70250,9190,0,0,0,0,0,0,0,0,0,0,0,0,10,70250,9190,0,0,0,0,0,0,10,70250,9190,134160,1,누락없음,3,2019-09-30,야간,2019-09-29 5:24,일,안겹침,0,6,0,C,주말
193,3725.3,126240,67560,611.8,0,0,0,7,46500,15930,0,0,0,0,0,0,0,0,0,0,0,0,7,46500,15930,0,0,0,0,0,0,7,46500,15930,2400,0,누락없음,5,2019-09-30,주간,2019-09-28 7:35,토,안겹침,0,1,0,C,주말
194,2361.6,74100,55500,572.3,0,0,0,6,46970,10450,0,0,0,0,0,0,0,0,0,0,0,0,6,46970,10450,0,0,0,0,0,0,6,46970,10450,101100,10,누락없음,1,2019-09-30,야간,2019-09-29 9:21,일,안겹침,0,7,0,C,주말
195,3900.5,122820,86760,356.8,0,0,0,8,59690,7620,0,0,0,0,0,0,0,0,0,0,0,0,10,78890,9600,0,0,0,0,0,0,10,78890,9600,19740,0,강종누락,2,2019-09-30,주간,2019-09-28 7:35,토,겹침,0,8,2,C,주말
196,1097.9,10020,7980,776.7,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,900,2,누락없음,2,2019-10-01,주간,2019-09-30 16:26,월,안겹침,0,10,0,A,평일
197,629.7,7680,7620,687.0,0,0,0,4,37970,15200,0,0,0,0,0,0,0,0,0,0,0,0,4,37970,15200,0,0,0,0,0,0,4,37970,15200,660,0,누락없음,1,2019-10-01,야간,2019-10-01 6:38,화,안겹침,0,6,0,C,평일
198,1952.6,18060,17880,632.1,0,0,0,0,0,0,2,13620,7010,0,0,0,0,0,0,0,0,0,4,56970,25000,0,0,0,0,0,0,4,56970,25000,1800,0,강종누락,5,2019-10-01,주간,2019-09-30 19:44,월,안겹침,0,7,0,S,평일
199,1040.5,10140,7860,529.5,7,103950,14850,1,15930,15930,0,0,0,0,0,0,0,0,0,0,0,0,8,119880,15930,0,0,0,0,0,0,8,119880,15930,2640,2,누락없음,3,2019-10-01,야간,2019-10-01 3:12,화,안겹침,0,10,0,AC,평일
200,1133.1,13740,13560,637.7,0,0,0,9,59550,7750,0,0,0,0,0,0,0,0,0,0,0,0,9,59550,7750,0,0,0,0,0,0,9,59550,7750,720,1,누락없음,1,2019-10-02,야간,2019-10-02 7:33,수,안겹침,0,4,0,C,평일
201,693.5,6180,5040,722.3,0,0,0,1,15200,15200,3,25680,8560,0,0,0,0,0,0,0,0,0,7,99680,19600,0,0,0,0,0,0,7,99680,19600,840,1,강종누락,2,2019-10-02,주간,2019-10-01 15:02,화,안겹침,0,7,0,CS,평일
202,1935.9,18180,17700,635.7,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,1560,0,누락없음,5,2019-10-02,주간,2019-10-01 18:43,화,안겹침,0,4,0,A,평일
203,973.1,5760,5640,530.1,0,0,0,1,15200,15200,0,0,0,0,0,0,0,0,0,0,0,0,6,113200,19600,0,0,0,0,0,0,6,113200,19600,9420,0,강종누락,3,2019-10-02,야간,2019-10-02 5:04,수,안겹침,0,8,0,C,평일
204,926.9,6420,6360,554.4,0,0,0,6,40530,7030,0,0,0,0,0,0,0,0,0,0,0,0,6,40530,7030,0,0,0,0,0,0,6,40530,7030,1860,0,누락없음,2,2019-10-03,주간,2019-10-02 19:29,수,안겹침,0,7,0,C,평일
205,2382.3,23160,22440,712.8,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,3840,2,누락없음,5,2019-10-03,주간,2019-10-02 15:09,수,안겹침,0,7,0,A,평일
206,1531.6,19140,18600,476.8,0,0,0,10,75950,8320,0,0,0,0,0,0,0,0,0,0,0,0,10,75950,8320,0,0,0,0,0,0,10,75950,8320,2160,3,누락없음,1,2019-10-04,야간,2019-10-04 7:21,금,안겹침,0,9,0,C,평일
207,1251.7,9840,9480,734.5,0,0,0,8,80610,12380,1,11150,11150,0,0,0,0,0,0,0,0,0,9,91760,12380,0,0,0,0,0,0,9,91760,12380,3660,0,누락없음,3,2019-10-04,야간,2019-10-04 3:29,금,안겹침,0,6,0,CS,평일
208,2478.5,22560,22500,625.9,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,14040,0,누락없음,5,2019-10-04,주간,2019-10-03 17:25,목,겹침,0,7,6,A,평일
209,1450.9,10080,9780,462.6,6,49060,12390,6,43620,7750,0,0,0,0,0,0,0,0,0,0,0,0,12,92680,12390,0,0,0,0,0,0,12,92680,12390,3720,0,누락없음,2,2019-10-04,주간,2019-10-03 19:01,목,안겹침,0,6,0,AC,평일
210,3185.3,81660,67440,555.3,1,15350,15350,4,48960,12380,0,0,0,0,0,0,0,0,0,0,0,0,5,64310,15350,0,0,0,0,0,0,5,64310,15350,92400,0,누락없음,2,2019-10-07,주간,2019-10-05 21:03,토,안겹침,0,12,0,AC,주말
211,2525.1,78300,62580,522.5,0,0,0,5,34450,6890,0,0,0,0,0,0,0,0,0,0,0,0,5,34450,6890,0,0,0,0,0,0,5,34450,6890,91860,5,누락없음,1,2019-10-07,야간,2019-10-06 8:33,일,안겹침,0,10,0,C,주말
212,3999.6,82440,78480,434.7,1,15350,15350,4,24980,6500,0,0,0,0,0,0,0,0,0,0,0,0,5,40330,15350,0,0,0,0,0,0,5,40330,15350,113760,0,누락없음,3,2019-10-07,야간,2019-10-06 6:48,일,안겹침,0,9,0,AC,주말
213,5536.6,132900,90660,315.9,0,0,0,9,53980,9020,0,0,0,0,0,0,0,0,0,0,0,0,9,53980,9020,0,0,0,0,0,0,9,53980,9020,76140,0,중량누락,5,2019-10-07,주간,2019-10-05 8:20,토,안겹침,0,7,0,C,주말
214,2885.5,26400,26160,614.9,0,0,0,8,59120,7750,0,0,0,0,0,0,0,0,0,0,0,0,8,59120,7750,0,0,0,0,0,0,8,59120,7750,2100,0,누락없음,5,2019-10-08,주간,2019-10-07 19:15,월,안겹침,0,9,0,C,평일
215,503.7,6300,6180,734.4,2,21940,11510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32170,11510,0,0,0,0,0,0,3,32170,11510,600,2,강종누락,1,2019-10-08,야간,2019-10-08 7:02,화,안겹침,0,5,0,A,평일
216,1011.6,8760,7260,529.4,7,103950,14850,0,0,0,1,11150,11150,0,0,0,0,0,0,0,0,0,8,115100,14850,0,0,0,0,0,0,8,115100,14850,2100,2,누락없음,3,2019-10-08,야간,2019-10-08 3:06,화,안겹침,0,5,0,AS,평일
217,1729.6,11940,11820,397.6,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,113550,14850,0,0,0,0,0,0,8,113550,14850,16200,1,강종누락,2,2019-10-08,주간,2019-10-07 17:29,월,안겹침,0,5,0,A,평일
218,419.4,2340,2280,790.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,141160,15600,0,0,0,0,0,0,10,141160,15600,1920,0,강종누락,3,2019-10-09,야간,2019-10-09 2:55,수,안겹침,0,8,0,A,평일
219,1591.9,14820,14520,785.6,0,0,0,5,34450,6890,1,11150,11150,0,0,0,0,0,0,0,0,0,6,45600,11150,0,0,0,0,0,0,6,45600,11150,1140,0,누락없음,5,2019-10-09,주간,2019-10-08 18:53,화,안겹침,0,8,0,CS,평일
220,636.3,7620,7320,786.2,0,0,0,4,36240,13100,0,0,0,0,0,0,0,0,0,0,0,0,4,36240,13100,0,0,0,0,0,0,4,36240,13100,540,0,누락없음,1,2019-10-09,야간,2019-10-09 7:43,수,안겹침,0,3,0,C,평일
221,792.1,5340,5160,481.2,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,7260,0,누락없음,2,2019-10-09,주간,2019-10-08 15:53,화,겹침,0,8,7,A,평일
222,351.4,2160,2100,538.2,8,121300,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,121300,16100,0,0,0,2,32200,16100,6,89100,14850,1380,0,누락없음,3,2019-10-10,야간,2019-10-10 2:58,목,안겹침,0,10,0,A,평일
223,111.0,1440,1380,923.5,4,24820,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24820,12410,0,0,0,0,0,0,4,24820,12410,9240,0,중량누락,1,2019-10-10,야간,2019-10-10 8:23,목,안겹침,0,4,0,A,평일
224,2541.2,23340,23280,765.3,6,45880,12410,1,10700,10700,0,0,0,0,0,0,0,0,0,0,0,0,7,56580,12410,0,0,0,0,0,0,7,56580,12410,1440,0,중량누락,5,2019-10-10,주간,2019-10-09 19:02,수,안겹침,0,6,0,AC,평일
225,451.5,3300,3240,557.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65150,18100,4,65150,18100,4,65150,18100,0,0,0,4,65150,18100,3840,0,누락없음,2,2019-10-10,주간,2019-10-09 15:36,수,안겹침,0,7,0,S,평일
226,984.8,8160,6840,716.7,6,89100,14850,1,10700,10700,0,0,0,0,0,0,0,0,0,0,0,0,7,99800,14850,0,0,0,0,0,0,7,99800,14850,9540,1,누락없음,2,2019-10-11,주간,2019-10-10 16:53,목,안겹침,0,4,0,AC,평일
227,1542.7,9720,8940,559.3,6,80880,13480,8,53840,6730,0,0,0,0,0,0,0,0,0,0,0,0,14,134720,13480,0,0,0,0,0,0,14,134720,13480,4440,2,누락없음,3,2019-10-11,야간,2019-10-11 4:05,금,겹침,0,8,6,AC,평일
228,2843.3,25020,24420,500.3,0,0,0,2,13740,6870,0,0,0,0,0,0,0,0,0,0,0,0,8,110840,16850,0,0,0,0,0,0,8,110840,16850,6540,0,강종누락,5,2019-10-11,주간,2019-10-10 19:44,목,안겹침,0,7,0,C,평일
229,1708.3,20700,20460,503.0,0,0,0,16,107680,6730,0,0,0,0,0,0,0,0,0,0,0,0,16,107680,6730,0,0,0,0,0,0,16,107680,6730,1680,0,누락없음,1,2019-10-11,야간,2019-10-11 6:41,금,안겹침,0,4,0,C,평일
230,4869.2,131820,88800,478.0,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,0,0,0,6,80880,13480,46020,0,누락없음,5,2019-10-14,주간,2019-10-12 8:01,토,안겹침,0,8,0,A,주말
231,5065.2,126060,101280,420.6,0,0,0,12,88440,8580,0,0,0,0,0,0,0,0,0,0,0,0,12,88440,8580,0,0,0,0,0,0,12,88440,8580,60240,0,누락없음,2,2019-10-14,주간,2019-10-12 8:04,토,안겹침,0,7,0,C,주말
232,6276.7,168900,143400,516.2,0,0,0,8,75960,9970,0,0,0,0,0,0,0,0,0,0,0,0,8,75960,9970,0,0,0,0,0,0,8,75960,9970,23580,0,누락없음,3,2019-10-14,야간,2019-10-12 8:08,토,안겹침,0,14,0,C,주말
233,1670.1,35700,33600,670.9,0,0,0,7,50810,7550,0,0,0,0,0,0,0,0,0,0,0,0,7,50810,7550,0,0,0,0,0,0,7,50810,7550,141900,24,누락없음,1,2019-10-14,야간,2019-10-13 21:07,일,안겹침,0,16,0,C,주말
234,420.6,3480,3240,749.5,0,0,0,5,28660,7620,0,0,0,0,0,0,0,0,0,0,0,0,5,28660,7620,0,0,0,0,0,0,5,28660,7620,840,0,누락없음,2,2019-10-15,주간,2019-10-14 19:09,월,안겹침,0,12,0,C,평일
235,3451.5,32160,31440,646.0,0,0,0,8,73520,9190,1,5450,5450,0,0,0,0,0,0,0,0,0,9,78970,9190,0,0,0,0,0,0,9,78970,9190,7740,1,누락없음,5,2019-10-15,주간,2019-10-14 12:57,월,안겹침,0,6,0,CS,평일
236,387.4,4740,4620,767.9,4,22220,6910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22220,6910,0,0,0,0,0,0,4,22220,6910,660,0,누락없음,1,2019-10-15,야간,2019-10-15 6:29,화,안겹침,0,7,0,A,평일
237,745.4,4440,4380,452.1,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,4560,0,누락없음,3,2019-10-15,야간,2019-10-15 4:42,화,안겹침,0,8,0,A,평일
238,636.9,7500,7440,728.3,2,14310,7160,3,26020,10500,0,0,0,0,0,0,0,0,0,0,0,0,5,40330,10500,0,0,0,0,0,0,5,40330,10500,1080,0,누락없음,1,2019-10-16,야간,2019-10-16 6:36,수,안겹침,0,4,0,AC,평일
239,1197.9,10620,10320,772.5,0,0,0,2,18380,9190,0,0,0,0,0,0,0,0,0,0,0,0,4,35430,9990,0,0,0,0,0,0,4,35430,9990,1200,0,강종누락,5,2019-10-16,주간,2019-10-15 19:34,화,안겹침,0,9,0,C,평일
240,899.2,5580,5520,490.0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,12900,0,누락없음,3,2019-10-16,야간,2019-10-16 6:26,수,겹침,0,7,4,A,평일
241,167.5,1860,1800,1020.5,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,143150,19600,0,0,0,0,0,0,9,143150,19600,8100,0,강종누락,2,2019-10-16,주간,2019-10-15 13:34,화,안겹침,0,5,0,A,평일
242,275.7,3360,3300,812.7,3,30230,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30230,14850,0,0,0,0,0,0,3,30230,14850,420,0,누락없음,1,2019-10-17,야간,2019-10-17 3:28,목,안겹침,0,5,0,A,평일
243,1963.2,16740,16260,595.8,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,3120,0,누락없음,5,2019-10-17,주간,2019-10-16 18:51,수,안겹침,0,4,0,A,평일
244,1527.6,8580,8460,695.8,6,89100,14850,0,0,0,0,0,0,0,0,0,2,40200,20100,0,0,0,8,129300,20100,2,40200,20100,0,0,0,8,129300,20100,1670340,1,누락없음,4,2019-10-17,야간,2019-10-17 7:24,목,안겹침,0,11,0,AC,평일
245,62.4,900,840,980.5,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,124150,14850,0,0,0,0,0,0,9,124150,14850,360,0,강종누락,2,2019-10-17,주간,2019-10-16 14:40,수,안겹침,0,9,0,A,평일
246,1943.1,25860,25560,464.2,0,0,0,10,75950,8320,1,7010,7010,0,0,0,0,0,0,0,0,0,11,82960,8320,0,0,0,0,0,0,11,82960,8320,2640,2,누락없음,1,2019-10-18,야간,2019-10-18 7:39,금,안겹침,0,3,0,CS,평일
247,2611.4,23760,23700,635.1,7,94360,13480,2,13140,6570,0,0,0,0,0,0,0,0,0,0,0,0,9,107500,13480,0,0,0,0,0,0,9,107500,13480,1800,0,누락없음,5,2019-10-18,주간,2019-10-17 19:33,목,안겹침,0,7,0,AC,평일
248,1212.9,7200,6900,721.1,7,94360,13480,5,41600,8320,0,0,0,0,0,0,1,7640,7640,0,0,0,13,143600,13480,1,7640,7640,0,0,0,13,143600,13480,2700,1,누락없음,4,2019-10-18,야간,2019-10-18 5:12,금,겹침,0,8,6,AC,평일
249,1152.0,8760,7920,614.6,0,0,0,6,48540,8580,0,0,0,0,0,0,0,0,0,0,0,0,11,125290,15350,0,0,0,0,0,0,11,125290,15350,1980,2,강종누락,2,2019-10-18,주간,2019-10-17 15:24,목,안겹침,0,9,0,C,평일
250,7442.1,181800,158580,353.6,0,0,0,9,60120,6730,0,0,0,0,0,0,0,0,0,0,0,0,10,69720,9600,0,0,0,0,0,0,10,69720,9600,59220,1,강종누락,2,2019-10-21,주간,2019-10-19 8:02,토,안겹침,0,11,0,C,주말
251,947.4,6540,5940,527.3,1,6460,6460,0,0,0,0,0,0,3,56550,18850,0,0,0,0,0,0,8,129040,18850,3,56550,18850,0,0,0,8,129040,18850,1320,1,강종누락,3,2019-10-22,야간,2019-10-22 5:04,화,안겹침,0,11,0,A,평일
252,568.9,3960,3900,491.1,0,0,0,0,0,0,0,0,0,0,0,0,3,51300,22100,0,0,0,3,51300,22100,3,51300,22100,0,0,0,3,51300,22100,4440,0,누락없음,2,2019-10-22,주간,2019-10-21 16:19,월,안겹침,0,10,0,C,평일
253,688.0,6060,5820,641.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,281100,0,누락없음,5,2019-10-22,야간,2019-10-22 0:59,화,안겹침,0,9,0,A,평일
254,2458.0,21300,16380,345.9,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,230880,1,누락없음,4,2019-10-22,주간,2019-10-21 16:19,월,안겹침,0,13,0,A,주말
255,1596.4,11760,9240,727.2,6,89100,14850,3,28010,9970,0,0,0,0,0,0,0,0,0,0,0,0,9,117110,14850,0,0,0,0,0,0,9,117110,14850,2580,2,누락없음,4,2019-10-23,주간,2019-10-22 16:28,화,안겹침,0,7,0,AC,평일
256,1248.8,7140,7080,524.0,8,99860,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,99860,13480,0,0,0,0,0,0,8,99860,13480,1560,0,누락없음,3,2019-10-23,야간,2019-10-23 7:55,수,안겹침,0,8,0,A,평일
257,1169.8,13020,8640,584.4,7,94360,13480,3,28010,9970,0,0,0,0,0,0,0,0,0,0,0,0,10,122370,13480,0,0,0,0,0,0,10,122370,13480,2400,4,누락없음,2,2019-10-23,주간,2019-10-22 19:29,화,안겹침,0,3,0,AC,평일
258,1906.7,12240,12180,501.6,0,0,0,8,70880,8860,0,0,0,0,0,0,0,0,0,0,0,0,10,90080,9600,0,0,0,0,0,0,10,90080,9600,1620,0,강종누락,3,2019-10-24,야간,2019-10-24 7:09,목,안겹침,0,8,0,C,평일
259,95.3,1080,1020,1000.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,117600,19600,0,0,0,0,0,0,6,117600,19600,240,0,강종누락,5,2019-10-24,야간,2019-10-24 2:27,목,안겹침,0,7,0,,평일
260,1416.9,10020,8640,944.2,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,6720,2,누락없음,4,2019-10-24,주간,2019-10-23 17:00,수,안겹침,0,9,0,A,평일
261,1056.7,7620,7200,739.5,7,50060,8100,0,0,0,1,7010,7010,0,0,0,1,18600,18600,0,0,0,9,75670,18600,1,18600,18600,0,0,0,9,75670,18600,21420,0,누락없음,2,2019-10-24,주간,2019-10-24 0:55,목,안겹침,0,10,0,ACS,평일
262,1474.9,12720,9720,627.0,0,0,0,12,88360,7750,0,0,0,0,0,0,0,0,0,0,0,0,12,88360,7750,0,0,0,0,0,0,12,88360,7750,4140,1,누락없음,3,2019-10-25,야간,2019-10-25 7:17,금,안겹침,0,10,0,C,평일
263,1137.7,9060,6660,662.0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,4500,1,누락없음,4,2019-10-25,주간,2019-10-24 14:52,목,안겹침,0,8,0,A,평일
264,698.1,5520,5280,776.6,8,76432,9554,0,0,0,0,0,0,0,0,0,1,18600,18600,0,0,0,9,95032,18600,1,18600,18600,0,0,0,9,95032,18600,1740,0,누락없음,2,2019-10-25,주간,2019-10-24 18:41,목,안겹침,0,9,0,AC,평일
265,3582.6,33600,32040,624.4,0,0,0,10,73900,8320,0,0,0,0,0,0,0,0,0,0,0,0,12,83900,8320,0,0,0,0,0,0,12,83900,8320,2220,1,강종누락,5,2019-10-25,야간,2019-10-25 2:24,금,안겹침,0,6,0,C,평일
266,4052.7,83820,82500,422.7,5,46720,11700,6,46530,8860,0,0,0,0,0,0,0,0,0,0,0,0,11,93250,11700,0,0,0,0,0,0,11,93250,11700,76080,0,누락없음,2,2019-10-28,주간,2019-10-26 16:31,토,안겹침,0,9,0,AC,주말
267,4915.0,130380,119640,635.1,0,0,0,7,55540,8860,1,6770,6770,0,0,0,0,0,0,0,0,0,8,62310,8860,0,0,0,0,0,0,8,62310,8860,7200,1,누락없음,3,2019-10-28,야간,2019-10-26 7:21,토,안겹침,0,12,0,CS,주말
268,3955.3,130860,105180,548.9,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,61200,0,누락없음,4,2019-10-28,주간,2019-10-26 7:13,토,겹침,0,8,7,A,주말
269,6078.7,183600,148080,512.3,0,0,0,1,13080,13080,0,0,0,0,0,0,0,0,0,0,0,0,1,13080,13080,0,0,0,0,0,0,1,13080,13080,27240,0,누락없음,5,2019-10-28,야간,2019-10-26 7:09,토,안겹침,0,12,0,C,주말
270,140.9,1980,1920,1074.3,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,2340,0,누락없음,2,2019-10-29,주간,2019-10-28 12:12,월,안겹침,0,11,0,A,평일
271,1080.9,9360,6840,454.6,7,103950,14850,1,13080,13080,0,0,0,0,0,0,0,0,0,0,0,0,8,117030,14850,0,0,0,0,0,0,8,117030,14850,13020,3,누락없음,3,2019-10-29,야간,2019-10-29 3:12,화,안겹침,0,8,0,AC,평일
272,1186.7,7380,7320,696.5,0,0,0,9,60570,6730,1,5330,5330,0,0,0,0,0,0,0,0,0,10,65900,6730,0,0,0,0,0,0,10,65900,6730,8160,0,누락없음,4,2019-10-29,주간,2019-10-28 17:56,월,안겹침,0,8,0,CS,평일
273,1409.8,9900,9540,428.3,6,89100,14850,2,24000,13260,0,0,0,0,0,0,0,0,0,0,0,0,8,113100,14850,0,0,0,0,0,0,8,113100,14850,31380,0,누락없음,2,2019-10-30,야간,2019-10-30 3:54,수,안겹침,0,7,0,AC,평일
274,243.4,1560,1500,847.6,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,7260,0,누락없음,3,2019-10-30,야간,2019-10-30 3:53,수,겹침,0,8,7,A,평일
275,611.3,3600,3420,678.5,8,102300,13480,0,0,0,1,5330,5330,0,0,0,0,0,0,0,0,0,9,107630,13480,0,0,0,0,0,0,9,107630,13480,12840,0,누락없음,4,2019-10-30,주간,2019-10-29 20:07,화,겹침,0,10,1,AS,평일
276,3522.6,32700,31080,679.4,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,0,0,0,0,0,6,89100,14850,35280,3,누락없음,5,2019-10-30,주간,2019-10-29 13:14,화,안겹침,0,3,0,A,평일
277,1393.5,7920,7860,680.8,8,93800,13480,2,13460,6730,0,0,0,0,0,0,0,0,0,0,0,0,10,107260,13480,0,0,0,0,0,0,10,107260,13480,2160,0,누락없음,3,2019-10-31,야간,2019-10-31 7:14,목,안겹침,0,7,0,AC,평일
278,137.2,2100,2040,1003.1,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,300,0,누락없음,5,2019-10-31,주간,2019-10-30 14:19,수,안겹침,0,6,0,A,평일
279,239.2,1740,1680,877.1,0,0,0,5,33650,6730,0,0,0,0,0,0,0,0,0,0,0,0,10,131650,19600,0,0,0,0,0,0,10,131650,19600,1500,0,강종누락,2,2019-10-31,야간,2019-10-31 2:59,목,안겹침,0,8,0,C,평일
280,977.7,5820,5760,767.8,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,0,0,0,6,80880,13480,1200,0,누락없음,4,2019-10-31,주간,2019-10-30 19:21,수,안겹침,0,9,0,A,평일
281,2296.0,22680,20520,871.9,1,5830,5830,6,53070,10020,0,0,0,0,0,0,0,0,0,0,0,0,9,96600,18850,0,0,0,0,0,0,9,96600,18850,5880,4,강종누락,5,2019-11-01,주간,2019-10-31 12:57,목,안겹침,0,8,0,AC,평일
282,229.8,2700,2400,891.7,0,0,0,0,0,0,0,0,0,3,46050,15350,0,0,0,0,0,0,5,84750,19350,3,46050,15350,0,0,0,5,84750,19350,40020,1,강종누락,2,2019-11-01,야간,2019-11-01 8:55,금,안겹침,0,10,0,A,평일
283,807.9,4860,4800,757.4,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,1140,0,누락없음,4,2019-11-01,주간,2019-10-31 19:29,목,안겹침,0,6,0,A,평일
284,2371.0,32280,32040,652.4,2,30700,15350,4,53440,13360,0,0,0,0,0,0,0,0,0,0,0,0,8,122840,19350,0,0,0,0,0,0,8,122840,19350,152340,0,강종누락,4,2019-11-04,주간,2019-11-03 10:08,일,안겹침,0,8,0,AC,주말
