,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부
200,387.9,2340,2040,1103,0,0,0,2,95000,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,95000,63000,0,0,0,0,0,0,2,95000,63000,1500,1,누락없음,19,2019-11-13,주간,2019-11-12 14:36,화,안겹침,0,2,0,C,평일
201,2165.6,9960,9480,887.1,0,0,0,5,74850,14970,0,0,0,0,0,0,2,58200,29100,0,0,0,7,133050,29100,2,58200,29100,0,0,0,7,133050,29100,13140,1,누락없음,19,2019-11-14,주간,2019-11-13 18:23,수,안겹침,0,2,0,C,평일
202,1115.1,5880,5280,763.9,0,0,0,1,63000,63000,0,0,0,0,0,0,2,65800,32900,0,0,0,3,128800,63000,2,65800,32900,0,0,0,3,128800,63000,14220,0,누락없음,20,2019-11-14,주간,2019-11-13 17:25,수,안겹침,0,4,0,C,평일
203,5726.3,33600,31020,502.4,0,0,0,0,0,0,0,0,0,7,205450,30850,0,0,0,0,0,0,7,205450,30850,7,205450,30850,7,205450,30850,0,0,0,44880,7,누락없음,13,2019-11-14,야간,2019-11-13 10:16,수,안겹침,0,4,0,A,평일
204,143.5,1200,1080,729.7,0,0,0,1,15150,15150,0,0,0,0,0,0,1,48600,48600,0,0,0,2,63750,48600,1,48600,48600,1,48600,48600,1,15150,15150,360,0,누락없음,17,2019-11-14,주간,2019-11-14 6:15,목,안겹침,0,7,0,C,평일
205,1994.3,12240,12000,386.9,6,80880,13480,0,0,0,2,16740,8370,0,0,0,0,0,0,0,0,0,8,97620,13480,0,0,0,8,97620,13480,0,0,0,11820,0,누락없음,6,2019-11-14,야간,2019-11-14 5:52,목,안겹침,0,7,0,AS,평일
206,796.3,3960,3840,409,0,0,0,2,20310,10155,1,16400,16400,1,30100,30100,1,43100,43100,0,0,0,6,160010,50100,3,123300,50100,2,46500,30100,4,113510,50100,10320,0,강종누락,18,2019-11-14,야간,2019-11-13 23:11,수,안겹침,1,2,0,ACS,평일
207,995.7,5700,5520,684,4,78400,19600,1,10155,10155,0,0,0,0,0,0,3,81800,29100,0,0,0,8,170355,29100,3,81800,29100,4,78400,19600,4,91955,29100,23940,1,누락없음,19,2019-11-15,주간,2019-11-14 17:10,목,안겹침,0,7,0,AC,평일
208,1101.4,5160,5100,1132.9,0,0,0,4,101160,64000,0,0,0,0,0,0,2,86200,43100,0,0,0,6,187360,64000,2,86200,43100,0,0,0,6,187360,64000,5340,0,누락없음,20,2019-11-15,주간,2019-11-14 16:36,목,겹침,0,3,1,C,평일
209,175,1080,1020,679.3,1,30100,30100,0,0,0,1,16400,16400,0,0,0,1,43100,43100,0,0,0,3,89600,43100,1,43100,43100,2,46500,30100,1,43100,43100,840,0,누락없음,18,2019-11-15,주간,2019-11-15 6:32,금,겹침,1,6,2,ACS,평일
210,783.8,4080,4020,704,0,0,0,4,84570,38800,2,32800,16400,0,0,0,0,0,0,0,0,0,6,117370,38800,0,0,0,2,32800,16400,4,84570,38800,15780,0,누락없음,17,2019-11-15,야간,2019-11-14 22:40,목,안겹침,0,2,0,CS,평일
211,2521.5,15420,15240,402.6,0,0,0,4,59880,14970,0,0,0,0,0,0,0,0,0,0,0,0,4,59880,14970,0,0,0,0,0,0,4,59880,14970,10740,0,누락없음,6,2019-11-15,야간,2019-11-15 2:40,금,안겹침,0,8,0,C,평일
212,107.7,900,840,1085.3,0,0,0,1,64000,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,64000,64000,0,0,0,0,0,0,1,64000,64000,240,0,누락없음,20,2019-11-15,야간,2019-11-15 14:36,금,겹침,0,6,1,C,평일
213,179.5,1020,960,794.4,1,30100,30100,1,34500,34500,1,16400,16400,0,0,0,0,0,0,0,0,0,3,81000,34500,0,0,0,2,46500,30100,1,34500,34500,540,0,누락없음,18,2019-11-18,야간,2019-11-18 15:32,월,겹침,1,6,2,ACS,평일
214,5326.8,93900,68220,205.6,1,30100,30100,4,115600,35500,0,0,0,0,0,0,0,0,0,0,0,0,6,160200,35500,0,0,0,2,44600,30100,4,115600,35500,43980,0,강종누락,18,2019-11-18,주간,2019-11-16 6:40,토,안겹침,1,3,0,AC,주말
216,5328.7,157080,97980,309.4,0,0,0,4,56415,25950,1,8370,8370,0,0,0,0,0,0,0,0,0,5,64785,25950,0,0,0,1,8370,8370,4,56415,25950,34980,0,누락없음,6,2019-11-18,야간,2019-11-16 7:26,토,안겹침,0,4,0,CS,주말
217,3669.1,30780,30300,424.6,3,68670,22890,2,58850,32900,1,16400,16400,0,0,0,0,0,0,0,0,0,6,143920,32900,0,0,0,4,85070,22890,2,58850,32900,116460,0,누락없음,17,2019-11-18,주간,2019-11-17 10:19,일,안겹침,0,6,0,ACS,주말
218,221.7,1800,1740,814.7,3,68670,22890,2,58850,32900,0,0,0,0,0,0,0,0,0,0,0,0,5,127520,32900,0,0,0,3,68670,22890,2,58850,32900,420,0,누락없음,17,2019-11-18,야간,2019-11-18 14:49,월,겹침,0,6,1,AC,평일
219,1798.5,19380,18960,720.7,0,0,0,3,126400,64000,0,0,0,0,0,0,0,0,0,0,0,0,3,126400,64000,0,0,0,0,0,0,3,126400,64000,89280,0,누락없음,20,2019-11-18,주간,2019-11-17 7:21,일,안겹침,0,1,0,C,주말
220,1911.5,8520,7740,613.6,0,0,0,4,77970,22800,0,0,0,0,0,0,2,77200,38600,0,0,0,6,155170,38600,2,77200,38600,2,77200,38600,4,77970,22800,1080,2,누락없음,17,2019-11-19,야간,2019-11-19 5:43,화,안겹침,0,5,0,C,평일
222,151.3,1020,960,909.4,1,30100,30100,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,3,82000,30100,0,0,0,1,30100,30100,2,51900,25950,360,0,누락없음,18,2019-11-19,주간,2019-11-19 5:35,화,겹침,1,3,1,AC,평일
223,1491,7920,7800,231.1,0,0,0,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,2,51900,25950,0,0,0,0,0,0,2,51900,25950,28920,0,누락없음,13,2019-11-19,야간,2019-11-19 13:32,화,안겹침,0,1,0,C,평일
224,179.2,1080,1020,1004.3,0,0,0,0,0,0,0,0,0,0,0,0,3,168800,59100,0,0,0,3,168800,59100,3,168800,59100,0,0,0,3,168800,59100,6000,0,누락없음,19,2019-11-19,야간,2019-11-19 18:21,화,안겹침,0,3,0,C,평일
225,3061.1,24840,21780,150.8,0,0,0,0,0,0,0,0,0,0,0,0,3,146050,59100,0,0,0,3,146050,59100,3,146050,59100,0,0,0,3,146050,59100,224940,3,누락없음,19,2019-11-19,주간,2019-11-18 6:54,월,안겹침,0,8,0,C,주말
226,686.8,3600,3480,854.5,0,0,0,1,64000,64000,0,0,0,0,0,0,1,57100,57100,0,0,0,2,121100,64000,1,57100,57100,0,0,0,2,121100,64000,1140,0,누락없음,20,2019-11-19,주간,2019-11-18 19:24,월,겹침,0,3,1,C,평일
227,635.2,3900,3480,649.9,0,0,0,6,59940,25950,0,0,0,0,0,0,0,0,0,0,0,0,6,59940,25950,0,0,0,0,0,0,6,59940,25950,660,1,누락없음,13,2019-11-20,주간,2019-11-20 2:46,수,겹침,0,2,2,C,평일
228,576.8,3180,3120,598.7,0,0,0,2,45600,22800,0,0,0,0,0,0,0,0,0,0,0,0,2,45600,22800,0,0,0,0,0,0,2,45600,22800,840,0,누락없음,13,2019-11-20,야간,2019-11-20 20:11,수,안겹침,0,6,0,C,평일
229,1594.1,8520,6660,646.8,0,0,0,0,0,0,0,0,0,6,138850,28350,0,0,0,0,0,0,7,179160,40310,6,138850,28350,6,138850,28350,1,40310,40310,480,3,강종누락,17,2019-11-20,야간,2019-11-20 5:21,수,안겹침,0,6,0,A,평일
231,314.4,2340,1860,1023.5,0,0,0,0,0,0,0,0,0,0,0,0,3,159300,60100,0,0,0,4,169300,60100,3,159300,60100,3,159300,60100,1,10000,10000,540,1,강종누락,20,2019-11-20,야간,2019-11-20 11:27,수,겹침,0,3,1,C,평일
232,207.9,960,900,936.6,0,0,0,0,0,0,0,0,0,0,0,0,3,159300,60100,0,0,0,3,159300,60100,3,159300,60100,3,159300,60100,0,0,0,10860,0,누락없음,20,2019-11-20,주간,2019-11-19 16:49,화,안겹침,0,2,0,C,평일
233,1164.2,5700,5580,451.7,0,0,0,4,60550,15650,1,16400,16400,0,0,0,1,39100,39100,0,0,0,6,116050,39100,1,39100,39100,2,55500,39100,4,60550,15650,4260,0,누락없음,18,2019-11-20,주간,2019-11-19 14:27,화,안겹침,0,3,0,CS,평일
234,92.5,1020,1020,1160,0,0,0,0,0,0,0,0,0,0,0,0,3,134300,57100,0,0,0,3,134300,57100,3,134300,57100,2,77200,38600,1,57100,57100,7560,0,누락없음,19,2019-11-20,주간,2019-11-19 23:07,화,겹침,0,3,1,C,평일
236,2436,12420,12180,721.3,0,0,0,5,70955,26000,3,33140,16400,0,0,0,0,0,0,0,0,0,8,104095,26000,0,0,0,3,33140,16400,5,70955,26000,3180,0,누락없음,20,2019-11-21,야간,2019-11-21 4:23,목,안겹침,0,4,0,CS,평일
237,730.6,3300,3180,646.8,0,0,0,2,65500,42500,0,0,0,0,0,0,1,39100,39100,0,0,0,3,104600,42500,1,39100,39100,2,62100,39100,1,42500,42500,960,0,누락없음,18,2019-11-21,주간,2019-11-20 19:04,수,안겹침,0,6,0,C,평일
238,196.6,1080,1020,637.3,0,0,0,0,0,0,0,0,0,1,28350,28350,1,39100,39100,0,0,0,3,107760,40310,2,67450,39100,2,67450,39100,1,40310,40310,960,0,강종누락,17,2019-11-21,주간,2019-11-21 1:56,목,겹침,0,7,1,AC,평일
239,870.6,4680,4560,547.9,0,0,0,0,0,0,0,0,0,3,84800,36100,3,150300,68100,0,0,0,6,235100,68100,6,235100,68100,3,84800,36100,3,150300,68100,1380,0,누락없음,13,2019-11-21,야간,2019-11-21 4:34,목,안겹침,0,2,0,AC,평일
240,316.9,1620,1560,668,0,0,0,0,0,0,0,0,0,1,16300,16300,1,138882,138882,0,0,0,3,169682,138882,2,155182,138882,2,30800,16300,1,138882,138882,840,0,강종누락,18,2019-11-22,주간,2019-11-21 18:52,목,안겹침,0,3,0,AC,평일
241,155,960,900,1015.8,0,0,0,2,68500,42500,0,0,0,0,0,0,0,0,0,0,0,0,2,68500,42500,0,0,0,0,0,0,2,68500,42500,64140,0,누락없음,19,2019-11-22,주간,2019-11-22 2:22,금,안겹침,0,3,0,C,평일
242,1889.5,10860,8100,418.7,0,0,0,1,58500,58500,0,0,0,4,65200,16300,0,0,0,0,0,0,5,123700,58500,4,65200,16300,5,123700,58500,0,0,0,1620,1,누락없음,17,2019-11-22,주간,2019-11-21 14:40,목,안겹침,0,3,0,AC,평일
243,3096.6,21780,20580,576.9,0,0,0,0,0,0,4,49540,16400,0,0,0,0,0,0,0,0,0,5,59540,16400,0,0,0,4,49540,16400,1,10000,10000,42060,1,강종누락,6,2019-11-22,야간,2019-11-22 5:53,금,안겹침,0,1,0,S,평일
244,251.1,1680,1560,890.8,0,0,0,2,68500,42500,0,0,0,0,0,0,0,0,0,0,0,0,2,68500,42500,0,0,0,0,0,0,2,68500,42500,780,0,누락없음,20,2019-11-22,야간,2019-11-22 15:02,금,안겹침,0,5,0,C,평일
245,138.5,1200,1140,1065.3,0,0,0,2,18800,9400,3,33140,16400,0,0,0,0,0,0,0,0,0,5,51940,16400,0,0,0,3,33140,16400,2,18800,9400,420,0,누락없음,20,2019-11-22,주간,2019-11-22 2:34,금,겹침,0,8,3,CS,평일
246,2204.8,22020,21600,667.4,0,0,0,4,183682,138882,0,0,0,0,0,0,0,0,0,0,0,0,4,183682,138882,0,0,0,0,0,0,4,183682,138882,84540,0,누락없음,17,2019-11-25,주간,2019-11-23 17:24,토,안겹침,0,5,0,C,주말
247,3933.5,67920,54780,352.3,0,0,0,5,50775,10155,1,16400,16400,0,0,0,0,0,0,0,0,0,6,67175,16400,0,0,0,1,16400,16400,5,50775,10155,117060,0,누락없음,6,2019-11-25,야간,2019-11-24 10:16,일,안겹침,0,5,0,CS,주말
248,119.2,1080,1020,886.9,0,0,0,2,62000,36000,0,0,0,0,0,0,0,0,0,0,0,0,2,62000,36000,0,0,0,0,0,0,2,62000,36000,300,0,누락없음,17,2019-11-25,야간,2019-11-25 17:05,월,겹침,0,4,1,C,평일
249,4607.4,33300,32880,393.1,0,0,0,3,127370,55370,2,61600,30800,0,0,0,0,0,0,0,0,0,5,188970,55370,0,0,0,2,61600,30800,3,127370,55370,84960,0,누락없음,20,2019-11-25,주간,2019-11-24 3:34,일,안겹침,0,2,0,CS,주말
250,3174.3,19140,17580,61.1,0,0,0,2,63000,31500,2,61600,30800,0,0,0,0,0,0,0,0,0,4,124600,31500,0,0,0,2,61600,30800,2,63000,31500,243000,2,누락없음,19,2019-11-25,야간,2019-11-25 10:18,월,안겹침,0,2,0,CS,주말
251,7112.9,108360,98040,212.5,3,67680,29420,4,121200,31500,0,0,0,0,0,0,0,0,0,0,0,0,7,188880,31500,0,0,0,3,67680,29420,4,121200,31500,87060,0,누락없음,13,2019-11-25,주간,2019-11-23 7:12,토,겹침,0,6,3,AC,주말
252,432.3,2280,2220,747.9,1,24100,24100,0,0,0,0,0,0,0,0,0,6,202850,38600,0,0,0,7,226950,38600,6,202850,38600,5,171500,38600,2,55450,34350,21240,0,누락없음,13,2019-11-26,야간,2019-11-25 19:46,월,안겹침,0,7,0,AC,평일
253,398.5,2040,1980,932.5,0,0,0,1,26000,26000,3,33140,16400,0,0,0,0,0,0,0,0,0,4,59140,26000,0,0,0,3,33140,16400,1,26000,26000,1020,0,누락없음,17,2019-11-26,야간,2019-11-26 6:05,화,안겹침,0,2,0,CS,평일
255,378.5,2040,1980,852.3,0,0,0,5,93465,31500,0,0,0,0,0,0,0,0,0,0,0,0,5,93465,31500,0,0,0,0,0,0,5,93465,31500,1020,0,누락없음,19,2019-11-26,주간,2019-11-26 2:53,화,겹침,0,4,2,C,평일
256,596.5,2940,2880,857.4,0,0,0,4,111680,55370,1,12200,12200,0,0,0,0,0,0,0,0,0,5,123880,55370,0,0,0,0,0,0,5,123880,55370,1200,0,누락없음,20,2019-11-26,주간,2019-11-25 18:58,월,안겹침,0,5,0,CS,평일
257,108.8,900,840,1084.2,0,0,0,0,0,0,0,0,0,0,0,0,1,71000,71000,0,0,0,1,71000,71000,1,71000,71000,0,0,0,1,71000,71000,360,0,누락없음,19,2019-11-27,야간,2019-11-27 18:54,수,겹침,0,5,1,C,평일
258,226,1320,1260,940.9,0,0,0,4,85835,55370,0,0,0,0,0,0,1,71000,71000,0,0,0,5,156835,71000,1,71000,71000,0,0,0,5,156835,71000,720,0,누락없음,19,2019-11-27,주간,2019-11-26 16:35,화,안겹침,0,5,0,C,평일
259,442.4,3720,3240,459,0,0,0,2,46155,36000,0,0,0,0,0,0,2,98200,49100,0,0,0,4,144355,49100,2,98200,49100,0,0,0,4,144355,49100,1260,3,누락없음,18,2019-11-27,주간,2019-11-26 14:40,화,안겹침,0,3,0,C,평일
261,179.7,1020,960,852.9,0,0,0,0,0,0,0,0,0,0,0,0,5,168500,38600,0,0,0,5,168500,38600,5,168500,38600,4,147400,38600,1,21100,21100,480,0,누락없음,13,2019-11-27,주간,2019-11-27 5:14,수,겹침,0,7,2,C,평일
262,199.8,1560,1500,854.9,0,0,0,0,0,0,0,0,0,0,0,0,3,98300,38600,0,0,0,3,98300,38600,3,98300,38600,2,77200,38600,1,21100,21100,360,0,누락없음,13,2019-11-27,야간,2019-11-27 18:20,수,겹침,0,5,2,C,평일
263,2391,15540,15420,588.3,0,0,0,5,140860,53500,0,0,0,0,0,0,1,23850,23850,0,0,0,6,164710,53500,1,23850,23850,0,0,0,6,164710,53500,1020,0,누락없음,17,2019-11-27,야간,2019-11-27 1:37,수,안겹침,0,4,0,C,평일
264,507.4,3120,2940,781.2,0,0,0,5,50000,10705,0,0,0,0,0,0,0,0,0,0,0,0,5,50000,10705,0,0,0,0,0,0,5,50000,10705,2820,0,누락없음,6,2019-11-28,야간,2019-11-28 7:06,목,안겹침,0,1,0,C,평일
265,103.5,840,780,826.4,0,0,0,2,103000,53500,0,0,0,0,0,0,0,0,0,0,0,0,2,103000,53500,0,0,0,0,0,0,2,103000,53500,360,0,누락없음,17,2019-11-28,야간,2019-11-28 16:11,목,안겹침,0,2,0,C,평일
266,153.6,960,840,806.5,0,0,0,2,103000,53500,0,0,0,0,0,0,0,0,0,0,0,0,2,103000,53500,0,0,0,0,0,0,2,103000,53500,300,0,누락없음,17,2019-11-28,주간,2019-11-28 6:41,목,안겹침,0,6,0,C,평일
267,1061,6120,5220,607.1,2,32220,19600,2,56620,35100,1,16400,16400,0,0,0,0,0,0,0,0,0,5,105240,35100,0,0,0,4,83720,35100,1,21520,21520,1680,1,누락없음,18,2019-11-28,주간,2019-11-27 17:23,수,안겹침,0,4,0,ACS,평일
268,861.7,3840,3720,739.6,0,0,0,1,13950,13950,0,0,0,0,0,0,3,118800,41100,0,0,0,4,132750,41100,3,118800,41100,1,38600,38600,3,94150,41100,7200,0,누락없음,19,2019-11-28,야간,2019-11-27 22:23,수,안겹침,0,1,0,C,평일
269,4282,31140,29700,182.6,0,0,0,4,39860,10400,0,0,0,0,0,0,3,100300,41100,0,0,0,7,140160,41100,3,100300,41100,0,0,0,7,140160,41100,91020,4,누락없음,20,2019-11-28,주간,2019-11-27 15:46,수,겹침,0,5,2,C,평일
270,1083,7560,7380,760.9,0,0,0,2,86000,43000,2,35225,18325,0,0,0,0,0,0,0,0,0,4,121225,43000,0,0,0,0,0,0,4,121225,43000,4800,0,누락없음,19,2019-11-29,야간,2019-11-29 2:43,금,안겹침,0,4,0,CS,평일
271,1284.2,6180,6060,373.7,0,0,0,3,142800,56800,0,0,0,0,0,0,1,18600,18600,0,0,0,4,161400,56800,1,18600,18600,0,0,0,4,161400,56800,5760,0,누락없음,18,2019-11-29,주간,2019-11-28 15:27,목,안겹침,0,5,0,C,평일
272,91.5,1020,1020,1035.4,0,0,0,1,53500,53500,0,0,0,0,0,0,0,0,0,0,0,0,1,53500,53500,0,0,0,0,0,0,1,53500,53500,360,0,누락없음,17,2019-11-29,주간,2019-11-28 20:21,목,겹침,0,2,1,C,평일
273,302.4,1680,1500,390.7,0,0,0,0,0,0,0,0,0,0,0,0,2,51000,25500,0,0,0,2,51000,25500,2,51000,25500,0,0,0,2,51000,25500,4260,0,누락없음,17,2019-11-29,야간,2019-11-29 10:48,금,안겹침,0,1,0,C,평일
274,2081.3,9780,9480,611.4,4,89300,22650,2,25160,13210,0,0,0,0,0,0,2,51000,25500,0,0,0,8,165460,25500,2,51000,25500,4,89300,22650,4,76160,25500,1260,1,누락없음,20,2019-11-29,주간,2019-11-28 18:41,목,겹침,0,7,2,AC,평일
275,10467.7,343800,229620,551.5,0,0,0,2,86000,43000,0,0,0,0,0,0,0,0,0,0,0,0,2,86000,43000,0,0,0,0,0,0,2,86000,43000,5580,6,누락없음,13,2019-12-02,주간,2019-11-28 2:45,목,안겹침,0,3,0,C,평일
276,1572.6,6960,6780,772.6,0,0,0,3,188440,120440,0,0,0,0,0,0,0,0,0,0,0,0,3,188440,120440,0,0,0,0,0,0,3,188440,120440,14040,0,누락없음,19,2019-12-02,주간,2019-11-30 6:59,토,안겹침,0,4,0,C,주말
277,301.9,2280,1860,1033.4,0,0,0,2,68000,36000,0,0,0,0,0,0,0,0,0,0,0,0,2,68000,36000,0,0,0,0,0,0,2,68000,36000,420,1,누락없음,19,2019-12-02,야간,2019-12-02 18:38,월,겹침,0,3,2,C,평일
278,4014.1,72960,57360,331.1,0,0,0,2,143559,110879,0,0,0,0,0,0,0,0,0,0,0,0,2,143559,110879,0,0,0,0,0,0,2,143559,110879,11220,2,누락없음,20,2019-12-02,주간,2019-11-29 18:05,금,안겹침,0,8,0,C,평일
279,5830.7,166800,95100,320.7,0,0,0,6,62510,16000,0,0,0,0,0,0,0,0,0,0,0,0,6,62510,16000,0,0,0,0,0,0,6,62510,16000,54360,0,누락없음,6,2019-12-02,야간,2019-11-29 21:35,금,안겹침,0,5,0,C,평일
280,1587.3,8700,8160,36.6,0,0,0,2,100000,55000,0,0,0,0,0,0,0,0,0,0,0,0,2,100000,55000,0,0,0,0,0,0,2,100000,55000,223920,1,누락없음,18,2019-12-03,주간,2019-12-02 8:13,월,안겹침,0,4,0,C,주말
281,2118.8,8880,8760,826.8,1,17100,17100,4,86100,32300,0,0,0,0,0,0,0,0,0,0,0,0,7,141000,32300,0,0,0,1,17100,17100,6,123900,32300,1500,0,강종누락,19,2019-12-03,야간,2019-12-03 5:20,화,안겹침,0,2,0,AC,평일
282,777.6,4020,3960,572.8,0,0,0,2,86000,43000,0,0,0,0,0,0,0,0,0,0,0,0,2,86000,43000,0,0,0,0,0,0,2,86000,43000,1500,0,누락없음,13,2019-12-03,주간,2019-12-02 19:56,월,겹침,0,2,2,C,주말
283,6455.8,36060,33960,69,0,0,0,0,0,0,3,31640,12200,0,0,0,0,0,0,0,0,0,7,131640,25000,0,0,0,5,108370,25000,2,23270,12200,196860,4,강종누락,17,2019-12-03,주간,2019-12-02 10:22,월,안겹침,0,2,0,S,주말
284,606,3180,3120,463.3,0,0,0,4,53330,16185,2,23270,12200,0,0,0,0,0,0,0,0,0,6,76600,16185,0,0,0,0,0,0,6,76600,16185,7560,0,누락없음,6,2019-12-03,야간,2019-12-03 4:21,화,안겹침,0,6,0,CS,평일
285,870.7,5880,4980,836.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100000,25000,0,0,0,4,100000,25000,0,0,0,6420,4,강종누락,18,2019-12-03,야간,2019-12-03 14:46,화,안겹침,0,2,0,,평일
286,134.7,900,840,955.3,0,0,0,3,70100,32300,0,0,0,0,0,0,0,0,0,0,0,0,3,70100,32300,0,0,0,0,0,0,3,70100,32300,600,0,누락없음,18,2019-12-04,주간,2019-12-04 7:16,수,안겹침,0,4,0,C,평일
287,2634.1,19140,18840,467.6,0,0,0,8,104120,43000,0,0,0,0,0,0,0,0,0,0,0,0,8,104120,43000,0,0,0,0,0,0,8,104120,43000,3300,0,누락없음,13,2019-12-04,주간,2019-12-03 20:09,화,겹침,0,2,2,C,평일
288,1180.5,8160,7980,612.1,0,0,0,5,59240,19600,0,0,0,0,0,0,0,0,0,0,0,0,7,97040,19600,0,0,0,0,0,0,7,97040,19600,9060,0,강종누락,6,2019-12-04,야간,2019-12-04 4:42,수,안겹침,0,6,0,C,평일
289,2574.1,10200,9960,395.2,0,0,0,10,115090,19600,0,0,0,0,0,0,0,0,0,0,0,0,10,115090,19600,0,0,0,0,0,0,10,115090,19600,2340,0,누락없음,17,2019-12-04,주간,2019-12-03 18:48,화,안겹침,0,7,0,C,평일
290,1866.8,9420,8640,917.8,0,0,0,0,0,0,0,0,0,2,60200,30100,1,115585,115585,0,0,0,4,205885,115585,3,175785,115585,4,205885,115585,0,0,0,11640,2,강종누락,19,2019-12-04,야간,2019-12-04 6:17,수,안겹침,0,7,0,AC,평일
291,1065.5,4440,4260,468.7,0,0,0,9,108500,17850,0,0,0,0,0,0,0,0,0,0,0,0,9,108500,17850,0,0,0,0,0,0,9,108500,17850,1260,1,누락없음,17,2019-12-05,주간,2019-12-04 18:56,수,겹침,0,10,2,C,평일
292,1016.3,6720,5820,797.8,0,0,0,5,68210,16450,0,0,0,0,0,0,0,0,0,0,0,0,5,68210,16450,0,0,0,0,0,0,5,68210,16450,15540,2,누락없음,19,2019-12-05,야간,2019-12-05 14:46,목,안겹침,0,2,0,C,평일
293,3190.8,15540,14520,482.7,0,0,0,9,126120,22600,0,0,0,0,0,0,0,0,0,0,0,0,9,126120,22600,0,0,0,0,0,0,9,126120,22600,1500,2,누락없음,18,2019-12-05,주간,2019-12-04 13:56,수,안겹침,0,3,0,C,평일
294,102.6,900,840,1089.8,0,0,0,0,0,0,0,0,0,1,30100,30100,1,115585,115585,0,0,0,2,145685,115585,2,145685,115585,2,145685,115585,0,0,0,11220,0,누락없음,19,2019-12-05,주간,2019-12-05 6:02,목,안겹침,0,4,0,AC,평일
295,1316.3,7560,7020,868.5,0,0,0,0,0,0,0,0,0,1,24100,24100,4,182400,49600,0,0,0,7,246500,49600,5,206500,49600,1,24100,24100,6,222400,49600,6180,2,강종누락,13,2019-12-05,야간,2019-12-04 17:59,수,안겹침,0,8,0,AC,평일
296,2926.5,15420,15120,402,0,0,0,12,91080,7590,0,0,0,0,0,0,0,0,0,0,0,0,12,91080,7590,0,0,0,0,0,0,12,91080,7590,7980,0,누락없음,6,2019-12-05,야간,2019-12-05 4:53,목,안겹침,0,7,0,C,평일
297,1462.6,7500,7320,507,0,0,0,2,63000,31500,0,0,0,0,0,0,2,156540,120440,0,0,0,4,219540,120440,2,156540,120440,0,0,0,4,219540,120440,4080,0,누락없음,13,2019-12-06,야간,2019-12-05 23:52,목,안겹침,0,7,0,C,평일
298,1071.9,6540,6360,559.9,0,0,0,5,55670,16450,0,0,0,0,0,0,0,0,0,0,0,0,5,55670,16450,0,0,0,0,0,0,5,55670,16450,960,0,누락없음,6,2019-12-06,야간,2019-12-06 7:38,금,겹침,0,12,3,C,평일
299,534.5,2580,2460,888.5,0,0,0,0,0,0,2,38785,19550,0,0,0,0,0,0,0,0,0,3,48785,19550,0,0,0,0,0,0,3,48785,19550,780,0,강종누락,19,2019-12-06,야간,2019-12-06 4:18,금,안겹침,0,5,0,S,평일
300,1005.8,4080,3900,568.8,0,0,0,4,53860,16450,2,23270,12200,1,34850,34850,0,0,0,0,0,0,7,111980,34850,1,34850,34850,1,34850,34850,6,77130,16450,660,0,누락없음,17,2019-12-06,주간,2019-12-05 19:11,목,안겹침,0,9,0,ACS,평일
301,1977.2,9060,8940,449.8,0,0,0,8,97940,26200,0,0,0,0,0,0,0,0,0,0,0,0,8,97940,26200,0,0,0,0,0,0,8,97940,26200,2280,0,누락없음,18,2019-12-06,주간,2019-12-05 16:15,목,안겹침,0,9,0,C,평일
302,138.7,600,540,1029.3,0,0,0,3,111500,37500,0,0,0,0,0,0,0,0,0,0,0,0,5,161500,37500,0,0,0,2,50000,25000,3,111500,37500,10740,0,강종누락,19,2019-12-09,야간,2019-12-09 18:40,월,안겹침,0,3,0,C,평일
303,5862.8,119160,65100,341.3,2,43550,23950,3,96230,37500,0,0,0,0,0,0,0,0,0,0,0,0,7,189780,37500,0,0,0,4,93550,25000,3,96230,37500,49800,0,강종누락,18,2019-12-09,주간,2019-12-07 7:48,토,안겹침,0,8,0,AC,주말
304,6409.2,130380,92820,248.8,0,0,0,8,124490,16085,0,0,0,0,0,0,0,0,0,0,0,0,8,124490,16085,0,0,0,0,0,0,8,124490,16085,33360,0,누락없음,6,2019-12-09,주간,2019-12-07 7:30,토,안겹침,0,5,0,C,주말
306,2829,32820,27600,548.9,0,0,0,3,193440,120440,0,0,0,0,0,0,0,0,0,0,0,0,3,193440,120440,0,0,0,0,0,0,3,193440,120440,29100,1,누락없음,17,2019-12-09,주간,2019-12-07 7:37,토,안겹침,0,7,0,C,주말
