,°¡¿­·Î ¹øÈ£,½ÃÀÛ½Ã°£,Á¾·á½Ã°£,°¡½º»ç¿ë·®,Type,¼ÒÀç list,ÀÛ¾÷ÀÏÀÚ,ÁÖ/¾ß°£,in,out,cycle,ÆòÀÏ/ÁÖ¸»,drop_flag,gradient,part_types,temp diff,time diff,°¡½º»ç¿ë·®(¸¶Áö¸· ±¸°£),°¡¿­¿Ï·á ¿Âµµ,°¡¿­Áß ¸¶Áö¸· ¹®´ÝÈù ½Ã°£,°¡¿­Áß ¹®¿­¸² È½¼ö,»¬½Ã°£,½ÃÀÛ¿Âµµ,½ÇÁ¦ ½ÃÀÛ½Ã°£,¿ø·¡½ÃÀÛÁ¡¿Âµµ,ÀÌÀü Á¾·á½Ã°£,Á¾·á¿Âµµ,ÃÖÁ¾ °¡¿­½ÃÀÛ ¿Âµµ,Æò±Õ¿Âµµ,°ãÄ§¼ö·®,Á÷Àü »çÀÌÅ¬ ¼ÒÀç ¼ö·®,°ãÄ§¿©ºÎ
91,5,2019-07-16 14:30:00,2019-07-16 14:41:00,3.299999998882413,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1191.6,,,,660.3,,,4,4.0,°ãÄ§
92,5,2019-07-16 17:27:00,2019-07-16 17:36:00,11.599999999627473,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1252.7,,,,796.6,,,4,4.0,°ãÄ§
93,5,2019-07-17 08:42:00,2019-07-17 09:13:00,122.79999999888241,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1270.9,,,,872.7,,,4,4.0,°ãÄ§
94,5,2019-07-17 09:29:00,2019-07-17 09:36:00,19.900000000372533,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1286.5,,,,931.3,,,4,4.0,°ãÄ§
95,5,2019-07-18 08:28:00,2019-07-18 08:33:00,3.400000000372529,open,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1270.5,,,,962.1,,,4,4.0,°ãÄ§
96,5,2019-07-18 09:06:00,2019-07-18 09:11:00,5.0,open,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1271.5,,,,1032.4,,,4,4.0,°ãÄ§
97,5,2019-07-18 09:26:00,2019-07-18 09:36:00,25.0,open,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1275.1,,,,1086.0,,,4,4.0,°ãÄ§
98,5,2019-07-18 09:47:00,2019-07-18 09:56:00,23.300000000745047,open,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1275.4,,,,1067.4,,,4,4.0,°ãÄ§
99,5,2019-07-18 10:07:00,2019-07-18 10:15:00,21.60000000149012,open,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1278.7,,,,1072.0,,,4,4.0,°ãÄ§
100,5,2019-07-18 10:24:00,2019-07-18 10:34:00,31.59999999962747,open,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1284.7,,,,1043.8,,,4,4.0,°ãÄ§
101,5,2019-08-07 07:07:00,2019-08-07 07:14:00,1.7000000011175869,open,['191101-19326-157'],2019-08-07,¾ß°£,[],"['191101-19326-158', '191101-19326-159', '191101-19326-160', '191102-19326-159', '191102-19326-160', '191102-19326-161']",12.0,,0.0,,,,,,,,,,1251.6,,,,771.3,,,4,4.0,°ãÄ§
102,5,2019-08-07 09:46:00,2019-08-07 09:51:00,1.599999999627471,open,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1238.1,,,,830.8,,,4,20.0,°ãÄ§
103,5,2019-08-07 23:33:00,2019-08-07 23:38:00,3.300000000745058,open,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1320.5,,,,1244.6,,,4,4.0,°ãÄ§
104,5,2019-08-08 03:07:00,2019-08-08 03:10:00,1.699999999254942,open,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1251.5,,,,1004.4,,,4,4.0,°ãÄ§
