,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,啊胶荤侩樊,啊胶荤侩樊(付瘤阜 备埃),啊凯肺 锅龋,啊凯肯丰 柯档,啊凯吝 付瘤阜 巩摧腮 矫埃,啊凯吝 巩凯覆 冉荐,滑矫埃,家犁 list,矫累矫埃,矫累柯档,角力 矫累矫埃,盔贰矫累痢柯档,捞傈 辆丰矫埃,累诀老磊,辆丰矫埃,辆丰柯档,林/具埃,弥辆 啊凯矫累 柯档,乞闭柯档,乞老/林富
8092,hold,68.0,0.0,,[],[],,,,184.7999999988824,,4,,,,,"['200204-19180-269', '200204-19180-267', '200204-19180-266', '200204-19180-271', '200204-19180-272']",2019-12-03 23:29:00,1269.4,,,,2019-12-03,2019-12-04 00:58:00,1266.4,具埃,,1261.28,
8093,open,68.0,0.0,,[],['200204-19180-269'],,,,8.900000000372529,,4,,,,,"['200204-19180-267', '200204-19180-266', '200204-19180-270', '200204-19180-271', '200204-19180-272']",2019-12-04 00:58:00,1266.4,,,,2019-12-03,2019-12-04 01:04:00,964.3,具埃,,,
8094,reheat,68.0,0.0,,[],[],,,,49.5,,4,,,,3.0,"['200204-19180-267', '200204-19180-266', '200204-19180-270', '200204-19180-271', '200204-19180-272']",2019-12-04 01:04:00,964.3,,,,2019-12-03,2019-12-04 01:16:00,,具埃,,,
8095,hold,68.0,0.0,,[],[],,,,37.300000000745065,,4,,,,,"['200204-19180-267', '200204-19180-266', '200204-19180-270', '200204-19180-271', '200204-19180-272']",2019-12-04 01:16:00,1269.8,,,,2019-12-03,2019-12-04 01:30:00,1266.1,具埃,,1263.8933333333334,
8096,open,68.0,0.0,,[],['200204-19180-268'],,,,14.199999999254944,,4,,,,,"['200204-19180-269', '200204-19180-267', '200204-19180-266', '200204-19180-270', '200204-19180-271', '200204-19180-272']",2019-12-04 01:30:00,1266.1,,,,2019-12-03,2019-12-04 01:38:00,1029.4,具埃,,,
8097,reheat,68.0,0.0,,[],[],,,,69.20000000111759,,4,,,,3.0,"['200204-19180-269', '200204-19180-267', '200204-19180-266', '200204-19180-270', '200204-19180-271', '200204-19180-272']",2019-12-04 01:38:00,1029.4,,,,2019-12-03,2019-12-04 02:00:00,,具埃,,,
8098,hold,68.0,0.0,,[],[],,,,5.299999998882413,,4,,,,,"['200204-19180-269', '200204-19180-267', '200204-19180-266', '200204-19180-270', '200204-19180-271', '200204-19180-272']",2019-12-04 02:00:00,1261.0,,,,2019-12-03,2019-12-04 02:02:00,1264.8,具埃,,1262.8,
8099,open,68.0,0.0,,[],"['200204-19180-267', '200204-19180-266']",,,,14.200000001117587,,4,,,,,"['200204-19180-269', '200204-19180-270', '200204-19180-271', '200204-19180-272']",2019-12-04 02:02:00,1264.8,,,,2019-12-03,2019-12-04 02:09:00,1042.8,具埃,,,
8100,reheat,68.0,0.0,,[],[],,,,67.59999999962747,,4,,,,3.0,"['200204-19180-269', '200204-19180-270', '200204-19180-271', '200204-19180-272']",2019-12-04 02:09:00,1042.8,,,,2019-12-03,2019-12-04 02:32:00,,具埃,,,
8101,heat,69.0,0.0,619.2923076923079,[],[],increasing 0,670.9000000000002,1.0833333333333333,665.9000000003724,665.9000000003724,4,1228.4,0,0.0,1.0,"['200204-19180-271', '200204-19180-270', '200204-19180-269', '200204-19180-268', '200204-19180-267', '200204-19180-266', '200204-19180-272_1']",2019-12-04 06:26:00,557.5,2019-12-04 06:25:00,540.2,2019-12-04 02:43:00,2019-12-04,2019-12-04 07:31:00,1228.4,具埃,0.0,,乞老
8102,open,69.0,0.0,,[],[],,,,13.800000000745056,,4,,,,,[''],2019-12-04 07:39:00,1245.0,,,,2019-12-04,2019-12-04 07:41:00,1020.7,具埃,,,
8103,reheat,69.0,0.0,,[],[],,,,97.09999999962747,,4,,,,1.0,[''],2019-12-04 07:41:00,1020.7,,,,2019-12-04,2019-12-04 07:55:00,,具埃,,,
8104,open,69.0,0.0,,[],[],,,,15.5,,4,,,,,[''],2019-12-04 07:56:00,1243.8,,,,2019-12-04,2019-12-04 08:08:00,762.2,具埃,,,
8105,reheat,69.0,0.0,,[],[],,,,629.0999999996276,,4,,,,5.0,[''],2019-12-04 08:08:00,762.2,,,,2019-12-04,2019-12-04 09:11:00,,具埃,,,
8106,hold,69.0,0.0,,[],[],,,,3063.2000000011176,,4,,,,,[''],2019-12-04 09:11:00,1269.2,,,,2019-12-04,2019-12-05 02:55:00,1262.0,具埃,,1261.4987793427229,
8107,open,69.0,0.0,,[],[],,,,5.399999998509884,,4,,,,,[''],2019-12-05 02:55:00,1262.0,,,,2019-12-04,2019-12-05 03:00:00,1002.1,具埃,,,
8108,reheat,69.0,0.0,,[],[],,,,51.100000001490116,,4,,,,1.0,[''],2019-12-05 03:00:00,1002.1,,,,2019-12-04,2019-12-05 03:13:00,,具埃,,,
8109,open,69.0,0.0,,[],[],,,,17.800000000745058,,4,,,,,[''],2019-12-05 03:14:00,1296.0,,,,2019-12-04,2019-12-05 03:22:00,1001.5,具埃,,,
8110,reheat,69.0,0.0,,[],[],,,,44.299999998882406,,4,,,,1.0,[''],2019-12-05 03:22:00,1001.5,,,,2019-12-04,2019-12-05 03:33:00,,具埃,,,
8111,open,69.0,0.0,,[],['200204-19180-272'],,,,14.199999999254944,,4,,,,,"['200204-19180-271', '200204-19180-270', '200204-19180-269', '200204-19180-268', '200204-19180-267', '200204-19180-266']",2019-12-05 03:35:00,1293.9,,,,2019-12-04,2019-12-05 03:40:00,1091.5,具埃,,,
8112,reheat,69.0,0.0,,[],[],,,,78.40000000037253,,4,,,,1.0,"['200204-19180-271', '200204-19180-270', '200204-19180-269', '200204-19180-268', '200204-19180-267', '200204-19180-266']",2019-12-05 03:40:00,1091.5,,,,2019-12-04,2019-12-05 04:04:00,,具埃,,,
8113,hold,69.0,0.0,,[],[],,,,123.20000000111759,,4,,,,,"['200204-19180-271', '200204-19180-270', '200204-19180-269', '200204-19180-268', '200204-19180-267', '200204-19180-266']",2019-12-05 04:04:00,1277.8,,,,2019-12-04,2019-12-05 04:55:00,1287.6,具埃,,1281.6211538461541,
8114,open,69.0,0.0,,[],[],,,,5.399999998509884,,4,,,,,[''],2019-12-05 04:55:00,1287.6,,,,2019-12-04,2019-12-05 04:59:00,1066.7,具埃,,,
8115,reheat,69.0,0.0,,[],[],,,,42.5,,4,,,,1.0,[''],2019-12-05 04:59:00,1066.7,,,,2019-12-04,2019-12-05 05:11:00,,具埃,,,
8116,hold,69.0,0.0,,[],[],,,,10.700000001117589,,4,,,,,[''],2019-12-05 05:11:00,1297.2,,,,2019-12-04,2019-12-05 05:15:00,1291.8,具埃,,1291.14,
8117,open,69.0,0.0,,[],[],,,,19.5,,4,,,,,[''],2019-12-05 05:15:00,1291.8,,,,2019-12-04,2019-12-05 05:24:00,1077.3,具埃,,,
8118,reheat,69.0,0.0,,[],[],,,,53.19999999925494,,4,,,,2.0,[''],2019-12-05 05:24:00,1077.3,,,,2019-12-04,2019-12-05 05:40:00,,具埃,,,
8119,open,69.0,0.0,,[],[],,,,12.5,,4,,,,,[''],2019-12-05 05:44:00,1289.5,,,,2019-12-04,2019-12-05 05:50:00,1113.8,具埃,,,
8120,reheat,69.0,0.0,,[],[],,,,60.5,,4,,,,1.0,[''],2019-12-05 05:50:00,1113.8,,,,2019-12-04,2019-12-05 06:10:00,,具埃,,,
8121,heat,70.0,0.0,346.2089552238806,[],[],increasing 0,386.6,1.1166666666666667,658.8000000007453,283.0,4,1268.7,2019-12-05 07:08:00,1.0,3.0,"['200204-19180-284_1', '200204-19180-283_1', '200204-19180-282_1', '200204-19180-281_1', '200204-19180-280_1', '200204-19180-279_1']",2019-12-05 06:30:00,882.1,2019-12-05 06:30:00,882.1,2019-12-05 06:11:00,2019-12-05,2019-12-05 07:37:00,1268.7,具埃,1149.9,,乞老
8122,open,70.0,0.0,,[],[],,,,42.40000000037253,,4,,,,,[''],2019-12-05 08:39:00,1264.9,,,,2019-12-05,2019-12-05 08:59:00,1065.2,具埃,,,
8123,reheat,70.0,0.0,,[],[],,,,101.59999999962747,,4,,,,1.0,[''],2019-12-05 08:59:00,1065.2,,,,2019-12-05,2019-12-05 09:15:00,,具埃,,,
8124,hold,70.0,0.0,,[],[],,,,2566.199999999255,,4,,,,,[''],2019-12-05 09:15:00,1271.7,,,,2019-12-05,2019-12-06 03:25:00,1288.2,具埃,,1262.7817598533454,
8125,open,70.0,0.0,,[],[],,,,19.80000000074505,,4,,,,,[''],2019-12-06 03:25:00,1288.2,,,,2019-12-05,2019-12-06 03:35:00,1118.7,具埃,,,
8126,reheat,70.0,0.0,,[],[],,,,44.900000000372536,,4,,,,1.0,[''],2019-12-06 03:35:00,1118.7,,,,2019-12-05,2019-12-06 03:50:00,,具埃,,,
8127,hold,70.0,0.0,,[],[],,,,9.099999999627473,,4,,,,,[''],2019-12-06 03:50:00,1279.8,,,,2019-12-05,2019-12-06 03:53:00,1286.7,具埃,,1282.3,
8128,open,70.0,0.0,,[],['200204-19180-284'],,,,18.0,,4,,,,,"['200204-19180-283', '200204-19180-282', '200204-19180-281', '200204-19180-279', '200204-19180-280']",2019-12-06 03:53:00,1286.7,,,,2019-12-05,2019-12-06 04:02:00,1063.2,具埃,,,
8129,reheat,70.0,0.0,,[],[],,,,39.59999999962747,,4,,,,1.0,"['200204-19180-283', '200204-19180-282', '200204-19180-281', '200204-19180-279', '200204-19180-280']",2019-12-06 04:02:00,1063.2,,,,2019-12-05,2019-12-06 04:14:00,,具埃,,,
8130,hold,70.0,0.0,,[],[],,,,9.099999999627473,,4,,,,,"['200204-19180-283', '200204-19180-282', '200204-19180-281', '200204-19180-279', '200204-19180-280']",2019-12-06 04:14:00,1285.9,,,,2019-12-05,2019-12-06 04:17:00,1290.6,具埃,,1286.95,
8131,open,70.0,0.0,,[],[],,,,7.200000001117588,,4,,,,,[''],2019-12-06 04:17:00,1290.6,,,,2019-12-05,2019-12-06 04:21:00,1080.6,具埃,,,
8132,reheat,70.0,0.0,,[],[],,,,61.0,,4,,,,1.0,[''],2019-12-06 04:21:00,1080.6,,,,2019-12-05,2019-12-06 04:41:00,,具埃,,,
8133,hold,70.0,0.0,,[],[],,,,73.59999999962747,,4,,,,,[''],2019-12-06 04:41:00,1278.5,,,,2019-12-05,2019-12-06 05:14:00,1284.0,具埃,,1281.1029411764707,
8134,open,70.0,0.0,,[],[],,,,19.80000000074505,,4,,,,,[''],2019-12-06 05:14:00,1284.0,,,,2019-12-05,2019-12-06 05:24:00,1044.8,具埃,,,
8135,reheat,70.0,0.0,,[],[],,,,50.19999999925494,,4,,,,2.0,[''],2019-12-06 05:24:00,1044.8,,,,2019-12-05,2019-12-06 05:38:00,,具埃,,,
8136,open,70.0,0.0,,[],"['200204-19180-283', '200204-19180-282', '200204-19180-281', '200204-19180-280', '200204-19180-279']",,,,21.59999999962747,,4,,,,,[],2019-12-06 05:38:00,1298.2,,,,2019-12-05,2019-12-06 05:47:00,1056.5,具埃,,,
8137,reheat,70.0,0.0,,[],[],,,,50.40000000037254,,4,,,,1.0,[],2019-12-06 05:47:00,1056.5,,,,2019-12-05,2019-12-06 06:01:00,,具埃,,,
8138,heat,71.0,0.0,366.27272727272725,[],[],increasing 0,1208.7,3.3,1707.9000000003725,1707.9000000003725,4,1260.5,0,0.0,4.0,"['191120-19558-002', '180903-12339-033', '190320-12005-019', '191120-19558-001']",2019-12-09 10:42:00,51.8,2019-12-09 10:42:00,51.8,2019-12-06 06:03:00,2019-12-10,2019-12-09 14:00:00,1260.5,林埃,0.0,,林富
8139,open,71.0,0.0,,[],[],,,,22.59999999962747,,4,,,,,[''],2019-12-09 15:19:00,1217.6,,,,2019-12-10,2019-12-09 15:33:00,664.9,林埃,,,
8140,reheat,71.0,0.0,,[],[],,,,638.3000000007453,,4,,,,2.0,[''],2019-12-09 15:33:00,664.9,,,,2019-12-10,2019-12-09 16:46:00,,林埃,,,
8141,hold,71.0,0.0,,[],[],,,,59.09999999962746,,4,,,,,[''],2019-12-09 16:46:00,1152.9,,,,2019-12-10,2019-12-09 16:54:00,1168.3,林埃,,1156.6888888888886,
8142,open,71.0,0.0,,[],[],,,,22.59999999962747,,4,,,,,[''],2019-12-09 16:54:00,1168.3,,,,2019-12-10,2019-12-09 16:58:00,910.0,林埃,,,
8143,reheat,71.0,0.0,,[],[],,,,403.20000000111764,,4,,,,1.0,[''],2019-12-09 16:58:00,910.0,,,,2019-12-10,2019-12-09 17:45:00,,林埃,,,
8144,hold,71.0,0.0,,[],[],,,,2175.5999999996275,,4,,,,,[''],2019-12-09 17:45:00,1209.7,,,,2019-12-10,2019-12-10 02:24:00,1254.2,林埃,,1248.5563461538463,
8145,open,71.0,0.0,,[],[],,,,23.09999999962747,,4,,,,,[''],2019-12-10 02:24:00,1254.2,,,,2019-12-10,2019-12-10 02:34:00,1008.2,林埃,,,
8146,reheat,71.0,0.0,,[],[],,,,30.20000000111759,,4,,,,2.0,[''],2019-12-10 02:34:00,1008.2,,,,2019-12-10,2019-12-10 02:43:00,,林埃,,,
8147,open,71.0,0.0,,[],[],,,,7.099999999627472,,4,,,,,[''],2019-12-10 02:44:00,1256.0,,,,2019-12-10,2019-12-10 02:50:00,802.7,林埃,,,
8148,reheat,71.0,0.0,,[],[],,,,92.80000000074509,,4,,,,3.0,[''],2019-12-10 02:50:00,802.7,,,,2019-12-10,2019-12-10 03:06:00,,林埃,,,
8149,hold,71.0,0.0,,[],[],,,,1594.5,,4,,,,,[''],2019-12-10 03:06:00,1262.2,,,,2019-12-10,2019-12-10 14:22:00,1254.4,林埃,,1250.9067946824225,
8150,open,71.0,0.0,,[],[],,,,10.300000000745056,,4,,,,,[''],2019-12-10 14:22:00,1254.4,,,,2019-12-10,2019-12-10 14:30:00,923.7,林埃,,,
8151,reheat,71.0,0.0,,[],[],,,,57.799999998882406,,4,,,,1.0,[''],2019-12-10 14:30:00,923.7,,,,2019-12-10,2019-12-10 14:44:00,,林埃,,,
8152,hold,71.0,0.0,,[],[],,,,203.7000000011176,,4,,,,,[''],2019-12-10 14:44:00,1270.6,,,,2019-12-10,2019-12-10 16:06:00,1275.7,林埃,,1262.8963855421687,
8153,open,71.0,0.0,,[],[],,,,13.799999998882413,,4,,,,,[''],2019-12-10 16:06:00,1275.7,,,,2019-12-10,2019-12-10 16:16:00,859.0,林埃,,,
8154,reheat,71.0,0.0,,[],[],,,,87.0,,4,,,,2.0,[''],2019-12-10 16:16:00,859.0,,,,2019-12-10,2019-12-10 16:34:00,,林埃,,,
8155,heat,72.0,0.0,360.08000000000015,[],[],increasing 0,450.1,1.25,764.4000000003723,764.4000000003723,4,1251.2,0,0.0,1.0,"['200204-19180-291', '200204-19180-285', '200204-19180-286', '200204-19180-288', '200204-19180-289', '200204-19180-290', '200204-19180-287']",2019-12-10 18:33:00,801.1,2019-12-10 18:33:00,801.1,2019-12-10 18:07:00,2019-12-11,2019-12-10 19:48:00,1251.2,林埃,0.0,,乞老
8156,reheat,72.0,0.0,,[],[],,,,61.40000000037254,,4,,,,0.0,[''],2019-12-11 16:55:00,1101.0,,,,2019-12-11,2019-12-11 17:14:00,,林埃,,,
8157,hold,72.0,0.0,,[],[],,,,83.89999999850987,,4,,,,,[''],2019-12-11 17:14:00,1268.9,,,,2019-12-11,2019-12-11 17:51:00,1275.0,林埃,,1272.1026315789472,
8158,open,72.0,0.0,,[],[],,,,18.900000000372533,,4,,,,,[''],2019-12-11 17:51:00,1275.0,,,,2019-12-11,2019-12-11 18:01:00,1039.1,林埃,,,
8159,reheat,72.0,0.0,,[],[],,,,42.7000000011176,,4,,,,1.0,[''],2019-12-11 18:01:00,1039.1,,,,2019-12-11,2019-12-11 18:12:00,,林埃,,,
8160,hold,72.0,0.0,,[],[],,,,10.299999998882411,,4,,,,,[''],2019-12-11 18:12:00,1287.6,,,,2019-12-11,2019-12-11 18:17:00,1281.1,林埃,,1279.3833333333332,
8161,open,72.0,0.0,,[],[],,,,10.300000000745056,,4,,,,,[''],2019-12-11 18:17:00,1281.1,,,,2019-12-11,2019-12-11 18:22:00,1041.4,林埃,,,
8162,reheat,72.0,0.0,,[],[],,,,54.799999998882406,,4,,,,2.0,[''],2019-12-11 18:22:00,1041.4,,,,2019-12-11,2019-12-11 18:37:00,,林埃,,,
8163,heat,73.0,0.0,522.2448979591835,[],[],increasing 0,426.49999999999983,0.8166666666666667,497.29999999888236,497.29999999888236,4,1257.1,0,0.0,4.0,"['200204-19180-299', '200204-19180-301', '200204-19180-302', '200204-19180-303', '200204-19180-304', '200204-19180-300']",2019-12-11 18:56:00,830.6,2019-12-11 18:56:00,830.6,2019-12-11 18:44:00,2019-12-12,2019-12-11 19:45:00,1257.1,林埃,0.0,,乞老
8164,open,73.0,0.0,,[],[],,,,15.800000000745056,,4,,,,,[''],2019-12-12 15:59:00,1275.2,,,,2019-12-12,2019-12-12 16:08:00,1101.7,林埃,,,
8165,reheat,73.0,0.0,,[],[],,,,29.800000000745047,,4,,,,1.0,[''],2019-12-12 16:08:00,1101.7,,,,2019-12-12,2019-12-12 16:17:00,,林埃,,,
8166,open,73.0,0.0,,[],[],,,,17.599999999627467,,4,,,,,[''],2019-12-12 16:19:00,1278.7,,,,2019-12-12,2019-12-12 16:28:00,1092.3,林埃,,,
8167,reheat,73.0,0.0,,[],[],,,,50.90000000037254,,4,,,,0.0,[''],2019-12-12 16:28:00,1092.3,,,,2019-12-12,2019-12-12 16:44:00,,林埃,,,
8168,open,73.0,0.0,,[],[],,,,8.800000000745056,,4,,,,,[''],2019-12-12 16:44:00,1276.9,,,,2019-12-12,2019-12-12 16:50:00,1059.2,林埃,,,
8169,reheat,73.0,0.0,,[],[],,,,45.69999999925494,,4,,,,1.0,[''],2019-12-12 16:50:00,1059.2,,,,2019-12-12,2019-12-12 17:02:00,,林埃,,,
8170,hold,73.0,0.0,,[],[],,,,125.19999999925491,,4,,,,,[''],2019-12-12 17:02:00,1283.8,,,,2019-12-12,2019-12-12 17:57:00,1273.9,林埃,,1272.3410714285712,
8171,open,73.0,0.0,,[],[],,,,7.100000001490116,,4,,,,,[''],2019-12-12 17:57:00,1273.9,,,,2019-12-12,2019-12-12 18:03:00,1054.5,林埃,,,
8172,reheat,73.0,0.0,,[],[],,,,35.19999999925493,,4,,,,0.0,[''],2019-12-12 18:03:00,1054.5,,,,2019-12-12,2019-12-12 18:11:00,,林埃,,,
8173,open,73.0,0.0,,[],[],,,,16.0,,4,,,,,[''],2019-12-12 18:12:00,1288.8,,,,2019-12-12,2019-12-12 18:21:00,1031.0,林埃,,,
8174,reheat,73.0,0.0,,[],[],,,,63.69999999925494,,4,,,,0.0,[''],2019-12-12 18:21:00,1031.0,,,,2019-12-12,2019-12-12 18:39:00,,林埃,,,
8175,heat,74.0,0.0,525.7358490566038,[],[],increasing 0,464.4,0.8833333333333333,554.8000000007452,554.8000000007452,4,1255.8,0,0.0,2.0,"['200105-19180-225_1', '200105-19180-224_1', '200105-19180-222_1', '200105-19180-221_1', '200105-19180-223_1', '200105-19180-220_1', '200105-19180-219_1', '200105-19180-218_1']",2019-12-12 19:02:00,791.4,2019-12-12 19:02:00,791.4,2019-12-12 18:39:00,2019-12-13,2019-12-12 19:55:00,1255.8,林埃,0.0,,乞老
8176,open,74.0,0.0,,[],['200105-19180-225'],,,,1.699999999254942,,4,,,,,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-222', '200105-19180-223', '200105-19180-224', '200105-19180-219']",2019-12-13 11:29:00,1255.6,,,,2019-12-13,2019-12-13 11:31:00,1079.1,林埃,,,
8177,reheat,74.0,0.0,,[],[],,,,35.300000000745065,,4,,,,1.0,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-222', '200105-19180-223', '200105-19180-224', '200105-19180-219']",2019-12-13 11:31:00,1079.1,,,,2019-12-13,2019-12-13 11:43:00,,林埃,,,
8178,hold,74.0,0.0,,[],[],,,,308.29999999888236,,4,,,,,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-222', '200105-19180-223', '200105-19180-224', '200105-19180-219']",2019-12-13 11:43:00,1255.4,,,,2019-12-13,2019-12-13 14:24:00,1256.6,林埃,,1251.6524691358024,
8179,open,74.0,0.0,,[],['200105-19180-224'],,,,7.0,,4,,,,,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-222', '200105-19180-223', '200105-19180-219']",2019-12-13 14:24:00,1256.6,,,,2019-12-13,2019-12-13 14:29:00,1033.9,林埃,,,
8180,reheat,74.0,0.0,,[],[],,,,31.70000000111759,,4,,,,0.0,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-222', '200105-19180-223', '200105-19180-219']",2019-12-13 14:29:00,1033.9,,,,2019-12-13,2019-12-13 14:38:00,,林埃,,,
8181,open,74.0,0.0,,[],[],,,,1.7000000011175869,,4,,,,,[''],2019-12-13 14:40:00,1266.3,,,,2019-12-13,2019-12-13 14:43:00,1057.6,林埃,,,
8182,reheat,74.0,0.0,,[],[],,,,29.899999998509887,,4,,,,0.0,[''],2019-12-13 14:43:00,1057.6,,,,2019-12-13,2019-12-13 14:51:00,,林埃,,,
8183,open,74.0,0.0,,[],['200105-19180-223'],,,,8.799999998882411,,4,,,,,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-219']",2019-12-13 14:52:00,1258.0,,,,2019-12-13,2019-12-13 14:57:00,1061.5,林埃,,,
8184,reheat,74.0,0.0,,[],[],,,,37.0,,4,,,,0.0,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-219']",2019-12-13 14:57:00,1061.5,,,,2019-12-13,2019-12-13 15:08:00,,林埃,,,
8185,hold,74.0,0.0,,[],[],,,,7.0,,4,,,,,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-219']",2019-12-13 15:08:00,1257.4,,,,2019-12-13,2019-12-13 15:11:00,1257.6,林埃,,1255.5749999999996,
8186,open,74.0,0.0,,[],['200105-19180-222'],,,,15.900000000372527,,4,,,,,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-223', '200105-19180-219']",2019-12-13 15:11:00,1257.6,,,,2019-12-13,2019-12-13 15:19:00,1084.5,林埃,,,
8187,reheat,74.0,0.0,,[],[],,,,28.09999999962747,,4,,,,0.0,"['200105-19180-218', '200105-19180-220', '200105-19180-221', '200105-19180-223', '200105-19180-219']",2019-12-13 15:19:00,1084.5,,,,2019-12-13,2019-12-13 15:27:00,,林埃,,,
8188,open,74.0,0.0,,[],['200105-19180-221'],,,,8.800000000745056,,4,,,,,"['200105-19180-218', '200105-19180-220', '200105-19180-223', '200105-19180-219']",2019-12-13 15:28:00,1259.5,,,,2019-12-13,2019-12-13 15:33:00,1049.3,林埃,,,
8189,reheat,74.0,0.0,,[],[],,,,35.19999999925493,,4,,,,1.0,"['200105-19180-218', '200105-19180-220', '200105-19180-223', '200105-19180-219']",2019-12-13 15:33:00,1049.3,,,,2019-12-13,2019-12-13 15:42:00,,林埃,,,
8190,hold,74.0,0.0,,[],[],,,,5.300000000745059,,4,,,,,"['200105-19180-218', '200105-19180-220', '200105-19180-223', '200105-19180-219']",2019-12-13 15:42:00,1267.4,,,,2019-12-13,2019-12-13 15:44:00,1270.2,林埃,,1268.5333333333335,
8191,open,74.0,0.0,,[],"['200105-19180-220', '200105-19180-219', '200105-19180-218']",,,,3.5,,4,,,,,['200105-19180-223'],2019-12-13 15:44:00,1270.2,,,,2019-12-13,2019-12-13 15:47:00,1031.9,林埃,,,
8192,reheat,74.0,0.0,,[],[],,,,37.0,,4,,,,0.0,['200105-19180-223'],2019-12-13 15:47:00,1031.9,,,,2019-12-13,2019-12-13 15:56:00,,林埃,,,
8193,heat,75.0,0.0,35.370967741935495,[],[],increasing 0,219.3,6.2,679.5999999996276,679.5999999996276,4,656.0,0,0.0,290.0,"['191026-19581-001', '191003-19217-014', '191003-19217-014', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020']",2019-12-14 21:23:00,436.7,2019-12-14 21:23:00,436.7,2019-12-13 15:58:00,2019-12-16,2019-12-15 03:35:00,656.0,林埃,0.0,,林富
8194,heat,75.0,0.0,0.13265306122448514,[],[],holding 0,1.2999999999999543,9.8,839.9000000003723,839.9000000003723,4,657.3,0,0.0,290.0,"['191026-19581-001', '191003-19217-014', '191003-19217-014', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020']",2019-12-15 03:35:00,656.0,2019-12-14 21:23:00,436.7,2019-12-13 15:58:00,2019-12-16,2019-12-15 13:23:00,657.3,林埃,0.0,,林富
8195,heat,75.0,0.0,96.16,[],[],increasing 1,601.0,6.25,1878.6999999992554,1878.6999999992554,4,1258.3,0,0.0,290.0,"['191026-19581-001', '191003-19217-014', '191003-19217-014', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020', '191123-19234-020']",2019-12-15 13:23:00,657.3,2019-12-14 21:23:00,436.7,2019-12-13 15:58:00,2019-12-16,2019-12-15 19:38:00,1258.3,林埃,0.0,,林富
8196,open,75.0,0.0,,[],[],,,,8.699999999254942,,4,,,,,[''],2019-12-16 11:28:00,1256.1,,,,2019-12-16,2019-12-16 11:35:00,965.9,林埃,,,
8197,reheat,75.0,0.0,,[],[],,,,65.90000000037253,,4,,,,1.0,[''],2019-12-16 11:35:00,965.9,,,,2019-12-16,2019-12-16 11:48:00,,林埃,,,
8198,hold,75.0,0.0,,[],[],,,,411.3000000007452,,4,,,,,[''],2019-12-16 11:48:00,1278.9,,,,2019-12-16,2019-12-16 14:42:00,1276.7,林埃,,1272.3697142857145,
8199,open,75.0,0.0,,[],[],,,,17.399999998509884,,4,,,,,[''],2019-12-16 14:42:00,1276.7,,,,2019-12-16,2019-12-16 14:52:00,1101.6,林埃,,,
8200,reheat,75.0,0.0,,[],[],,,,38.0,,4,,,,0.0,[''],2019-12-16 14:52:00,1101.6,,,,2019-12-16,2019-12-16 15:03:00,,林埃,,,
8201,hold,75.0,0.0,,[],[],,,,17.200000001117587,,4,,,,,[''],2019-12-16 15:03:00,1282.2,,,,2019-12-16,2019-12-16 15:10:00,1276.1,林埃,,1276.975,
8202,open,75.0,0.0,,[],[],,,,19.099999999627467,,4,,,,,[''],2019-12-16 15:10:00,1276.1,,,,2019-12-16,2019-12-16 15:20:00,1118.7,林埃,,,
8203,reheat,75.0,0.0,,[],[],,,,53.80000000074506,,4,,,,0.0,[''],2019-12-16 15:20:00,1118.7,,,,2019-12-16,2019-12-16 15:37:00,,林埃,,,
8204,hold,75.0,0.0,,[],[],,,,1.699999999254942,,4,,,,,[''],2019-12-16 15:37:00,1269.6,,,,2019-12-16,2019-12-16 15:38:00,1272.8,林埃,,1271.1999999999996,
8205,open,75.0,0.0,,[],[],,,,12.199999999254944,,4,,,,,[''],2019-12-16 15:38:00,1272.8,,,,2019-12-16,2019-12-16 15:45:00,1045.8,林埃,,,
8206,reheat,75.0,0.0,,[],[],,,,43.5,,4,,,,0.0,[''],2019-12-16 15:45:00,1045.8,,,,2019-12-16,2019-12-16 15:56:00,,林埃,,,
8207,hold,75.0,0.0,,[],[],,,,20.900000000372533,,4,,,,,[''],2019-12-16 15:56:00,1275.3,,,,2019-12-16,2019-12-16 16:03:00,1276.6,林埃,,1273.7875,
8208,open,75.0,0.0,,[],[],,,,8.700000001117589,,4,,,,,[''],2019-12-16 16:03:00,1276.6,,,,2019-12-16,2019-12-16 16:09:00,1008.4,林埃,,,
8209,reheat,75.0,0.0,,[],[],,,,52.0,,4,,,,1.0,[''],2019-12-16 16:09:00,1008.4,,,,2019-12-16,2019-12-16 16:22:00,,林埃,,,
