,Type,cycle,drop_flag,in,out,가스사용량,가스사용량(마지막),가스사용량(총),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
328,open,,0,[],"['190710-19001-119', '190710-19001-120']",10.400000000023283,,,6,,,,,"['190710-19001-098', '190710-19001-121', '190710-19001-122', '190710-19001-123', '191004-15491-029', '191004-15491-029']",2019-11-13 05:44:00,1208.7,,,,,2019-11-13 05:47:00,925.2,,,,
329,reheat,,0,[],[],43.29999999998836,,,6,,,,2.0,,2019-11-13 05:47:00,925.2,,,,,2019-11-13 05:56:00,,,,,
330,heat,24.0,0,[],[],,559.0,559.0,6,1231.9,0,0.0,1.0,"['200204-19180-191', '200204-19180-192', '200204-19180-193', '200204-19180-194', '200204-19180-195', '200204-19180-197', '200204-19180-196_1']",2019-11-13 06:07:00,751.5,2019-11-13 06:07:00,751.5,2019-11-13 05:56:00,,2019-11-13 07:26:00,,,0.0,,
331,hold,,0,[],[],652.6999999999534,,,6,,,,,,2019-11-13 07:26:00,,,,,,2019-11-13 09:55:00,,,,1234.582666666667,
332,open,,0,[],[],3.4000000000232835,,,6,,,,,,2019-11-13 09:55:00,1236.1,,,,,2019-11-13 10:25:00,607.8,,,,
333,reheat,,0,[],[],0.0,,,6,,,,23.0,,2019-11-13 10:25:00,607.8,,,,,2019-11-13 10:48:00,,,,,
334,hold,,0,[],[],3204.2999999999884,,,6,,,,,,2019-11-13 10:48:00,,,,,,2019-11-14 01:25:00,,,,1203.1020501138953,
335,open,,0,[],[],6.799999999988359,,,6,,,,,,2019-11-14 01:25:00,1255.0,,,,,2019-11-14 01:28:00,1011.1,,,,
336,reheat,,0,[],[],32.20000000001164,,,6,,,,1.0,,2019-11-14 01:28:00,1011.1,,,,,2019-11-14 01:37:00,,,,,
337,open,,0,[],[],5.099999999976717,,,6,,,,,,2019-11-14 01:38:00,1221.1,,,,,2019-11-14 01:40:00,1039.8,,,,
338,reheat,,0,[],[],34.099999999976724,,,6,,,,1.0,,2019-11-14 01:40:00,1039.8,,,,,2019-11-14 01:48:00,,,,,
339,open,,0,[],['200204-19180-196'],5.099999999976717,,,6,,,,,"['200204-19180-191', '200204-19180-192', '200204-19180-193', '200204-19180-194', '200204-19180-195', '200204-19180-197']",2019-11-14 01:49:00,1215.5,,,,,2019-11-14 01:51:00,1024.8,,,,
340,reheat,,0,[],[],34.100000000034925,,,6,,,,0.0,,2019-11-14 01:51:00,1024.8,,,,,2019-11-14 01:59:00,,,,,
341,open,,0,[],[],6.900000000023283,,,6,,,,,,2019-11-14 02:00:00,1207.7,,,,,2019-11-14 02:03:00,1023.8,,,,
342,reheat,,0,[],[],42.599999999976724,,,6,,,,0.0,,2019-11-14 02:03:00,1023.8,,,,,2019-11-14 02:11:00,,,,,
343,open,,0,[],[],5.2000000000116415,,,6,,,,,,2019-11-14 02:12:00,1198.0,,,,,2019-11-14 02:15:00,892.7,,,,
344,reheat,,0,[],[],47.60000000003493,,,6,,,,0.0,,2019-11-14 02:15:00,892.7,,,,,2019-11-14 02:23:00,,,,,
345,open,,0,[],[],6.799999999988359,,,6,,,,,,2019-11-14 02:24:00,1215.0,,,,,2019-11-14 02:27:00,890.0,,,,
346,reheat,,0,[],[],41.0,,,6,,,,1.0,,2019-11-14 02:27:00,890.0,,,,,2019-11-14 02:34:00,,,,,
347,heat,25.0,0,[],[],,2941.700000000012,2941.700000000012,6,1253.3,0,0.0,5.0,"['190927-15042-031', '190927-15042-031', '200204-19180-216', '200204-19180-215', '200204-19180-214', '200204-19180-213', '200204-19180-211', '200204-19180-212']",2019-11-14 05:52:00,386.9,2019-11-14 05:52:00,386.9,2019-11-14 02:35:00,,2019-11-14 11:11:00,,,0.0,,
348,hold,,0,[],[],2505.600000000035,,,6,,,,,,2019-11-14 11:11:00,,,,,,2019-11-14 20:23:00,,,,1254.2845388788428,
349,open,,0,[],[],10.5,,,6,,,,,,2019-11-14 20:23:00,1254.3,,,,,2019-11-14 20:27:00,1083.5,,,,
350,reheat,,0,[],[],26.09999999997672,,,6,,,,1.0,,2019-11-14 20:27:00,1083.5,,,,,2019-11-14 20:34:00,,,,,
351,open,,0,[],[],5.2000000000116415,,,6,,,,,,2019-11-14 20:35:00,1230.1,,,,,2019-11-14 20:37:00,1024.8,,,,
352,reheat,,0,[],[],26.09999999997672,,,6,,,,1.0,,2019-11-14 20:37:00,1024.8,,,,,2019-11-14 20:44:00,,,,,
353,open,,0,[],[],5.2000000000116415,,,6,,,,,,2019-11-14 20:45:00,1196.7,,,,,2019-11-14 20:48:00,956.0,,,,
354,reheat,,0,[],[],31.400000000023283,,,6,,,,1.0,,2019-11-14 20:48:00,956.0,,,,,2019-11-14 20:55:00,,,,,
355,open,,0,[],[],7.0,,,6,,,,,,2019-11-14 20:56:00,1192.6,,,,,2019-11-14 20:59:00,918.6,,,,
356,reheat,,0,[],[],34.899999999965075,,,6,,,,1.0,,2019-11-14 20:59:00,918.6,,,,,2019-11-14 21:06:00,,,,,
357,open,,0,[],[],7.0,,,6,,,,,,2019-11-14 21:07:00,1177.9,,,,,2019-11-14 21:10:00,886.7,,,,
358,reheat,,0,[],[],38.30000000004657,,,6,,,,1.0,,2019-11-14 21:10:00,886.7,,,,,2019-11-14 21:17:00,,,,,
359,open,,0,[],[],12.299999999988358,,,6,,,,,,2019-11-14 21:17:00,1170.0,,,,,2019-11-14 21:21:00,861.8,,,,
360,reheat,,0,[],[],165.8999999999651,,,6,,,,1.0,,2019-11-14 21:21:00,861.8,,,,,2019-11-14 21:50:00,,,,,
361,hold,,0,[],[],292.9000000000233,,,6,,,,,,2019-11-14 21:50:00,,,,,,2019-11-14 22:55:00,,,,1254.9045454545455,
362,open,,0,[],[],12.099999999976713,,,6,,,,,,2019-11-14 22:55:00,1254.1,,,,,2019-11-14 23:00:00,835.2,,,,
363,reheat,,0,[],[],20.800000000046566,,,6,,,,2.0,,2019-11-14 23:00:00,835.2,,,,,2019-11-14 23:05:00,,,,,
364,open,,0,[],[],7.0,,,6,,,,,,2019-11-14 23:06:00,1139.9,,,,,2019-11-14 23:10:00,789.9,,,,
365,reheat,,0,[],[],128.89999999996508,,,6,,,,1.0,,2019-11-14 23:10:00,789.9,,,,,2019-11-14 23:32:00,,,,,
366,heat,26.0,0,[],[],,2521.5,2521.5,6,1246.8,0,0.0,3.0,"['190710-19001-132_1', '190710-19001-133_1', '190710-19001-135_1', '190710-19001-134_1']",2019-11-15 02:40:00,402.6,2019-11-15 02:40:00,402.6,2019-11-14 23:41:00,,2019-11-15 06:57:00,,,0.0,,
367,hold,,0,[],[],3797.600000000035,,,6,,,,,,2019-11-15 06:57:00,,,,,,2019-11-15 21:02:00,,,,1253.5277777777776,
368,open,,0,[],['190710-19001-135'],8.599999999976717,,,6,,,,,"['190710-19001-133', '190710-19001-134']",2019-11-15 21:02:00,1254.3,,,,,2019-11-15 21:06:00,1040.2,,,,
369,reheat,,0,[],[],51.29999999998836,,,6,,,,0.0,,2019-11-15 21:06:00,1040.2,,,,,2019-11-15 21:18:00,,,,,
370,open,,0,[],[],5.099999999976717,,,6,,,,,,2019-11-15 21:19:00,1244.4,,,,,2019-11-15 21:22:00,1013.9,,,,
371,reheat,,0,[],[],30.800000000046573,,,6,,,,0.0,,2019-11-15 21:22:00,1013.9,,,,,2019-11-15 21:29:00,,,,,
372,hold,,0,[],[],5.199999999953434,,,6,,,,,,2019-11-15 21:29:00,,,,,,2019-11-15 21:30:00,,,,1200.5,
373,open,,0,[],"['190710-19001-132', '190710-19001-133', '190710-19001-134']",10.300000000046566,,,6,,,,,['190710-19001-135'],2019-11-15 21:30:00,1203.7,,,,,2019-11-15 21:35:00,910.7,,,,
374,reheat,,0,[],[],42.79999999998836,,,6,,,,0.0,,2019-11-15 21:35:00,910.7,,,,,2019-11-15 21:42:00,,,,,
375,heat,27.0,0,[],[],,7423.099999999977,7435.700000000013,6,1237.4,2019-11-16 07:37:00,1.0,991.0,"['191101-19365-001', '190905-19234-030', '191101-19365-001', '191101-19365-001', '190927-15042-031']",2019-11-16 07:26:00,309.4,2019-11-16 07:26:00,309.4,2019-11-15 21:43:00,,2019-11-18 09:00:00,,,344.8,,
376,hold,,0,[],[],3427.900000000081,,,6,,,,,,2019-11-18 09:00:00,,,,,,2019-11-18 23:14:00,,,,1233.78432748538,
377,open,,0,[],[],8.700000000011643,,,6,,,,,,2019-11-18 23:14:00,1234.9,,,,,2019-11-18 23:18:00,826.7,,,,
378,reheat,,0,[],[],220.19999999995343,,,6,,,,1.0,,2019-11-18 23:18:00,826.7,,,,,2019-11-19 00:00:00,,,,,
379,hold,,0,[],[],247.60000000003487,,,6,,,,,,2019-11-19 00:00:00,,,,,,2019-11-19 00:57:00,,,,1253.746551724138,
380,open,,0,[],[],12.299999999988358,,,6,,,,,,2019-11-19 00:57:00,1253.8,,,,,2019-11-19 01:02:00,938.4,,,,
381,reheat,,0,[],[],129.59999999997672,,,6,,,,0.0,,2019-11-19 01:02:00,938.4,,,,,2019-11-19 01:26:00,,,,,
382,hold,,0,[],[],631.6000000000348,,,6,,,,,,2019-11-19 01:26:00,,,,,,2019-11-19 03:57:00,,,,1253.9388157894737,
383,open,,0,[],[],15.700000000011642,,,6,,,,,,2019-11-19 03:57:00,1255.2,,,,,2019-11-19 04:03:00,936.4,,,,
384,reheat,,0,[],[],83.79999999998836,,,6,,,,0.0,,2019-11-19 04:03:00,936.4,,,,,2019-11-19 04:19:00,,,,,
385,open,,0,[],[],10.5,,,6,,,,,,2019-11-19 04:19:00,1240.6,,,,,2019-11-19 04:23:00,894.2,,,,
386,reheat,,0,[],[],52.399999999965075,,,6,,,,1.0,,2019-11-19 04:23:00,894.2,,,,,2019-11-19 04:33:00,,,,,
387,open,,0,[],[],7.0,,,6,,,,,,2019-11-19 04:34:00,1197.9,,,,,2019-11-19 04:38:00,877.1,,,,
388,reheat,,0,[],[],38.29999999998836,,,6,,,,1.0,,2019-11-19 04:38:00,877.1,,,,,2019-11-19 04:44:00,,,,,
389,heat,28.0,0,[],[],,475.10000000003487,602.4000000000233,6,1253.4,2019-11-19 05:19:00,3.0,9.0,"['200204-19180-217', '200204-19180-218', '200204-19180-219', '200204-19180-220', '200204-19180-221', '200204-19180-222', '200204-19180-223']",2019-11-19 04:54:00,654.4,2019-11-19 04:54:00,654.4,2019-11-19 04:45:00,,2019-11-19 06:23:00,,,703.6,,
390,hold,,0,[],[],915.2999999999884,,,6,,,,,,2019-11-19 06:23:00,,,,,,2019-11-19 09:33:00,,,,1255.3403141361255,
391,open,,0,[],[],10.399999999965077,,,6,,,,,,2019-11-19 09:33:00,1254.5,,,,,2019-11-19 09:37:00,1011.0,,,,
392,reheat,,0,[],[],112.40000000002328,,,6,,,,1.0,,2019-11-19 09:37:00,1011.0,,,,,2019-11-19 10:01:00,,,,,
393,hold,,0,[],[],22.5,,,6,,,,,,2019-11-19 10:01:00,,,,,,2019-11-19 10:05:00,,,,1274.08,
394,open,,0,[],[],15.599999999976713,,,6,,,,,,2019-11-19 10:05:00,1279.1,,,,,2019-11-19 10:11:00,909.3,,,,
395,reheat,,0,[],[],133.5,,,6,,,,0.0,,2019-11-19 10:11:00,909.3,,,,,2019-11-19 10:34:00,,,,,
396,hold,,0,[],[],27.900000000023283,,,6,,,,,,2019-11-19 10:34:00,,,,,,2019-11-19 10:39:00,,,,1274.8833333333334,
397,open,,0,[],[],15.599999999976713,,,6,,,,,,2019-11-19 10:39:00,1279.7,,,,,2019-11-19 10:46:00,830.1,,,,
398,reheat,,0,[],[],152.30000000004657,,,6,,,,2.0,,2019-11-19 10:46:00,830.1,,,,,2019-11-19 11:12:00,,,,,
399,open,,0,[],[],10.5,,,6,,,,,,2019-11-19 11:13:00,1271.2,,,,,2019-11-19 11:19:00,744.3,,,,
400,reheat,,0,[],[],239.20000000001164,,,6,,,,2.0,,2019-11-19 11:19:00,744.3,,,,,2019-11-19 11:57:00,,,,,
401,hold,,0,[],[],322.79999999998836,,,6,,,,,,2019-11-19 11:57:00,,,,,,2019-11-19 13:04:00,,,,1274.5852941176472,
402,open,,0,[],[],10.400000000023283,,,6,,,,,,2019-11-19 13:04:00,1274.5,,,,,2019-11-19 13:11:00,792.0,,,,
403,reheat,,0,[],[],162.59999999997672,,,6,,,,1.0,,2019-11-19 13:11:00,792.0,,,,,2019-11-19 13:38:00,,,,,
404,open,,0,[],[],5.2000000000116415,,,6,,,,,,2019-11-19 13:39:00,1274.4,,,,,2019-11-19 13:43:00,849.2,,,,
405,reheat,,0,[],[],161.0,,,6,,,,1.0,,2019-11-19 13:43:00,849.2,,,,,2019-11-19 14:10:00,,,,,
406,heat,29.0,0,[],[],,2160.7999999999884,2226.5999999999767,6,1256.1,2019-11-19 16:45:00,1.0,39.0,"['200105-19180-192', '200105-19180-191', '200105-19180-189', '200105-19180-188', '200105-19180-187', '200105-19180-108', '200105-19180-186', '200105-19180-190']",2019-11-19 16:03:00,699.9,2019-11-19 16:03:00,699.9,2019-11-19 14:16:00,,2019-11-19 20:55:00,,,413.9,,
407,hold,,0,[],[],2489.200000000012,,,6,,,,,,2019-11-19 20:55:00,,,,,,2019-11-20 05:32:00,,,,1254.2559845559845,
408,open,,0,[],[],5.2000000000116415,,,6,,,,,,2019-11-20 05:32:00,1253.8,,,,,2019-11-20 05:36:00,994.9,,,,
409,reheat,,0,[],[],184.79999999998842,,,6,,,,0.0,,2019-11-20 05:36:00,994.9,,,,,2019-11-20 06:13:00,,,,,
410,hold,,0,[],[],29.799999999988362,,,6,,,,,,2019-11-20 06:13:00,,,,,,2019-11-20 06:19:00,,,,1251.0142857142855,
411,open,,0,[],[],14.100000000034926,,,6,,,,,,2019-11-20 06:19:00,1255.7,,,,,2019-11-20 06:24:00,982.9,,,,
412,reheat,,0,[],[],167.09999999997672,,,6,,,,2.0,,2019-11-20 06:24:00,982.9,,,,,2019-11-20 07:00:00,,,,,
413,hold,,0,[],[],464.2999999999884,,,6,,,,,,2019-11-20 07:00:00,,,,,,2019-11-20 08:44:00,,,,1259.452380952381,
414,open,,0,[],[],10.5,,,6,,,,,,2019-11-20 08:44:00,1272.6,,,,,2019-11-20 08:50:00,967.1,,,,
415,reheat,,0,[],[],92.70000000001164,,,6,,,,1.0,,2019-11-20 08:50:00,967.1,,,,,2019-11-20 09:09:00,,,,,
416,hold,,0,[],[],19.200000000011638,,,6,,,,,,2019-11-20 09:09:00,,,,,,2019-11-20 09:14:00,,,,1243.6333333333334,
417,open,,0,[],[],12.200000000011642,,,6,,,,,,2019-11-20 09:14:00,1249.3,,,,,2019-11-20 09:18:00,929.8,,,,
418,reheat,,0,[],[],127.39999999996508,,,6,,,,0.0,,2019-11-20 09:18:00,929.8,,,,,2019-11-20 09:39:00,,,,,
419,hold,,0,[],[],33.100000000034925,,,6,,,,,,2019-11-20 09:39:00,,,,,,2019-11-20 09:45:00,,,,1268.4428571428573,
420,open,,0,[],[],10.399999999965077,,,6,,,,,,2019-11-20 09:45:00,1273.7,,,,,2019-11-20 09:50:00,862.9,,,,
421,reheat,,0,[],[],149.5,,,6,,,,1.0,,2019-11-20 09:50:00,862.9,,,,,2019-11-20 10:14:00,,,,,
422,hold,,0,[],[],27.700000000011638,,,6,,,,,,2019-11-20 10:14:00,,,,,,2019-11-20 10:19:00,,,,1272.4,
423,open,,0,[],[],22.59999999997672,,,6,,,,,,2019-11-20 10:19:00,1277.5,,,,,2019-11-20 10:27:00,805.6,,,,
424,reheat,,0,[],[],154.30000000004657,,,6,,,,1.0,,2019-11-20 10:27:00,805.6,,,,,2019-11-20 10:51:00,,,,,
425,hold,,0,[],[],22.59999999997672,,,6,,,,,,2019-11-20 10:51:00,,,,,,2019-11-20 10:55:00,,,,1265.88,
426,open,,0,[],[],10.5,,,6,,,,,,2019-11-20 10:55:00,1271.0,,,,,2019-11-20 11:01:00,802.5,,,,
427,reheat,,0,[],[],242.79999999998842,,,6,,,,1.0,,2019-11-20 11:01:00,802.5,,,,,2019-11-20 11:41:00,,,,,
428,hold,,0,[],[],345.5,,,6,,,,,,2019-11-20 11:41:00,,,,,,2019-11-20 12:57:00,,,,1274.018181818182,
429,open,,0,[],[],3.5,,,6,,,,,,2019-11-20 12:57:00,1274.9,,,,,2019-11-20 13:00:00,977.7,,,,
430,reheat,,0,[],[],105.79999999998836,,,6,,,,1.0,,2019-11-20 13:00:00,977.7,,,,,2019-11-20 13:20:00,,,,,
431,hold,,0,[],[],12.100000000034926,,,6,,,,,,2019-11-20 13:20:00,,,,,,2019-11-20 13:23:00,,,,1276.6999999999996,
432,open,,0,[],[],12.099999999976713,,,6,,,,,,2019-11-20 13:23:00,1281.4,,,,,2019-11-20 13:28:00,942.8,,,,
433,reheat,,0,[],[],117.60000000003492,,,6,,,,1.0,,2019-11-20 13:28:00,942.8,,,,,2019-11-20 13:50:00,,,,,
434,heat,30.0,0,[],[],,1654.7000000000116,2255.899999999965,6,1249.0,2019-11-20 16:30:00,3.0,25.0,"['200105-19180-191', '200105-19180-189', '200105-19180-188', '200105-19180-187', '200105-19180-186', '200105-19180-108', '200105-19180-192', '200105-19180-190']",2019-11-20 14:57:00,707.8,2019-11-20 14:57:00,707.8,2019-11-20 13:57:00,,2019-11-20 19:34:00,,,538.5,,
435,hold,,0,[],[],5096.799999999987,,,6,,,,,,2019-11-20 19:34:00,,,,,,2019-11-21 15:30:00,,,,1258.7342522974104,
436,open,,0,[],[],6.800000000046567,,,6,,,,,,2019-11-21 15:30:00,1274.9,,,,,2019-11-21 15:33:00,1066.0,,,,
437,reheat,,0,[],[],51.19999999995344,,,6,,,,1.0,,2019-11-21 15:33:00,1066.0,,,,,2019-11-21 15:45:00,,,,,
438,open,,0,[],[],5.100000000034925,,,6,,,,,,2019-11-21 15:46:00,1262.2,,,,,2019-11-21 15:49:00,928.6,,,,
439,reheat,,0,[],[],63.5,,,6,,,,1.0,,2019-11-21 15:49:00,928.6,,,,,2019-11-21 16:02:00,,,,,
440,open,,0,[],[],6.799999999988359,,,6,,,,,,2019-11-21 16:02:00,1235.3,,,,,2019-11-21 16:05:00,1033.9,,,,
441,reheat,,0,[],[],53.29999999998836,,,6,,,,1.0,,2019-11-21 16:05:00,1033.9,,,,,2019-11-21 16:16:00,,,,,
442,hold,,0,[],[],5.2000000000116415,,,6,,,,,,2019-11-21 16:16:00,,,,,,2019-11-21 16:17:00,,,,1239.15,
443,open,,0,[],[],10.399999999965077,,,6,,,,,,2019-11-21 16:17:00,1240.4,,,,,2019-11-21 16:20:00,1013.5,,,,
444,reheat,,0,[],[],101.80000000004655,,,6,,,,1.0,,2019-11-21 16:20:00,1013.5,,,,,2019-11-21 16:40:00,,,,,
445,hold,,0,[],[],15.599999999976713,,,6,,,,,,2019-11-21 16:40:00,,,,,,2019-11-21 16:43:00,,,,1273.85,
446,open,,0,[],[],13.799999999988358,,,6,,,,,,2019-11-21 16:43:00,1277.2,,,,,2019-11-21 16:47:00,1015.4,,,,
447,reheat,,0,[],[],60.5,,,6,,,,0.0,,2019-11-21 16:47:00,1015.4,,,,,2019-11-21 16:59:00,,,,,
448,open,,0,[],[],8.599999999976717,,,6,,,,,,2019-11-21 17:00:00,1242.0,,,,,2019-11-21 17:03:00,885.6,,,,
449,reheat,,0,[],[],167.6000000000349,,,6,,,,1.0,,2019-11-21 17:03:00,885.6,,,,,2019-11-21 17:33:00,,,,,
450,hold,,0,[],[],105.5,,,6,,,,,,2019-11-21 17:33:00,,,,,,2019-11-21 17:57:00,,,,1274.4160000000004,
451,open,,0,[],[],3.5,,,6,,,,,,2019-11-21 17:57:00,1279.1,,,,,2019-11-21 18:01:00,969.2,,,,
452,reheat,,0,[],[],55.29999999998836,,,6,,,,0.0,,2019-11-21 18:01:00,969.2,,,,,2019-11-21 18:11:00,,,,,
453,heat,31.0,0,[],[],,2792.5,3096.5999999999767,6,1233.7,2019-11-22 06:40:00,1.0,20.0,"['191004-15491-148', '191004-15491-148', '190927-15042-031', '가열로 다이', '190927-15042-031_3']",2019-11-22 05:53:00,576.9,2019-11-22 05:53:00,576.9,2019-11-21 18:12:00,,2019-11-22 11:56:00,,,473.4,,
454,hold,,0,[],[],2787.200000000012,,,6,,,,,,2019-11-22 11:56:00,,,,,,2019-11-22 23:11:00,,,,1233.8613905325446,
455,open,,0,[],[],13.700000000011642,,,6,,,,,,2019-11-22 23:11:00,1235.6,,,,,2019-11-22 23:17:00,1008.9,,,,
456,reheat,,0,[],[],72.09999999997672,,,6,,,,1.0,,2019-11-22 23:17:00,1008.9,,,,,2019-11-22 23:33:00,,,,,
457,hold,,0,[],[],25.799999999988362,,,6,,,,,,2019-11-22 23:33:00,,,,,,2019-11-22 23:40:00,,,,1234.875,
458,open,,0,[],[],6.799999999988359,,,6,,,,,,2019-11-22 23:40:00,1235.0,,,,,2019-11-22 23:43:00,979.0,,,,
459,reheat,,0,[],[],97.90000000002328,,,6,,,,0.0,,2019-11-22 23:43:00,979.0,,,,,2019-11-23 00:04:00,,,,,
460,hold,,0,[],[],269.70000000001164,,,6,,,,,,2019-11-23 00:04:00,,,,,,2019-11-23 01:12:00,,,,1234.0347826086959,
461,open,,0,[],[],10.399999999965077,,,6,,,,,,2019-11-23 01:12:00,1234.5,,,,,2019-11-23 01:16:00,1018.7,,,,
462,reheat,,0,[],[],79.30000000004655,,,6,,,,1.0,,2019-11-23 01:16:00,1018.7,,,,,2019-11-23 01:33:00,,,,,
463,open,,0,[],['190927-15042-031'],3.5,,,6,,,,,"['191004-15491-148', '191004-15491-148', '190927-15042-031', '가열로 다이']",2019-11-23 01:34:00,1238.2,,,,,2019-11-23 01:37:00,955.9,,,,
464,reheat,,0,[],[],34.400000000023276,,,6,,,,0.0,,2019-11-23 01:37:00,955.9,,,,,2019-11-23 01:44:00,,,,,
465,heat,32.0,0,[],[],,5015.400000000023,5015.400000000023,6,1233.4,0,0.0,220.0,"['191101-19365-001', '191101-19365-001', '191101-19365-001', '191101-19365-001', '191101-19365-001', '191004-15491-148_5']",2019-11-24 10:16:00,352.3,2019-11-23 07:59:00,287.3,2019-11-23 01:45:00,,2019-11-25 07:23:00,,,0.0,,
466,hold,,0,[],[],1519.3999999999648,,,6,,,,,,2019-11-25 07:23:00,,,,,,2019-11-25 11:51:00,,,,1231.7907063197024,
467,open,,0,[],['191004-15491-148'],8.5,,,6,,,,,"['191101-19365-001', '191101-19365-001', '191101-19365-001', '191101-19365-001', '191101-19365-001']",2019-11-25 11:51:00,1238.2,,,,,2019-11-25 11:54:00,1162.0,,,,
468,reheat,,0,[],[],73.70000000001164,,,6,,,,1.0,,2019-11-25 11:54:00,1162.0,,,,,2019-11-25 12:10:00,,,,,
469,hold,,0,[],[],2657.9000000000233,,,6,,,,,,2019-11-25 12:10:00,,,,,,2019-11-25 22:52:00,,,,1234.2479004665634,
470,open,,0,[],[],8.599999999976717,,,6,,,,,,2019-11-25 22:52:00,1235.4,,,,,2019-11-25 22:56:00,971.8,,,,
471,reheat,,0,[],[],74.20000000001164,,,6,,,,1.0,,2019-11-25 22:56:00,971.8,,,,,2019-11-25 23:12:00,,,,,
472,hold,,0,[],[],179.40000000002328,,,6,,,,,,2019-11-25 23:12:00,,,,,,2019-11-25 23:57:00,,,,1234.645652173913,
473,open,,0,[],[],6.899999999965075,,,6,,,,,,2019-11-25 23:57:00,1233.1,,,,,2019-11-26 01:07:00,826.6,,,,
474,reheat,,0,[],[],217.70000000001164,,,6,,,,1.0,,2019-11-26 01:07:00,826.6,,,,,2019-11-26 01:38:00,,,,,
475,heat,33.0,0,[],[],,300.4000000000233,630.7000000000116,6,1231.9,2019-11-26 06:02:00,1.0,161.0,"['191017-12005-019', '191017-12005-010', '191120-052', '191120-052', '191120-052', '191126-051']",2019-11-26 02:45:00,709.5,2019-11-26 02:45:00,709.5,2019-11-26 02:27:00,,2019-11-26 06:39:00,,,624.1,,
476,hold,,0,[],[],62.70000000001164,,,6,,,,,,2019-11-26 06:39:00,,,,,,2019-11-26 06:47:00,,,,1240.1888888888886,
477,open,,0,[],[],5.2000000000116415,,,6,,,,,,2019-11-26 06:47:00,1249.3,,,,,2019-11-26 07:03:00,546.2,,,,
478,reheat,,0,[],[],29.5,,,6,,,,1.0,,2019-11-26 07:03:00,546.2,,,,,2019-11-26 07:07:00,,,,,
479,open,,0,[],[],7.0,,,6,,,,,,2019-11-26 07:08:00,901.1,,,,,2019-11-26 07:22:00,528.7,,,,
480,reheat,,0,[],[],1980.3999999999648,,,6,,,,5.0,,2019-11-26 07:22:00,528.7,,,,,2019-11-26 10:36:00,,,,,
481,hold,,0,[],[],4084.200000000012,,,6,,,,,,2019-11-26 10:36:00,,,,,,2019-11-27 01:34:00,,,,1255.0919911012234,
482,open,,0,[],[],10.400000000023283,,,6,,,,,,2019-11-27 01:34:00,1275.7,,,,,2019-11-27 01:40:00,989.9,,,,
483,reheat,,0,[],[],112.19999999995345,,,6,,,,0.0,,2019-11-27 01:40:00,989.9,,,,,2019-11-27 02:02:00,,,,,
484,hold,,0,[],[],22.600000000034925,,,6,,,,,,2019-11-27 02:02:00,,,,,,2019-11-27 02:07:00,,,,1275.85,
485,open,,0,[],[],10.399999999965077,,,6,,,,,,2019-11-27 02:07:00,1274.8,,,,,2019-11-27 02:12:00,964.7,,,,
486,reheat,,0,[],[],77.90000000002328,,,6,,,,1.0,,2019-11-27 02:12:00,964.7,,,,,2019-11-27 02:28:00,,,,,
487,hold,,0,[],[],34.599999999976724,,,6,,,,,,2019-11-27 02:28:00,,,,,,2019-11-27 02:35:00,,,,1275.4,
488,open,,0,[],[],13.900000000023287,,,6,,,,,,2019-11-27 02:35:00,1277.0,,,,,2019-11-27 02:40:00,990.3,,,,
489,reheat,,0,[],[],93.70000000001164,,,6,,,,1.0,,2019-11-27 02:40:00,990.3,,,,,2019-11-27 02:58:00,,,,,
490,hold,,0,[],[],26.09999999997672,,,6,,,,,,2019-11-27 02:58:00,,,,,,2019-11-27 03:04:00,,,,1275.0857142857142,
491,open,,0,[],[],12.200000000011642,,,6,,,,,,2019-11-27 03:04:00,1274.5,,,,,2019-11-27 03:08:00,975.0,,,,
492,reheat,,0,[],[],99.0,,,6,,,,1.0,,2019-11-27 03:08:00,975.0,,,,,2019-11-27 03:27:00,,,,,
493,hold,,0,[],[],13.900000000023287,,,6,,,,,,2019-11-27 03:27:00,,,,,,2019-11-27 03:30:00,,,,1270.9,
494,open,,0,[],[],13.899999999965074,,,6,,,,,,2019-11-27 03:30:00,1272.2,,,,,2019-11-27 03:35:00,898.2,,,,
495,reheat,,0,[],[],144.5,,,6,,,,0.0,,2019-11-27 03:35:00,898.2,,,,,2019-11-27 04:01:00,,,,,
496,heat,34.0,0,[],[],,522.3999999999652,2100.6999999999534,6,1233.8,2019-11-27 08:41:00,1.0,5.0,"['200204-19180-244', '200204-19180-243', '200204-19180-238_1', '200204-19180-239_1', '200204-19180-240_1', '200204-19180-241_1', '200204-19180-242_1']",2019-11-27 06:02:00,531.7,2019-11-27 06:02:00,531.7,2019-11-27 05:42:00,,2019-11-27 09:57:00,,,859.6,,
497,hold,,0,[],[],1334.600000000035,,,6,,,,,,2019-11-27 09:57:00,,,,,,2019-11-27 14:41:00,,,,1234.3635087719294,
498,open,,0,[],[],12.099999999976713,,,6,,,,,,2019-11-27 14:41:00,1235.0,,,,,2019-11-27 14:46:00,895.6,,,,
499,reheat,,0,[],[],42.79999999998836,,,6,,,,1.0,,2019-11-27 14:46:00,895.6,,,,,2019-11-27 14:56:00,,,,,
