,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,啊胶荤侩樊,啊胶荤侩樊(付瘤阜 备埃),啊凯肺 锅龋,啊凯肯丰 柯档,啊凯吝 付瘤阜 巩摧腮 矫埃,啊凯吝 巩凯覆 冉荐,滑矫埃,家犁 list,矫累矫埃,矫累柯档,角力 矫累矫埃,盔贰矫累痢柯档,捞傈 辆丰矫埃,累诀老磊,辆丰矫埃,辆丰柯档,林/具埃,弥辆 啊凯矫累 柯档,乞闭柯档,乞老/林富
540,open,26.0,0.0,,[],[],,,,3.299999998882413,,5,,,,,[''],2019-09-05 10:53:00,1271.1,,,,2019-09-05,2019-09-05 10:56:00,1058.8,林埃,,,
541,reheat,26.0,0.0,,[],[],,,,159.2000000011176,,5,,,,2.0,[''],2019-09-05 10:56:00,1058.8,,,,2019-09-05,2019-09-05 11:34:00,,林埃,,,
542,hold,26.0,0.0,,[],[],,,,189.4000000003726,,5,,,,,[''],2019-09-05 11:34:00,1287.0,,,,2019-09-05,2019-09-05 12:57:00,1272.0,林埃,,1271.952380952381,
543,open,26.0,0.0,,[],[],,,,4.899999998509884,,5,,,,,[''],2019-09-05 12:57:00,1272.0,,,,2019-09-05,2019-09-05 13:01:00,1019.7,林埃,,,
544,reheat,26.0,0.0,,[],[],,,,73.20000000111759,,5,,,,1.0,[''],2019-09-05 13:01:00,1019.7,,,,2019-09-05,2019-09-05 13:15:00,,林埃,,,
545,hold,26.0,0.0,,[],[],,,,6.5,,5,,,,,[''],2019-09-05 13:15:00,1290.7,,,,2019-09-05,2019-09-05 13:17:00,1291.7,林埃,,1291.4666666666665,
546,open,26.0,0.0,,[],[],,,,9.900000000372527,,5,,,,,[''],2019-09-05 13:17:00,1291.7,,,,2019-09-05,2019-09-05 13:24:00,991.7,林埃,,,
547,reheat,26.0,0.0,,[],[],,,,89.29999999888241,,5,,,,1.0,[''],2019-09-05 13:24:00,991.7,,,,2019-09-05,2019-09-05 13:41:00,,林埃,,,
548,open,26.0,0.0,,[],[],,,,16.300000000745055,,5,,,,,[''],2019-09-05 13:41:00,1292.3,,,,2019-09-05,2019-09-05 13:50:00,833.7,林埃,,,
549,reheat,26.0,0.0,,[],[],,,,259.09999999962747,,5,,,,4.0,[''],2019-09-05 13:50:00,833.7,,,,2019-09-05,2019-09-05 15:00:00,,林埃,,,
550,hold,26.0,0.0,,[],[],,,,0.0,,5,,,,,[''],2019-09-05 15:00:00,1114.2,,,,2019-09-05,2019-09-05 15:01:00,1114.2,林埃,,1114.2,
551,heat,27.0,0.0,85.06976744186046,[],[],increasing 0,548.7,6.45,2204.5,2144.5999999996275,5,1256.4,2019-09-05 16:17:00,1.0,40.0,"['200204-19180-001', '200204-19180-006', '200204-19180-005', '200204-19180-004', '200204-19180-003', '200204-19180-002']",2019-09-05 15:34:00,707.7,2019-09-05 15:34:00,707.7,2019-09-05 15:01:00,2019-09-06,2019-09-05 22:01:00,1256.4,林埃,513.2,,乞老
552,open,27.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-09-06 02:24:00,1271.9,,,,2019-09-06,2019-09-06 02:28:00,952.7,林埃,,,
553,reheat,27.0,0.0,,[],[],,,,127.5,,5,,,,2.0,[''],2019-09-06 02:28:00,952.7,,,,2019-09-06,2019-09-06 02:51:00,,林埃,,,
554,hold,27.0,0.0,,[],[],,,,143.09999999962747,,5,,,,,[''],2019-09-06 02:51:00,1285.1,,,,2019-09-06,2019-09-06 03:29:00,1271.7,林埃,,1272.6564102564105,
555,open,27.0,0.0,,[],[],,,,8.200000001117589,,5,,,,,[''],2019-09-06 03:29:00,1271.7,,,,2019-09-06,2019-09-06 03:34:00,1002.4,林埃,,,
556,reheat,27.0,0.0,,[],[],,,,131.5,,5,,,,1.0,[''],2019-09-06 03:34:00,1002.4,,,,2019-09-06,2019-09-06 04:03:00,,林埃,,,
557,hold,27.0,0.0,,[],[],,,,776.5,,5,,,,,[''],2019-09-06 04:03:00,1265.6,,,,2019-09-06,2019-09-06 10:08:00,1271.2,林埃,,1271.2368852459015,
558,open,27.0,0.0,,[],[],,,,3.299999998882413,,5,,,,,[''],2019-09-06 10:08:00,1271.2,,,,2019-09-06,2019-09-06 10:13:00,947.0,林埃,,,
559,reheat,27.0,0.0,,[],[],,,,99.0,,5,,,,1.0,[''],2019-09-06 10:13:00,947.0,,,,2019-09-06,2019-09-06 10:31:00,,林埃,,,
560,hold,27.0,0.0,,[],[],,,,36.0,,5,,,,,[''],2019-09-06 10:31:00,1289.7,,,,2019-09-06,2019-09-06 10:44:00,1271.9,林埃,,1275.35,
561,open,27.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-09-06 10:44:00,1271.9,,,,2019-09-06,2019-09-06 10:49:00,886.5,林埃,,,
562,reheat,27.0,0.0,,[],[],,,,121.79999999888241,,5,,,,1.0,[''],2019-09-06 10:49:00,886.5,,,,2019-09-06,2019-09-06 11:12:00,,林埃,,,
563,hold,27.0,0.0,,[],[],,,,264.80000000074506,,5,,,,,[''],2019-09-06 11:12:00,1286.2,,,,2019-09-06,2019-09-06 13:03:00,1271.9,林埃,,1270.61875,
564,open,27.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-09-06 13:03:00,1271.9,,,,2019-09-06,2019-09-06 13:06:00,1001.3,林埃,,,
565,reheat,27.0,0.0,,[],[],,,,71.39999999850987,,5,,,,2.0,[''],2019-09-06 13:06:00,1001.3,,,,2019-09-06,2019-09-06 13:20:00,,林埃,,,
566,hold,27.0,0.0,,[],[],,,,26.20000000111759,,5,,,,,[''],2019-09-06 13:20:00,1289.0,,,,2019-09-06,2019-09-06 13:32:00,1270.9,林埃,,1277.4461538461542,
567,open,27.0,0.0,,[],[],,,,6.5,,5,,,,,[''],2019-09-06 13:32:00,1270.9,,,,2019-09-06,2019-09-06 13:37:00,857.1,林埃,,,
568,reheat,27.0,0.0,,[],[],,,,118.40000000037253,,5,,,,2.0,[''],2019-09-06 13:37:00,857.1,,,,2019-09-06,2019-09-06 14:00:00,,林埃,,,
569,hold,27.0,0.0,,[],[],,,,11.399999998509884,,5,,,,,[''],2019-09-06 14:00:00,1285.2,,,,2019-09-06,2019-09-06 14:02:00,1287.1,林埃,,1286.3666666666666,
570,open,27.0,0.0,,[],[],,,,6.600000001490116,,5,,,,,[''],2019-09-06 14:02:00,1287.1,,,,2019-09-06,2019-09-06 14:06:00,998.8,林埃,,,
571,reheat,27.0,0.0,,[],[],,,,117.19999999925491,,5,,,,2.0,[''],2019-09-06 14:06:00,998.8,,,,2019-09-06,2019-09-06 14:32:00,,林埃,,,
572,heat,28.0,0.0,74.06289308176102,[],[],increasing 0,588.8000000000002,7.95,2966.600000001489,2966.600000001489,5,1257.4,0,0.0,3.0,"['190709-19503-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190710-17720-001', '190819-19439-001_1']",2019-09-06 15:39:00,668.6,2019-09-06 15:39:00,668.6,2019-09-06 15:04:00,2019-09-07,2019-09-06 23:36:00,1257.4,林埃,0.0,,乞老
573,open,28.0,0.0,,[],['190819-19439-001'],,,,4.899999998509884,,5,,,,,"['190709-19503-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190710-17720-001']",2019-09-07 04:56:00,1249.9,,,,2019-09-07,2019-09-07 04:59:00,1146.0,林埃,,,
574,reheat,28.0,0.0,,[],[],,,,40.600000001490116,,5,,,,1.0,"['190709-19503-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190710-17720-001']",2019-09-07 04:59:00,1146.0,,,,2019-09-07,2019-09-07 05:10:00,,林埃,,,
575,hold,28.0,0.0,,[],[],,,,429.3999999985099,,5,,,,,"['190709-19503-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190710-17720-001']",2019-09-07 05:10:00,1252.2,,,,2019-09-07,2019-09-07 08:26:00,1270.8,林埃,,1253.1385786802032,
576,open,28.0,0.0,,[],[],,,,1.7000000011175869,,5,,,,,[''],2019-09-07 08:26:00,1270.8,,,,2019-09-07,2019-09-07 08:29:00,969.2,林埃,,,
577,reheat,28.0,0.0,,[],[],,,,125.40000000037253,,5,,,,4.0,[''],2019-09-07 08:29:00,969.2,,,,2019-09-07,2019-09-07 09:02:00,,林埃,,,
578,hold,28.0,0.0,,[],[],,,,442.59999999962747,,5,,,,,[''],2019-09-07 09:02:00,1247.9,,,,2019-09-07,2019-09-07 13:00:00,1250.2,林埃,,1250.0246861924686,
579,open,28.0,0.0,,[],[],,,,1.599999999627471,,5,,,,,[''],2019-09-07 13:00:00,1250.2,,,,2019-09-07,2019-09-07 13:03:00,989.7,林埃,,,
580,reheat,28.0,0.0,,[],[],,,,86.69999999925493,,5,,,,2.0,[''],2019-09-07 13:03:00,989.7,,,,2019-09-07,2019-09-07 13:22:00,,林埃,,,
581,hold,28.0,0.0,,[],[],,,,29.60000000149012,,5,,,,,[''],2019-09-07 13:22:00,1252.8,,,,2019-09-07,2019-09-07 13:36:00,1250.9,林埃,,1250.5133333333335,
582,open,28.0,0.0,,[],[],,,,3.299999998882413,,5,,,,,[''],2019-09-07 13:36:00,1250.9,,,,2019-09-07,2019-09-07 13:40:00,943.0,林埃,,,
583,reheat,28.0,0.0,,[],[],,,,83.0,,5,,,,1.0,[''],2019-09-07 13:40:00,943.0,,,,2019-09-07,2019-09-07 13:55:00,,林埃,,,
584,hold,28.0,0.0,,[],[],,,,23.0,,5,,,,,[''],2019-09-07 13:55:00,1275.6,,,,2019-09-07,2019-09-07 14:02:00,1251.7,林埃,,1256.8875,
585,open,28.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-09-07 14:02:00,1251.7,,,,2019-09-07,2019-09-07 14:06:00,971.1,林埃,,,
586,reheat,28.0,0.0,,[],[],,,,115.59999999962747,,5,,,,1.0,[''],2019-09-07 14:06:00,971.1,,,,2019-09-07,2019-09-07 14:26:00,,林埃,,,
587,hold,28.0,0.0,,[],[],,,,83.40000000037253,,5,,,,,[''],2019-09-07 14:26:00,1262.9,,,,2019-09-07,2019-09-07 14:56:00,1251.4,林埃,,1252.3032258064516,
588,open,28.0,0.0,,[],[],,,,1.599999999627471,,5,,,,,[''],2019-09-07 14:56:00,1251.4,,,,2019-09-07,2019-09-07 14:58:00,1024.2,林埃,,,
589,reheat,28.0,0.0,,[],[],,,,120.40000000037253,,5,,,,1.0,[''],2019-09-07 14:58:00,1024.2,,,,2019-09-07,2019-09-07 15:23:00,,林埃,,,
590,hold,28.0,0.0,,[],[],,,,179.5999999996274,,5,,,,,[''],2019-09-07 15:23:00,1269.5,,,,2019-09-07,2019-09-07 16:29:00,1270.9,林埃,,1269.8253731343284,
591,open,28.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-09-07 16:29:00,1270.9,,,,2019-09-07,2019-09-07 16:32:00,1062.2,林埃,,,
592,reheat,28.0,0.0,,[],[],,,,97.79999999888241,,5,,,,2.0,[''],2019-09-07 16:32:00,1062.2,,,,2019-09-07,2019-09-07 16:55:00,,林埃,,,
593,hold,28.0,0.0,,[],[],,,,142.59999999962747,,5,,,,,[''],2019-09-07 16:55:00,1265.1,,,,2019-09-07,2019-09-07 17:53:00,1272.0,林埃,,1269.9898305084748,
594,open,28.0,0.0,,[],[],,,,19.700000001117587,,5,,,,,[''],2019-09-07 17:53:00,1272.0,,,,2019-09-07,2019-09-07 18:03:00,1088.9,林埃,,,
595,reheat,28.0,0.0,,[],[],,,,57.299999998882406,,5,,,,0.0,[''],2019-09-07 18:03:00,1088.9,,,,2019-09-07,2019-09-07 18:14:00,,林埃,,,
596,heat,29.0,0.0,235.5412844036697,[],[],increasing 0,427.9,1.8166666666666669,698.2000000011176,698.2000000011176,5,1258.5,0,0.0,2.0,"['190819-19028-001', '190724-13134-011', '190724-13134-011', '190709-19503-001']",2019-09-07 18:41:00,830.6,2019-09-07 18:41:00,830.6,2019-09-07 18:26:00,2019-09-08,2019-09-07 20:30:00,1258.5,林埃,0.0,,林富
597,open,29.0,0.0,,[],[],,,,6.599999999627472,,5,,,,,[''],2019-09-07 21:46:00,1250.5,,,,2019-09-08,2019-09-07 21:55:00,791.8,林埃,,,
598,reheat,29.0,0.0,,[],[],,,,205.0,,5,,,,4.0,[''],2019-09-07 21:55:00,791.8,,,,2019-09-08,2019-09-07 22:29:00,,林埃,,,
599,hold,29.0,0.0,,[],[],,,,1446.7000000011176,,5,,,,,[''],2019-09-07 22:29:00,1262.0,,,,2019-09-08,2019-09-08 08:55:00,1271.0,林埃,,1251.478628389155,
600,open,29.0,0.0,,[],[],,,,6.599999999627472,,5,,,,,[''],2019-09-08 08:55:00,1271.0,,,,2019-09-08,2019-09-08 09:00:00,973.6,林埃,,,
601,reheat,29.0,0.0,,[],[],,,,80.90000000037253,,5,,,,1.0,[''],2019-09-08 09:00:00,973.6,,,,2019-09-08,2019-09-08 09:16:00,,林埃,,,
602,hold,29.0,0.0,,[],[],,,,49.69999999925494,,5,,,,,[''],2019-09-08 09:16:00,1283.2,,,,2019-09-08,2019-09-08 09:32:00,1272.3,林埃,,1274.3823529411764,
603,open,29.0,0.0,,[],[],,,,21.59999999962747,,5,,,,,[''],2019-09-08 09:32:00,1272.3,,,,2019-09-08,2019-09-08 09:42:00,1080.5,林埃,,,
604,reheat,29.0,0.0,,[],[],,,,54.5,,5,,,,0.0,[''],2019-09-08 09:42:00,1080.5,,,,2019-09-08,2019-09-08 09:53:00,,林埃,,,
605,hold,29.0,0.0,,[],[],,,,53.09999999962746,,5,,,,,[''],2019-09-08 09:53:00,1283.8,,,,2019-09-08,2019-09-08 10:11:00,1272.5,林埃,,1273.157894736842,
606,open,29.0,0.0,,[],[],,,,3.400000000372529,,5,,,,,[''],2019-09-08 10:11:00,1272.5,,,,2019-09-08,2019-09-08 10:14:00,1070.4,林埃,,,
607,reheat,29.0,0.0,,[],[],,,,92.5,,5,,,,0.0,[''],2019-09-08 10:14:00,1070.4,,,,2019-09-08,2019-09-08 10:35:00,,林埃,,,
608,hold,29.0,0.0,,[],[],,,,28.20000000111759,,5,,,,,[''],2019-09-08 10:35:00,1267.6,,,,2019-09-08,2019-09-08 10:45:00,1272.5,林埃,,1270.5272727272727,
609,open,29.0,0.0,,[],[],,,,4.899999998509884,,5,,,,,[''],2019-09-08 10:45:00,1272.5,,,,2019-09-08,2019-09-08 10:49:00,1028.9,林埃,,,
610,reheat,29.0,0.0,,[],[],,,,67.70000000111759,,5,,,,1.0,[''],2019-09-08 10:49:00,1028.9,,,,2019-09-08,2019-09-08 11:02:00,,林埃,,,
611,hold,29.0,0.0,,[],[],,,,29.79999999888241,,5,,,,,[''],2019-09-08 11:02:00,1285.4,,,,2019-09-08,2019-09-08 11:13:00,1269.5,林埃,,1274.6333333333334,
612,open,29.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-09-08 11:13:00,1269.5,,,,2019-09-08,2019-09-08 11:16:00,1046.6,林埃,,,
613,reheat,29.0,0.0,,[],[],,,,52.5,,5,,,,0.0,[''],2019-09-08 11:16:00,1046.6,,,,2019-09-08,2019-09-08 11:26:00,,林埃,,,
614,open,29.0,0.0,,[],[],,,,6.599999999627472,,5,,,,,[''],2019-09-08 11:26:00,1273.6,,,,2019-09-08,2019-09-08 11:29:00,1014.4,林埃,,,
615,reheat,29.0,0.0,,[],[],,,,34.59999999962747,,5,,,,0.0,[''],2019-09-08 11:29:00,1014.4,,,,2019-09-08,2019-09-08 11:39:00,,林埃,,,
616,open,29.0,0.0,,[],[],,,,6.600000001490116,,5,,,,,[''],2019-09-08 11:39:00,1228.5,,,,2019-09-08,2019-09-08 11:42:00,986.0,林埃,,,
617,reheat,29.0,0.0,,[],[],,,,154.7999999988824,,5,,,,1.0,[''],2019-09-08 11:42:00,986.0,,,,2019-09-08,2019-09-08 12:12:00,,林埃,,,
618,hold,29.0,0.0,,[],[],,,,180.2000000011176,,5,,,,,[''],2019-09-08 12:12:00,1281.5,,,,2019-09-08,2019-09-08 13:11:00,1270.9,林埃,,1271.6466666666665,
619,open,29.0,0.0,,[],[],,,,6.599999999627472,,5,,,,,[''],2019-09-08 13:11:00,1270.9,,,,2019-09-08,2019-09-08 13:16:00,972.1,林埃,,,
620,reheat,29.0,0.0,,[],[],,,,94.90000000037253,,5,,,,1.0,[''],2019-09-08 13:16:00,972.1,,,,2019-09-08,2019-09-08 13:33:00,,林埃,,,
621,hold,29.0,0.0,,[],[],,,,13.099999999627473,,5,,,,,[''],2019-09-08 13:33:00,1290.2,,,,2019-09-08,2019-09-08 13:35:00,1291.5,林埃,,1291.0666666666666,
622,open,29.0,0.0,,[],[],,,,11.5,,5,,,,,[''],2019-09-08 13:35:00,1291.5,,,,2019-09-08,2019-09-08 13:41:00,1021.2,林埃,,,
623,reheat,29.0,0.0,,[],[],,,,150.40000000037253,,5,,,,0.0,[''],2019-09-08 13:41:00,1021.2,,,,2019-09-08,2019-09-08 14:13:00,,林埃,,,
624,hold,29.0,0.0,,[],[],,,,32.69999999925494,,5,,,,,[''],2019-09-08 14:13:00,1270.6,,,,2019-09-08,2019-09-08 14:24:00,1271.3,林埃,,1271.0416666666667,
625,open,29.0,0.0,,[],[],,,,4.900000000372528,,5,,,,,[''],2019-09-08 14:24:00,1271.3,,,,2019-09-08,2019-09-08 14:27:00,1072.9,林埃,,,
626,reheat,29.0,0.0,,[],[],,,,50.5,,5,,,,1.0,[''],2019-09-08 14:27:00,1072.9,,,,2019-09-08,2019-09-08 14:37:00,,林埃,,,
627,open,29.0,0.0,,[],[],,,,9.800000000745056,,5,,,,,[''],2019-09-08 14:38:00,1286.0,,,,2019-09-08,2019-09-08 14:42:00,1064.8,林埃,,,
628,reheat,29.0,0.0,,[],[],,,,52.19999999925494,,5,,,,1.0,[''],2019-09-08 14:42:00,1064.8,,,,2019-09-08,2019-09-08 14:53:00,,林埃,,,
629,hold,29.0,0.0,,[],[],,,,8.099999999627473,,5,,,,,[''],2019-09-08 14:53:00,1283.4,,,,2019-09-08,2019-09-08 14:55:00,1283.1,林埃,,1283.2,
630,open,29.0,0.0,,[],[],,,,1.7000000011175869,,5,,,,,[''],2019-09-08 14:55:00,1283.1,,,,2019-09-08,2019-09-08 14:57:00,1057.7,林埃,,,
631,reheat,29.0,0.0,,[],[],,,,53.799999998882406,,5,,,,0.0,[''],2019-09-08 14:57:00,1057.7,,,,2019-09-08,2019-09-08 15:08:00,,林埃,,,
632,heat,30.0,0.0,105.89905362776024,[],[],increasing 0,559.4999999999999,5.283333333333333,2019.3000000007446,2019.3000000007446,5,1210.6,0,0.0,1.0,[''],2019-09-08 15:57:00,651.1,2019-09-08 15:56:00,650.3,2019-09-08 15:09:00,2019-09-09,2019-09-08 21:14:00,1210.6,林埃,0.0,,林富
633,open,30.0,0.0,,[],[],,,,6.700000001117588,,5,,,,,[''],2019-09-09 08:35:00,1270.9,,,,2019-09-09,2019-09-09 08:39:00,1062.0,林埃,,,
634,reheat,30.0,0.0,,[],[],,,,39.39999999850989,,5,,,,1.0,[''],2019-09-09 08:39:00,1062.0,,,,2019-09-09,2019-09-09 08:47:00,,林埃,,,
635,open,30.0,0.0,,[],[],,,,3.299999998882413,,5,,,,,[''],2019-09-09 08:48:00,1276.6,,,,2019-09-09,2019-09-09 08:50:00,1019.4,林埃,,,
636,reheat,30.0,0.0,,[],[],,,,19.80000000074505,,5,,,,1.0,[''],2019-09-09 08:50:00,1019.4,,,,2019-09-09,2019-09-09 08:58:00,,林埃,,,
637,open,30.0,0.0,,[],[],,,,3.299999998882413,,5,,,,,[''],2019-09-09 08:58:00,1221.7,,,,2019-09-09,2019-09-09 09:01:00,1010.0,林埃,,,
638,reheat,30.0,0.0,,[],[],,,,34.5,,5,,,,0.0,[''],2019-09-09 09:01:00,1010.0,,,,2019-09-09,2019-09-09 09:10:00,,林埃,,,
639,heat,31.0,0.0,573.8749999999999,[],[],increasing 0,459.0999999999999,0.8,284.40000000037253,284.40000000037253,5,1282.1,0,0.0,2.0,"['190820-19448-009', '190820-19448-009', '190820-19448-010', '190820-19448-010', '190814-15007-014', '190724-13134-022', '190724-13134-022', '190724-13134-022']",2019-09-09 09:18:00,823.0,2019-09-09 09:18:00,823.0,2019-09-09 09:10:00,2019-09-09,2019-09-09 10:06:00,1282.1,林埃,0.0,,林富
640,open,31.0,0.0,,[],[],,,,11.5,,5,,,,,[''],2019-09-09 13:52:00,1272.1,,,,2019-09-09,2019-09-09 13:58:00,1180.9,林埃,,,
641,reheat,31.0,0.0,,[],[],,,,35.800000000745065,,5,,,,0.0,[''],2019-09-09 13:58:00,1180.9,,,,2019-09-09,2019-09-09 14:08:00,,林埃,,,
642,hold,31.0,0.0,,[],[],,,,121.0,,5,,,,,[''],2019-09-09 14:08:00,1272.6,,,,2019-09-09,2019-09-09 14:57:00,1271.6,林埃,,1270.9419999999998,
643,open,31.0,0.0,,[],[],,,,13.099999999627473,,5,,,,,[''],2019-09-09 14:57:00,1271.6,,,,2019-09-09,2019-09-09 15:03:00,1096.2,林埃,,,
644,reheat,31.0,0.0,,[],[],,,,43.900000000372536,,5,,,,1.0,[''],2019-09-09 15:03:00,1096.2,,,,2019-09-09,2019-09-09 15:12:00,,林埃,,,
645,open,31.0,0.0,,[],[],,,,4.900000000372528,,5,,,,,[''],2019-09-09 15:13:00,1286.6,,,,2019-09-09,2019-09-09 15:16:00,1099.3,林埃,,,
646,reheat,31.0,0.0,,[],[],,,,91.59999999962747,,5,,,,0.0,[''],2019-09-09 15:16:00,1099.3,,,,2019-09-09,2019-09-09 15:41:00,,林埃,,,
647,hold,31.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-09-09 15:41:00,1290.3,,,,2019-09-09,2019-09-09 15:42:00,1290.6,林埃,,1290.4499999999996,
648,open,31.0,0.0,,[],[],,,,19.599999999627467,,5,,,,,[''],2019-09-09 15:42:00,1290.6,,,,2019-09-09,2019-09-09 15:51:00,1057.5,林埃,,,
649,reheat,31.0,0.0,,[],[],,,,44.0,,5,,,,1.0,[''],2019-09-09 15:51:00,1057.5,,,,2019-09-09,2019-09-09 16:00:00,,林埃,,,
650,open,31.0,0.0,,[],[],,,,6.5,,5,,,,,[''],2019-09-09 16:01:00,1283.2,,,,2019-09-09,2019-09-09 16:04:00,1011.9,林埃,,,
651,reheat,31.0,0.0,,[],[],,,,102.79999999888241,,5,,,,1.0,[''],2019-09-09 16:04:00,1011.9,,,,2019-09-09,2019-09-09 16:32:00,,林埃,,,
652,hold,31.0,0.0,,[],[],,,,26.300000000745047,,5,,,,,[''],2019-09-09 16:32:00,1269.7,,,,2019-09-09,2019-09-09 16:42:00,1270.7,林埃,,1270.4818181818182,
653,open,31.0,0.0,,[],[],,,,4.900000000372528,,5,,,,,[''],2019-09-09 16:42:00,1270.7,,,,2019-09-09,2019-09-09 16:46:00,1030.6,林埃,,,
654,reheat,31.0,0.0,,[],[],,,,80.0,,5,,,,0.0,[''],2019-09-09 16:46:00,1030.6,,,,2019-09-09,2019-09-09 17:01:00,,林埃,,,
655,hold,31.0,0.0,,[],[],,,,205.5999999996274,,5,,,,,[''],2019-09-09 17:01:00,1285.3,,,,2019-09-09,2019-09-09 18:21:00,1270.9,林埃,,1271.1654320987657,
656,open,31.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-09-09 18:21:00,1270.9,,,,2019-09-09,2019-09-09 18:25:00,970.6,林埃,,,
657,reheat,31.0,0.0,,[],[],,,,75.09999999962747,,5,,,,1.0,[''],2019-09-09 18:25:00,970.6,,,,2019-09-09,2019-09-09 18:39:00,,林埃,,,
658,heat,32.0,0.0,158.47252747252745,[],[],increasing 0,480.69999999999993,3.033333333333333,1100.5,1100.5,5,1260.1,0,0.0,1.0,"['190724-13134-025', '190724-13134-025', '190724-13134-025', '190814-15008-051']",2019-09-09 18:51:00,779.4,2019-09-09 18:51:00,779.4,2019-09-09 18:40:00,2019-09-10,2019-09-09 21:53:00,1260.1,林埃,0.0,,林富
659,open,32.0,0.0,,[],[],,,,3.299999998882413,,5,,,,,[''],2019-09-10 09:56:00,1272.2,,,,2019-09-10,2019-09-10 10:00:00,1009.6,林埃,,,
660,reheat,32.0,0.0,,[],[],,,,90.30000000074509,,5,,,,1.0,[''],2019-09-10 10:00:00,1009.6,,,,2019-09-10,2019-09-10 10:21:00,,林埃,,,
661,hold,32.0,0.0,,[],[],,,,64.29999999888241,,5,,,,,[''],2019-09-10 10:21:00,1270.0,,,,2019-09-10,2019-09-10 10:47:00,1272.9,林埃,,1271.2222222222224,
662,open,32.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-09-10 10:47:00,1272.9,,,,2019-09-10,2019-09-10 10:50:00,1049.0,林埃,,,
663,reheat,32.0,0.0,,[],[],,,,64.0,,5,,,,1.0,[''],2019-09-10 10:50:00,1049.0,,,,2019-09-10,2019-09-10 11:02:00,,林埃,,,
664,hold,32.0,0.0,,[],[],,,,278.59999999962747,,5,,,,,[''],2019-09-10 11:02:00,1287.3,,,,2019-09-10,2019-09-10 13:03:00,1273.1,林埃,,1271.8090163934428,
665,open,32.0,0.0,,[],[],,,,4.900000000372528,,5,,,,,[''],2019-09-10 13:03:00,1273.1,,,,2019-09-10,2019-09-10 13:07:00,1000.5,林埃,,,
666,reheat,32.0,0.0,,[],[],,,,60.40000000037254,,5,,,,1.0,[''],2019-09-10 13:07:00,1000.5,,,,2019-09-10,2019-09-10 13:18:00,,林埃,,,
667,heat,33.0,0.0,385.20000000000016,[],[],increasing 0,513.6,1.3333333333333333,464.09999999962747,464.09999999962747,5,1258.7,2019-09-10 14:05:00,0.0,4.0,"['190911-051', '190618-19028-014_2', '190618-19028-014_1', '190817-15007-006_1', '190618-19028-014_12', '190618-19028-014_14']",2019-09-10 14:05:00,745.1,2019-09-10 14:05:00,745.1,2019-09-10 13:28:00,2019-09-11,2019-09-10 15:25:00,1258.7,林埃,745.1,,乞老
668,open,33.0,0.0,,[],[],,,,10.0,,5,,,,,[''],2019-09-10 20:39:00,1252.9,,,,2019-09-11,2019-09-10 20:46:00,999.1,林埃,,,
669,reheat,33.0,0.0,,[],[],,,,66.0,,5,,,,1.0,[''],2019-09-10 20:46:00,999.1,,,,2019-09-11,2019-09-10 20:58:00,,林埃,,,
670,open,33.0,0.0,,[],[],,,,8.199999999254942,,5,,,,,[''],2019-09-10 20:59:00,1268.7,,,,2019-09-11,2019-09-10 21:02:00,1028.3,林埃,,,
671,reheat,33.0,0.0,,[],[],,,,80.90000000037253,,5,,,,1.0,[''],2019-09-10 21:02:00,1028.3,,,,2019-09-11,2019-09-10 21:20:00,,林埃,,,
672,open,33.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-09-10 21:21:00,1267.0,,,,2019-09-11,2019-09-10 21:28:00,796.4,林埃,,,
673,reheat,33.0,0.0,,[],[],,,,989.2000000011176,,5,,,,1.0,[''],2019-09-10 21:28:00,796.4,,,,2019-09-11,2019-09-11 00:09:00,,林埃,,,
674,hold,33.0,0.0,,[],[],,,,942.2999999988824,,5,,,,,[''],2019-09-11 00:09:00,1258.0,,,,2019-09-11,2019-09-11 05:06:00,1251.8,林埃,,1251.3597315436239,
675,open,33.0,0.0,,[],[],,,,11.700000001117587,,5,,,,,[''],2019-09-11 05:06:00,1251.8,,,,2019-09-11,2019-09-11 05:13:00,1072.4,林埃,,,
676,reheat,33.0,0.0,,[],[],,,,3.299999998882413,,5,,,,1.0,[''],2019-09-11 05:13:00,1072.4,,,,2019-09-11,2019-09-11 05:15:00,,林埃,,,
