,Type,cycle,drop_flag,in,out,가스사용량,가스사용량(마지막),가스사용량(총),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
1213,hold,,0,[],[],952.89999999851,,,2,,,,,,2019-10-09 16:31:00,,,,,,2019-10-09 20:37:00,,,,1235.3566801619436,
1214,open,,0,[],[],8.600000001490116,,,2,,,,,,2019-10-09 20:37:00,1235.4,,,,,2019-10-09 20:47:00,758.1,,,,
1215,reheat,,0,[],[],15.399999998509884,,,2,,,,1.0,,2019-10-09 20:47:00,758.1,,,,,2019-10-09 20:53:00,,,,,
1216,open,,0,[],[],0.0,,,2,,,,,,2019-10-09 20:54:00,1093.1,,,,,2019-10-09 20:57:00,827.3,,,,
1217,reheat,,0,[],[],29.09999999962747,,,2,,,,1.0,,2019-10-09 20:57:00,827.3,,,,,2019-10-09 21:05:00,,,,,
1218,open,,0,[],[],1.699999999254942,,,2,,,,,,2019-10-09 21:06:00,1152.3,,,,,2019-10-09 21:09:00,863.8,,,,
1219,reheat,,0,[],[],139.40000000037253,,,2,,,,0.0,,2019-10-09 21:09:00,863.8,,,,,2019-10-09 21:31:00,,,,,
1220,hold,,0,[],[],1387.2000000011176,,,2,,,,,,2019-10-09 21:31:00,,,,,,2019-10-10 06:36:00,,,,1234.3604395604395,
1221,open,,0,[],[],1.699999999254942,,,2,,,,,,2019-10-10 06:36:00,1239.2,,,,,2019-10-10 06:38:00,1015.6,,,,
1222,reheat,,0,[],[],25.90000000037253,,,2,,,,1.0,,2019-10-10 06:38:00,1015.6,,,,,2019-10-10 06:46:00,,,,,
1223,open,,0,[],[],3.400000000372529,,,2,,,,,,2019-10-10 06:47:00,1243.0,,,,,2019-10-10 06:50:00,961.6,,,,
1224,reheat,,0,[],[],34.59999999962747,,,2,,,,0.0,,2019-10-10 06:50:00,961.6,,,,,2019-10-10 06:59:00,,,,,
1225,open,,0,[],[],5.199999999254941,,,2,,,,,,2019-10-10 07:00:00,1243.9,,,,,2019-10-10 07:04:00,928.0,,,,
1226,reheat,,0,[],[],116.69999999925493,,,2,,,,2.0,,2019-10-10 07:04:00,928.0,,,,,2019-10-10 07:37:00,,,,,
1227,hold,,0,[],[],749.9000000003724,,,2,,,,,,2019-10-10 07:37:00,,,,,,2019-10-10 13:31:00,,,,1234.2453521126758,
1228,open,,0,[],[],6.700000001117588,,,2,,,,,,2019-10-10 13:31:00,1238.0,,,,,2019-10-10 13:36:00,952.0,,,,
1229,reheat,,0,[],[],24.79999999888241,,,2,,,,1.0,,2019-10-10 13:36:00,952.0,,,,,2019-10-10 13:44:00,,,,,
1230,hold,,0,[],[],6.599999999627472,,,2,,,,,,2019-10-10 13:44:00,,,,,,2019-10-10 13:45:00,,,,1237.3,
1231,open,,0,[],[],5.0,,,2,,,,,,2019-10-10 13:45:00,1251.5,,,,,2019-10-10 13:48:00,960.2,,,,
1232,reheat,,0,[],[],38.0,,,2,,,,1.0,,2019-10-10 13:48:00,960.2,,,,,2019-10-10 13:58:00,,,,,
1233,open,,0,[],[],6.600000001490116,,,2,,,,,,2019-10-10 13:59:00,1254.2,,,,,2019-10-10 14:03:00,918.5,,,,
1234,reheat,,0,[],[],39.699999999254935,,,2,,,,1.0,,2019-10-10 14:03:00,918.5,,,,,2019-10-10 14:13:00,,,,,
1235,heat,47.0,0,[],[],,935.0,984.7999999988824,2,1267.0,2019-10-10 17:20:00,1.0,22.0,"['190918-19004-001', '200204-19180-092_1', '200204-19180-094_1', '200204-19180-095_1', '200204-19180-096_1', '200204-19180-093_1', '200204-19180-091_1']",2019-10-10 16:53:00,716.7,2019-10-10 16:53:00,716.7,2019-10-10 14:14:00,,2019-10-10 19:09:00,,,466.9,,
1236,hold,,0,[],[],2512.300000000745,,,2,,,,,,2019-10-10 19:09:00,,,,,,2019-10-11 08:36:00,,,,1255.444306930693,
1237,open,,0,[],['200204-19180-096'],3.400000000372529,,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-092']",2019-10-11 08:36:00,1276.1,,,,,2019-10-11 08:39:00,1001.3,,,,
1238,reheat,,0,[],[],80.90000000037253,,,2,,,,1.0,,2019-10-11 08:39:00,1001.3,,,,,2019-10-11 09:02:00,,,,,
1239,hold,,0,[],[],13.5,,,2,,,,,,2019-10-11 09:02:00,,,,,,2019-10-11 09:07:00,,,,1274.466666666667,
1240,open,,0,[],['200204-19180-095'],1.699999999254942,,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-092', '200204-19180-096']",2019-10-11 09:07:00,1275.1,,,,,2019-10-11 09:10:00,1000.5,,,,
1241,reheat,,0,[],[],63.69999999925494,,,2,,,,1.0,,2019-10-11 09:10:00,1000.5,,,,,2019-10-11 09:26:00,,,,,
1242,hold,,0,[],[],43.600000001490116,,,2,,,,,,2019-10-11 09:26:00,,,,,,2019-10-11 09:42:00,,,,1279.7882352941178,
1243,open,,0,[],['200204-19180-094'],0.0,,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-092', '200204-19180-095', '200204-19180-096']",2019-10-11 09:42:00,1288.7,,,,,2019-10-11 09:45:00,951.8,,,,
1244,reheat,,0,[],[],63.39999999850989,,,2,,,,1.0,,2019-10-11 09:45:00,951.8,,,,,2019-10-11 10:00:00,,,,,
1245,hold,,0,[],[],38.40000000037253,,,2,,,,,,2019-10-11 10:00:00,,,,,,2019-10-11 10:13:00,,,,1283.9714285714285,
1246,open,,0,[],['200204-19180-093'],6.700000001117588,,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-092', '200204-19180-095', '200204-19180-096']",2019-10-11 10:13:00,1278.5,,,,,2019-10-11 10:19:00,950.7,,,,
1247,reheat,,0,[],[],74.89999999850987,,,2,,,,1.0,,2019-10-11 10:19:00,950.7,,,,,2019-10-11 10:37:00,,,,,
1248,hold,,0,[],[],21.60000000149012,,,2,,,,,,2019-10-11 10:37:00,,,,,,2019-10-11 10:43:00,,,,1283.9857142857145,
1249,open,,0,[],[],1.699999999254942,,,2,,,,,,2019-10-11 10:43:00,1286.6,,,,,2019-10-11 10:46:00,1198.4,,,,
1250,reheat,,0,[],[],13.300000000745056,,,2,,,,0.0,,2019-10-11 10:46:00,1198.4,,,,,2019-10-11 10:50:00,,,,,
1251,hold,,0,[],[],3.299999998882413,,,2,,,,,,2019-10-11 10:50:00,,,,,,2019-10-11 10:51:00,,,,1268.75,
1252,open,,0,[],['200204-19180-092'],3.300000000745058,,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-094', '200204-19180-095', '200204-19180-096']",2019-10-11 10:51:00,1269.3,,,,,2019-10-11 10:55:00,948.8,,,,
1253,reheat,,0,[],[],93.0,,,2,,,,1.0,,2019-10-11 10:55:00,948.8,,,,,2019-10-11 11:20:00,,,,,
1254,hold,,0,[],[],381.79999999888236,,,2,,,,,,2019-10-11 11:20:00,,,,,,2019-10-11 14:19:00,,,,1255.0144444444445,
1255,open,,0,[],['200204-19180-091'],3.200000001117587,,,2,,,,,"['190918-19004-001', '200204-19180-093', '200204-19180-094', '200204-19180-095', '200204-19180-096']",2019-10-11 14:19:00,1262.3,,,,,2019-10-11 14:24:00,922.9,,,,
1256,reheat,,0,[],[],65.69999999925494,,,2,,,,1.0,,2019-10-11 14:24:00,922.9,,,,,2019-10-11 14:39:00,,,,,
1257,hold,,0,[],[],97.30000000074507,,,2,,,,,,2019-10-11 14:39:00,,,,,,2019-10-11 15:20:00,,,,1275.8714285714286,
1258,heat,48.0,0,[],[],,5065.199999999255,5065.199999999255,2,1254.6,0,0.0,413.0,"['190919-15226-024', '190919-15226-024', '190820-19448-051', '190820-19448-051', '190820-19448-050', '190820-19448-050', '190820-19448-047', '190820-19448-047', '190820-19448-046', '190820-19448-046', '190923-15007-076', '190923-15007-076']",2019-10-12 08:04:00,420.6,2019-10-12 08:04:00,420.6,2019-10-11 15:20:00,,2019-10-13 19:05:00,,,0.0,,
1259,hold,,0,[],[],2536.5,,,2,,,,,,2019-10-13 19:05:00,,,,,,2019-10-14 11:25:00,,,,1254.043628950051,
1260,open,,0,[],[],5.099999999627472,,,2,,,,,,2019-10-14 11:25:00,1258.2,,,,,2019-10-14 11:29:00,1011.5,,,,
1261,reheat,,0,[],[],26.800000000745055,,,2,,,,1.0,,2019-10-14 11:29:00,1011.5,,,,,2019-10-14 11:37:00,,,,,
1262,open,,0,[],[],1.7000000011175869,,,2,,,,,,2019-10-14 11:38:00,1261.4,,,,,2019-10-14 11:43:00,851.7,,,,
1263,reheat,,0,[],[],25.199999999254945,,,2,,,,1.0,,2019-10-14 11:43:00,851.7,,,,,2019-10-14 11:51:00,,,,,
1264,open,,0,[],[],3.300000000745058,,,2,,,,,,2019-10-14 11:52:00,1231.1,,,,,2019-10-14 11:55:00,1003.3,,,,
1265,reheat,,0,[],[],137.59999999962747,,,2,,,,0.0,,2019-10-14 11:55:00,1003.3,,,,,2019-10-14 12:29:00,,,,,
1266,hold,,0,[],[],297.09999999962747,,,2,,,,,,2019-10-14 12:29:00,,,,,,2019-10-14 14:38:00,,,,1254.3253846153846,
1267,open,,0,[],[],1.7000000011175869,,,2,,,,,,2019-10-14 14:38:00,1259.2,,,,,2019-10-14 14:41:00,979.4,,,,
1268,reheat,,0,[],[],28.29999999888241,,,2,,,,1.0,,2019-10-14 14:41:00,979.4,,,,,2019-10-14 14:49:00,,,,,
1269,hold,,0,[],[],21.60000000149012,,,2,,,,,,2019-10-14 14:49:00,,,,,,2019-10-14 14:54:00,,,,1266.0833333333333,
1270,open,,0,[],[],5.0,,,2,,,,,,2019-10-14 14:54:00,1273.9,,,,,2019-10-14 14:57:00,1155.4,,,,
1271,reheat,,0,[],[],5.0,,,2,,,,1.0,,2019-10-14 14:57:00,1155.4,,,,,2019-10-14 14:59:00,,,,,
1272,open,,0,[],[],1.699999999254942,,,2,,,,,,2019-10-14 14:59:00,1211.4,,,,,2019-10-14 15:02:00,1013.2,,,,
1273,reheat,,0,[],[],31.59999999962747,,,2,,,,0.0,,2019-10-14 15:02:00,1013.2,,,,,2019-10-14 15:10:00,,,,,
1274,hold,,0,[],[],33.30000000074506,,,2,,,,,,2019-10-14 15:10:00,,,,,,2019-10-14 15:17:00,,,,1269.6875,
1275,open,,0,[],[],3.400000000372529,,,2,,,,,,2019-10-14 15:17:00,1274.6,,,,,2019-10-14 15:20:00,966.8,,,,
1276,reheat,,0,[],[],36.699999999254935,,,2,,,,1.0,,2019-10-14 15:20:00,966.8,,,,,2019-10-14 15:30:00,,,,,
1277,hold,,0,[],[],15.0,,,2,,,,,,2019-10-14 15:30:00,,,,,,2019-10-14 15:33:00,,,,1265.55,
1278,open,,0,[],[],8.400000000372527,,,2,,,,,,2019-10-14 15:33:00,1274.1,,,,,2019-10-14 15:37:00,971.0,,,,
1279,reheat,,0,[],[],38.299999998882406,,,2,,,,2.0,,2019-10-14 15:37:00,971.0,,,,,2019-10-14 15:47:00,,,,,
1280,hold,,0,[],[],14.900000000372527,,,2,,,,,,2019-10-14 15:47:00,,,,,,2019-10-14 15:50:00,,,,1270.25,
1281,open,,0,[],[],10.0,,,2,,,,,,2019-10-14 15:50:00,1272.9,,,,,2019-10-14 15:55:00,979.5,,,,
1282,reheat,,0,[],[],36.59999999962747,,,2,,,,0.0,,2019-10-14 15:55:00,979.5,,,,,2019-10-14 16:04:00,,,,,
1283,hold,,0,[],[],5.0,,,2,,,,,,2019-10-14 16:04:00,,,,,,2019-10-14 16:05:00,,,,1270.0,
1284,open,,0,[],[],16.600000001490116,,,2,,,,,,2019-10-14 16:05:00,1273.6,,,,,2019-10-14 16:11:00,923.9,,,,
1285,reheat,,0,[],[],41.699999999254935,,,2,,,,1.0,,2019-10-14 16:11:00,923.9,,,,,2019-10-14 16:21:00,,,,,
1286,hold,,0,[],[],41.800000000745065,,,2,,,,,,2019-10-14 16:21:00,,,,,,2019-10-14 16:30:00,,,,1269.6,
1287,open,,0,[],[],5.0,,,2,,,,,,2019-10-14 16:30:00,1273.4,,,,,2019-10-14 16:35:00,887.6,,,,
1288,reheat,,0,[],[],46.69999999925494,,,2,,,,1.0,,2019-10-14 16:35:00,887.6,,,,,2019-10-14 16:46:00,,,,,
1289,hold,,0,[],[],11.699999999254944,,,2,,,,,,2019-10-14 16:46:00,,,,,,2019-10-14 16:48:00,,,,1272.1333333333332,
1290,open,,0,[],[],11.700000001117587,,,2,,,,,,2019-10-14 16:48:00,1274.8,,,,,2019-10-14 16:53:00,920.1,,,,
1291,reheat,,0,[],[],45.099999999627464,,,2,,,,2.0,,2019-10-14 16:53:00,920.1,,,,,2019-10-14 17:04:00,,,,,
1292,open,,0,[],[],5.0,,,2,,,,,,2019-10-14 17:06:00,1274.0,,,,,2019-10-14 17:11:00,836.6,,,,
1293,reheat,,0,[],[],102.19999999925493,,,2,,,,1.0,,2019-10-14 17:11:00,836.6,,,,,2019-10-14 17:33:00,,,,,
1294,hold,,0,[],[],62.5,,,2,,,,,,2019-10-14 17:33:00,,,,,,2019-10-14 17:55:00,,,,1258.5565217391306,
1295,open,,0,[],[],6.700000001117588,,,2,,,,,,2019-10-14 17:55:00,1260.2,,,,,2019-10-14 18:01:00,890.4,,,,
1296,reheat,,0,[],[],43.89999999850989,,,2,,,,0.0,,2019-10-14 18:01:00,890.4,,,,,2019-10-14 18:11:00,,,,,
1297,hold,,0,[],[],25.300000000745055,,,2,,,,,,2019-10-14 18:11:00,,,,,,2019-10-14 18:16:00,,,,1270.9833333333333,
1298,open,,0,[],[],13.5,,,2,,,,,,2019-10-14 18:16:00,1278.2,,,,,2019-10-14 18:21:00,1028.5,,,,
1299,reheat,,0,[],[],91.59999999962747,,,2,,,,0.0,,2019-10-14 18:21:00,1028.5,,,,,2019-10-14 18:49:00,,,,,
1300,heat,49.0,0,[],[],,420.59999999962747,420.59999999962747,2,1253.3,0,0.0,4.0,"['190928-15042-046', '190928-15042-046', '190928-15042-045', '190928-15042-045', '190920-19226-001']",2019-10-14 19:09:00,749.5,2019-10-14 19:09:00,749.5,2019-10-14 18:55:00,,2019-10-14 20:07:00,,,0.0,,
1301,hold,,0,[],[],1998.4000000003725,,,2,,,,,,2019-10-14 20:07:00,,,,,,2019-10-15 08:43:00,,,,1254.7314398943195,
1302,open,,0,[],[],6.900000000372528,,,2,,,,,,2019-10-15 08:43:00,1262.3,,,,,2019-10-15 08:48:00,1019.8,,,,
1303,reheat,,0,[],[],48.099999999627464,,,2,,,,1.0,,2019-10-15 08:48:00,1019.8,,,,,2019-10-15 09:02:00,,,,,
1304,hold,,0,[],[],13.800000000745056,,,2,,,,,,2019-10-15 09:02:00,,,,,,2019-10-15 09:08:00,,,,1256.7,
1305,open,,0,[],[],1.699999999254942,,,2,,,,,,2019-10-15 09:08:00,1253.9,,,,,2019-10-15 09:11:00,977.1,,,,
1306,reheat,,0,[],[],30.90000000037253,,,2,,,,0.0,,2019-10-15 09:11:00,977.1,,,,,2019-10-15 09:19:00,,,,,
1307,hold,,0,[],[],13.699999999254944,,,2,,,,,,2019-10-15 09:19:00,,,,,,2019-10-15 09:22:00,,,,1270.4499999999996,
1308,open,,0,[],[],10.300000000745056,,,2,,,,,,2019-10-15 09:22:00,1274.1,,,,,2019-10-15 09:27:00,1027.8,,,,
1309,reheat,,0,[],[],34.299999998882406,,,2,,,,0.0,,2019-10-15 09:27:00,1027.8,,,,,2019-10-15 09:36:00,,,,,
1310,hold,,0,[],[],5.200000001117587,,,2,,,,,,2019-10-15 09:36:00,,,,,,2019-10-15 09:37:00,,,,1272.35,
1311,open,,0,[],[],8.5,,,2,,,,,,2019-10-15 09:37:00,1273.3,,,,,2019-10-15 09:41:00,1008.4,,,,
1312,reheat,,0,[],[],32.59999999962747,,,2,,,,1.0,,2019-10-15 09:41:00,1008.4,,,,,2019-10-15 09:50:00,,,,,
1313,hold,,0,[],[],3.400000000372529,,,2,,,,,,2019-10-15 09:50:00,,,,,,2019-10-15 09:53:00,,,,1269.95,
1314,open,,0,[],[],18.799999998882413,,,2,,,,,,2019-10-15 09:53:00,1273.9,,,,,2019-10-15 09:57:00,953.7,,,,
1315,reheat,,0,[],[],39.300000000745065,,,2,,,,1.0,,2019-10-15 09:57:00,953.7,,,,,2019-10-15 10:07:00,,,,,
1316,hold,,0,[],[],17.09999999962747,,,2,,,,,,2019-10-15 10:07:00,,,,,,2019-10-15 10:10:00,,,,1272.275,
1317,open,,0,[],[],17.09999999962747,,,2,,,,,,2019-10-15 10:10:00,1276.4,,,,,2019-10-15 10:16:00,975.4,,,,
1318,reheat,,0,[],[],89.0,,,2,,,,0.0,,2019-10-15 10:16:00,975.4,,,,,2019-10-15 10:35:00,,,,,
1319,heat,50.0,0,[],[],,167.5,167.5,2,1254.4,2019-10-15 13:34:00,0.0,1.0,"['200204-19180-104', '200204-19180-105', '200204-19180-106', '200204-19180-107', '200204-19180-108', '200204-19180-109', '200204-19180-110', '191016-051']",2019-10-15 13:34:00,1020.5,2019-10-15 13:34:00,1020.5,2019-10-15 11:19:00,,2019-10-15 14:05:00,,,1020.5,,
1320,hold,,0,[],[],255.1000000014901,,,2,,,,,,2019-10-15 14:05:00,,,,,,2019-10-15 15:41:00,,,,1254.7896907216495,
1321,open,,0,[],[],3.399999998509884,,,2,,,,,,2019-10-15 15:41:00,1259.8,,,,,2019-10-15 15:44:00,978.5,,,,
1322,reheat,,0,[],[],20.5,,,2,,,,1.0,,2019-10-15 15:44:00,978.5,,,,,2019-10-15 15:51:00,,,,,
1323,open,,0,[],[],1.699999999254942,,,2,,,,,,2019-10-15 15:52:00,1195.9,,,,,2019-10-15 15:56:00,824.2,,,,
1324,reheat,,0,[],[],10.300000000745056,,,2,,,,1.0,,2019-10-15 15:56:00,824.2,,,,,2019-10-15 16:00:00,,,,,
1325,open,,0,[],[],5.099999999627472,,,2,,,,,,2019-10-15 16:00:00,1028.1,,,,,2019-10-15 16:06:00,721.5,,,,
1326,reheat,,0,[],[],100.29999999888241,,,2,,,,1.0,,2019-10-15 16:06:00,721.5,,,,,2019-10-15 16:21:00,,,,,
1327,open,,0,[],[],11.800000000745056,,,2,,,,,,2019-10-15 16:21:00,1226.5,,,,,2019-10-15 16:25:00,849.9,,,,
1328,reheat,,0,[],[],46.099999999627464,,,2,,,,1.0,,2019-10-15 16:25:00,849.9,,,,,2019-10-15 16:36:00,,,,,
1329,open,,0,[],[],8.5,,,2,,,,,,2019-10-15 16:37:00,1145.7,,,,,2019-10-15 16:41:00,831.6,,,,
1330,reheat,,0,[],[],13.700000001117587,,,2,,,,1.0,,2019-10-15 16:41:00,831.6,,,,,2019-10-15 16:46:00,,,,,
1331,open,,0,[],[],1.699999999254942,,,2,,,,,,2019-10-15 16:47:00,1004.1,,,,,2019-10-15 16:53:00,656.5,,,,
1332,reheat,,0,[],[],66.5,,,2,,,,2.0,,2019-10-15 16:53:00,656.5,,,,,2019-10-15 17:07:00,,,,,
1333,hold,,0,[],[],10.099999999627473,,,2,,,,,,2019-10-15 17:07:00,,,,,,2019-10-15 17:08:00,,,,1031.45,
1334,open,,0,[],[],8.5,,,2,,,,,,2019-10-15 17:08:00,1032.7,,,,,2019-10-15 17:13:00,676.7,,,,
1335,reheat,,0,[],[],1059.2000000011176,,,2,,,,2.0,,2019-10-15 17:13:00,676.7,,,,,2019-10-15 19:10:00,,,,,
1336,hold,,0,[],[],2565.0999999996275,,,2,,,,,,2019-10-15 19:10:00,,,,,,2019-10-16 09:22:00,,,,1254.3860492379833,
1337,open,,0,[],[],6.900000000372528,,,2,,,,,,2019-10-16 09:22:00,1258.9,,,,,2019-10-16 09:27:00,1019.8,,,,
1338,reheat,,0,[],[],58.299999998882406,,,2,,,,1.0,,2019-10-16 09:27:00,1019.8,,,,,2019-10-16 09:46:00,,,,,
1339,hold,,0,[],[],37.600000001490116,,,2,,,,,,2019-10-16 09:46:00,,,,,,2019-10-16 10:04:00,,,,1254.421052631579,
1340,open,,0,[],[],3.5,,,2,,,,,,2019-10-16 10:04:00,1257.4,,,,,2019-10-16 10:07:00,1035.1,,,,
1341,reheat,,0,[],[],61.39999999850989,,,2,,,,1.0,,2019-10-16 10:07:00,1035.1,,,,,2019-10-16 10:28:00,,,,,
1342,hold,,0,[],[],42.800000000745065,,,2,,,,,,2019-10-16 10:28:00,,,,,,2019-10-16 10:48:00,,,,1254.2095238095235,
1343,open,,0,[],[],3.400000000372529,,,2,,,,,,2019-10-16 10:48:00,1255.6,,,,,2019-10-16 10:51:00,998.9,,,,
1344,reheat,,0,[],[],39.09999999962747,,,2,,,,1.0,,2019-10-16 10:51:00,998.9,,,,,2019-10-16 11:02:00,,,,,
1345,hold,,0,[],[],40.800000000745065,,,2,,,,,,2019-10-16 11:02:00,,,,,,2019-10-16 11:18:00,,,,1257.1823529411765,
1346,open,,0,[],[],3.399999998509884,,,2,,,,,,2019-10-16 11:18:00,1256.2,,,,,2019-10-16 11:31:00,672.8,,,,
1347,reheat,,0,[],[],233.2000000011176,,,2,,,,2.0,,2019-10-16 11:31:00,672.8,,,,,2019-10-16 12:28:00,,,,,
1348,hold,,0,[],[],66.09999999962747,,,2,,,,,,2019-10-16 12:28:00,,,,,,2019-10-16 12:56:00,,,,1254.8206896551724,
1349,open,,0,[],[],5.099999999627472,,,2,,,,,,2019-10-16 12:56:00,1258.0,,,,,2019-10-16 13:00:00,1001.2,,,,
1350,reheat,,0,[],[],52.400000000372536,,,2,,,,1.0,,2019-10-16 13:00:00,1001.2,,,,,2019-10-16 13:14:00,,,,,
1351,hold,,0,[],[],27.09999999962747,,,2,,,,,,2019-10-16 13:14:00,,,,,,2019-10-16 13:24:00,,,,1265.1363636363635,
1352,open,,0,[],[],6.800000000745058,,,2,,,,,,2019-10-16 13:24:00,1266.1,,,,,2019-10-16 13:29:00,945.0,,,,
1353,reheat,,0,[],[],111.59999999962747,,,2,,,,1.0,,2019-10-16 13:29:00,945.0,,,,,2019-10-16 14:03:00,,,,,
1354,heat,51.0,0,[],[],,62.400000000372536,62.400000000372536,2,1258.0,0,0.0,1.0,"['191017-051', '191017-051', '200204-19180-117', '200204-19180-116', '200204-19180-115', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-16 14:40:00,980.5,2019-10-16 14:38:00,1039.8,2019-10-16 14:34:00,,2019-10-16 14:55:00,,,0.0,,
1355,hold,,0,[],[],76.29999999888241,,,2,,,,,,2019-10-16 14:55:00,,,,,,2019-10-16 15:27:00,,,,1256.857575757576,
1356,open,,0,[],[],3.300000000745058,,,2,,,,,,2019-10-16 15:27:00,1262.3,,,,,2019-10-16 15:32:00,874.8,,,,
1357,reheat,,0,[],[],20.400000000372533,,,2,,,,1.0,,2019-10-16 15:32:00,874.8,,,,,2019-10-16 15:39:00,,,,,
1358,open,,0,[],[],3.400000000372529,,,2,,,,,,2019-10-16 15:40:00,1158.5,,,,,2019-10-16 15:46:00,766.3,,,,
1359,reheat,,0,[],[],10.199999999254944,,,2,,,,1.0,,2019-10-16 15:46:00,766.3,,,,,2019-10-16 15:50:00,,,,,
1360,open,,0,[],[],3.400000000372529,,,2,,,,,,2019-10-16 15:51:00,987.3,,,,,2019-10-16 15:55:00,746.0,,,,
1361,reheat,,0,[],[],99.19999999925493,,,2,,,,2.0,,2019-10-16 15:55:00,746.0,,,,,2019-10-16 16:12:00,,,,,
1362,hold,,0,[],[],112.70000000111759,,,2,,,,,,2019-10-16 16:12:00,,,,,,2019-10-16 16:24:00,,,,1215.7384615384615,
1363,open,,0,[],[],1.699999999254942,,,2,,,,,,2019-10-16 16:24:00,1246.7,,,,,2019-10-16 16:29:00,764.1,,,,
1364,reheat,,0,[],[],13.599999999627473,,,2,,,,1.0,,2019-10-16 16:29:00,764.1,,,,,2019-10-16 16:34:00,,,,,
1365,open,,0,[],[],5.099999999627472,,,2,,,,,,2019-10-16 16:35:00,936.6,,,,,2019-10-16 16:40:00,709.5,,,,
1366,reheat,,0,[],[],167.40000000037253,,,2,,,,1.0,,2019-10-16 16:40:00,709.5,,,,,2019-10-16 17:02:00,,,,,
1367,hold,,0,[],[],103.29999999888241,,,2,,,,,,2019-10-16 17:02:00,,,,,,2019-10-16 17:13:00,,,,1090.1416666666667,
1368,open,,0,[],[],5.0,,,2,,,,,,2019-10-16 17:13:00,1108.2,,,,,2019-10-16 17:17:00,789.7,,,,
1369,reheat,,0,[],[],730.2000000011176,,,2,,,,3.0,,2019-10-16 17:17:00,789.7,,,,,2019-10-16 18:40:00,,,,,
1370,hold,,0,[],[],2404.5999999996275,,,2,,,,,,2019-10-16 18:40:00,,,,,,2019-10-17 08:24:00,,,,1254.256606060606,
1371,open,,0,[],[],3.400000000372529,,,2,,,,,,2019-10-17 08:24:00,1258.1,,,,,2019-10-17 08:27:00,1056.8,,,,
1372,reheat,,0,[],[],29.199999999254945,,,2,,,,1.0,,2019-10-17 08:27:00,1056.8,,,,,2019-10-17 08:36:00,,,,,
1373,hold,,0,[],[],13.800000000745056,,,2,,,,,,2019-10-17 08:36:00,,,,,,2019-10-17 08:40:00,,,,1264.08,
1374,open,,0,[],[],6.900000000372528,,,2,,,,,,2019-10-17 08:40:00,1264.0,,,,,2019-10-17 08:45:00,994.5,,,,
1375,reheat,,0,[],[],34.299999998882406,,,2,,,,1.0,,2019-10-17 08:45:00,994.5,,,,,2019-10-17 08:54:00,,,,,
1376,hold,,0,[],[],20.599999999627467,,,2,,,,,,2019-10-17 08:54:00,,,,,,2019-10-17 09:00:00,,,,1263.9,
1377,open,,0,[],[],1.7000000011175869,,,2,,,,,,2019-10-17 09:00:00,1260.1,,,,,2019-10-17 09:02:00,1040.1,,,,
1378,reheat,,0,[],[],42.799999998882406,,,2,,,,1.0,,2019-10-17 09:02:00,1040.1,,,,,2019-10-17 09:14:00,,,,,
1379,hold,,0,[],[],71.90000000037253,,,2,,,,,,2019-10-17 09:14:00,,,,,,2019-10-17 09:44:00,,,,1255.2354838709678,
1380,open,,0,[],[],1.7000000011175869,,,2,,,,,,2019-10-17 09:44:00,1257.1,,,,,2019-10-17 09:47:00,1053.3,,,,
1381,reheat,,0,[],[],70.0,,,2,,,,0.0,,2019-10-17 09:47:00,1053.3,,,,,2019-10-17 10:10:00,,,,,
1382,hold,,0,[],[],11.899999998509884,,,2,,,,,,2019-10-17 10:10:00,,,,,,2019-10-17 10:15:00,,,,1254.3666666666668,
1383,open,,0,[],[],8.5,,,2,,,,,,2019-10-17 10:15:00,1257.1,,,,,2019-10-17 10:21:00,971.7,,,,
1384,reheat,,0,[],[],88.60000000149012,,,2,,,,2.0,,2019-10-17 10:21:00,971.7,,,,,2019-10-17 10:48:00,,,,,
1385,hold,,0,[],[],15.399999998509884,,,2,,,,,,2019-10-17 10:48:00,,,,,,2019-10-17 10:55:00,,,,1255.5625,
1386,open,,0,[],[],1.7000000011175869,,,2,,,,,,2019-10-17 10:55:00,1258.1,,,,,2019-10-17 10:58:00,964.5,,,,
1387,reheat,,0,[],[],61.19999999925494,,,2,,,,2.0,,2019-10-17 10:58:00,964.5,,,,,2019-10-17 11:14:00,,,,,
1388,hold,,0,[],[],226.7000000011176,,,2,,,,,,2019-10-17 11:14:00,,,,,,2019-10-17 12:57:00,,,,1255.5259615384614,
1389,open,,0,[],[],3.399999998509884,,,2,,,,,,2019-10-17 12:57:00,1259.2,,,,,2019-10-17 13:01:00,940.1,,,,
1390,reheat,,0,[],[],61.200000001117594,,,2,,,,1.0,,2019-10-17 13:01:00,940.1,,,,,2019-10-17 13:17:00,,,,,
