,가열로번호,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,cycle,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
153,5,2049.3,11/13/2019 18:40,11/13/2019 23:50,18600,656.1,1255.9,7,94360,13480,ALLOY,1,0,0,28800,72,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,누락없음,18300,11/14/2019,주간,수,안겹침,이상없음,8,0,A,평일,0
154,2,842.1,11/14/2019 3:44,11/14/2019 5:18,5640,528.7,1262.3,8,88800,11100,ALLOY,1,0,0,6840,70,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,누락없음,5580,11/14/2019,야간,목,안겹침,이상없음,7,0,A,평일,0
155,5,1965.6,11/14/2019 19:17,11/15/2019 0:03,17160,751.1,1255.5,8,76432,9554,ALLOY,1,0,0,1140,73,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,누락없음,16920,11/15/2019,주간,목,안겹침,이상없음,7,0,A,평일,0
156,6,2521.5,11/15/2019 2:40,11/15/2019 6:57,15420,402.6,1246.8,4,59880,14970,CARBON,0,1,0,10740,24,0,0,0,4,59880,14970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59880,14970,0,누락없음,15240,11/15/2019,야간,금,안겹침,이상없음,8,0,C,평일,0
157,3,3046.9,11/17/2019 9:22,11/17/2019 19:52,37800,673.9,1253.1,8,76432,9554,ALLOY,1,0,0,24720,66,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,누락없음,34560,11/18/2019,주간,일,겹침,이상없음,8,8,A,주말,0
158,3,698.9,11/16/2019 21:17,11/17/2019 2:30,18780,452.4,668.5,8,76432,9554,ALLOY,1,0,0,94500,66,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,누락없음,15540,11/18/2019,주간,토,안겹침,이상없음,5,0,A,주말,0
159,5,2822.2,11/17/2019 21:34,11/18/2019 8:19,38700,657.2,1230.6,5,37220,11650,CARBON,0,1,0,35220,74,0,0,0,4,29320,11650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7900,7900,4,29320,11650,0,강종누락,-38280,11/18/2019,야간,일,겹침,이상없음,5,5,C,주말,0
160,2,440.8,11/16/2019 19:21,11/16/2019 22:38,11820,449.2,646.9,9,76990,9410,CARBON,0,1,0,74820,72,1,8900,8900,8,68090,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8900,8900,8,68090,9410,0,누락없음,960,11/18/2019,주간,토,안겹침,이상없음,6,0,AC,주말,0
161,2,2404.5,11/17/2019 10:24,11/17/2019 19:37,33180,653.2,1248.8,9,76990,9410,CARBON,0,1,0,42360,72,1,8900,8900,8,68090,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8900,8900,8,68090,9410,0,누락없음,22320,11/18/2019,주간,일,겹침,이상없음,9,9,AC,주말,0
162,5,54.9,11/16/2019 8:35,11/16/2019 9:22,2820,306.0,374.0,5,37220,11650,CARBON,0,1,0,78540,74,0,0,0,4,29320,11650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7900,7900,4,29320,11650,0,강종누락,-74160,11/18/2019,야간,토,안겹침,이상없음,9,0,C,주말,0
163,5,697.6,11/17/2019 4:47,11/17/2019 11:47,25200,347.8,657.2,5,37220,11650,CARBON,0,1,0,69900,74,0,0,0,4,29320,11650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7900,7900,4,29320,11650,0,강종누락,-51780,11/18/2019,야간,일,겹침,이상없음,5,5,C,주말,0
164,4,2896.6,11/17/2019 20:35,11/18/2019 6:44,36540,647.4,1252.3,10,92780,9940,SUS,0,0,1,35760,64,0,0,0,8,79520,9940,2,13260,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92780,9940,0,누락없음,-17640,11/18/2019,야간,일,겹침,이상없음,10,10,CS,주말,0
165,4,849.6,11/17/2019 3:36,11/17/2019 10:39,25380,409.4,637.0,10,92780,9940,SUS,0,0,1,68040,64,0,0,0,8,79520,9940,2,13260,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92780,9940,0,누락없음,-28800,11/18/2019,야간,일,겹침,이상없음,10,10,CS,주말,0
166,4,92.0,11/16/2019 8:00,11/16/2019 8:42,2520,382.0,430.3,10,92780,9940,SUS,0,0,1,91860,64,0,0,0,8,79520,9940,2,13260,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92780,9940,0,누락없음,-51660,11/18/2019,야간,토,안겹침,이상없음,7,0,CS,주말,0
167,3,491.8,11/19/2019 7:18,11/19/2019 8:08,3000,545.1,1233.9,6,43560,9050,CARBON,0,1,0,1560,67,0,0,0,2,18100,9050,4,25460,6960,0,0,0,0,0,0,0,0,0,0,0,0,2,12200,6940,4,31360,9050,0,누락없음,2940,11/19/2019,야간,화,안겹침,이상없음,10,0,CS,평일,0
168,2,17.4,11/18/2019 18:44,11/18/2019 18:56,720,665.9,696.4,9,87680,9940,CARBON,0,1,0,3180,73,0,0,0,9,87680,9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,87680,9940,0,누락없음,-960,11/19/2019,주간,월,안겹침,이상없음,9,0,C,평일,0
