순번,프레스명,작업일자,주/야간,가열로명,소재개수,중량(kg),최대중량(kg),최소홀딩시간,최대홀딩시간,시작온도,가열시작일시,가열종료일시,종료온도,소요시간(분),총가스사용량,단위가스사용량(사용량/중량)
1499,프레스(P15000),2020-06-10,야간,가열로6호기,5,76170,25950,12,12,-,2020-06-10 06:12,2020-06-11 01:11,-,1139,5431.5,71.3
1500,링밀(R/M 9500),2020-06-10,주간,가열로7호기,3,47280,15760,4,10,-,2020-06-07 06:38,2020-06-11 03:10,-,5552,8215.4,173.8
1501,링밀(R/M 9500),2020-06-10,주간,가열로8호기,2,31520,15760,4,10,-,2020-06-09 20:27,2020-06-10 17:10,-,1243,1861,59
1502,링밀(R/M 9500),2020-06-10,야간,가열로9호기,7,23680,13660,4,10,-,2020-06-09 00:00,2020-06-11 00:00,-,2880,-,0
1503,링밀(R/M 9500),2020-06-10,주간,가열로10호기,3,58609,22866,4,10,-,2020-06-09 16:09,2020-06-10 16:07,-,1438,4281,73
1504,링밀(R/M 9500),2020-06-10,야간,가열로10호기,1,22000,22000,4,10,-,2020-06-10 16:07,2020-06-11 05:31,-,804,1626.3,73.9
1505,링밀(R/M 9500),2020-06-10,주간,가열로11호기,2,25110,12555,4,10,-,2020-06-10 05:58,2020-06-10 19:13,-,795,669.6,26.7
1506,링밀(R/M 9500),2020-06-10,야간,가열로13호기,1,56500,56500,4,10,-,2020-06-09 00:00,2020-06-11 00:00,-,2880,-,0
1507,프레스(P8000),2020-06-10,야간,가열로14호기,25,56889,3506,7.5,7.5,-,2020-06-10 06:54,2020-06-11 06:58,-,1444,3382,59.4
1508,프레스(P15000),2020-06-10,주간,가열로17호기,5,128580,30140,12,12,-,2020-06-09 18:13,2020-06-10 18:26,-,1453,5728.5,44.6
1509,프레스(P15000),2020-06-10,주간,가열로18호기,3,79550,31500,12,12,-,2020-06-09 16:52,2020-06-10 16:23,-,1411,5623.7,70.7
1510,프레스(P15000),2020-06-10,야간,가열로18호기,3,91780,31500,6,6,-,2020-06-10 16:27,2020-06-10 22:26,-,359,902,9.8
1511,프레스(P15000),2020-06-10,주간,가열로19호기,2,109459,96259,12,12,-,2020-06-09 22:41,2020-06-10 16:48,-,1087,5414.1,49.5
1512,프레스(P15000),2020-06-10,야간,가열로20호기,4,209950,70100,18,18,-,2020-06-09 21:26,2020-06-11 05:57,-,1951,7972.4,38
1513,프레스(P5000),2020-06-11,야간,가열로1호기,4,35760,8940,12,13,-,2020-06-11 06:38,2020-06-12 01:55,-,1157,2305.2,64.5
1514,프레스(P5000),2020-06-11,주간,가열로2호기,5,80500,18600,12,13,-,2020-06-10 13:49,2020-06-11 14:56,-,1507,4369.1,54.3
1515,프레스(P5000),2020-06-11,주간,가열로3호기,6,80880,13480,12,13,-,2020-06-10 20:33,2020-06-11 19:08,-,1355,4865.5,60.2
1516,프레스(P5000),2020-06-11,야간,가열로5호기,5,74880,21600,12,13,-,2020-06-11 02:27,2020-06-12 04:22,-,1555,6540.2,87.3
1517,프레스(P15000),2020-06-11,야간,가열로6호기,4,57280,16085,12,12,-,2020-06-11 06:23,2020-06-12 05:37,-,1394,6699.7,117
1518,링밀(R/M 9500),2020-06-11,주간,가열로8호기,4,50220,12555,4,10,-,2020-06-10 20:40,2020-06-11 17:09,-,1229,1794.3,35.7
1519,링밀(R/M 9500),2020-06-11,야간,가열로8호기,7,30390,6180,4,10,-,2020-06-11 17:09,2020-06-12 06:03,-,774,908.1,29.9
1520,링밀(R/M 9500),2020-06-11,야간,가열로9호기,5,19100,13900,4,10,-,2020-06-10 00:00,2020-06-12 00:00,-,2880,-,0
1521,링밀(R/M 9500),2020-06-11,주간,가열로10호기,15,33120,3780,4,10,-,2020-06-11 05:31,2020-06-11 14:38,-,547,1212.7,36.6
1522,링밀(R/M 9500),2020-06-11,야간,가열로11호기,1,25950,25950,4,10,-,2020-06-10 00:00,2020-06-10 00:00,-,0,2,0.1
1523,프레스(P8000),2020-06-11,야간,가열로14호기,24,86468,5840,7.5,7.5,-,2020-06-11 07:00,2020-06-12 01:53,-,1133,3503.3,40.5
1524,프레스(P15000),2020-06-11,주간,가열로17호기,6,217210,56280,12,12,-,2020-06-10 18:37,2020-06-11 17:22,-,1365,7041.5,32.4
1525,프레스(P15000),2020-06-11,야간,가열로17호기,5,193110,56280,15,15,-,2020-06-11 17:22,2020-06-12 03:17,-,595,1854.8,9.6
1526,프레스(P15000),2020-06-11,주간,가열로18호기,3,91780,31500,12,12,-,2020-06-10 22:29,2020-06-11 18:51,-,1222,3583.7,39
1527,프레스(P15000),2020-06-11,주간,가열로19호기,3,190459,96259,12,12,-,2020-06-10 16:57,2020-06-11 15:34,-,1357,8139.2,42.7
1528,프레스(P15000),2020-06-11,야간,가열로20호기,5,123300,31500,12,12,-,2020-06-11 06:14,2020-06-12 06:03,-,1429,6314.4,51.2
1529,프레스(P5000),2020-06-12,야간,가열로1호기,7,38130,6130,12,13,-,2020-06-12 05:13,2020-06-13 03:55,-,1362,2922.9,76.7
1530,프레스(P5000),2020-06-12,주간,가열로2호기,6,79720,15660,12,13,-,2020-06-11 16:11,2020-06-12 21:07,-,1736,6233.6,78.2
1531,프레스(P5000),2020-06-12,주간,가열로3호기,2,36200,18100,12,13,-,2020-06-11 19:39,2020-06-12 18:35,-,1376,4132.6,114.2
1532,프레스(P5000),2020-06-12,야간,가열로5호기,7,94860,15760,12,13,-,2020-06-12 05:13,2020-06-13 03:08,-,1315,7288.2,76.8
1533,프레스(P8000),2020-06-12,야간,가열로14호기,22,72584,6128,7.5,7.5,-,2020-06-12 01:56,2020-06-13 07:34,-,1778,3548.1,48.9
1534,프레스(P8000),2020-06-12,주간,가열로16호기,26,73279,5840,7.5,7.5,-,2020-06-09 02:24,2020-06-12 16:40,-,5176,6757,92.2
1535,프레스(P15000),2020-06-12,야간,가열로17호기,4,160760,56280,12,12,-,2020-06-12 03:31,2020-06-13 07:59,-,1708,7030.2,43.7
1536,프레스(P15000),2020-06-12,주간,가열로18호기,3,56610,31500,10,10,-,2020-06-11 18:51,2020-06-12 18:01,-,1390,3559.9,62.9
1537,프레스(P15000),2020-06-12,주간,가열로19호기,3,80550,26850,6,6,-,2020-06-11 15:34,2020-06-12 14:37,-,1383,6165.3,76.5
1538,프레스(P15000),2020-06-12,야간,가열로20호기,5,71620,21800,10,10,-,2020-06-12 06:17,2020-06-12 23:37,-,1040,4215,58.9
1539,프레스(P5000),2020-06-15,야간,가열로1호기,5,27050,5570,12,13,-,2020-06-13 06:45,2020-06-16 06:41,-,4316,4716.3,174.4
1540,프레스(P5000),2020-06-15,주간,가열로2호기,8,92870,15760,12,13,-,2020-06-13 06:45,2020-06-15 17:09,-,3504,6996.3,75.3
1541,프레스(P5000),2020-06-15,야간,가열로3호기,6,56880,10150,12,13,-,2020-06-13 06:45,2020-06-16 02:49,-,4084,7390.9,129.9
1542,프레스(P5000),2020-06-15,주간,가열로5호기,8,43640,6130,12,13,-,2020-06-13 06:58,2020-06-15 16:11,-,3433,9791.3,224.4
1543,링밀(R/M 9500),2020-06-15,주간,가열로8호기,4,62640,15660,4,10,-,2020-06-14 00:00,2020-06-16 00:00,-,2880,-,0
1544,링밀(R/M 9500),2020-06-15,야간,가열로8호기,4,63040,15760,4,10,-,2020-06-14 00:00,2020-06-16 00:00,-,2880,-,0
1545,링밀(R/M 9500),2020-06-15,주간,가열로10호기,6,45380,9340,4,10,-,2020-06-14 00:00,2020-06-16 00:00,-,2880,-,0
1546,링밀(R/M 9500),2020-06-15,야간,가열로10호기,2,48200,24100,4,10,-,2020-06-14 00:00,2020-06-16 00:00,-,2880,-,0
1547,링밀(R/M 9500),2020-06-15,주간,가열로11호기,26,66270,6550,4,10,-,2020-06-14 00:00,2020-06-16 00:00,-,2880,-,0
1548,링밀(R/M 9500),2020-06-15,야간,가열로11호기,3,40860,15760,4,10,-,2020-06-14 00:00,2020-06-16 00:00,-,2880,-,0
1549,프레스(P8000),2020-06-15,주간,가열로14호기,21,74830,5399,7.5,7.5,-,2020-06-13 08:24,2020-06-15 21:07,-,3643,5287.5,70.7
1550,프레스(P8000),2020-06-15,야간,가열로15호기,19,72574,5840,7.5,7.5,-,2020-06-13 07:54,2020-06-16 06:51,-,4257,6281.6,86.6
1551,프레스(P15000),2020-06-15,주간,가열로17호기,5,97400,24100,12,12,-,2020-06-13 08:20,2020-06-15 18:32,-,3492,8668.5,89
1552,프레스(P15000),2020-06-15,야간,가열로17호기,2,87130,56280,3,6,-,2020-06-15 21:16,2020-06-16 02:46,-,330,1915,22
1553,프레스(P15000),2020-06-15,주간,가열로18호기,4,84270,26000,15,15,-,2020-06-13 07:00,2020-06-15 16:11,-,3431,8143.7,96.6
1554,프레스(P15000),2020-06-15,주간,가열로19호기,3,141890,56350,18,18,-,2020-06-13 07:00,2020-06-15 11:09,-,3129,12297.4,86.7
1555,프레스(P15000),2020-06-15,야간,가열로19호기,2,85540,45270,6,6,-,2020-06-15 11:09,2020-06-16 05:55,-,1126,6594.3,77.1
1556,프레스(P15000),2020-06-15,야간,가열로20호기,6,122570,26000,12,12,-,2020-06-13 07:00,2020-06-16 02:31,-,4051,9492,77.4
1557,프레스(P5000),2020-06-16,야간,가열로1호기,6,52120,10000,12,13,-,2020-06-16 07:27,2020-06-17 05:50,-,1343,3215,61.7
1558,프레스(P5000),2020-06-16,주간,가열로2호기,5,37320,11920,12,13,-,2020-06-15 19:00,2020-06-16 15:06,-,1206,4224.8,113.2
1559,프레스(P5000),2020-06-16,야간,가열로3호기,4,35540,11920,12,13,-,2020-06-16 07:25,2020-06-17 01:42,-,1097,3664.9,103.1
1560,프레스(P5000),2020-06-16,주간,가열로5호기,9,62250,8030,12,13,-,2020-06-15 16:50,2020-06-16 18:54,-,1564,7215.9,115.9
1561,링밀(R/M 9500),2020-06-16,주간,가열로7호기,11,59830,6550,4,10,-,2020-06-15 09:01,2020-06-16 13:21,-,1700,3224.9,53.9
1562,링밀(R/M 9500),2020-06-16,야간,가열로7호기,21,60860,5070,4,10,-,2020-06-16 13:24,2020-06-17 02:47,-,803,1093.7,18
1563,링밀(R/M 9500),2020-06-16,야간,가열로8호기,10,58830,6180,4,10,-,2020-06-15 00:00,2020-06-17 00:00,-,2880,-,0
1564,링밀(R/M 9500),2020-06-16,주간,가열로9호기,4,52470,16085,4,10,-,2020-06-15 00:00,2020-06-17 00:00,-,2880,-,0
1565,링밀(R/M 9500),2020-06-16,주간,가열로10호기,1,24100,24100,4,10,-,2020-06-15 00:00,2020-06-17 00:00,-,2880,-,0
1566,링밀(R/M 9500),2020-06-16,야간,가열로10호기,5,40150,8030,4,10,-,2020-06-15 00:00,2020-06-17 00:00,-,2880,-,0
1567,링밀(R/M 9500),2020-06-16,주간,가열로11호기,21,59830,9410,4,10,-,2020-06-15 00:00,2020-06-17 00:00,-,2880,-,0
1568,링밀(R/M 9500),2020-06-16,야간,가열로11호기,15,46720,3660,4,10,-,2020-06-15 00:00,2020-06-17 00:00,-,2880,-,0
1569,프레스(P8000),2020-06-16,야간,가열로12호기,18,44883,3423,7.5,7.5,-,2020-06-15 20:12,2020-06-16 23:23,-,1631,3850,85.8
1570,링밀(R/M 9500),2020-06-16,주간,가열로13호기,1,56280,56280,4,10,-,2020-06-15 00:00,2020-06-17 00:00,-,2880,-,0
1571,프레스(P8000),2020-06-16,주간,가열로14호기,18,48944,4775,7.5,7.5,-,2020-06-15 21:27,2020-06-16 15:42,-,1095,2772.4,56.6
1572,프레스(P8000),2020-06-16,야간,가열로15호기,21,71816,4775,7.5,7.5,-,2020-06-16 07:12,2020-06-17 06:32,-,1400,3647.2,50.8
1573,프레스(P8000),2020-06-16,주간,가열로16호기,18,56928,3423,7.5,7.5,-,2020-06-15 10:27,2020-06-16 19:09,-,1962,5186.8,91.1
1574,프레스(P15000),2020-06-16,주간,가열로18호기,7,185300,66600,20,20,-,2020-06-15 17:51,2020-06-16 18:21,-,1470,7002.8,37.8
1575,프레스(P15000),2020-06-16,야간,가열로18호기,5,80100,31500,10,10,-,2020-06-16 18:21,2020-06-17 05:53,-,692,1915.7,23.9
1576,프레스(P15000),2020-06-16,야간,가열로20호기,6,143555,64600,18,18,-,2020-06-16 02:53,2020-06-17 05:35,-,1602,7224.9,50.3
1577,프레스(P5000),2020-06-17,야간,가열로1호기,0,0,0,12,13,-,2020-06-17 09:50,2020-06-17 17:20,-,450,18.4,0
1578,프레스(P5000),2020-06-17,야간,가열로3호기,4,84900,22350,12,13,-,2020-06-17 01:44,2020-06-18 01:48,-,1444,4608.6,54.3
1579,프레스(P5000),2020-06-17,야간,가열로5호기,8,86130,19350,12,13,-,2020-06-17 10:29,2020-06-18 06:20,-,1191,6608.5,76.7
1580,프레스(P15000),2020-06-17,주간,가열로6호기,6,98420,24100,12,12,-,2020-06-16 13:11,2020-06-17 18:30,-,1759,10432,106
1581,프레스(P15000),2020-06-17,야간,가열로6호기,2,48200,24100,6,6,-,2020-06-17 18:32,2020-06-18 04:48,-,616,2153.9,44.7
1582,링밀(R/M 9500),2020-06-17,주간,가열로7호기,6,73710,12555,4,10,-,2020-06-17 02:50,2020-06-17 18:35,-,945,1492.2,20.2
1583,링밀(R/M 9500),2020-06-17,야간,가열로7호기,4,50220,12555,4,10,-,2020-06-17 18:35,2020-06-17 23:56,-,321,508.1,10.1
1584,링밀(R/M 9500),2020-06-17,주간,가열로8호기,22,56780,3660,4,10,-,2020-06-16 00:00,2020-06-18 00:00,-,2880,-,0
1585,링밀(R/M 9500),2020-06-17,주간,가열로9호기,2,45732,22866,4,10,-,2020-06-16 00:00,2020-06-18 00:00,-,2880,-,0
1586,링밀(R/M 9500),2020-06-17,야간,가열로9호기,12,35640,2970,4,10,-,2020-06-16 00:00,2020-06-18 00:00,-,2880,-,0
1587,링밀(R/M 9500),2020-06-17,야간,가열로10호기,1,8030,8030,4,10,-,2020-06-16 00:00,2020-06-18 00:00,-,2880,-,0
1588,링밀(R/M 9500),2020-06-17,주간,가열로11호기,12,72680,8030,4,10,-,2020-06-16 00:00,2020-06-18 00:00,-,2880,-,0
1589,링밀(R/M 9500),2020-06-17,야간,가열로11호기,6,21960,3660,4,10,-,2020-06-16 00:00,2020-06-18 00:00,-,2880,-,0
1590,프레스(P8000),2020-06-17,야간,가열로12호기,18,65527,4775,7.5,7.5,-,2020-06-16 23:47,2020-06-17 23:50,-,1443,3162.4,48.3
1591,링밀(R/M 9500),2020-06-17,야간,가열로13호기,1,56280,56280,4,10,-,2020-06-16 00:00,2020-06-18 00:00,-,2880,-,0
1592,프레스(P8000),2020-06-17,주간,가열로14호기,20,52138,3653,7.5,7.5,-,2020-06-16 16:02,2020-06-17 15:13,-,1391,2688.5,51.6
1593,프레스(P8000),2020-06-17,야간,가열로15호기,17,45393,3761,7.5,7.5,-,2020-06-17 06:54,2020-06-18 06:51,-,1437,3556.2,78.3
1594,프레스(P15000),2020-06-17,야간,가열로17호기,7,186810,35500,12,12,-,2020-06-16 14:03,2020-06-18 03:10,-,2227,11441.3,61.2
1595,프레스(P15000),2020-06-17,야간,가열로18호기,4,182440,66600,12,12,-,2020-06-17 06:03,2020-06-18 03:24,-,1281,5332.6,29.2
1596,프레스(P15000),2020-06-17,주간,가열로19호기,4,173315,86615,20,20,-,2020-06-16 07:33,2020-06-17 11:18,-,1665,6610.3,38.1
1597,프레스(P15000),2020-06-17,야간,가열로19호기,3,141815,86615,15,15,-,2020-06-17 11:18,2020-06-18 05:26,-,1088,5513.4,38.9
1598,프레스(P15000),2020-06-17,주간,가열로20호기,2,82095,64600,24,24,-,2020-06-17 05:35,2020-06-17 13:40,-,485,1516.5,18.5
1599,프레스(P5000),2020-06-18,주간,가열로1호기,4,32120,8030,12,13,-,2020-06-17 17:20,2020-06-18 18:51,-,1531,4009.7,124.8
1600,프레스(P5000),2020-06-18,주간,가열로2호기,6,87600,18100,12,13,-,2020-06-17 12:58,2020-06-18 15:05,-,1567,5995.6,68.4
1601,프레스(P5000),2020-06-18,야간,가열로3호기,7,125700,19350,12,13,-,2020-06-18 01:50,2020-06-19 02:14,-,1464,5185.5,41.3
1602,프레스(P5000),2020-06-18,야간,가열로5호기,6,70070,19350,12,13,-,2020-06-18 06:29,2020-06-19 06:02,-,1413,5964.5,85.1
1603,프레스(P15000),2020-06-18,주간,가열로6호기,1,9200,9200,4,8,-,2020-06-18 12:11,2020-06-18 16:07,-,236,1352.2,147
1604,링밀(R/M 9500),2020-06-18,주간,가열로7호기,19,50600,5070,4,10,-,2020-06-17 23:56,2020-06-18 18:18,-,1102,1559,30.8
1605,링밀(R/M 9500),2020-06-18,주간,가열로8호기,6,48180,8030,4,10,-,2020-06-17 00:00,2020-06-19 00:00,-,2880,-,0
1606,링밀(R/M 9500),2020-06-18,야간,가열로9호기,12,35740,3070,4,10,-,2020-06-17 00:00,2020-06-19 00:00,-,2880,-,0
1607,링밀(R/M 9500),2020-06-18,주간,가열로10호기,10,40140,6090,4,10,-,2020-06-17 00:00,2020-06-19 00:00,-,2880,-,0
1608,링밀(R/M 9500),2020-06-18,야간,가열로10호기,4,32120,8030,4,10,-,2020-06-17 00:00,2020-06-19 00:00,-,2880,-,0
1609,링밀(R/M 9500),2020-06-18,주간,가열로11호기,2,48200,24100,4,10,-,2020-06-17 00:00,2020-06-19 00:00,-,2880,-,0
1610,프레스(P8000),2020-06-18,야간,가열로12호기,18,65527,4775,7.5,7.5,-,2020-06-18 00:07,2020-06-18 23:47,-,1420,3046.3,46.5
1611,링밀(R/M 9500),2020-06-18,주간,가열로13호기,1,56280,56280,4,10,-,2020-06-17 00:00,2020-06-19 00:00,-,2880,-,0
1612,프레스(P8000),2020-06-18,주간,가열로14호기,24,58270,2764,7.5,7.5,-,2020-06-17 15:42,2020-06-18 19:23,-,1661,3994,68.5
1613,프레스(P8000),2020-06-18,야간,가열로15호기,13,38670,5790,7.5,7.5,-,2020-06-18 07:01,2020-06-19 07:08,-,1447,3013.6,77.9
1614,프레스(P15000),2020-06-18,주간,가열로17호기,4,97840,27600,15,15,-,2020-06-18 03:10,2020-06-18 18:19,-,909,2631,26.9
1615,프레스(P15000),2020-06-18,야간,가열로18호기,3,152300,66600,20,20,-,2020-06-18 03:27,2020-06-18 23:35,-,1208,2537.4,16.7
1616,프레스(P15000),2020-06-18,주간,가열로19호기,3,141815,86615,12,12,-,2020-06-18 05:26,2020-06-18 14:17,-,531,2770.4,19.5
1617,프레스(P15000),2020-06-18,야간,가열로20호기,4,153120,56280,20,20,-,2020-06-17 15:41,2020-06-19 06:15,-,2314,8421.3,55
1618,프레스(P5000),2020-06-19,주간,가열로1호기,2,17200,8600,12,13,-,2020-06-18 18:45,2020-06-19 09:50,-,905,972.3,56.5
1619,프레스(P5000),2020-06-19,주간,가열로2호기,10,94000,19350,12,13,-,2020-06-18 15:29,2020-06-19 18:00,-,1591,5503.6,58.5
1620,프레스(P5000),2020-06-19,야간,가열로3호기,10,35420,3610,12,13,-,2020-06-19 02:34,2020-06-20 04:17,-,1543,4931.8,139.2
1621,프레스(P5000),2020-06-19,야간,가열로5호기,6,48040,10120,12,13,-,2020-06-19 06:45,2020-06-19 22:33,-,948,4599.3,95.7
1622,프레스(P15000),2020-06-19,주간,가열로6호기,3,9300,3100,6,6,-,2020-06-18 22:47,2020-06-19 14:05,-,918,3048.8,327.8
1623,링밀(R/M 9500),2020-06-19,주간,가열로9호기,18,66060,5070,4,10,-,2020-06-18 00:00,2020-06-20 00:00,-,2880,-,0
1624,링밀(R/M 9500),2020-06-19,주간,가열로10호기,4,32120,8030,4,10,-,2020-06-18 00:00,2020-06-20 00:00,-,2880,-,0
1625,링밀(R/M 9500),2020-06-19,주간,가열로11호기,14,45710,6180,4,10,-,2020-06-18 00:00,2020-06-20 00:00,-,2880,-,0
1626,프레스(P8000),2020-06-19,야간,가열로12호기,22,57472,4453,7.5,7.5,-,2020-06-19 00:05,2020-06-20 04:07,-,1682,3331.3,58
1627,링밀(R/M 9500),2020-06-19,주간,가열로13호기,1,56280,56280,4,10,-,2020-06-18 00:00,2020-06-20 00:00,-,2880,-,0
1628,프레스(P8000),2020-06-19,야간,가열로15호기,11,31898,3636,7.5,7.5,-,2020-06-19 07:12,2020-06-20 05:56,-,1364,2724.9,85.4
1629,프레스(P15000),2020-06-19,주간,가열로17호기,4,111840,30140,12,12,-,2020-06-18 18:28,2020-06-19 13:04,-,1116,3997.8,35.7
1630,프레스(P15000),2020-06-19,주간,가열로19호기,8,145710,24100,12,12,-,2020-06-18 15:04,2020-06-19 18:37,-,1653,11515.1,79
1631,프레스(P15000),2020-06-19,야간,가열로19호기,4,81370,24100,12,12,-,2020-06-19 18:37,2020-06-20 02:23,-,466,2645.6,32.5
1632,프레스(P15000),2020-06-19,야간,가열로20호기,8,132330,56280,15,15,-,2020-06-19 07:10,2020-06-20 05:11,-,1321,6978,52.7
1633,프레스(P5000),2020-06-22,야간,가열로1호기,8,28990,4350,12,13,-,2020-06-20 06:30,2020-06-23 03:41,-,4151,4908.3,169.3
1634,프레스(P5000),2020-06-22,주간,가열로2호기,3,25830,8610,12,13,-,2020-06-20 06:26,2020-06-22 10:40,-,3134,5213.6,201.8
1635,프레스(P5000),2020-06-22,야간,가열로3호기,7,43200,11920,12,13,-,2020-06-20 06:33,2020-06-22 11:17,-,3164,3036.4,70.3
1636,프레스(P5000),2020-06-22,주간,가열로5호기,7,58590,11920,12,13,-,2020-06-20 06:26,2020-06-22 18:16,-,3590,9617.9,164.2
1637,프레스(P15000),2020-06-22,야간,가열로6호기,4,79100,24100,12,12,-,2020-06-20 06:10,2020-06-23 05:41,-,4291,11462.8,144.9
1638,프레스(P8000),2020-06-22,야간,가열로14호기,0,0,0,7.5,7.5,-,2020-06-20 06:13,2020-06-23 02:04,-,4071,6774.1,0
1639,프레스(P8000),2020-06-22,야간,가열로16호기,19,54831,5706,7.5,7.5,-,2020-06-17 03:46,2020-06-17 18:31,-,885,725.5,13.2
1640,프레스(P15000),2020-06-22,주간,가열로17호기,8,173780,56280,15,15,-,2020-06-20 06:10,2020-06-22 19:02,-,3652,11984.7,69
1641,프레스(P15000),2020-06-22,야간,가열로19호기,4,109210,56280,6,6,-,2020-06-20 06:10,2020-06-23 05:00,-,4250,9359.7,85.7
1642,프레스(P15000),2020-06-22,주간,가열로20호기,6,142180,50000,15,15,-,2020-06-20 06:10,2020-06-22 18:30,-,3620,11250.3,79.1
1643,프레스(P15000),2020-06-22,야간,가열로20호기,3,82140,31500,6,6,-,2020-06-22 18:30,2020-06-23 05:58,-,688,2396.7,29.2
1644,프레스(P5000),2020-06-23,야간,가열로1호기,7,41960,15100,12,13,-,2020-06-23 04:33,2020-06-24 03:12,-,1359,2575.3,61.4
1645,프레스(P5000),2020-06-23,주간,가열로2호기,10,90060,13350,12,13,-,2020-06-22 15:35,2020-06-23 15:45,-,1450,5672.3,63
1646,프레스(P5000),2020-06-23,야간,가열로3호기,7,43200,11920,12,13,-,2020-06-22 11:20,2020-06-24 06:21,-,2581,7196.9,166.6
1647,프레스(P5000),2020-06-23,주간,가열로5호기,8,56950,15100,12,13,-,2020-06-22 18:37,2020-06-23 16:14,-,1297,4655.4,81.7
1648,프레스(P15000),2020-06-23,야간,가열로6호기,10,123410,16085,12,12,-,2020-06-23 06:01,2020-06-23 21:27,-,926,6670.6,54.1
1649,프레스(P8000),2020-06-23,야간,가열로14호기,10,37594,4679,7.5,7.5,-,2020-06-23 02:05,2020-06-23 06:44,-,279,579.5,15.4
1650,프레스(P15000),2020-06-23,주간,가열로15호기,2,42640,21320,8,8,-,2020-06-22 18:41,2020-06-23 11:40,-,1019,3407.3,79.9
1651,프레스(P15000),2020-06-23,주간,가열로17호기,5,141000,40100,18,18,-,2020-06-22 19:11,2020-06-23 18:00,-,1369,5489.1,38.9
1652,프레스(P15000),2020-06-23,야간,가열로17호기,3,97700,38600,12,12,-,2020-06-23 18:00,2020-06-24 04:42,-,642,2115.2,21.6
1653,프레스(P15000),2020-06-23,주간,가열로18호기,3,175300,70100,20,20,-,2020-06-22 11:15,2020-06-23 14:24,-,1629,5695.7,32.5
1654,프레스(P15000),2020-06-23,야간,가열로18호기,2,108700,70100,20,20,-,2020-06-23 14:24,2020-06-24 01:35,-,671,1673.6,15.4
1655,프레스(P15000),2020-06-23,주간,가열로19호기,5,149080,56280,6,6,-,2020-06-23 05:00,2020-06-23 13:55,-,535,3293.1,22.1
1656,프레스(P5000),2020-06-24,야간,가열로1호기,8,62480,7810,12,13,-,2020-06-24 05:34,2020-06-25 02:53,-,1279,3128,50.1
1657,프레스(P5000),2020-06-24,주간,가열로2호기,10,90060,13350,12,13,-,2020-06-23 19:54,2020-06-24 18:23,-,1349,3645,40.5
1658,프레스(P5000),2020-06-24,야간,가열로3호기,7,62520,14550,12,13,-,2020-06-24 06:40,2020-06-25 06:27,-,1427,5512.8,88.2
1659,프레스(P5000),2020-06-24,주간,가열로5호기,9,52594,6950,12,13,-,2020-06-23 19:53,2020-06-24 14:25,-,1112,4620.3,87.8
1660,프레스(P15000),2020-06-24,야간,가열로6호기,8,103720,16085,8,8,-,2020-06-23 21:36,2020-06-24 22:01,-,1465,6321.4,60.9
1661,링밀(R/M 9500),2020-06-24,야간,가열로7호기,2,48200,24100,4,10,-,2020-06-17 23:56,2020-06-25 00:00,-,10084,5418.2,112.4
1662,링밀(R/M 9500),2020-06-24,야간,가열로8호기,4,50220,12555,4,10,-,2020-06-23 00:00,2020-06-25 00:00,-,2880,-,0
1663,링밀(R/M 9500),2020-06-24,야간,가열로9호기,4,64340,16085,4,10,-,2020-06-23 00:00,2020-06-25 00:00,-,2880,-,0
1664,링밀(R/M 9500),2020-06-24,야간,가열로10호기,10,80300,8030,4,10,-,2020-06-23 00:00,2020-06-25 00:00,-,2880,-,0
1665,링밀(R/M 9500),2020-06-24,야간,가열로11호기,14,45710,6180,4,10,-,2020-06-23 00:00,2020-06-25 00:00,-,2880,-,0
1666,프레스(P8000),2020-06-24,야간,가열로14호기,12,42164,5000,7.5,7.5,-,2020-06-23 07:03,2020-06-24 06:31,-,1408,3144,74.6
1667,프레스(P15000),2020-06-24,야간,가열로18호기,4,181200,55100,18,18,-,2020-06-24 03:55,2020-06-25 04:54,-,1499,6039.5,33.3
1668,프레스(P15000),2020-06-24,야간,가열로19호기,4,146150,42100,15,15,-,2020-06-24 02:14,2020-06-24 23:20,-,1266,7921.1,54.2
1669,프레스(P15000),2020-06-24,주간,가열로20호기,6,159580,60100,24,24,-,2020-06-23 06:07,2020-06-24 18:22,-,2175,8032.4,50.3
1670,프레스(P5000),2020-06-25,야간,가열로3호기,4,36970,14550,12,13,-,2020-06-25 06:33,2020-06-25 22:38,-,965,2689.2,72.7
1671,프레스(P5000),2020-06-25,야간,가열로4호기,8,63360,8030,12,13,-,2020-06-25 02:00,2020-06-26 06:33,-,1713,7790.2,123
1672,프레스(P5000),2020-06-25,주간,가열로5호기,7,98200,14100,12,13,-,2020-06-24 14:26,2020-06-25 18:00,-,1654,6218.8,63.3
1673,프레스(P15000),2020-06-25,야간,가열로6호기,6,78340,17970,8,8,-,2020-06-25 01:50,2020-06-26 02:05,-,1455,7564,96.6
1674,링밀(R/M 9500),2020-06-25,주간,가열로7호기,2,48200,24100,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1675,링밀(R/M 9500),2020-06-25,야간,가열로7호기,16,42520,3550,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1676,링밀(R/M 9500),2020-06-25,주간,가열로8호기,4,64340,16085,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
