,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도,겹침수량,직전 사이클 소재 수량,겹침여부
30,5,54,2020-06-20 06:59:00,2020-06-21 09:19:00,1234,heat,"['200521-19929-018', '200521-19929-018', '200616-19234-003', '200616-19234-003', '200616-19234-003', '200616-19234-003', '200616-19234-003']",2020-06-22,주간,주말,,,0,3.349367089,holding 0,88.2,26.33333333,365.5,0,0,1181,453.7,2020-06-20 06:26:00,374.7,0,365.5,0,,7,7,겹침
31,5,59,2020-06-27 08:16:00,2020-06-28 16:11:00,1355.7,heat,"['200623-19476-002', '200623-19476-002', '200623-19476-002', '200623-19476-002', '200623-19476-002', '200623-19476-002', '200623-19476-002', '200623-19476-003', '200623-19476-003', '200623-19476-003', '200623-19476-003']",2020-06-29,야간,주말,,,0,0.664229765,holding 0,21.2,31.91666667,361.1,0,0,1398,382.3,2020-06-27 07:31:00,330.3,0,361.1,0,,11,11,겹침
32,6,7,2020-03-15 05:04:00,2020-03-15 07:55:00,186.4,heat,"['200130-15007-066', '200130-15007-066', '200130-15007-061', '200130-15007-061']",2020-03-16,주간,주말,,,0,0.175438596,holding 0,0.5,2.85,351.1,0,0,96,350.6,2020-03-14 06:24:00,352.6,0,351.1,0,,0,5,안겹침
33,6,13,2020-03-21 06:46:00,2020-03-22 19:37:00,1526.8,heat,"['200205-19576-011', '200205-19576-010', '200205-19576-008', '200205-19576-009', '200117-72168-002']",2020-03-23,야간,주말,,,0,1.611940299,holding 0,59.4,36.85,353,0,0,1360,412.4,2020-03-21 06:46:00,412.4,0,353,0,,0,6,안겹침
34,6,18,2020-03-29 16:30:00,2020-03-29 19:36:00,794.7,heat,"['200131-15200-007', '200131-15200-008', '200131-15200-009', '190905-19234-096', '190905-19234-096']",2020-03-30,주간,주말,,,0,0.838709677,holding 0,2.6,3.1,801.3,0,0,12,798.7,2020-03-28 07:00:00,387,0,801.3,0,,5,5,겹침
35,6,23,2020-04-05 06:34:00,2020-04-05 11:12:00,358.5,heat,"['200212-15226-001', '200212-15226-001', '200214-15226-001', '190905-19234-098', '190905-19234-098', '200214-15226-002', '200213-75360-001']",2020-04-06,주간,주말,,,0,0.539568345,holding 0,2.5,4.633333333,349.2,2020-04-05 07:34:00,1,93,351.7,2020-04-04 16:42:00,354.3,0,349.2,269.5,,0,3,안겹침
36,6,29,2020-04-12 14:10:00,2020-04-12 15:41:00,93.8,heat,"['191127-15042-015', '200313-19042-003', '200313-19042-003', '200313-19042-003', '200313-19042-003', '200312-15133-002']",2020-04-13,야간,주말,,,0,0.0659340659,holding 0,0.1,1.516666667,358.3,0,0,149,358.4,2020-04-11 07:00:00,831.5184632,0,358.3,0,,1,5,겹침
37,6,48,2020-05-10 13:28:00,2020-05-10 14:45:00,353.4,heat,"['200330-17035-001', '200204-19411-037', '200204-19411-037', '191127-15042-020', '200228-14072-008']",2020-05-11,주간,주말,,,0,1.324675325,holding 0,1.7,1.283333333,799,0,0,10,797.3,2020-05-10 07:00:00,467.4,0,799,0,,5,5,겹침
38,6,52,2020-05-14 15:51:00,2020-05-15 10:43:00,402.1,heat,"['190905-19234-115', '190905-19234-115', '200408-15007-068', '200408-15007-069']",2020-05-18,야간,평일,,,0,9.614840989,holding 0,181.4,18.86666667,144.4,2020-05-15 23:24:00,6,2726,325.8,2020-05-14 15:51:00,325.8,0,144.4,156.3,,0,2,안겹침
39,6,52,2020-05-16 07:25:00,2020-05-17 08:47:00,1673.5,heat,"['190905-19234-115', '190905-19234-115', '200408-15007-068', '200408-15007-069']",2020-05-18,야간,주말,,,0,0.0197109067,holding 1,0.5,25.36666667,349.9,2020-05-15 23:24:00,6,2726,349.4,2020-05-14 15:51:00,325.8,0,349.9,156.3,,4,4,겹침
40,6,56,2020-05-29 16:41:00,2020-05-29 21:54:00,12,heat,"['200204-19411-067', '가열로 다이', '가열로 다이', '200408-19001-024', '200408-19001-023']",2020-06-01,주간,평일,,,0,14.30031949,holding 0,74.6,5.216666667,283.9,2020-05-29 17:00:00,1,1439,358.5,2020-05-29 16:41:00,358.5,0,283.9,378.6,,0,4,안겹침
41,6,56,2020-05-29 22:56:00,2020-05-30 01:56:00,0,heat,"['200204-19411-067', '가열로 다이', '가열로 다이', '200408-19001-024', '200408-19001-023']",2020-06-01,주간,평일,,,0,3.6,holding 1,10.8,3,317.1,2020-05-29 17:00:00,1,1439,327.9,2020-05-29 16:41:00,358.5,0,317.1,378.6,,5,5,겹침
42,6,62,2020-06-07 16:35:00,2020-06-07 18:02:00,82.2,heat,"['200408-19001-027', '200408-19001-028', '200529-19302-024', '200529-19302-024', '200529-19302-024', '200529-19302-024', '200529-19302-024']",2020-06-08,야간,주말,,,0,1.517241379,holding 0,2.2,1.45,350.9,0,0,104,348.7,2020-06-06 07:00:00,379.4,0,350.9,0,,0,1,안겹침
43,6,69,2020-06-20 17:17:00,2020-06-21 20:02:00,1623.4,heat,"['200603-15200-002', '200410-19001-001', '200408-19001-038', '200408-19001-037']",2020-06-22,야간,주말,,,0,0.0523364486,holding 0,1.4,26.75,350.1,0,0,678,348.7,2020-06-20 06:10:00,286.8,0,350.1,0,,0,3,안겹침
44,6,73,2020-06-27 06:53:00,2020-06-28 19:31:00,2421.3,heat,"['200204-19411-109', '200204-19411-109', '200204-19411-109', '200204-19411-109', '200616-19234-004', '200616-19234-004', '200616-19234-004', '200616-19234-004']",2020-06-29,야간,주말,,,0,0.0682438581,holding 0,2.5,36.63333333,350.3,0,0,788,352.8,2020-06-27 06:42:00,292.4,0,350.3,0,,8,8,겹침
45,6,78,2020-07-07 00:06:00,2020-07-07 02:25:00,652.5,heat,"['200603-15200-012', '200623-19476-001', '200623-19476-001', '200623-19476-001', '200623-19476-001', '200330-17035-003', '200330-17035-004']",2020-07-07,야간,평일,,,0,0.517985612,holding 0,1.2,2.316666667,649.4,2020-07-07 09:49:00,1,12,648.2,2020-07-06 23:38:00,46.6,0,649.4,1146.5,,7,7,겹침
46,13,2,2020-03-07 09:49:00,2020-03-08 05:31:00,2056,heat,['200121-19151-001'],2020-03-09,주간,주말,,,0,0.162436548,holding 0,3.2,19.7,762.1,0,0,43,758.9,2020-03-07 07:00:00,616.7,0,762.1,0,,1,1,겹침
47,13,2,2020-03-08 10:50:00,2020-03-08 13:32:00,648.2,heat,['200121-19151-001'],2020-03-09,주간,주말,,,0,2.777777778,holding 1,7.5,2.7,1015.1,0,0,43,1007.6,2020-03-07 07:00:00,616.7,0,1015.1,0,,1,1,겹침
48,13,7,2020-03-21 07:13:00,2020-03-22 05:00:00,895.4,heat,"['190905-19234-090', '190905-19234-090']",2020-03-23,주간,주말,,,0,4.328997705,holding 0,94.3,21.78333333,761.3,0,0,499,855.6,2020-03-21 07:00:00,859.6,0,761.3,0,,0,3,안겹침
49,13,7,2020-03-22 09:37:00,2020-03-22 13:10:00,818.5,heat,"['190905-19234-090', '190905-19234-090']",2020-03-23,주간,주말,,,0,3.183098592,holding 1,11.3,3.55,1017.4,0,0,499,1006.1,2020-03-21 07:00:00,859.6,0,1017.4,0,,2,2,겹침
50,13,10,2020-04-05 13:42:00,2020-04-05 17:01:00,652.7,heat,[''],2020-04-06,주간,주말,,,0,2.924623116,holding 0,9.7,3.316666667,1022,0,0,9,1012.3,2020-04-05 09:00:00,864.1,0,1022,0,,1,1,겹침
51,13,12,2020-04-14 01:20:00,2020-04-14 20:52:00,970.6,heat,"['200323-15129-003', '200228-19503-004', '200228-19503-004', '200309-15107-001']",2020-04-15,야간,평일,,,0,2.534129693,holding 0,49.5,19.53333333,362.2,2020-04-15 06:06:00,1,621,411.7,2020-04-13 21:56:00,263.9,0,362.2,674.2,,4,4,겹침
52,13,28,2020-07-11 06:48:00,2020-07-12 20:44:00,1771.7,heat,['200615-19151-001'],2020-07-13,주간,주말,,,0,1.315465729,holding 0,49.9,37.93333333,362,0,0,945,411.9,2020-07-11 06:48:00,411.9,0,362,0,,0,1,안겹침
53,17,7,2020-03-07 11:25:00,2020-03-07 20:41:00,1121.2,heat,"['200129-19476-001', '200129-19476-001', '181112-19581-005']",2020-03-10,주간,주말,,,0,0.28057554,holding 0,2.6,9.266666667,650.6,0,0,21,648,2020-03-07 05:37:00,756.9,0,650.6,0,,3,3,겹침
54,17,16,2020-03-22 12:07:00,2020-03-22 17:44:00,933.2,heat,"['191020-15200-004', '191020-15200-005', '200214-15226-003']",2020-03-23,주간,주말,,,0,2.456973294,holding 0,13.8,5.616666667,667.8,0,0,18,654,2020-03-21 06:31:00,365.8,0,667.8,0,,3,3,겹침
55,17,22,2020-03-29 17:04:00,2020-03-30 05:46:00,2672.2,heat,"['200229-14072-011', '200229-14072-017', '191028-19041-003', '191028-19041-003', '200130-15007-064', '200229-14072-014']",2020-03-30,주간,주말,,,0,0.42519685,holding 0,5.4,12.7,1074.3,2020-03-30 06:25:00,1,38,1079.7,2020-03-28 07:00:00,596.5,0,1074.3,869.8,,6,6,겹침
56,17,45,2020-04-26 01:00:00,2020-04-26 03:07:00,141.8,heat,"['200312-19227-002', '200312-19227-002', '200312-19227-002', '200108-12005-003', '200108-12005-003']",2020-04-27,주간,주말,,,0,0.377952756,holding 0,0.8,2.116666667,366.2,0,0,93,367,2020-04-25 20:09:00,389.7,0,366.2,0,,0,6,안겹침
57,17,50,2020-05-04 11:51:00,2020-05-05 03:01:00,1196.3,heat,"['200110-19035-001', '200110-19035-001', '200110-19035-001', '200408-15007-062', '200319-17880-001']",2020-05-06,주간,주말,,,0,0.435164835,holding 0,6.6,15.16666667,358.1,0,0,245,351.5,2020-05-04 08:27:00,127.6,0,358.1,0,,5,5,겹침
