,가열로명,가열시작일시,가열종료일시,단위가스사용량(사용량/중량),소요시간(분),소재개수,순번,시작온도,작업일자,종료온도,주/야간,중량(kg),총가스사용량,최대중량(kg),최대홀딩시간,최소홀딩시간,프레스명,DETECTED,STATUS
755,가열로14호기,2020-03-01 18:00,2020-03-03 06:31,91.9,2191.0,16.0,19.0,-,2020-03-02,-,야간,60172.0,5530.7,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
756,가열로14호기,2020-03-03 07:17,2020-03-04 07:09,54.5,1432.0,17.0,41.0,-,2020-03-03,-,야간,73540.7,4004.3,6456.0,7.5,7.5,프레스(P8000),NOT FOUND,
757,가열로14호기,2020-03-04 07:31,2020-03-05 06:40,50.0,1389.0,20.0,62.0,-,2020-03-04,-,야간,77417.1,3870.6,4219.0,7.5,7.5,프레스(P8000),NOT FOUND,
758,가열로14호기,2020-03-05 07:09,2020-03-06 07:12,60.8,1443.0,23.0,82.0,-,2020-03-05,-,야간,70880.1,4310.9,6153.0,7.5,7.5,프레스(P8000),NOT FOUND,
759,가열로14호기,2020-03-06 07:38,2020-03-07 07:27,45.0,1429.0,20.0,105.0,-,2020-03-06,-,야간,77923.8,3507.6,4697.0,7.5,7.5,프레스(P8000),NOT FOUND,
760,가열로14호기,2020-03-08 09:33,2020-03-09 18:52,59.4,1999.0,25.0,128.0,-,2020-03-09,-,주간,77549.6,4606.4,4376.0,7.5,7.5,프레스(P8000),NOT FOUND,
761,가열로14호기,2020-03-09 19:33,2020-03-10 19:08,66.7,1415.0,20.0,150.0,-,2020-03-10,-,주간,57939.6,3864.7,2733.0,7.5,7.5,프레스(P8000),NOT FOUND,
762,가열로14호기,2020-03-10 19:27,2020-03-11 19:01,44.6,1414.0,21.0,174.0,-,2020-03-11,-,주간,82581.4,3684.3,6456.0,7.5,7.5,프레스(P8000),NOT FOUND,
763,가열로14호기,2020-03-11 19:27,2020-03-12 18:52,47.8,1405.0,16.0,196.0,-,2020-03-12,-,주간,68800.4,3286.2,5471.0,7.5,7.5,프레스(P8000),NOT FOUND,
764,가열로14호기,2020-03-12 19:31,2020-03-13 18:34,53.9,1383.0,21.0,216.0,-,2020-03-13,-,주간,60098.8,3236.7,3423.0,7.5,7.5,프레스(P8000),NOT FOUND,
765,가열로14호기,2020-03-14 07:51,2020-03-17 06:31,66.4,4240.0,15.0,240.0,-,2020-03-16,-,야간,79733.0,5297.3,5255.0,7.5,7.5,프레스(P8000),NOT FOUND,
766,가열로14호기,2020-03-17 07:06,2020-03-18 07:10,46.9,1444.0,22.0,256.0,-,2020-03-17,-,야간,80969.0,3796.8,6456.0,7.5,7.5,프레스(P8000),NOT FOUND,
767,가열로14호기,2020-03-18 07:36,2020-03-19 07:19,46.2,1423.0,18.0,275.0,-,2020-03-18,-,야간,74730.0,3456.2,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
768,가열로14호기,2020-03-19 07:49,2020-03-20 07:06,43.7,1397.0,22.0,291.0,-,2020-03-19,-,야간,83330.0,3643.2,4844.0,7.5,7.5,프레스(P8000),NOT FOUND,
769,가열로14호기,2020-03-20 07:38,2020-03-21 06:10,45.8,1352.0,12.0,313.0,-,2020-03-20,-,야간,75203.0,3443.3,5471.0,7.5,7.5,프레스(P8000),NOT FOUND,
770,가열로14호기,2020-03-21 07:00,2020-03-23 18:49,68.2,3589.0,15.0,332.0,-,2020-03-23,-,주간,68253.0,4651.6,5255.0,7.5,7.5,프레스(P8000),NOT FOUND,
771,가열로14호기,2020-03-23 19:41,2020-03-24 18:49,50.2,1388.0,20.0,351.0,-,2020-03-24,-,주간,65087.0,3265.1,5214.0,7.5,7.5,프레스(P8000),NOT FOUND,
772,가열로14호기,2020-03-24 19:20,2020-03-25 19:01,54.9,1421.0,21.0,372.0,-,2020-03-25,-,주간,55935.0,3068.4,4701.0,7.5,7.5,프레스(P8000),NOT FOUND,
773,가열로14호기,2020-03-25 19:29,2020-03-26 19:09,45.9,1420.0,17.0,389.0,-,2020-03-26,-,주간,71151.0,3263.9,4988.0,7.5,7.5,프레스(P8000),NOT FOUND,
774,가열로14호기,2020-03-26 19:36,2020-03-27 18:31,44.0,1375.0,15.0,409.0,-,2020-03-27,-,주간,71948.0,3167,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
775,가열로14호기,2020-03-27 19:30,2020-03-31 06:28,66.0,4978.0,20.0,427.0,-,2020-03-30,-,야간,83104.0,5485.3,5471.0,7.5,7.5,프레스(P8000),NOT FOUND,
776,가열로14호기,2020-03-31 06:48,2020-04-01 06:16,45.0,1408.0,20.0,444.0,-,2020-03-31,-,야간,77704.0,3494.9,4567.0,7.5,7.5,프레스(P8000),NOT FOUND,
777,가열로14호기,2020-04-01 06:36,2020-04-02 07:00,48.2,1464.0,22.0,469.0,-,2020-04-01,-,야간,67663.0,3258.9,4199.0,7.5,7.5,프레스(P8000),NOT FOUND,
778,가열로14호기,2020-04-02 07:17,2020-04-03 06:25,40.9,1388.0,20.0,490.0,-,2020-04-02,-,야간,82508.0,3372.6,4953.0,7.5,7.5,프레스(P8000),NOT FOUND,
779,가열로14호기,2020-04-03 06:44,2020-04-04 06:24,44.4,1420.0,23.0,509.0,-,2020-04-03,-,야간,75950.0,3373.7,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
780,가열로14호기,2020-04-04 07:00,2020-04-05 06:44,44.4,1424.0,20.0,530.0,-,2020-04-04,-,야간,79006.0,3507.5,5471.0,7.5,7.5,프레스(P8000),NOT FOUND,
781,가열로14호기,2020-04-05 07:29,2020-04-06 19:02,52.9,2133.0,23.0,554.0,-,2020-04-06,-,주간,80524.0,4257.5,4260.0,7.5,7.5,프레스(P8000),NOT FOUND,
782,가열로14호기,2020-04-06 19:31,2020-04-07 19:04,44.7,1413.0,15.0,574.0,-,2020-04-07,-,주간,78676.0,3513.4,6852.0,7.5,7.5,프레스(P8000),NOT FOUND,
783,가열로14호기,2020-04-07 19:37,2020-04-08 19:13,47.3,1416.0,19.0,595.0,-,2020-04-08,-,주간,72240.0,3418.1,5577.0,7.5,7.5,프레스(P8000),NOT FOUND,
784,가열로14호기,2020-04-08 19:37,2020-04-09 18:46,38.0,1389.0,25.0,614.0,-,2020-04-09,-,주간,85953.0,3267,5577.0,7.5,7.5,프레스(P8000),NOT FOUND,
785,가열로14호기,2020-04-09 19:29,2020-04-10 19:06,45.0,1417.0,18.0,635.0,-,2020-04-10,-,주간,74391.0,3351,5168.0,7.5,7.5,프레스(P8000),NOT FOUND,
786,가열로14호기,2020-04-10 19:30,2020-04-14 06:08,73.1,4958.0,21.0,658.0,-,2020-04-13,-,야간,71457.0,5224.4,4953.0,7.5,7.5,프레스(P8000),NOT FOUND,
787,가열로14호기,2020-04-14 06:26,2020-04-15 07:11,46.1,1485.0,22.0,679.0,-,2020-04-14,-,야간,79093.0,3645.5,5088.0,7.5,7.5,프레스(P8000),NOT FOUND,
788,가열로14호기,2020-04-15 07:35,2020-04-16 06:33,46.0,1378.0,21.0,701.0,-,2020-04-15,-,야간,73284.0,3371,5627.0,7.5,7.5,프레스(P8000),NOT FOUND,
789,가열로14호기,2020-04-16 06:57,2020-04-17 07:12,43.0,1455.0,20.0,720.0,-,2020-04-16,-,야간,81976.0,3528,4953.0,7.5,7.5,프레스(P8000),NOT FOUND,
790,가열로14호기,2020-04-17 07:43,2020-04-18 06:27,43.2,1364.0,23.0,734.0,-,2020-04-17,-,야간,80600.0,3479.3,3306.0,7.5,7.5,프레스(P8000),NOT FOUND,
791,가열로14호기,2020-04-18 07:40,2020-04-20 19:13,58.1,3573.0,22.0,759.0,-,2020-04-20,-,주간,77440.0,4502.5,3670.0,7.5,7.5,프레스(P8000),NOT FOUND,
792,가열로14호기,2020-04-20 19:41,2020-04-21 19:12,49.7,1411.0,25.0,783.0,-,2020-04-21,-,주간,67611.0,3357.9,5088.0,7.5,7.5,프레스(P8000),NOT FOUND,
793,가열로14호기,2020-04-21 19:52,2020-04-22 19:07,49.3,1395.0,29.0,795.0,-,2020-04-22,-,주간,64868.0,3197.9,5088.0,7.5,7.5,프레스(P8000),NOT FOUND,
794,가열로14호기,2020-04-22 19:29,2020-04-23 19:10,51.0,1421.0,21.0,816.0,-,2020-04-23,-,주간,63004.0,3213.9,4883.0,7.5,7.5,프레스(P8000),NOT FOUND,
795,가열로14호기,2020-04-23 19:25,2020-04-24 18:47,46.3,1402.0,23.0,843.0,-,2020-04-24,-,주간,67929.0,3148.1,4412.0,7.5,7.5,프레스(P8000),NOT FOUND,
796,가열로14호기,2020-04-24 19:14,2020-04-25 16:08,49.2,1254.0,15.0,867.0,-,2020-04-25,-,주간,54585.0,2683.1,3473.0,7.5,7.5,프레스(P8000),NOT FOUND,
797,가열로14호기,2020-04-25 17:00,2020-04-27 23:17,57.5,3257.0,21.0,892.0,-,2020-04-27,-,야간,74317.0,4269.7,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
798,가열로14호기,2020-04-27 23:28,2020-04-28 23:15,48.0,1427.0,22.0,919.0,-,2020-04-28,-,야간,69347.0,3326.5,4741.0,7.5,7.5,프레스(P8000),NOT FOUND,
799,가열로14호기,2020-04-28 23:43,2020-04-29 23:10,44.6,1407.0,22.0,944.0,-,2020-04-29,-,야간,75682.0,3378.7,4174.0,7.5,7.5,프레스(P8000),NOT FOUND,
800,가열로14호기,2020-04-29 23:27,2020-04-30 21:48,43.1,1341.0,20.0,967.0,-,2020-04-30,-,야간,69292.0,2987,3311.0,7.5,7.5,프레스(P8000),NOT FOUND,
801,가열로14호기,2020-05-13 01:14,2020-05-13 22:55,71.1,1301.0,18.0,1106.0,-,2020-05-13,-,야간,53481.0,3801.4,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
802,가열로14호기,2020-05-13 23:15,2020-05-14 23:19,53.1,1444.0,20.0,1128.0,-,2020-05-14,-,야간,63982.0,3395.1,4953.0,7.5,7.5,프레스(P8000),NOT FOUND,
803,가열로14호기,2020-05-14 23:34,2020-05-15 23:53,52.2,1459.0,26.0,1152.0,-,2020-05-15,-,야간,59886.0,3123.8,2784.0,7.5,7.5,프레스(P8000),NOT FOUND,
804,가열로14호기,2020-05-16 07:42,2020-05-18 18:59,79.1,3557.0,15.0,1177.0,-,2020-05-18,-,주간,63306.0,5008.3,4219.0,7.5,7.5,프레스(P8000),NOT FOUND,
805,가열로14호기,2020-05-18 19:29,2020-05-20 18:23,84.8,2814.0,20.0,1199.0,-,2020-05-19,-,주간,82012.0,6957.8,4953.0,7.5,7.5,프레스(P8000),NOT FOUND,
806,가열로14호기,2020-05-20 18:54,2020-05-21 19:02,50.5,1448.0,22.0,1246.0,-,2020-05-21,-,주간,65053.0,3287.4,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
807,가열로14호기,2020-05-21 19:35,2020-05-22 19:49,57.4,1454.0,21.0,1263.0,-,2020-05-22,-,주간,55335.0,3178.1,4393.0,7.5,7.5,프레스(P8000),NOT FOUND,
808,가열로14호기,2020-05-23 07:51,2020-05-26 06:35,70.2,4244.0,22.0,1287.0,-,2020-05-25,-,야간,68659.0,4820,4393.0,7.5,7.5,프레스(P8000),NOT FOUND,
809,가열로14호기,2020-05-26 06:56,2020-05-26 15:41,25.7,525.0,18.0,1310.0,-,2020-05-26,-,야간,61372.0,1580,5399.0,7.5,7.5,프레스(P8000),NOT FOUND,
810,가열로14호기,2020-05-26 15:46,2020-05-27 06:27,28.2,881.0,20.0,1329.0,-,2020-05-27,-,야간,64995.0,1833.5,5702.0,7.5,7.5,프레스(P8000),NOT FOUND,
811,가열로14호기,2020-05-27 06:58,2020-05-29 06:35,101.9,2857.0,10.0,1352.0,-,2020-05-28,-,야간,62773.0,6396.3,6456.0,7.5,7.5,프레스(P8000),NOT FOUND,
812,가열로14호기,2020-05-30 07:00,2020-06-01 18:59,66.7,3599.0,20.0,1383.0,-,2020-06-01,-,주간,82532.0,5507,4895.0,7.5,7.5,프레스(P8000),NOT FOUND,
813,가열로14호기,2020-06-01 19:24,2020-06-02 18:23,44.3,1379.0,19.0,1405.0,-,2020-06-02,-,주간,80784.0,3579.3,5067.0,7.5,7.5,프레스(P8000),NOT FOUND,
814,가열로14호기,2020-06-02 18:54,2020-06-03 18:52,50.5,1438.0,13.0,1422.0,-,2020-06-03,-,주간,60213.0,3039.5,5502.0,7.5,7.5,프레스(P8000),NOT FOUND,
815,가열로14호기,2020-06-03 19:21,2020-06-04 18:55,64.5,1414.0,21.0,1442.0,-,2020-06-04,-,주간,41557.0,2680.2,4760.0,7.5,7.5,프레스(P8000),NOT FOUND,
816,가열로14호기,2020-06-04 19:10,2020-06-05 17:43,59.4,1353.0,11.0,1465.0,-,2020-06-05,-,주간,42233.0,2507.9,4627.0,7.5,7.5,프레스(P8000),NOT FOUND,
817,가열로14호기,2020-06-06 07:36,2020-06-09 06:43,82.1,4267.0,25.0,1477.0,-,2020-06-08,-,야간,69717.0,5724.8,5627.0,7.5,7.5,프레스(P8000),NOT FOUND,
818,가열로14호기,2020-06-09 07:15,2020-06-10 06:14,67.9,1379.0,17.0,1489.0,-,2020-06-09,-,야간,42624.0,2892.1,3023.0,7.5,7.5,프레스(P8000),NOT FOUND,
819,가열로14호기,2020-06-10 06:54,2020-06-11 06:58,59.4,1444.0,25.0,1507.0,-,2020-06-10,-,야간,56889.0,3382,3506.0,7.5,7.5,프레스(P8000),NOT FOUND,
820,가열로14호기,2020-06-11 07:00,2020-06-12 01:53,40.5,1133.0,24.0,1523.0,-,2020-06-11,-,야간,86468.0,3503.3,5840.0,7.5,7.5,프레스(P8000),NOT FOUND,
821,가열로14호기,2020-06-12 01:56,2020-06-13 07:34,48.9,1778.0,22.0,1533.0,-,2020-06-12,-,야간,72584.0,3548.1,6128.0,7.5,7.5,프레스(P8000),NOT FOUND,
822,가열로14호기,2020-06-13 08:24,2020-06-15 21:07,70.7,3643.0,21.0,1549.0,-,2020-06-15,-,주간,74830.0,5287.5,5399.0,7.5,7.5,프레스(P8000),NOT FOUND,
823,가열로14호기,2020-06-15 21:27,2020-06-16 15:42,56.6,1095.0,18.0,1571.0,-,2020-06-16,-,주간,48944.0,2772.4,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
824,가열로14호기,2020-06-16 16:02,2020-06-17 15:13,51.6,1391.0,20.0,1592.0,-,2020-06-17,-,주간,52138.0,2688.5,3653.0,7.5,7.5,프레스(P8000),NOT FOUND,
825,가열로14호기,2020-06-17 15:42,2020-06-18 19:23,68.5,1661.0,24.0,1612.0,-,2020-06-18,-,주간,58270.0,3994,2764.0,7.5,7.5,프레스(P8000),NOT FOUND,
826,가열로14호기,2020-06-20 06:13,2020-06-23 02:04,0.0,4071.0,0.0,1638.0,-,2020-06-22,-,야간,0.0,6774.1,0.0,7.5,7.5,프레스(P8000),NOT FOUND,
827,가열로14호기,2020-06-23 02:05,2020-06-23 06:44,15.4,279.0,10.0,1649.0,-,2020-06-23,-,야간,37594.0,579.5,4679.0,7.5,7.5,프레스(P8000),NOT FOUND,
828,가열로14호기,2020-06-23 07:03,2020-06-24 06:31,74.6,1408.0,12.0,1666.0,-,2020-06-24,-,야간,42164.0,3144,5000.0,7.5,7.5,프레스(P8000),NOT FOUND,
829,가열로14호기,2020-06-24 06:54,2020-06-25 06:12,49.7,1398.0,20.0,1686.0,-,2020-06-25,-,야간,66446.0,3301.3,5790.0,7.5,7.5,프레스(P8000),NOT FOUND,
830,가열로14호기,2020-06-25 06:35,2020-06-27 06:06,109.2,2851.0,29.0,1700.0,-,2020-06-26,-,야간,59176.0,6462.2,4674.0,7.5,7.5,프레스(P8000),NOT FOUND,
831,가열로14호기,2020-07-02 08:27,2020-07-03 00:00,42.7,933.0,20.0,1793.0,-,2020-07-03,-,주간,71486.0,3055.8,5399.0,7.5,7.5,프레스(P8000),NOT FOUND,
832,가열로14호기,2020-07-06 00:00,2020-07-07 06:28,0.0,1828.0,20.0,1813.0,-,2020-07-06,-,야간,71312.0,-,4844.0,7.5,7.5,프레스(P8000),NOT FOUND,
833,가열로14호기,2020-07-07 06:53,2020-07-08 00:00,51.8,1027.0,20.0,1832.0,-,2020-07-07,-,야간,60842.0,3152.8,3423.0,7.5,7.5,프레스(P8000),NOT FOUND,
834,가열로14호기,2020-07-08 07:00,2020-07-09 00:00,0.0,1020.0,21.0,1854.0,-,2020-07-08,-,야간,76412.0,-,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
835,가열로14호기,2020-07-09 07:00,2020-07-10 00:00,0.0,1020.0,20.0,1876.0,-,2020-07-09,-,야간,76002.0,-,5399.0,7.5,7.5,프레스(P8000),NOT FOUND,
836,가열로14호기,2020-07-10 07:00,2020-07-11 00:00,0.0,1020.0,14.0,1899.0,-,2020-07-10,-,야간,62681.0,-,5306.0,7.5,7.5,프레스(P8000),NOT FOUND,
837,가열로14호기,2020-07-11 07:00,2020-07-13 00:00,0.0,2460.0,15.0,1914.0,-,2020-07-13,-,주간,57080.0,-,4703.0,7.5,7.5,프레스(P8000),NOT FOUND,
838,가열로14호기,2020-07-13 19:50,2020-07-14 00:00,0.0,250.0,16.0,1929.0,-,2020-07-14,-,주간,76974.0,-,5898.0,7.5,7.5,프레스(P8000),NOT FOUND,
839,가열로14호기,2020-07-14 19:40,2020-07-15 00:00,0.0,260.0,16.0,1944.0,-,2020-07-15,-,주간,68274.0,-,6220.0,7.5,7.5,프레스(P8000),NOT FOUND,
840,가열로15호기,2020-02-29 07:41,2020-03-02 19:14,65.1,3573.0,18.0,20.0,-,2020-03-02,-,주간,75245.2,4896.3,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
841,가열로15호기,2020-03-02 19:34,2020-03-03 19:14,51.2,1420.0,22.0,42.0,-,2020-03-03,-,주간,75635.2,3869.4,5840.0,7.5,7.5,프레스(P8000),NOT FOUND,
842,가열로15호기,2020-03-03 19:44,2020-03-04 19:11,49.2,1407.0,20.0,63.0,-,2020-03-04,-,주간,74772.4,3680.3,6456.0,7.5,7.5,프레스(P8000),NOT FOUND,
843,가열로15호기,2020-03-04 19:30,2020-03-05 19:02,50.8,1412.0,25.0,83.0,-,2020-03-05,-,주간,72363.0,3678.9,6153.0,7.5,7.5,프레스(P8000),NOT FOUND,
844,가열로15호기,2020-03-05 19:51,2020-03-06 18:58,47.0,1387.0,26.0,106.0,-,2020-03-06,-,주간,79429.0,3731.3,4697.0,7.5,7.5,프레스(P8000),NOT FOUND,
845,가열로15호기,2020-03-08 18:54,2020-03-10 07:02,66.3,2168.0,22.0,129.0,-,2020-03-09,-,야간,82597.3,5476.6,4837.0,7.5,7.5,프레스(P8000),NOT FOUND,
846,가열로15호기,2020-03-10 07:18,2020-03-11 06:36,79.1,1398.0,14.0,151.0,-,2020-03-10,-,야간,54078.0,4277,5067.0,7.5,7.5,프레스(P8000),NOT FOUND,
847,가열로15호기,2020-03-11 07:21,2020-03-12 07:39,56.9,1458.0,26.0,175.0,-,2020-03-11,-,야간,67683.1,3852.8,3423.0,7.5,7.5,프레스(P8000),NOT FOUND,
848,가열로15호기,2020-03-12 08:00,2020-03-13 06:31,56.3,1351.0,20.0,197.0,-,2020-03-12,-,야간,65356.4,3676.4,4131.0,7.5,7.5,프레스(P8000),NOT FOUND,
849,가열로15호기,2020-03-13 07:25,2020-03-14 07:22,50.4,1437.0,23.0,217.0,-,2020-03-13,-,야간,80219.7,4043,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
850,가열로15호기,2020-03-14 09:00,2020-03-16 19:27,65.2,3507.0,22.0,241.0,-,2020-03-16,-,주간,77610.0,5062.9,5699.0,7.5,7.5,프레스(P8000),NOT FOUND,
851,가열로15호기,2020-03-16 19:46,2020-03-17 19:21,48.1,1415.0,18.0,257.0,-,2020-03-17,-,주간,88320.0,4245.6,6456.0,7.5,7.5,프레스(P8000),NOT FOUND,
852,가열로15호기,2020-03-17 19:54,2020-03-18 19:04,48.0,1390.0,22.0,276.0,-,2020-03-18,-,주간,82987.0,3986.6,5255.0,7.5,7.5,프레스(P8000),NOT FOUND,
853,가열로15호기,2020-03-18 19:26,2020-03-19 18:42,48.6,1396.0,19.0,292.0,-,2020-03-19,-,주간,77321.0,3755.7,5840.0,7.5,7.5,프레스(P8000),NOT FOUND,
854,가열로15호기,2020-03-19 19:27,2020-03-20 18:41,50.9,1394.0,23.0,314.0,-,2020-03-20,-,주간,74855.0,3806.8,4844.0,7.5,7.5,프레스(P8000),NOT FOUND,
855,가열로15호기,2020-03-22 19:47,2020-03-24 06:41,77.2,2094.0,23.0,333.0,-,2020-03-23,-,야간,62698.0,4839.8,4534.0,7.5,7.5,프레스(P8000),NOT FOUND,
856,가열로15호기,2020-03-24 07:16,2020-03-25 06:11,51.0,1375.0,24.0,352.0,-,2020-03-24,-,야간,79653.0,4066.1,4199.0,7.5,7.5,프레스(P8000),NOT FOUND,
857,가열로15호기,2020-03-25 06:31,2020-03-26 06:41,58.0,1450.0,24.0,373.0,-,2020-03-25,-,야간,63206.0,3666.1,3482.0,7.5,7.5,프레스(P8000),NOT FOUND,
858,가열로15호기,2020-03-26 07:23,2020-03-27 06:12,49.9,1369.0,23.0,390.0,-,2020-03-26,-,야간,73666.0,3674.8,4988.0,7.5,7.5,프레스(P8000),NOT FOUND,
859,가열로15호기,2020-03-27 07:19,2020-03-28 06:00,43.8,1361.0,25.0,410.0,-,2020-03-27,-,야간,80852.0,3541.8,4199.0,7.5,7.5,프레스(P8000),NOT FOUND,
860,가열로15호기,2020-03-28 07:55,2020-03-30 19:42,54.8,3587.0,19.0,428.0,-,2020-03-30,-,주간,81389.0,4463.8,5471.0,7.5,7.5,프레스(P8000),NOT FOUND,
861,가열로15호기,2020-03-30 20:06,2020-03-31 19:25,41.5,1399.0,22.0,445.0,-,2020-03-31,-,주간,92941.0,3853.7,4953.0,7.5,7.5,프레스(P8000),NOT FOUND,
862,가열로15호기,2020-03-31 20:02,2020-04-01 19:37,38.8,1415.0,22.0,470.0,-,2020-04-01,-,주간,101399.0,3938.5,5119.0,7.5,7.5,프레스(P8000),NOT FOUND,
863,가열로15호기,2020-04-01 19:52,2020-04-02 19:27,43.0,1415.0,17.0,491.0,-,2020-04-02,-,주간,83479.0,3586.8,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
864,가열로15호기,2020-04-02 19:47,2020-04-03 18:40,42.4,1373.0,24.0,510.0,-,2020-04-03,-,주간,80989.0,3435.5,5702.0,7.5,7.5,프레스(P8000),NOT FOUND,
865,가열로15호기,2020-04-03 19:23,2020-04-04 16:41,55.1,1278.0,19.0,531.0,-,2020-04-04,-,주간,53272.0,2937.1,3525.0,7.5,7.5,프레스(P8000),NOT FOUND,
866,가열로15호기,2020-04-04 17:30,2020-04-07 07:15,56.1,3705.0,23.0,555.0,-,2020-04-06,-,야간,84095.0,4719.8,4741.0,7.5,7.5,프레스(P8000),NOT FOUND,
867,가열로15호기,2020-04-07 07:51,2020-04-08 07:03,55.9,1392.0,24.0,575.0,-,2020-04-07,-,야간,62403.0,3487.1,5034.0,7.5,7.5,프레스(P8000),NOT FOUND,
868,가열로15호기,2020-04-08 07:50,2020-04-09 06:56,46.6,1386.0,26.0,596.0,-,2020-04-08,-,야간,75607.0,3520.3,4534.0,7.5,7.5,프레스(P8000),NOT FOUND,
869,가열로15호기,2020-04-09 07:07,2020-04-10 05:54,41.0,1367.0,20.0,615.0,-,2020-04-09,-,야간,80172.0,3291,5168.0,7.5,7.5,프레스(P8000),NOT FOUND,
870,가열로15호기,2020-04-10 06:10,2020-04-11 13:43,50.0,1893.0,21.0,636.0,-,2020-04-10,-,야간,75418.0,3773.4,4793.0,7.5,7.5,프레스(P8000),NOT FOUND,
871,가열로15호기,2020-04-11 13:43,2020-04-13 19:18,62.0,3215.0,21.0,659.0,-,2020-04-13,-,주간,68765.0,4265.7,5169.0,7.5,7.5,프레스(P8000),NOT FOUND,
872,가열로15호기,2020-04-13 19:30,2020-04-14 19:14,47.1,1424.0,23.0,680.0,-,2020-04-14,-,주간,75084.0,3537.4,4953.0,7.5,7.5,프레스(P8000),NOT FOUND,
873,가열로15호기,2020-04-14 19:36,2020-04-15 19:01,46.4,1405.0,18.0,702.0,-,2020-04-15,-,주간,67571.0,3134.4,5627.0,7.5,7.5,프레스(P8000),NOT FOUND,
874,가열로15호기,2020-04-15 19:15,2020-04-16 19:30,46.0,1455.0,25.0,721.0,-,2020-04-16,-,주간,75530.0,3474,5088.0,7.5,7.5,프레스(P8000),NOT FOUND,
875,가열로15호기,2020-04-16 19:51,2020-04-17 18:33,45.8,1362.0,25.0,735.0,-,2020-04-17,-,주간,77554.0,3551.7,5995.0,7.5,7.5,프레스(P8000),NOT FOUND,
876,가열로15호기,2020-04-17 19:40,2020-04-21 06:49,76.1,4989.0,25.0,760.0,-,2020-04-20,-,야간,71338.0,5429.6,4096.0,7.5,7.5,프레스(P8000),NOT FOUND,
877,가열로15호기,2020-04-21 07:18,2020-04-22 06:59,51.0,1421.0,24.0,784.0,-,2020-04-21,-,야간,66697.0,3402,4741.0,7.5,7.5,프레스(P8000),NOT FOUND,
878,가열로15호기,2020-04-22 07:14,2020-04-23 07:41,48.3,1467.0,24.0,796.0,-,2020-04-22,-,야간,70316.0,3394.3,2764.0,7.5,7.5,프레스(P8000),NOT FOUND,
879,가열로15호기,2020-04-23 08:06,2020-04-24 07:08,42.3,1382.0,16.0,817.0,-,2020-04-23,-,야간,80390.0,3403,4740.0,7.5,7.5,프레스(P8000),NOT FOUND,
880,가열로15호기,2020-04-24 07:30,2020-04-25 06:43,46.2,1393.0,25.0,844.0,-,2020-04-24,-,야간,74921.0,3459.1,4741.0,7.5,7.5,프레스(P8000),NOT FOUND,
881,가열로15호기,2020-04-25 07:08,2020-04-26 04:26,40.5,1278.0,23.0,868.0,-,2020-04-25,-,야간,82931.0,3361.7,4741.0,7.5,7.5,프레스(P8000),NOT FOUND,
882,가열로15호기,2020-04-26 07:40,2020-04-27 19:05,60.9,2125.0,19.0,893.0,-,2020-04-27,-,주간,73102.0,4454.1,4228.0,7.5,7.5,프레스(P8000),NOT FOUND,
883,가열로15호기,2020-04-27 19:28,2020-04-28 18:43,45.2,1395.0,20.0,920.0,-,2020-04-28,-,주간,80477.0,3638.6,5607.0,7.5,7.5,프레스(P8000),NOT FOUND,
884,가열로15호기,2020-04-28 19:12,2020-04-29 19:24,44.0,1452.0,18.0,945.0,-,2020-04-29,-,주간,84654.0,3726.6,5067.0,7.5,7.5,프레스(P8000),NOT FOUND,
885,가열로15호기,2020-04-29 19:38,2020-04-30 17:09,50.0,1291.0,19.0,968.0,-,2020-04-30,-,주간,64406.0,3218.6,3550.0,7.5,7.5,프레스(P8000),NOT FOUND,
886,가열로15호기,2020-05-05 07:23,2020-05-07 06:45,79.9,2842.0,19.0,981.0,-,2020-05-06,-,야간,70961.0,5667.2,4830.0,7.5,7.5,프레스(P8000),NOT FOUND,
887,가열로15호기,2020-05-07 07:11,2020-05-08 06:37,52.8,1406.0,22.0,1004.0,-,2020-05-07,-,야간,68314.0,3606.5,6834.0,7.5,7.5,프레스(P8000),NOT FOUND,
888,가열로15호기,2020-05-08 06:58,2020-05-09 06:45,57.5,1427.0,17.0,1025.0,-,2020-05-08,-,야간,60016.0,3451.7,4393.0,7.5,7.5,프레스(P8000),NOT FOUND,
889,가열로15호기,2020-05-09 07:14,2020-05-10 07:07,52.4,1433.0,30.0,1044.0,-,2020-05-09,-,야간,67198.0,3519,4844.0,7.5,7.5,프레스(P8000),NOT FOUND,
890,가열로15호기,2020-05-10 07:30,2020-05-11 19:34,75.5,2164.0,17.0,1069.0,-,2020-05-11,-,주간,55931.0,4223.8,5995.0,7.5,7.5,프레스(P8000),NOT FOUND,
