순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량
124,P8,2020-03-03,야간,200201-19226-119,001,"14,16",가열로16호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,56.24
125,P8,2020-03-03,야간,200201-19226-120,001,"14,16",가열로16호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,56.24
126,P8,2020-03-03,야간,200201-19226-121,001,"14,16",가열로16호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,56.24
127,P8,2020-03-03,야간,200201-19226-122,001,"14,16",가열로16호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,56.24
128,P8,2020-03-03,야간,200201-19226-123,001,"14,16",가열로16호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,56.24
129,P8,2020-03-03,야간,200201-19226-124,001,"14,16",가열로16호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,56.24
130,P8,2020-03-03,야간,200205-15008-001,"001,002,003,004,005,006,007,008","14,16",가열로14호기,1916.00 X 1524.00 X 243.00,TW 266M Gr2,"1183*450*350
25/25/25",R/BLOOM,CARBON,0,2512,8,31.62
131,P8,2020-03-03,야간,200217-15036-004,"003,004","14,16",가열로14호기,1117.00 X 982.00 X 695.00,TW 350LF2,"802*450*780
40/40/40",히트확인,CARBON,0,2045,2,25.74
132,P15,2020-03-03,주간,200102-19157-004,1,"08,17,18",가열로17호기,"2060.00 X 1709.00 X 2660.00
",A266MGr2,"2,3차작업(마무리)  70/70/150",,CARBON,1,36500,1,41.46
133,P15,2020-03-03,주간,200102-19157-004,2,"08,17,18",가열로17호기,"2060.00 X 1709.00 X 2660.00
",A266MGr2,"2,3차작업(마무리)  70/70/150",,CARBON,1,36500,1,41.46
134,P15,2020-03-03,주간,191118-15111-001,2,"08,17,18",가열로18호기,"960.00 X 0.00 X 15103.00
",S45C,"3/2 23~3/3 01~02시 입고 예정(열괴)
3/4 주간작업분 자리 비워 둘 것",,CARBON,1,61600,1,133.99
135,P15,2020-03-03,주간,200207-19226-010,3,"08,17,18",가열로8호기,"4450.00 X 3550.00 X 195.00
",S355NL,328T  절단완료(3/2),배치로,CARBON,1,10670,1,81.17
136,P15,2020-03-03,주간,200207-19226-010,"4,5,6,7","08,17,18",가열로18호기,"4450.00 X 3550.00 X 195.00
",S355NL,328T  ,,CARBON,4,10670,4,23.21
137,P15,2020-03-03,주간,200108-15200-003,1,"08,17,18",가열로8호기,"1950.00 X 1384.40 X 723.00
",F304L,"가우징 완료  4,5차작업(황지)",배치로,SUS 304,1,11395,1,86.69
138,P15,2020-03-03,주간,200110-15133-004,1,"08,17,18",가열로18호기,"2743.20 X 1250.95 X 371.60
",A350LF2,"2차작업(마무리)  시방서 참고
75/650/45",,CARBON,1,20750,1,45.13
139,P15,2020-03-03,야간,191118-15111-001,1,"06,13,20",가열로20호기,"960.00 X 0.00 X 15103.00
",S45C,"3/2 23~3/3 01시 입고 예정(열괴)
마지막 작업 요청  시방서 참고",,CARBON,1,61600,1,105.8
140,P15,2020-03-03,야간,200130-15111-005,1,"06,13,20",가열로20호기,"910.00 X 0.00 X 10354.00
",S45C,3/2 22시 입고 예정(열괴)  시방서 참고,,CARBON,1,38600,1,66.29
141,P15,2020-03-03,야간,191127-15042-009,1,"06,13,20",가열로20호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"1000 BLOOM  통째로 투입
1차작업  100/740/150  3/2 주간투입",,CARBON,1,24000,1,41.22
142,P15,2020-03-03,야간,191127-15042-008,1,"06,13,20",가열로20호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"1000 BLOOM  통째로 투입
1차작업  100/740/150  3/2 주간투입",,CARBON,1,24000,1,41.22
143,P15,2020-03-03,야간,200203-99010-001,1,"06,13,20",가열로6호기,"2300.00 X 1415.00 X 855.00
",42CrMo4,"1000 R/BLOOM 3/2 주간예열
3/2 야간절단  눕혀서 투입",6호기,ALLOY,1,20500,1,114.59
144,P15,2020-03-03,야간,190619-12005-003,1,"06,13,20",가열로6호기,"1276.00 X 751.00 X 5445.00
",TWS355,700T  1차작업 시방서 참고,6호기,CARBON,1,32200,1,180
145,P15,2020-03-03,야간,가열로 다이,"1,2","06,13,20",가열로6호기,"SQ450 X 3600
",,19기용 필히 투입,6호기,,2,10000,2,55.9
146,P15,2020-03-03,야간,200121-19151-001,1,"06,13,20",가열로13호기,"6623.00 X 6077.80 X 705.00
",A350LF2,링밀작업,13호기,CARBON,1,67500,1,86.99
147,P15,2020-03-03,야간,200220-19234-006,"5,6","06,13,20",가열로6호기,"4800.00 X 4000.00 X 165.00
",S355NL,328T  ,6호기,CARBON,2,9760,2,54.56
148,P5,2020-03-04,주간,200204-19180-574,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48
149,P5,2020-03-04,주간,200204-19180-575,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48
150,P5,2020-03-04,주간,200204-19180-576,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48
151,P5,2020-03-04,주간,200204-19180-577,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48
152,P5,2020-03-04,주간,200204-19180-578,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48
153,P5,2020-03-04,주간,200204-19180-579,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48
154,P5,2020-03-04,주간,200204-19180-560,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5주
COGBAR",ALLOY,1,13480,1,57.71
155,P5,2020-03-04,주간,200204-19180-561,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5주
COGBAR",ALLOY,1,13480,1,57.71
156,P5,2020-03-04,주간,200204-19180-562,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5주
COGBAR",ALLOY,1,13480,1,57.71
157,P5,2020-03-04,주간,200204-19180-563,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5주
COGBAR",ALLOY,1,13480,1,57.71
158,P5,2020-03-04,주간,200204-19180-564,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5주
COGBAR",ALLOY,1,13480,1,57.71
159,P5,2020-03-04,주간,200204-19180-565,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5주
COGBAR",ALLOY,1,13480,1,57.71
160,P5,2020-03-04,주간,200204-19180-566,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5주
COGBAR",ALLOY,1,13480,1,57.71
161,P5,2020-03-04,주간,200204-19411-028,004,"04,05",가열로5호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/40 S/N:001-004
1540*500*595","400T
SLAB",CARBON,4,8240,4,35.28
162,P5,2020-03-04,주간,200204-19411-028,"001,002,003","04,05",가열로4호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/40 S/N:001-004
1540*500*595","400T
SLAB",CARBON,4,8240,4,29.12
163,P5,2020-03-04,야간,200204-19180-580,001,"01,02,03",가열로2호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,50.06
164,P5,2020-03-04,야간,200204-19180-581,001,"01,02,03",가열로2호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,50.06
165,P5,2020-03-04,야간,200204-19180-582,001,"01,02,03",가열로2호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,50.06
166,P5,2020-03-04,야간,200204-19180-583,001,"01,02,03",가열로2호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,50.06
167,P5,2020-03-04,야간,200204-19180-584,001,"01,02,03",가열로2호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,50.06
168,P5,2020-03-04,야간,200204-19180-585,001,"01,02,03",가열로2호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,50.06
169,P5,2020-03-04,야간,200204-19180-567,001,"01,02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5야
COGBAR",ALLOY,1,13480,1,47.28
170,P5,2020-03-04,야간,200204-19180-568,001,"01,02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5야
COGBAR",ALLOY,1,13480,1,47.28
171,P5,2020-03-04,야간,200204-19180-569,001,"01,02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5야
COGBAR",ALLOY,1,13480,1,47.28
172,P5,2020-03-04,야간,200204-19180-570,001,"01,02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5야
COGBAR",ALLOY,1,13480,1,47.28
173,P5,2020-03-04,야간,200204-19180-571,001,"01,02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5야
COGBAR",ALLOY,1,13480,1,47.28
174,P5,2020-03-04,야간,200204-19180-572,001,"01,02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5야
COGBAR",ALLOY,1,13480,1,47.28
175,P5,2020-03-04,야간,200204-19180-573,001,"01,02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/3 P5야
COGBAR",ALLOY,1,13480,1,47.28
176,P5,2020-03-04,야간,200204-19411-029,"001,002,003,004","01,02,03",가열로1호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/40 S/N:001-004
1540*500*595","400T
SLAB",CARBON,4,8240,4,134.39
177,P8,2020-03-04,주간,"200227-19226-002
시편",001,"12,15",가열로12호기,3668.00 X 3338.00 X 105.00,S355NL,"1089*450*405
25/25/42(시)",Φ600 R/B,CARBON,0,2216,1,49.88
178,P8,2020-03-04,주간,200227-19226-002,"003,004,005,006,008,009,010,011,012,013,014,015,016,017,018,019","12,15",가열로12호기,3668.00 X 3338.00 X 105.00,S355NL,"1074*450*400
25/25/35",Φ600 R/B,CARBON,0,2216,18,49.88
179,P8,2020-03-04,주간,200204-01502-002,"001,002","12,15",가열로15호기,4300.00 X 3954.00 X 155.00,S355NL,"1258*450*475
30/30/40",Φ800 R/B,CARBON,0,3926,2,51.69
180,P8,2020-03-04,주간,200204-01502-003,"001,002","12,15",가열로15호기,4300.00 X 4016.00 X 120.00,S355NL,"1182*450*435
40/40/50",Φ600 R/B,CARBON,0,3079,2,40.54
181,P8,2020-03-04,주간,200204-01502-004,"001,002","12,15",가열로15호기,3795.00 X 3549.00 X 100.00,S355NL,"1064*450*370
35/35/45",Φ600 R/B,CARBON,0,2003,2,26.37
182,P8,2020-03-04,주간,200204-01502-005,001,"12,15",가열로15호기,3005.00 X 2760.00 X 124.00,S355NL,"1038*450*350
35/35/40",Φ600 R/B,CARBON,0,1780,1,23.43
183,P8,2020-03-04,주간,"200227-19226-001
시편","001,002","12,15",가열로15호기,3950.00 X 3350.00 X 120.00, S355NL,"1338*450*455
25/25/32(시)",SLAB,CARBON,0,4096,2,53.93
184,P8,2020-03-04,주간,200227-19226-001,"003,004,005,006,007,008,009,010","12,15",가열로15호기,3950.00 X 3350.00 X 120.00, S355NL,"1325*450*445
25/25/25",SLAB,CARBON,0,4096,8,53.93
185,P8,2020-03-04,주간,"200227-19226-003
시편",001,"12,15",가열로15호기,3364.00 X 3048.00 X 85.00,TWS355,"1026*450*360
25/25/42(시)",SLAB,CARBON,0,1664,1,21.91
186,P8,2020-03-04,주간,200227-19226-003,002,"12,15",가열로15호기,3364.00 X 3048.00 X 85.00,TWS355,"1010*450*355
25/25/35",SLAB,CARBON,0,1664,1,21.91
187,P8,2020-03-04,주간,200227-19226-005,"009,010,011,012","12,15",가열로12호기,3691.00 X 3141.00 X 215.00,S355NL,"1510*450*465
20/20/25",Φ800 R/B,CARBON,0,5840,4,131.44
188,P8,2020-03-04,주간,200204-19411-021,004,"12,15",가열로15호기,6000.00 X 5500.00 X 122.00,TWS355,"1432*450*570
40/40/40","400T
SLAB",CARBON,0,6456,1,85
189,P8,2020-03-04,야간,200227-19226-001,"011,012,013,014,015,016,017,018,019,020","14,16",가열로14호기,3950.00 X 3350.00 X 120.00, S355NL,"1325*450*445
25/25/25",SLAB,CARBON,0,4096,10,52.9
190,P8,2020-03-04,야간,200227-19226-002,"020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038","14,16",가열로16호기,3668.00 X 3338.00 X 105.00,S355NL,"1074*450*400
25/25/35",Φ600 R/B,CARBON,0,2216,19,2.1
191,P8,2020-03-04,야간,200227-19226-004,"001,002,003,004","14,16",가열로16호기,4187.00 X 3695.00 X 185.00,S355NL,"1419*450*495
25/25/25",Φ800 R/B,CARBON,0,5399,4,5.11
192,P8,2020-03-04,야간,"200227-19226-006
시편",001,"14,16",가열로14호기,3679.00 X 3195.00 X 170.00, S355NL,"1358*450*445
20/20/32(시)",SLAB,CARBON,0,4219,1,54.49
193,P8,2020-03-04,야간,200227-19226-006,"002,003,004,005","14,16",가열로14호기,3679.00 X 3195.00 X 170.00, S355NL,"1343*450*440
20/20/25",SLAB,CARBON,0,4219,4,54.49
194,P8,2020-03-04,야간,"200227-19226-007
시편",001,"14,16",가열로14호기,3666.00 X 3324.00 X 100.00,S355NL,"1098*450*395
25/25/42(시)",Φ600 R/B,CARBON,0,2196,1,28.36
195,P8,2020-03-04,야간,200227-19226-007,"002,003,004,005","14,16",가열로14호기,3666.00 X 3324.00 X 100.00,S355NL,"1081*450*390
25/25/35",Φ600 R/B,CARBON,0,2196,4,28.36
196,P15,2020-03-04,주간,191118-15111-001,2,"18,17",가열로18호기,"960.00 X 0.00 X 15103.00
",S45C,"투입완료 시방서 참고
오후 작업 요청",,CARBON,1,61600,1,83.77
197,P15,2020-03-04,주간,191127-15042-008,1,"18,17",가열로18호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"2,3차작업  100/740/150
자리 비워 둘 것",,CARBON,1,24000,1,32.64
198,P15,2020-03-04,주간,200123-19004-002,1,"18,17",가열로18호기,"2380.00 X 730.00 X 546.60
",A350LF2,"코깅바 사용  시방서 참고
1,2차작업(마무리)",,CARBON,1,23000,1,31.28
199,P15,2020-03-04,주간,200204-19411-018,"1,2,3,4","18,17",가열로17호기,"6000.00 X 5354.00 X 199.00
",S355NL,"1000 R/BLOOM  TEST건
기술부 단조입회",,CARBON,4,12810,4,64.72
200,P15,2020-03-04,주간,200120-19334-002,"1,2","18,17",가열로17호기,"1390.00 X 739.00 X 1309.00
",A350LF2,"700T  지정소재 사용
황지를 제품처럼 만들 것",,CARBON,2,15700,2,79.33
201,P15,2020-03-04,야간,191127-15042-009,1,"06,13,20",가열로20호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"2,3차작업  100/740/150",,CARBON,1,24000,1,75.48
202,P15,2020-03-04,야간,190619-12005-003,1,"06,13,20",가열로20호기,"1276.00 X 751.00 X 5445.00
",TWS355,"3,4차작업  시방서 참고  자리 비워 둘 것",,CARBON,1,32200,1,101.27
203,P15,2020-03-04,야간,200211-15042-063,1,"06,13,20",가열로20호기,"2696.00 X 0.00 X 124.00
",A266MGr2,"400T  단조비 충분히 줄 것 절단할 것
191216-19157-029 소재 사용",,CARBON,1,7900,1,24.85
204,P15,2020-03-04,야간,191127-15042-010,1,"06,13,20",가열로20호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"1000 BLOOM  통째로 투입
1차작업  100/740/150 ",6호기,CARBON,1,24000,1,75.48
205,P15,2020-03-04,야간,191218-19054-008,"1,2,3,4","06,13,20",가열로6호기,"4804.00 X 3684.00 X 270.00
",TWS355,700T  단조비 충분히 줄 것,6호기,CARBON,4,19920,4,109.61
206,P15,2020-03-04,야간,200220-19234-006,7,"06,13,20",가열로6호기,"4800.00 X 4000.00 X 165.00
",S355NL,328T,6호기,CARBON,1,9760,1,53.71
207,P15,2020-03-04,야간,가열로 다이,"1,1","06,13,20",가열로6호기,"SQ450 X 3600
",,19기용 필히 투입,6호기,,1,10000,1,55.03
208,P15,2020-03-04,야간,200121-19151-001,1,"06,13,20",가열로13호기,"6623.00 X 6077.80 X 705.00
",A350LF2,링밀작업,13호기,CARBON,1,67500,1,44.57
209,P5,2020-03-05,주간,200204-19180-574,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5주
COGBAR",ALLOY,1,13480,1,74.28
210,P5,2020-03-05,주간,200204-19180-575,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5주
COGBAR",ALLOY,1,13480,1,74.28
211,P5,2020-03-05,주간,200204-19180-576,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5주
COGBAR",ALLOY,1,13480,1,74.28
212,P5,2020-03-05,주간,200204-19180-577,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5주
COGBAR",ALLOY,1,13480,1,74.28
213,P5,2020-03-05,주간,200204-19180-578,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5주
COGBAR",ALLOY,1,13480,1,74.28
214,P5,2020-03-05,주간,200204-19180-579,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5주
COGBAR",ALLOY,1,13480,1,74.28
215,P5,2020-03-05,주간,191212-12005-015,001,"04,05",가열로4호기,"560.00 X 0.00 X 7280.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"INGOT
열괴",CARBON,1,20350,1,63.37
216,P5,2020-03-05,주간,200114-17035-001,001,"04,05",가열로4호기,"485.00 X 0.00 X 7029.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"INGOT
열괴",CARBON,1,20350,1,63.37
217,P5,2020-03-05,주간,"191210-12321-001
1/2차작업",001,"04,05",가열로4호기,"1220.00 X 0.00 X 4566.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"INGOT
열괴",CARBON,1,20350,1,63.37
218,P5,2020-03-05,주간,191212-12005-010,001,"04,05",가열로4호기,"620.00 X 0.00 X 1690.00
",TW SF490V,S/N:001 시방서참고 PINTLE 동시작업,"INGOT
열괴",CARBON,1,12350,1,38.46
219,P5,2020-03-05,주간,191118-12161-001,001,"04,05",가열로4호기,620.00 X 0.00 X 1955.00,SF490V M1,S/N:001 시방서참고 PINTLE,"INGOT
열괴",CARBON,1,10100,1,31.45
220,P5,2020-03-05,야간,200204-19180-580,001,"01,02,03",가열로2호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5야
COGBAR",ALLOY,1,13480,1,62.01
221,P5,2020-03-05,야간,200204-19180-581,001,"01,02,03",가열로2호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5야
COGBAR",ALLOY,1,13480,1,62.01
222,P5,2020-03-05,야간,200204-19180-582,001,"01,02,03",가열로2호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5야
COGBAR",ALLOY,1,13480,1,62.01
223,P5,2020-03-05,야간,200204-19180-583,001,"01,02,03",가열로2호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5야
COGBAR",ALLOY,1,13480,1,62.01
224,P5,2020-03-05,야간,200204-19180-584,001,"01,02,03",가열로2호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5야
COGBAR",ALLOY,1,13480,1,62.01
225,P5,2020-03-05,야간,200204-19180-585,001,"01,02,03",가열로2호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/4 P5야
COGBAR",ALLOY,1,13480,1,62.01
226,P5,2020-03-05,야간,"191210-12321-001
2/2차작업",001,"01,02,03",가열로3호기,"1220.00 X 0.00 X 4566.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"3/5 P5주
1차작업분",CARBON,1,20350,1,67.15
227,P5,2020-03-05,야간,200305-051,"001,002,003,004","01,02,03",가열로3호기,"COGGING
",TW F6A,"S/N:001-004 장입만 (3/6 주간공정)
가열사이클 참고","INGOT
열괴",,4,12850,4,42.4
228,P5,2020-03-05,야간,200305-052,"001,002","01,02,03",가열로3호기,"COGGING
",TW F6A,"S/N:001-002 장입만 (3/6 주간공정)
가열사이클 참고","INGOT
열괴",,2,14600,2,48.17
229,P5,2020-03-05,야간,200204-19411-034,"001,002,003,004","01,02,03",가열로1호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/40 S/N:001-004
1540*500*595","400T
SLAB",CARBON,4,8240,4,62.74
230,P5,2020-03-05,야간,200212-19042-008,"005,003,004","01,02,03",가열로1호기,"3395.00 X 3055.00 X 410.00
",S355NL,"35/35/35 S/N:001-005
1501*500*595   600T->1800T쌓기->황지","R/BLOOM
￠800",CARBON,5,7790,5,59.31
231,P5,2020-03-05,야간,200212-19042-008,"001,002","01,02,03",가열로2호기,"3395.00 X 3055.00 X 410.00
",S355NL,"35/35/35 S/N:001-005
1501*500*595   600T->1800T쌓기->황지","R/BLOOM
￠800",CARBON,5,7790,5,35.84
232,P8,2020-03-05,주간,"200129-19168-014
시편",001,"12,15",가열로12호기,3400.00 X 3120.00 X 107.00,S355NL,"1061*450*355
25/25/42(시)",Φ600 R/B,CARBON,0,1817,1,85.79
233,P8,2020-03-05,주간,200129-19168-014,"002,003,004,005,006,007,008,009,010","12,15",가열로12호기,3400.00 X 3120.00 X 107.00,S355NL,"1053*450*350
25/25/37",Φ600 R/B,CARBON,0,1817,9,85.79
234,P8,2020-03-05,주간,200227-19226-007,"006,007,008,009,010,011,012,013,014,015","12,15",가열로12호기,3666.00 X 3324.00 X 100.00,S355NL,"1081*450*390
25/25/35",Φ600 R/B,CARBON,0,2196,10,103.69
