,에너지,시간(총),시간(0제외),시작온도,종료온도,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
46,625.6999999992547,3840.0,3780.0,631.4,1252.0,CARBON,0,1,0,0,0.0,0,8,54280.0,7750,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,54280.0,7750,0,0.0,0,0,0.0,0,8,54280.0,7750,1320.0,0,누락없음,3,2019-09-17,주간,2019-09-16 18:38:00,월,안겹침,이상없음,8.0,0,C,평일,0
47,3915.400000000373,35880.0,35580.0,517.2,1257.0,CARBON,0,1,0,2,22320.0,11160,6,57450.0,11970,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,79770.0,11970,0,0.0,0,2,22320.0,11160,6,57450.0,11970,12660.0,0,누락없음,5,2019-09-17,야간,2019-09-17 02:41:00,화,안겹침,이상없음,8.0,0,AC,평일,0
48,2421.5999999996275,22200.0,22020.0,478.5,1251.4,ALLOY,1,0,0,6,81144.0,13524,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,81144.0,13524,0,0.0,0,6,81144.0,13524,0,0.0,0,12360.0,0,누락없음,5,2019-09-19,야간,2019-09-19 06:00:00,목,겹침,이상없음,8.0,6,A,평일,0
49,702.0999999996277,4200.0,4080.0,527.5,1258.5,CARBON,0,1,0,0,0.0,0,10,71670.0,7620,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,71670.0,7620,0,0.0,0,0,0.0,0,10,71670.0,7620,1680.0,0,누락없음,3,2019-09-20,주간,2019-09-19 19:12:00,목,안겹침,이상없음,3.0,0,C,평일,0
50,1468.0999999996275,10020.0,9660.0,612.3,1269.2,ALLOY,1,0,0,8,88000.0,11000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,88000.0,11000,0,0.0,0,8,88000.0,11000,0,0.0,0,5400.0,0,누락없음,2,2019-09-20,야간,2019-09-20 03:46:00,금,안겹침,이상없음,7.0,0,A,평일,0
51,2136.699999999255,19920.0,19740.0,679.9,1256.8,ALLOY,1,0,0,6,81144.0,13524,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,81144.0,13524,0,0.0,0,6,81144.0,13524,0,0.0,0,3900.0,0,누락없음,5,2019-09-20,야간,2019-09-20 05:53:00,금,안겹침,이상없음,6.0,0,A,평일,0
52,4154.7000000011185,73320.0,60540.0,549.8,1251.7,ALLOY,1,0,0,2,23400.0,11700,8,69000.0,11970,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,92400.0,11970,0,0.0,0,2,23400.0,11700,8,69000.0,11970,58620.0,0,누락없음,2,2019-09-23,주간,2019-09-21 21:29:00,토,안겹침,이상없음,8.0,0,AC,주말,0
53,4854.5,90960.0,73560.0,467.3,1252.7,ALLOY,1,0,0,8,78696.0,9837,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,78696.0,9837,0,0.0,0,8,78696.0,9837,0,0.0,0,88200.0,0,누락없음,5,2019-09-23,주간,2019-09-21 22:29:00,토,안겹침,이상없음,6.0,0,A,주말,0
54,5145.199999999255,103020.0,95220.0,408.0,1230.0,SUS,0,0,1,0,0.0,0,0,0.0,0,3,51300.0,17600,0,0.0,0,0,0.0,0,0,0.0,0,3,51300.0,17600,0,0.0,0,0,0.0,0,3,51300.0,17600,137100.0,0,누락없음,4,2019-09-23,야간,2019-09-22 03:07:00,일,안겹침,이상없음,5.0,0,S,주말,0
55,4039.900000000373,78660.0,73620.0,380.4,1235.6,SUS,0,0,1,0,0.0,0,2,13460.0,6730,3,24730.0,10100,0,0.0,0,0,0.0,0,0,0.0,0,5,38190.0,10100,0,0.0,0,0,0.0,0,5,38190.0,10100,141900.0,0,누락없음,3,2019-09-23,야간,2019-09-22 09:53:00,일,안겹침,이상없음,10.0,0,CS,주말,0
56,3293.5,173100.0,90900.0,237.6,1232.6,SUS,0,0,1,0,0.0,0,0,0.0,0,4,34240.0,8560,0,0.0,0,0,0.0,0,0,0.0,0,4,34240.0,8560,0,0.0,0,0,0.0,0,4,34240.0,8560,176100.0,0,누락없음,1,2019-09-23,야간,2019-09-21 07:39:00,토,안겹침,이상없음,1.0,0,S,주말,0
57,787.0999999996277,9540.0,8820.0,621.9,1260.7,CARBON,0,1,0,0,0.0,0,5,28570.0,5760,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,38170.0,9600,0,0.0,0,1,9600.0,9600,5,28570.0,5760,1320.0,0,강종누락,1,2019-09-24,야간,2019-09-24 07:37:00,화,안겹침,이상없음,4.0,0,C,평일,0
58,390.29999999981385,4920.0,4860.0,539.6,1252.3,ALLOY,1,0,0,2,12080.0,6150,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,20080.0,8000,0,0.0,0,3,20080.0,8000,0,0.0,0,2280.0,0,강종누락,1,2019-09-25,야간,2019-09-25 06:28:00,수,겹침,이상없음,6.0,1,A,평일,0
59,971.5,4440.0,4320.0,847.6,1249.1,CARBON,0,1,0,1,17000.0,17000,3,78850.0,27500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,95850.0,27500,0,0.0,0,1,17000.0,17000,3,78850.0,27500,1320.0,0,누락없음,19,2019-09-26,주간,2019-09-25 18:38:00,수,겹침,이상없음,7.0,1,AC,평일,0
60,385.1999999992548,4680.0,4500.0,551.7,1243.6,SUS,0,0,1,0,0.0,0,0,0.0,0,3,25680.0,8560,0,0.0,0,0,0.0,0,0,0.0,0,3,25680.0,8560,0,0.0,0,0,0.0,0,3,25680.0,8560,2160.0,0,누락없음,1,2019-09-26,야간,2019-09-26 07:24:00,목,안겹침,이상없음,3.0,0,S,평일,0
61,2940.700000000012,30540.0,30120.0,525.7,1214.0,ALLOY,1,0,0,6,80880.0,13480,0,0.0,0,2,20700.0,10350,0,0.0,0,0,0.0,0,0,0.0,0,8,101580.0,13480,0,0.0,0,6,80880.0,13480,2,20700.0,10350,6000.0,0,누락없음,6,2019-09-26,야간,2019-09-26 07:02:00,목,안겹침,이상없음,5.0,0,AS,평일,0
