,Unnamed: 0,0,1,2
0,0,190529-94594-001,2019-07-01 09:12:00,"['태상 미음', None]"
1,1,190529-94594-003,2019-07-01 09:12:00,"['태상 미음', None]"
2,2,190612-00198-001,2019-07-01 10:12:00,"['태상 미음', '태상 미음']"
3,3,190612-00198-002,2019-07-01 10:12:00,"['태상 미음', '태상 미음']"
4,4,190612-00198-003,2019-07-01 10:12:00,"['태상 미음', '태상 미음']"
5,5,190208-15111-004,2019-07-01 11:25:00,"['태웅 단조', None]"
6,6,190305-15111-002,2019-07-01 18:25:00,"['태웅 단조', '태웅 단조']"
7,7,190219-15088-001,2019-07-01 18:36:00,"['태웅 단조', '태상 미음']"
8,8,190530-12161-001,2019-07-01 18:36:00,"['태웅 단조', '태상 미음']"
9,9,190208-12005-019,2019-07-02 02:24:00,"['태웅 단조', None]"
10,10,190220-15111-001,2019-07-02 07:24:00,"['태웅 단조', '태웅 단조']"
11,11,190424-15111-006,2019-07-02 08:20:00,"['태웅 단조', '태웅 단조']"
12,12,190220-15111-001,2019-07-02 08:36:00,"['태웅 단조', '태웅 단조']"
13,13,190601-99010-001,2019-07-02 13:50:00,"['태웅 단조 2EA', '태웅 단조 3EA']"
14,14,190609-KO483-001,2019-07-02 14:50:00,"['태웅 단조 2EA', '태웅 단조 2EA']"
15,15,190609-KO483-002,2019-07-02 14:50:00,"['태웅 단조 2EA', '태웅 단조 2EA']"
16,16,181010-12339-008,2019-07-02 15:10:00,"['태웅 단조', None]"
17,17,181010-12339-011,2019-07-02 15:10:00,"['태웅 단조', None]"
18,18,190214-14730-021,2019-07-02 16:30:00,"['태상 미음', None]"
19,19,180903-12339-012,2019-07-02 19:10:00,"['태웅 단조', '태웅 단조']"
20,20,180903-12339-022,2019-07-02 19:10:00,"['태웅 단조', '태웅 단조']"
21,21,181102-14730-005,2019-07-02 19:30:00,"['태상 미음', '태상 미음']"
22,22,181102-14730-006,2019-07-02 19:30:00,"['태상 미음', '태상 미음']"
23,23,181102-14730-007,2019-07-02 19:30:00,"['태상 미음', '태상 미음']"
24,24,181010-12339-009,2019-07-02 22:10:00,"['태웅 단조', None]"
25,25,190516-14173-014,2019-07-03 15:30:00,"['태웅 단조', None]"
26,26,190516-14173-015,2019-07-03 18:30:00,"['태웅 단조', '태웅 단조']"
27,27,190516-14173-016,2019-07-03 18:30:00,"['태웅 단조', '태웅 단조']"
28,28,190329-15111-001,2019-07-03 22:30:00,"['태웅 단조', '태웅 단조']"
29,29,190506-17035-002,2019-07-03 23:50:00,"['태웅 단조', '태웅 단조']"
30,30,181028-17035-004,2019-07-03 23:50:00,"['태웅 단조', None]"
31,31,190516-12405-002,2019-07-04 16:30:00,"['태웅 단조', '태웅 단조']"
32,32,180903-12339-047,2019-07-04 16:30:00,"['태웅 단조', '태웅 단조']"
33,33,190618-11091-001,2019-07-04 16:30:00,"['태웅 단조', '태웅 단조']"
34,34,190612-19172-001,2019-07-04 18:50:00,"['태웅 단조', '태웅 단조']"
35,35,190214-14730-020,2019-07-04 19:10:00,"['태상 미음', None]"
36,36,181102-14730-008,2019-07-04 22:10:00,"['태상 미음', '태상 미음']"
37,37,181102-14730-009,2019-07-04 22:10:00,"['태상 미음', '태상 미음']"
38,38,181102-14730-010,2019-07-04 22:10:00,"['태상 미음', '태상 미음']"
39,39,190218-15088-001,2019-07-04 22:50:00,"['태웅 단조', '태상 미음']"
40,40,190218-15088-003,2019-07-04 22:50:00,"['태웅 단조', '태상 미음']"
41,41,190616-99010-001,2019-07-05 00:30:00,"['태웅 단조', None]"
42,42,181112-19581-008,2019-07-05 07:10:00,"['태웅 단조', '태웅 단조']"
43,43,190613-19154-1 외,2019-07-08 17:20:00,"['태웅 단조', '태상 미음']"
44,44,190213-14730-026,2019-07-08 20:00:00,"['태상 미음', '태상 미음']"
45,45,190213-14730-068,2019-07-08 20:00:00,"['태상 미음', '태상 미음']"
46,46,190213-14730-024,2019-07-08 20:00:00,"['태상 미음', None]"
47,47,190213-14730-066,2019-07-08 20:00:00,"['태상 미음', None]"
48,48,190624-15226-001,2019-07-08 22:30:00,"['태웅 단조', '태웅 단조']"
49,49,190614-12321-001,2019-07-09 01:40:00,"['태웅 단조', '태웅 단조']"
50,50,190513-15135-002,2019-07-09 02:40:00,"['태웅 단조', '태웅 단조']"
51,51,180530-12005-025,2019-07-10 04:50:00,"['태웅 단조', None]"
52,52,190305-15111-003,2019-07-10 06:10:00,"['태웅 단조', None]"
53,53,190305-15111-003,2019-07-10 07:30:00,"['태웅 단조', None]"
54,54,190226-15088-002,2019-07-10 07:50:00,"['태웅 단조', '태웅 단조']"
55,55,190305-15111-001,2019-07-10 08:10:00,"['태웅 단조', '태웅 단조']"
56,56,190305-15111-001,2019-07-10 09:30:00,"['태웅 단조', '태웅 단조']"
57,57,190523-19004-001,2019-07-10 18:10:00,"['태웅 단조', '태웅 단조 1EA']"
58,58,190523-19004-003,2019-07-10 18:10:00,"['태웅 단조', '태웅 단조 1EA']"
59,59,181001-14017-012,2019-07-10 22:30:00,"['태웅 단조', '태웅 단조']"
60,60,190625-15226-005,2019-07-11 00:30:00,"['태웅 단조', '태웅 단조']"
61,61,190604-15133-001,2019-07-11 04:10:00,"['태웅 단조', '태웅 단조']"
62,62,190523-19004-002,2019-07-11 04:10:00,"['태웅 단조', '태웅 단조']"
63,63,190523-19004-004,2019-07-11 04:10:00,"['태웅 단조', '태웅 단조']"
64,64,190531-19157-062,2019-07-11 08:50:00,"['태웅 단조', '태웅 단조']"
65,65,190531-19157-063,2019-07-11 08:50:00,"['태웅 단조', '태웅 단조']"
66,66,190531-19157-067,2019-07-11 08:50:00,"['태웅 단조', '태웅 단조']"
67,67,190531-19157-068,2019-07-11 08:50:00,"['태웅 단조', '태웅 단조']"
68,68,190213-14730-025,2019-07-11 13:10:00,"['태상 미음', None]"
69,69,190213-14730-067,2019-07-11 13:10:00,"['태상 미음', None]"
70,70,180601-14730-015,2019-07-11 15:10:00,"['태상 미음', '태상 미음']"
71,71,190213-14730-008,2019-07-11 15:10:00,"['태상 미음', '태상 미음']"
72,72,181001-14017-013,2019-07-12 04:30:00,"['태웅 단조', '태웅 단조']"
73,73,190507-19581-002,2019-07-15 06:30:00,"['태웅 단조', '태상 미음']"
74,74,190514-12100-004,2019-07-15 11:30:00,"['태웅 단조', '태웅 단조']"
75,75,190624-15226-002,2019-07-15 23:50:00,"['태웅 단조', '태웅 단조']"
76,76,190720-17720-006,2019-07-16 00:00:00,"['태웅 단조 2EA', '태상 미음']"
77,77,190529-19154-003,2019-07-16 11:10:00,"['태웅 단조', '태웅 단조']"
78,78,190529-19154-005,2019-07-16 12:10:00,"['태웅 단조', '태웅 단조 1EA']"
79,79,190529-19154-008,2019-07-16 12:10:00,"['태웅 단조', '태웅 단조 1EA']"
80,80,190529-19154-010,2019-07-16 12:10:00,"['태웅 단조', '태웅 단조 1EA']"
81,81,190604-15135-001,2019-07-16 17:10:00,"['태웅 단조', '태웅 단조']"
82,82,190604-15135-002,2019-07-16 17:10:00,"['태웅 단조', None]"
83,83,190330-15111-001,2019-07-17 05:10:00,"['태웅 단조', '태웅 단조']"
84,84,190109-15088-002,2019-07-17 05:50:00,"['태웅 단조', None]"
85,85,181010-12339-008,2019-07-17 17:30:00,"['태웅 단조', None]"
86,86,181010-12339-011,2019-07-17 17:30:00,"['태웅 단조', None]"
87,87,181001-14017-011,2019-07-17 20:50:00,"['태웅 단조', '태웅 단조']"
88,88,190226-15088-003,2019-07-17 20:50:00,"['태웅 단조', '태웅 단조']"
89,89,180903-12339-010,2019-07-17 21:30:00,"['태웅 단조', None]"
90,90,181010-12339-012,2019-07-18 00:30:00,"['태웅 단조', '태웅 단조']"
91,91,181010-12339-015,2019-07-18 00:30:00,"['태웅 단조', '태웅 단조']"
92,92,190531-12005-001,2019-07-18 13:50:00,"['태웅 단조', None]"
93,93,190624-19296-001,2019-07-18 14:30:00,"['태웅 단조', '태웅 단조']"
94,94,190624-19296-002,2019-07-18 14:30:00,"['태웅 단조', '태웅 단조']"
95,95,190320-17035-003,2019-07-18 14:50:00,"['태웅 단조', '태웅 단조']"
96,96,190529-94594-004,2019-07-18 16:10:00,"['태상 미음', '태상 미음']"
97,97,190610-94594-001,2019-07-18 16:10:00,"['태상 미음', '태상 미음']"
98,98,190610-94594-002,2019-07-18 16:10:00,"['태상 미음', '태상 미음']"
99,99,190430-94594-002,2019-07-18 16:10:00,"['태상 미음', '태상 미음']"
100,100,190529-94594-005,2019-07-18 16:10:00,"['태상 미음', '태상 미음']"
101,101,190529-94594-002,2019-07-18 16:10:00,"['태상 미음', '태상 미음']"
102,102,190212-14730-049,2019-07-18 16:30:00,"['태상 미음', None]"
103,103,190626-14730-001,2019-07-18 17:30:00,"['태상 미음', '태상 미음']"
104,104,190626-14730-002,2019-07-18 17:30:00,"['태상 미음', '태상 미음']"
105,105,190626-14730-003,2019-07-18 17:30:00,"['태상 미음', '태상 미음']"
106,106,190212-14730-072,2019-07-18 17:50:00,"['태상 미음', None]"
107,107,190626-14730-004,2019-07-18 18:50:00,"['태상 미음', '태상 미음']"
108,108,190626-14730-005,2019-07-18 18:50:00,"['태상 미음', '태상 미음']"
109,109,190626-14730-006,2019-07-18 18:50:00,"['태상 미음', '태상 미음']"
110,110,190610-94594-003,2019-07-18 20:10:00,"['태상 미음', None]"
111,111,190610-94594-004,2019-07-18 20:10:00,"['태상 미음', None]"
112,112,190614-15111F-010,2019-07-19 04:50:00,"['태웅 단조', '태웅 단조']"
113,113,190219-15111-003,2019-07-22 13:50:00,"['태웅 단조 2EA', '태웅 단조 2EA']"
114,114,190219-15111-004,2019-07-22 13:50:00,"['태웅 단조 2EA', '태웅 단조 2EA']"
115,115,190320-12005-001,2019-07-22 13:50:00,"['태웅 단조 2EA', '태웅 단조']"
116,116,190618-15133-001,2019-07-22 15:30:00,"['태웅 단조', None]"
117,117,190618-15133-002,2019-07-22 15:30:00,"['태웅 단조', None]"
118,118,190604-15133-001,2019-07-22 18:30:00,"['태웅 단조', '태웅 단조']"
119,119,190523-19004-002,2019-07-22 18:30:00,"['태웅 단조', None]"
120,120,190523-19004-004,2019-07-22 18:30:00,"['태웅 단조', None]"
121,121,190117-15111-006,2019-07-23 08:00:00,"['태웅 단조', None]"
122,122,190117-15111-004,2019-07-23 10:00:00,"['태웅 단조', '태웅 단조']"
123,123,190527-13650-001,2019-07-23 18:10:00,"['태웅 단조', None]"
124,124,190424-15111-004,2019-07-23 20:10:00,"['태웅 단조', '태웅 단조']"
125,125,190117-15111-006,2019-07-23 22:50:00,"['태웅 단조', None]"
126,126,190117-15111-004,2019-07-24 00:50:00,"['태웅 단조', '태웅 단조']"
127,127,180607-19217-115,2019-07-24 14:50:00,"['태웅 단조', '태웅 단조']"
128,128,180607-19217-116,2019-07-24 14:50:00,"['태웅 단조', '태웅 단조']"
129,129,180607-19217-114,2019-07-24 18:50:00,"['태웅 단조', '태웅 단조']"
130,130,190701-KO483-001,2019-07-24 18:50:00,"['태웅 단조', '태웅 단조']"
131,131,190208-15111-005,2019-07-24 19:10:00,"['태웅 단조', '태웅 단조']"
132,132,190208-15111-006,2019-07-24 19:10:00,"['태웅 단조', '태웅 단조']"
133,133,190117-15111-005,2019-07-25 00:10:00,"['태웅 단조', '태웅 단조']"
134,134,190625-15226-009,2019-07-25 04:50:00,"['태웅 단조', '태웅 단조']"
135,135,190625-15226-010,2019-07-25 04:50:00,"['태웅 단조', '태웅 단조']"
136,136,190212-14730-035,2019-07-25 11:30:00,"['태상 미음', '태상 미음']"
137,137,190212-14730-046,2019-07-25 11:30:00,"['태상 미음', '태상 미음']"
138,138,190212-14730-070,2019-07-25 11:30:00,"['태상 미음', '태상 미음']"
139,139,190212-14730-016,2019-07-25 11:30:00,"['태상 미음', None]"
140,140,190212-14730-032,2019-07-25 11:30:00,"['태상 미음', None]"
141,141,190212-14730-043,2019-07-25 11:30:00,"['태상 미음', None]"
142,142,190625-15226-006,2019-07-25 12:30:00,"['태웅 단조', '태웅 단조']"
143,143,190704-19088-001,2019-07-25 12:30:00,"['태웅 단조', '태웅 단조']"
144,144,190219-19800-018,2019-07-25 14:50:00,"['태웅 단조', '태웅 단조']"
145,145,190219-19800-017,2019-07-25 14:50:00,"['태웅 단조', '태웅 단조']"
146,146,190219-19800-002,2019-07-25 14:50:00,"['태웅 단조', None]"
147,147,190219-19800-005,2019-07-25 14:50:00,"['태웅 단조', None]"
148,148,181102-14730-002,2019-07-25 16:10:00,"['태상 미음', '태상 미음']"
149,149,181102-14730-003,2019-07-25 16:10:00,"['태상 미음', '태상 미음']"
150,150,181102-14730-004,2019-07-25 16:10:00,"['태상 미음', '태상 미음']"
151,151,181102-14730-005,2019-07-25 16:10:00,"['태상 미음', '태상 미음']"
152,152,190625-15226-009,2019-07-25 22:50:00,"['태웅 단조', '태웅 단조']"
153,153,190625-15226-010,2019-07-25 22:50:00,"['태웅 단조', '태웅 단조']"
154,154,180903-12339-001,2019-08-12 06:50:00,"['태웅 단조', None]"
155,155,180903-12339-051,2019-08-12 06:50:00,"['태웅 단조', None]"
156,156,180903-12339-001,2019-08-12 06:50:00,"['태웅 단조', None]"
157,157,180903-12339-051,2019-08-12 06:50:00,"['태웅 단조', None]"
158,158,190626-19503-004,2019-08-12 17:50:00,"['태웅 단조', '태웅 단조']"
159,159,190626-19503-004,2019-08-12 17:50:00,"['태웅 단조', '태웅 단조']"
160,160,190603-17035-001,2019-08-12 19:10:00,"['태웅 단조', None]"
161,161,190603-17035-001,2019-08-12 19:10:00,"['태웅 단조', None]"
162,162,190101-99010-001,2019-08-12 21:10:00,"['태웅 단조', '태웅 단조']"
163,163,190101-99010-001,2019-08-12 21:10:00,"['태웅 단조', '태웅 단조']"
164,164,190617-17035-001,2019-08-12 21:30:00,"['태웅 단조', None]"
165,165,190617-17035-001,2019-08-12 21:30:00,"['태웅 단조', None]"
166,166,190101-99010-001,2019-08-12 22:30:00,"['태웅 단조', '태웅 단조']"
167,167,190101-99010-001,2019-08-12 22:30:00,"['태웅 단조', '태웅 단조']"
168,168,180607-19217-120,2019-08-13 15:50:00,"['태웅 단조', '태웅 단조']"
169,169,180607-19217-121,2019-08-13 15:50:00,"['태웅 단조', '태웅 단조']"
170,170,180607-19217-120,2019-08-13 15:50:00,"['태웅 단조', '태웅 단조']"
171,171,180607-19217-121,2019-08-13 15:50:00,"['태웅 단조', '태웅 단조']"
172,172,190219-15088-002,2019-08-13 17:30:00,"['태웅 단조', '태웅 단조']"
173,173,190719-15198-001,2019-08-13 17:30:00,"['태웅 단조', '태웅 단조']"
174,174,190219-15088-002,2019-08-13 17:30:00,"['태웅 단조', '태웅 단조']"
175,175,190719-15198-001,2019-08-13 17:30:00,"['태웅 단조', '태웅 단조']"
176,176,180424-15111-010,2019-08-13 19:30:00,"['태웅 단조', '태웅 단조']"
177,177,180424-15111-010,2019-08-13 19:30:00,"['태웅 단조', '태웅 단조']"
178,178,190110-15088-003,2019-08-13 23:30:00,"['태웅 단조', '태상 미음']"
179,179,190110-15088-003,2019-08-13 23:30:00,"['태웅 단조', '태상 미음']"
180,180,190725-70021-006,2019-08-14 03:10:00,"['태상 미음', '태상 미음']"
181,181,190725-70021-007,2019-08-14 03:10:00,"['태상 미음', '태상 미음']"
182,182,190725-70021-006,2019-08-14 03:10:00,"['태상 미음', None]"
183,183,190725-70021-006,2019-08-14 03:10:00,"['태상 미음', '태상 미음']"
184,184,190725-70021-007,2019-08-14 03:10:00,"['태상 미음', '태상 미음']"
185,185,190725-70021-006,2019-08-14 03:10:00,"['태상 미음', None]"
186,186,190701-19981-001,2019-08-14 04:30:00,"['태웅 단조', '태웅 단조']"
187,187,190701-19981-001,2019-08-14 04:30:00,"['태웅 단조', '태웅 단조']"
188,188,190626-19503-001,2019-08-14 18:50:00,"['태웅 단조', None]"
189,189,190626-14730-007,2019-08-14 20:10:00,"['태상 미음', '태상 미음']"
190,190,190626-14730-008,2019-08-14 20:10:00,"['태상 미음', '태상 미음']"
191,191,190626-14730-009,2019-08-14 20:10:00,"['태상 미음', '태상 미음']"
192,192,190626-14730-010,2019-08-14 20:10:00,"['태상 미음', '태상 미음']"
193,193,190305-15111-005,2019-08-15 02:30:00,"['태웅 단조', '태웅 단조']"
194,194,181010-12339-010,2019-08-15 03:30:00,"['태웅 단조', None]"
195,195,190305-15111-006,2019-08-15 04:50:00,"['태웅 단조', '태웅 단조']"
196,196,190626-14730-007,2019-08-15 08:30:00,"['태상 미음', '태상 미음']"
197,197,190626-14730-008,2019-08-15 08:30:00,"['태상 미음', '태상 미음']"
198,198,190626-14730-009,2019-08-15 08:30:00,"['태상 미음', '태상 미음']"
199,199,190626-14730-010,2019-08-15 08:30:00,"['태상 미음', '태상 미음']"
200,200,190626-19503-003,2019-08-15 12:50:00,"['태웅 단조', None]"
201,201,190626-19503-003,2019-08-15 12:50:00,"['태웅 단조', None]"
202,202,190626-19503-002,2019-08-15 13:10:00,"['태웅 단조', None]"
203,203,190626-19503-006,2019-08-15 13:10:00,"['태웅 단조', None]"
204,204,190626-19503-002,2019-08-15 13:10:00,"['태웅 단조', None]"
205,205,190626-19503-006,2019-08-15 13:10:00,"['태웅 단조', None]"
206,206,190715-19705-001,2019-08-15 15:30:00,"['태웅 단조', '태웅 단조']"
207,207,190715-19705-003,2019-08-15 15:30:00,"['태웅 단조', '태웅 단조']"
208,208,190715-19705-001,2019-08-15 15:30:00,"['태웅 단조', '태웅 단조']"
209,209,190715-19705-003,2019-08-15 15:30:00,"['태웅 단조', '태웅 단조']"
210,210,190424-15111-006,2019-08-15 18:10:00,"['태웅 단조', '태웅 단조']"
211,211,181102-14730-006,2019-08-15 21:30:00,"['태상 미음', '태상 미음']"
212,212,181102-14730-007,2019-08-15 21:30:00,"['태상 미음', '태상 미음']"
213,213,181102-14730-008,2019-08-15 21:30:00,"['태상 미음', '태상 미음']"
214,214,181102-14730-009,2019-08-15 21:30:00,"['태상 미음', '태상 미음']"
215,215,190424-15111-006,2019-08-15 22:30:00,"['태웅 단조', '태웅 단조']"
216,216,190305-15111-004,2019-08-16 00:50:00,"['태웅 단조', '태웅 단조']"
217,217,190305-15111-004,2019-08-16 00:50:00,"['태웅 단조', '태웅 단조']"
218,218,190305-15111-004,2019-08-16 02:10:00,"['태웅 단조', '태웅 단조']"
219,219,190305-15111-004,2019-08-16 02:10:00,"['태웅 단조', '태웅 단조']"
220,220,190626-19503-007,2019-08-19 09:30:00,"['태웅 단조', '태웅 단조']"
221,221,180903-12339-007,2019-08-19 09:30:00,"['태웅 단조', '태웅 단조']"
222,222,190626-19503-001,2019-08-19 09:30:00,"['태웅 단조', '태웅 단조']"
223,223,190626-19503-009,2019-08-19 09:30:00,"['태웅 단조', None]"
224,224,190501-19743-001,2019-08-19 09:30:00,"['태웅 단조', None]"
225,225,190807-11091-001,2019-08-19 09:30:00,"['태웅 단조', None]"
226,226,190626-19503-009,2019-08-19 09:30:00,"['태웅 단조', None]"
227,227,190501-19743-001,2019-08-19 09:30:00,"['태웅 단조', None]"
228,228,190807-11091-001,2019-08-19 09:30:00,"['태웅 단조', None]"
229,229,190626-19503-007,2019-08-19 10:30:00,"['태웅 단조', '태웅 단조']"
230,230,180903-12339-007,2019-08-19 10:30:00,"['태웅 단조', '태웅 단조']"
231,231,190626-19503-001,2019-08-19 10:30:00,"['태웅 단조', '태웅 단조']"
232,232,190807-11091-002,2019-08-19 11:50:00,"['태웅 단조', '태웅 단조']"
233,233,190628-15200-002,2019-08-19 11:50:00,"['태웅 단조', '태웅 단조']"
234,234,190627-15007-016,2019-08-19 11:50:00,"['태웅 단조', '태웅 단조']"
235,235,190807-11091-002,2019-08-19 11:50:00,"['태웅 단조', '태웅 단조']"
236,236,190628-15200-002,2019-08-19 11:50:00,"['태웅 단조', '태웅 단조']"
237,237,190627-15007-016,2019-08-19 11:50:00,"['태웅 단조', '태웅 단조']"
238,238,190330-15111-002,2019-08-19 18:50:00,"['태웅 단조', '태웅 단조']"
239,239,190330-15111-002,2019-08-19 19:50:00,"['태웅 단조', '태웅 단조']"
240,240,190716-19195-002,2019-08-19 20:10:00,"['태상 미음', '태상 미음']"
241,241,190716-19195-002,2019-08-19 20:10:00,"['태상 미음', '태상 미음']"
242,242,190722-19895-001,2019-08-19 23:50:00,"['태웅 단조', '태웅 단조']"
243,243,190722-19895-001,2019-08-20 00:50:00,"['태웅 단조', '태웅 단조']"
244,244,190715-19229-001,2019-08-20 06:10:00,"['태상 미음', '태웅 단조']"
245,245,190715-19229-001,2019-08-20 07:10:00,"['태상 미음', '태웅 단조']"
246,246,190626-19503-008,2019-08-20 14:50:00,"['태웅 단조', None]"
247,247,190626-19503-008,2019-08-20 14:50:00,"['태웅 단조', None]"
248,248,190424-15111-013,2019-08-20 19:30:00,"['태웅 단조', '태웅 단조']"
249,249,190424-15111-013,2019-08-20 19:30:00,"['태웅 단조', '태웅 단조']"
250,250,190712-19004-001,2019-08-20 23:30:00,"['태웅 단조', '태웅 단조']"
251,251,190712-19004-002,2019-08-20 23:30:00,"['태웅 단조', None]"
252,252,190712-19004-001,2019-08-20 23:30:00,"['태웅 단조', '태웅 단조']"
253,253,190712-19004-002,2019-08-20 23:30:00,"['태웅 단조', None]"
254,254,190626-19503-005,2019-08-20 23:50:00,"['태웅 단조', '태웅 단조']"
255,255,190626-19503-005,2019-08-21 00:50:00,"['태웅 단조', '태웅 단조']"
256,256,180607-19217-130,2019-08-21 12:30:00,"['태웅 단조', None]"
257,257,180607-19217-130,2019-08-21 12:30:00,"['태웅 단조', None]"
258,258,180607-19217-126,2019-08-21 13:30:00,"['태웅 단조', None]"
259,259,180607-19217-126,2019-08-21 13:30:00,"['태웅 단조', None]"
260,260,190516-14173-022,2019-08-21 16:10:00,"['태상 미음', None]"
261,261,190516-14173-022,2019-08-21 16:10:00,"['태상 미음', None]"
262,262,180607-19217-129,2019-08-21 16:30:00,"['태웅 단조', '태웅 단조']"
263,263,180607-19217-129,2019-08-21 17:30:00,"['태웅 단조', '태웅 단조']"
264,264,190516-14173-023,2019-08-21 19:10:00,"['태상 미음', '태상 미음']"
265,265,190516-14173-015,2019-08-21 19:10:00,"['태상 미음', '태상 미음']"
266,266,190516-14173-016,2019-08-21 19:10:00,"['태상 미음', '태상 미음']"
267,267,190516-14173-023,2019-08-21 20:10:00,"['태상 미음', '태상 미음']"
268,268,190516-14173-015,2019-08-21 20:10:00,"['태상 미음', '태상 미음']"
269,269,190516-14173-016,2019-08-21 20:10:00,"['태상 미음', '태상 미음']"
270,270,190725-70021-001,2019-08-22 03:30:00,"['태상 미음', None]"
271,271,190725-70021-002,2019-08-22 03:30:00,"['태상 미음', None]"
272,272,190725-70021-001,2019-08-22 04:30:00,"['태상 미음', None]"
273,273,190725-70021-002,2019-08-22 04:30:00,"['태상 미음', None]"
274,274,180903-12339-031,2019-08-22 13:30:00,"['태웅 단조', None]"
275,275,180903-12339-031,2019-08-22 16:30:00,"['태웅 단조', None]"
276,276,190424-15111-015,2019-08-22 16:50:00,"['태웅 단조', '태웅 단조']"
277,277,190424-15111-015,2019-08-22 16:50:00,"['태웅 단조', '태웅 단조']"
278,278,190516-14173-012,2019-08-22 17:30:00,"['태상 미음', '태상 미음']"
279,279,190516-14173-013,2019-08-22 17:30:00,"['태상 미음', '태상 미음']"
280,280,190516-14173-021,2019-08-22 17:30:00,"['태상 미음', '태상 미음']"
281,281,190516-14173-010,2019-08-22 17:30:00,"['태상 미음', None]"
282,282,190516-14173-011,2019-08-22 17:30:00,"['태상 미음', None]"
283,283,190516-14173-012,2019-08-22 17:30:00,"['태상 미음', '태상 미음']"
284,284,190516-14173-013,2019-08-22 17:30:00,"['태상 미음', '태상 미음']"
285,285,190516-14173-021,2019-08-22 17:30:00,"['태상 미음', '태상 미음']"
286,286,190516-14173-010,2019-08-22 17:30:00,"['태상 미음', None]"
287,287,190516-14173-011,2019-08-22 17:30:00,"['태상 미음', None]"
288,288,190805-15135-001,2019-08-22 22:10:00,"['태상 미음', '태상 미음']"
289,289,190805-15135-001,2019-08-22 22:10:00,"['태상 미음', '태상 미음']"
290,290,190305-15111-006,2019-08-22 23:30:00,"['태웅 단조', '태웅 단조']"
291,291,190305-15111-006,2019-08-22 23:30:00,"['태웅 단조', '태웅 단조']"
292,292,190305-15111-005,2019-08-22 23:50:00,"['태웅 단조', '태웅 단조']"
293,293,190305-15111-005,2019-08-22 23:50:00,"['태웅 단조', '태웅 단조']"
294,294,181010-12339-010,2019-08-22 23:50:00,"['태웅 단조', None]"
295,295,181010-12339-010,2019-08-23 00:50:00,"['태웅 단조', None]"
296,296,180607-19217-128,2019-08-26 14:40:00,"['태웅 단조', '태웅 단조']"
297,297,190213-14730-006,2019-08-27 00:20:00,"['태상 미음', '태상 미음']"
298,298,190213-14730-021,2019-08-27 00:20:00,"['태상 미음', '태상 미음']"
299,299,190516-14173-001,2019-08-27 00:20:00,"['태상 미음', '태상 미음']"
300,300,190516-14173-002,2019-08-27 00:20:00,"['태상 미음', '태상 미음']"
301,301,190516-14173-004,2019-08-27 01:20:00,"['태상 미음', None]"
302,302,190626-19503-011,2019-08-27 03:00:00,"['태웅 단조', '태웅 단조']"
303,303,190626-19503-014,2019-08-27 03:00:00,"['태웅 단조', None]"
304,304,190424-15111-011,2019-08-27 15:40:00,"['태웅 단조', '태웅 단조']"
305,305,190803-19004-005,2019-08-27 20:10:00,"['태웅 단조', '태상 미음']"
306,306,190711-19004-002,2019-08-27 20:10:00,"['태웅 단조', '태상 미음']"
307,307,190711-19004-004,2019-08-27 20:10:00,"['태웅 단조', '태상 미음']"
308,308,190711-19004-006,2019-08-27 20:10:00,"['태웅 단조', '태상 미음']"
309,309,190711-19004-008,2019-08-27 20:10:00,"['태웅 단조', '태상 미음']"
310,310,180530-12005-031,2019-08-27 23:10:00,"['태웅 단조', None]"
311,311,190226-15088-005,2019-08-28 02:10:00,"['태웅 단조', '태웅 단조']"
312,312,190803-19004-001,2019-08-28 03:10:00,"['태웅 단조', '태웅 단조']"
313,313,190803-19004-002,2019-08-28 03:10:00,"['태웅 단조', '태웅 단조']"
314,314,190803-19004-003,2019-08-28 03:10:00,"['태웅 단조', '태웅 단조']"
315,315,190803-19004-004,2019-08-28 03:10:00,"['태웅 단조', '태웅 단조']"
316,316,190804-19004-001,2019-08-28 03:10:00,"['태웅 단조', '태웅 단조']"
317,317,190804-19004-002,2019-08-28 03:10:00,"['태웅 단조', '태웅 단조']"
318,318,190804-19004-003,2019-08-28 03:10:00,"['태웅 단조', '태웅 단조']"
319,319,190804-19004-004,2019-08-28 03:10:00,"['태웅 단조', '태웅 단조']"
320,320,190424-15111-009,2019-08-28 08:30:00,"['태웅 단조', '태웅 단조']"
321,321,190803-19334-001,2019-08-28 13:30:00,"['태웅 단조', None]"
322,322,190625-12321-001,2019-08-28 23:10:00,"['태웅 단조', None]"
323,323,190603-17035-002,2019-08-29 03:50:00,"['태웅 단조', None]"
324,324,190617-17035-002,2019-08-29 04:50:00,"['태웅 단조', '태웅 단조']"
325,325,180607-19217-124,2019-08-29 10:30:00,"['태웅 단조', '태웅 단조']"
326,326,190716-19195-001,2019-08-29 14:30:00,"['태웅 단조', None]"
327,327,190516-14173-018,2019-08-29 19:10:00,"['태상 미음', '태상 미음']"
328,328,190516-14173-024,2019-08-29 19:10:00,"['태상 미음', '태상 미음']"
329,329,190724-14730-104,2019-08-29 19:10:00,"['태상 미음', '태상 미음']"
330,330,190724-14730-105,2019-08-29 19:10:00,"['태상 미음', '태상 미음']"
331,331,190813-77781-001,2019-09-04 12:30:00,"['태웅 단조', '태상 미음']"
332,332,190813-77781-002,2019-09-04 12:30:00,"['태웅 단조', '태상 미음']"
