,순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량,시작시간
5625,5439,P8,2020-04-28,야간,200312-99914-044,"001,002,003","14,16",가열로14호기,4300.00 X 3850.00 X 150.00,TWS355,"1377*450*455
30/30/35",SLAB,CARBON,0,4741,6,72.15,2020-04-27 23:28
5626,5441,P8,2020-04-28,야간,200415-19168-001,"001,002,003,004,005,006,007,008","14,16",가열로14호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,8,52.09,2020-04-27 23:28
5627,5486,P8,2020-04-29,야간,200409-19226-008,"001,002,003","14,16",가열로14호기,3667.00 X 3331.00 X 100.00,TWS355,"1059*450*390
25/25/30",SLAB,CARBON,0,2165,3,28.1,2020-04-28 23:43
5628,5487,P8,2020-04-29,야간,200409-19226-009,001,"14,16",가열로14호기,3258.00 X 3010.00 X 355.00,TWS355,"1229*450*525
20/20/20",SLAB,CARBON,0,4174,1,54.17,2020-04-28 23:43
5629,5483,P8,2020-04-29,야간,200401-19234-002,"001,002,003,004,005,007,006","14,16",가열로14호기,3919.00 X 3541.00 X 100.00,TWS355,"1126*450*420
30/30/35",SLAB,CARBON,0,2720,7,35.3,2020-04-28 23:43
5630,5484,P8,2020-04-29,야간,200409-19226-006,"001,002,003,004,005,006,007,008","14,16",가열로14호기,4038.00 X 3602.00 X 160.00,S355NL,"1321*450*435
25/25/20",Φ800 R/B,CARBON,0,4121,8,53.48,2020-04-28 23:43
5631,5485,P8,2020-04-29,야간,200409-19226-007,"001,002,003","14,16",가열로14호기,3927.00 X 3557.00 X 130.00,TWS355,"1163*450*415
25/25/20",SLAB,CARBON,0,2907,3,37.73,2020-04-28 23:43
5632,5527,P8,2020-04-30,야간,200324-01502-011,"001,002,003,004,005,006,007,008,009,010","14,16",가열로14호기,3916.00 X 3542.00 X 95.00,TWS355,"1093*450*430
30/30/35",SLAB,CARBON,0,3226,10,40.14,2020-04-29 23:27
5633,5526,P8,2020-04-30,야간,200324-01502-010,"001,002,003,004,005,006,007,008,009,010","14,16",가열로14호기,4026.00 X 3640.00 X 120.00,TWS355,"1248*450*400
33/33/35",SLAB,CARBON,0,3311,10,41.2,2020-04-29 23:27
5634,5869,P8,2020-05-13,야간,200509-19168-002,"013,014,015,016,017,018,019,020,021,022,023,024","14,16",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1047*450*350
25/25/35",SLAB,CARBON,0,1817,12,43.47,2020-05-13 01:14
5635,5871,P8,2020-05-13,야간,200509-19168-004,"007,008,009,010,011,012","14,16",가열로14호기,4556.00 X 4000.00 X 110.00,S355NL,"1381*450*470
32/32/41",Φ800 R/B,CARBON,0,4775,6,114.23,2020-05-13 01:14
5636,5924,P8,2020-05-14,야간,200509-19168-006,"013,014,015,016,017,018,019,020,021,022,023,024","14,16",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1047*450*350
25/25/35",SLAB,CARBON,0,1817,12,30.14,2020-05-13 23:15
5637,5926,P8,2020-05-14,야간,200509-19168-008,"007,008,009,010,011,012","14,16",가열로14호기,4556.00 X 4000.00 X 110.00,S355NL,"1381*450*470
32/32/41",Φ800 R/B,CARBON,0,4775,6,79.2,2020-05-13 23:15
5638,5928,P8,2020-05-14,야간,200303-19234-036,"012,013","14,16",가열로14호기,4556.00 X 4000.00 X 110.00,TWS355,"1397*450*475
35/35/45",SLAB,CARBON,0,4953,5,82.16,2020-05-13 23:15
5639,5969,P8,2020-05-15,야간,200303-19234-033,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016","14,16",가열로14호기,3400.00 X 3120.00 X 105.00,TWS355,"1033*450*345
25/25/30",SLAB,CARBON,0,1791,16,40.56,2020-05-14 23:34
5640,5971,P8,2020-05-15,야간,200303-19234-035,"001,002,003,004,005,006,007,008,009,010","14,16",가열로14호기,4300.00 X 3970.00 X 105.00,TWS355,"1143*450*415
30/30/35",SLAB,CARBON,0,2784,16,63.05,2020-05-14 23:34
5641,6007,P8,2020-05-18,주간,200513-19226-004,"002,003,004,005,006,007,008,009,010,011,012,013","14,16",가열로14호기,3679.00 X 3195.00 X 170.00,TWS355,"1334*450*435
20/20/20",SLAB,CARBON,0,4219,12,79.09,2020-05-16 07:42
5642,6014,P8,2020-05-18,주간,200423-99949-008,001,"14,16",가열로14호기,1972.70 X 1730.80 X 370.00,TW F321H,"1091*450*485
35/35/35","톱절단
Φ600 R/B",SUS 321,0,2914,1,54.62,2020-05-16 07:42
5643,6013,P8,2020-05-18,주간,200423-99949-007,001,"14,16",가열로14호기,1932.40 X 1750.80 X 305.00,TW F321H,"993*450*420
35/35/35","톱절단
Φ600 R/B",SUS 321,0,1962,1,36.78,2020-05-16 07:42
5644,6006,P8,2020-05-18,주간,200513-19226-004,001,"14,16",가열로14호기,3679.00 X 3195.00 X 170.00,TWS355,"1350*450*440
20/20/27(시)",SLAB,CARBON,0,4219,1,79.09,2020-05-16 07:42
5645,6061,P8,2020-05-19,주간,200303-19234-040,"001,002,003,004,005,006,007,008,009,010","16,14",가열로14호기,4300.00 X 3970.00 X 105.00,TWS355,"1143*450*415
30/30/35",SLAB,CARBON,0,2784,10,57.6,2020-05-18 19:29
5646,6062,P8,2020-05-19,주간,200303-19234-042,"001,002,003,004,005,006,007,008,009,010","16,14",가열로14호기,4556.00 X 4000.00 X 110.00,TWS355,"1384*450*470
35/35/40",SLAB,CARBON,0,4953,10,102.47,2020-05-18 19:29
5647,6161,P8,2020-05-21,주간,200201-19226-213,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,49.05,2020-05-20 18:54
5648,6159,P8,2020-05-21,주간,200201-19226-211,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,49.05,2020-05-20 18:54
5649,6160,P8,2020-05-21,주간,200201-19226-212,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,49.05,2020-05-20 18:54
5650,6151,P8,2020-05-21,주간,200515-19168-006,001,"16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1053*450*350
25/25/37(시)",SLAB,CARBON,0,1817,1,31.05,2020-05-20 18:54
5651,6158,P8,2020-05-21,주간,200205-19963-008,015,"16,14",가열로14호기,2893.80 X 2668.50 X 211.60,TW 42CrMo4,"1116*450*370
20/40/25","톱절단
Φ600 R/B",ALLOY,0,2307,9,39.43,2020-05-20 18:54
5652,6155,P8,2020-05-21,주간,200515-19168-008,"001,002,003,004,005,006","16,14",가열로14호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,6,81.6,2020-05-20 18:54
5653,6152,P8,2020-05-21,주간,200515-19168-006,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,11,31.05,2020-05-20 18:54
5654,6230,P8,2020-05-22,주간,200507-19234-002,"001,002,003","16,14",가열로14호기,4531.00 X 4131.00 X 145.00,S355NL,"1312*450*470
35/35/30",Φ800 R/B,CARBON,0,4393,3,95.75,2020-05-21 19:35
5655,6227,P8,2020-05-22,주간,200515-19168-010,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,11,39.6,2020-05-21 19:35
5656,6224,P8,2020-05-22,주간,200201-19226-224,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,62.56,2020-05-21 19:35
5657,6223,P8,2020-05-22,주간,200201-19226-223,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,62.56,2020-05-21 19:35
5658,6221,P8,2020-05-22,주간,200201-19226-221,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,62.56,2020-05-21 19:35
5659,6226,P8,2020-05-22,주간,200515-19168-010,001,"16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1053*450*350
25/25/37(시)",SLAB,CARBON,0,1817,1,39.6,2020-05-21 19:35
5660,6222,P8,2020-05-22,주간,200201-19226-222,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,62.56,2020-05-21 19:35
5661,6219,P8,2020-05-22,주간,200201-19226-219,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,62.56,2020-05-21 19:35
5662,6220,P8,2020-05-22,주간,200201-19226-220,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,62.56,2020-05-21 19:35
5663,6280,P8,2020-05-25,야간,200512-13530-002,"001,002,003,004","16,14",가열로14호기,3500.00 X 3200.00 X 85.00,TW 266M Gr2,"1000*450*335
24/24/24","R/BLOOM
or SLAB",CARBON,0,1567,4,35.25,2020-05-23 07:51
5664,6281,P8,2020-05-25,야간,200414-19134-041,"001,002","16,14",가열로14호기,1854.00 X 1348.76 X 357.00,TW 266M Gr2,"1410*450*460
106/30/30",R/BLOOM,CARBON,0,2508,2,56.42,2020-05-23 07:51
5665,6282,P8,2020-05-25,야간,200414-19134-055,"001,002","16,14",가열로14호기,1854.00 X 1348.76 X 357.00,TW 266M Gr2,"1410*450*460
106/30/30",R/BLOOM,CARBON,0,2508,2,56.42,2020-05-23 07:51
5666,6283,P8,2020-05-25,야간,200414-19134-069,"001,002","16,14",가열로14호기,1854.00 X 1348.76 X 357.00,TW 266M Gr2,"1410*450*460
106/30/30",R/BLOOM,CARBON,0,2508,2,56.42,2020-05-23 07:51
5667,6284,P8,2020-05-25,야간,200513-15459-001,001,"16,14",가열로14호기,1127.00 X 802.00 X 610.00,TW 266M Gr2,"977*450*700
40/40/50",히트확인,CARBON,0,3179,1,71.51,2020-05-23 07:51
5668,6277,P8,2020-05-25,야간,200507-19234-009,"001,002,003","16,14",가열로14호기,4531.00 X 4131.00 X 145.00,S355NL,"1312*450*470
35/35/30",Φ800 R/B,CARBON,0,4393,3,98.82,2020-05-23 07:51
5669,6276,P8,2020-05-25,야간,200507-19234-008,"001,002,003","16,14",가열로14호기,4531.00 X 4131.00 X 145.00,S355NL,"1312*450*470
35/35/30",Φ800 R/B,CARBON,0,4393,3,98.82,2020-05-23 07:51
5670,6274,P8,2020-05-25,야간,200303-19234-040,"016,017,018,019,020","16,14",가열로14호기,4300.00 X 3970.00 X 105.00,TWS355,"1143*450*415
30/30/35",SLAB,CARBON,0,2784,5,62.62,2020-05-23 07:51
5671,6335,P8,2020-05-26,야간,200519-12500-001,001,"16,14",가열로14호기,1269.00 X 676.00 X 274.00,TW S45SU,"1304 X 500 X 309
35/176/35","열처리예열
COG BAR",CARBON,0,2763,1,20.86,2020-05-26 06:56
5672,6336,P8,2020-05-26,야간,200519-12500-005,001,"16,14",가열로14호기,1269.00 X 676.00 X 274.00,TW S45SU,"1304 X 500 X 309
35/176/35","열처리예열
COG BAR",CARBON,0,2763,1,20.86,2020-05-26 06:56
5673,6332,P8,2020-05-26,야간,200521-19226-002,"009,010,011,012,013","16,14",가열로14호기,4187.00 X 3695.00 X 185.00,S355NL,"1410*450*490
25/25/20",Φ800 R/B,CARBON,0,5399,5,40.77,2020-05-26 06:56
5674,6334,P8,2020-05-26,야간,200205-19963-008,"030,031,032,033,034,035,036,037,038,039,040","16,14",가열로14호기,2893.80 X 2668.50 X 211.60,TW 42CrMo4,"1116*450*370
20/40/25","톱절단
Φ600 R/B",ALLOY,0,2307,25,17.42,2020-05-26 06:56
5675,6400,P8,2020-05-27,야간,200226-15129-003,001,"16,14",가열로14호기,2703.00 X 2485.00 X 510.00,TW SNCM439,"1235*450*680
30/50/70(시)","5/26 P5주
COG BAR",ALLOY,0,5702,1,49.5,2020-05-26 15:46
5676,6392,P8,2020-05-27,야간,200525-19476-003,"001,002,003,004,005,006,007","16,14",가열로14호기,4025.00 X 3607.00 X 125.00,TWS355,"1257*450*400
30/30/25",SLAB,CARBON,0,3374,7,29.29,2020-05-26 15:46
5677,6394,P8,2020-05-27,야간,200525-19476-006,"005,006,007","16,14",가열로14호기,3258.00 X 3010.00 X 395.00,S355NL,"1262*450*565
25/25/25",Φ800 R/B,CARBON,0,4837,3,41.99,2020-05-26 15:46
5678,6395,P8,2020-05-27,야간,200519-19004-002,001,"16,14",가열로14호기,1150.00 X 262.00 X 316.00,TW S25C,"1190 X 351
40/262/35",COG BAR,CARBON,0,3065,1,26.61,2020-05-26 15:46
5679,6396,P8,2020-05-27,야간,200422-19133-001,"001,002","16,14",가열로14호기,1536.70 X 794.00 X 262.00,TW 266M Gr2,"1446*450*325
107/25/25",R/BLOOM,CARBON,0,1867,2,16.21,2020-05-26 15:46
5680,6397,P8,2020-05-27,야간,200422-19133-002,"001,002","16,14",가열로14호기,1536.70 X 794.00 X 258.00,TW 266M Gr2,"1447*450*320
107/25/25",R/BLOOM,CARBON,0,1841,2,15.98,2020-05-26 15:46
5681,6398,P8,2020-05-27,야간,200422-19133-003,"001,002","16,14",가열로14호기,1536.70 X 794.00 X 247.00,TW 266M Gr2,"1443*450*310
107/25/25",R/BLOOM,CARBON,0,1770,2,15.36,2020-05-26 15:46
5682,6399,P8,2020-05-27,야간,200422-19133-004,"001,002","16,14",가열로14호기,1536.70 X 788.00 X 240.00,TW 266M Gr2,"1437*450*305
107/25/25",R/BLOOM,CARBON,0,1732,2,15.03,2020-05-26 15:46
5683,6442,P8,2020-05-28,야간,200229-14072-044,001,"16,14",가열로14호기,1310.00 X 1150.60 X 807.00,TW 350LF2,"905*450*900
60/40/40",히트확인,CARBON,0,3359,1,54.52,2020-05-27 06:58
5684,6441,P8,2020-05-28,야간,200316-15008-003,001,"16,14",가열로14호기,2709.00 X 2402.40 X 334.00,TW F304L,"1310*450*460
29/29/29","톱절단
Φ600 R/B",SUS 304,0,4213,1,68.39,2020-05-27 06:58
5685,6439,P8,2020-05-28,야간,200204-19411-075,"001,002,003,004","16,14",가열로14호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,104.8,2020-05-27 06:58
5686,6440,P8,2020-05-28,야간,200204-19411-080,"001,002,003,004","16,14",가열로14호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,104.8,2020-05-27 06:58
5687,6542,P8,2020-06-01,주간,200529-19302-006,"001,002,003,004,005","16,14",가열로14호기,4976.00 X 4556.00 X 140.00,S355NL,"1294*450*540
35/35/30",Φ800 R/B,CARBON,0,4895,5,79.15,2020-05-30 07:00
5688,6543,P8,2020-06-01,주간,200529-19302-007,"001,002,003,004,005","16,14",가열로14호기,4976.00 X 4556.00 X 140.00,S355NL,"1294*450*540
35/35/30",Φ800 R/B,CARBON,0,4895,5,79.15,2020-05-30 07:00
5689,6538,P8,2020-06-01,주간,200529-19302-003,"001,002,003,004,005","16,14",가열로14호기,3916.00 X 3526.00 X 105.00,S355NL,"1172*450*405
30/30/35",Φ600 R/B,CARBON,0,2891,5,46.75,2020-05-30 07:00
5690,6537,P8,2020-06-01,주간,200529-19302-002,"001,002,003,004,005","16,14",가열로14호기,3916.00 X 3526.00 X 105.00,S355NL,"1172*450*405
30/30/35",Φ600 R/B,CARBON,0,2891,5,46.75,2020-05-30 07:00
5691,6598,P8,2020-06-02,주간,200529-19302-017,"001,002,003,004,005","16,14",가열로14호기,3268.00 X 3010.00 X 400.00,S355NL,"1282*450*570
25/25/25",Φ800 R/B,CARBON,0,5067,5,52.8,2020-06-01 19:24
5692,6607,P8,2020-06-02,주간,200414-19134-027,"001,002","16,14",가열로14호기,1854.00 X 1348.76 X 357.00,TW 266M Gr2,"1390*450*460
89/30/30",불량제품,CARBON,0,2508,2,26.14,2020-06-01 19:24
5693,6601,P8,2020-06-02,주간,200529-19302-020,001,"16,14",가열로14호기,4422.00 X 4020.00 X 125.00,TWS355,"1229*450*485
30/30/37(시)",SLAB,CARBON,0,3607,1,37.59,2020-06-01 19:24
5694,6602,P8,2020-06-02,주간,200529-19302-020,"002,003,004,005","16,14",가열로14호기,4422.00 X 4020.00 X 125.00,TWS355,"1201*450*475
30/30/25",SLAB,CARBON,0,3607,4,37.59,2020-06-01 19:24
5695,6603,P8,2020-06-02,주간,200529-19302-021,"001,002,003,004,005","16,14",가열로14호기,4422.00 X 4020.00 X 125.00,TWS355,"1201*450*475
30/30/25",SLAB,CARBON,0,3607,5,37.59,2020-06-01 19:24
5696,6606,P8,2020-06-02,주간,200529-19302-023,"004,005","16,14",가열로14호기,4976.00 X 4556.00 X 140.00,S355NL,"1294*450*540
35/35/30",Φ800 R/B,CARBON,0,4895,5,51.01,2020-06-01 19:24
5697,6650,P8,2020-06-03,주간,200529-19302-030,"006,007,008,009,010","16,14",가열로14호기,4976.00 X 4556.00 X 140.00,S355NL,"1294*450*540
35/35/30",Φ800 R/B,CARBON,0,4895,5,53.35,2020-06-02 18:54
5698,6652,P8,2020-06-03,주간,200228-14072-139,001,"16,14",가열로14호기,1200.00 X 850.40 X 655.40,TW 350LF2,"1024*450*740
40/40/45",히트확인,CARBON,0,3777,1,41.16,2020-06-02 18:54
5699,6653,P8,2020-06-03,주간,200228-14072-141,"001,002,003","16,14",가열로14호기,1360.00 X 944.00 X 622.50,TW 350LF2,"1135*450*710
40/40/45",히트확인,CARBON,0,4668,3,50.87,2020-06-02 18:54
5700,6654,P8,2020-06-03,주간,200525-12124-003,001,"16,14",가열로14호기,1299.00 X 909.00 X 820.00,TW 350LF2,"1095*450*910
40/40/40",히트확인,CARBON,0,5502,1,59.96,2020-06-02 18:54
5701,6655,P8,2020-06-03,주간,200525-12124-004,001,"16,14",가열로14호기,1299.00 X 909.00 X 580.00,TW 350LF2,"1085*450*680
40/40/50",히트확인,CARBON,0,4031,1,43.93,2020-06-02 18:54
5702,6651,P8,2020-06-03,주간,200414-19134-027,"001,002","16,14",가열로14호기,1854.00 X 1348.76 X 357.00,TW 266M Gr2,"1390*450*460
89/30/30",불량제품,CARBON,0,2508,2,27.33,2020-06-02 18:54
5703,6715,P8,2020-06-04,주간,200520-15007-010,"001,002,003,004,005","16,14",가열로14호기,1978.00 X 1778.00 X 219.00,TW 266M Gr2,"951*450*330
26/16/21",히트확인,CARBON,0,1379,5,44.94,2020-06-03 19:21
5704,6711,P8,2020-06-04,주간,200520-15007-005,"001,002,003,004,005","16,14",가열로14호기,2130.00 X 1828.80 X 268.00,TW 266M Gr2,"1105*450*390
23/15/19",히트확인,CARBON,0,2376,5,77.44,2020-06-03 19:21
5705,6714,P8,2020-06-04,주간,200520-15007-008,"001,002,003,004,005","16,14",가열로14호기,1978.00 X 1778.00 X 192.00,TW 266M Gr2,"940*450*305
26/16/21",히트확인,CARBON,0,1163,5,37.9,2020-06-03 19:21
5706,6713,P8,2020-06-04,주간,200520-15007-007,"001,002,003,004,005","16,14",가열로14호기,2244.00 X 1988.00 X 238.00,TW 266M Gr2,"1060*450*360
23/14/19",히트확인,CARBON,0,1971,5,64.24,2020-06-03 19:21
5707,6718,P8,2020-06-04,주간,200528-12500-004,001,"16,14",가열로14호기,3652.00 X 3438.00 X 354.00,TW 42CrMo4M,"1268*450*555
30/40/30","열처리예열
Φ600 R/B",ALLOY,0,4760,1,155.13,2020-06-03 19:21
5708,6787,P8,2020-06-05,주간,200519-99922-005,"001,002","16,14",가열로14호기,3218.00 X 3006.00 X 130.00,TW 42CrMo4,"995*450*365
20/45/30","열처리예열
Φ600 R/B",ALLOY,0,1697,2,26.25,2020-06-04 19:10
5709,6786,P8,2020-06-05,주간,200519-99922-004,"001,002","16,14",가열로14호기,4210.00 X 3890.00 X 200.00,TW 42CrMo4,"1310*450*500
25/50/35","열처리예열
Φ600 R/B",ALLOY,0,4627,2,71.56,2020-06-04 19:10
5710,6785,P8,2020-06-05,주간,200519-99922-003,"001,002","16,14",가열로14호기,4210.00 X 3890.00 X 200.00,TW 42CrMo4,"1310*450*500
25/50/35","열처리예열
Φ600 R/B",ALLOY,0,4627,2,71.56,2020-06-04 19:10
5711,6784,P8,2020-06-05,주간,200519-99922-001,"001,002","16,14",가열로14호기,4292.00 X 3994.00 X 200.00,TW 42CrMo4,"1292*450*500
25/50/35","열처리예열
Φ600 R/B",ALLOY,0,4470,2,69.14,2020-06-04 19:10
5712,6783,P8,2020-06-05,주간,SUS 압탕 코깅,"001,002,003","16,14",가열로14호기,COGGING,SUS,"D500 X L
★재질마킹할것★","압탕
투입",,0,3000,3,46.4,2020-06-04 19:10
5713,6861,P8,2020-06-08,야간,SUS 압탕 코깅,"001,002,003",14,가열로14호기,COGGING,SUS,"D500 X L
★재질마킹할것★","압탕
투입",,0,3000,3,88.34,2020-06-06 07:36
5714,6846,P8,2020-06-08,야간,200229-14072-085,001,14,가열로14호기,1779.60 X 1242.80 X 361.00,TW 350LF3,"1329*450*445
20/35/25","톱절단
Φ800 R/B",ALLOY,0,4236,1,124.73,2020-06-06 07:36
5715,6847,P8,2020-06-08,야간,200229-14072-086,001,14,가열로14호기,2265.10 X 1783.08 X 393.00,TW 350LF3,"1404*450*520
20/40/25","톱절단
Φ800 R/B",ALLOY,0,5627,1,165.69,2020-06-06 07:36
5716,6848,P8,2020-06-08,야간,200229-14072-087,001,14,가열로14호기,2265.10 X 1783.08 X 393.00,TW 350LF3,"1404*450*520
20/40/25","톱절단
Φ800 R/B",ALLOY,0,5627,1,165.69,2020-06-06 07:36
5717,6849,P8,2020-06-08,야간,200409-19334-001,"001,002",14,가열로14호기,3884.00 X 3776.00 X 111.80,TW F6A,"1142*450*430
130/110/60","톱절단
Φ600 R/B",SUS,0,1399,2,41.19,2020-06-06 07:36
5718,6851,P8,2020-06-08,야간,200409-19334-003,"001,002",14,가열로14호기,4903.00 X 4759.40 X 69.00,TW F6A,"1278*450*530
160/150/100","톱절단
Φ600 R/B",SUS,0,2324,2,68.43,2020-06-06 07:36
5719,6860,P8,2020-06-08,야간,191127-19581-002,001,14,가열로14호기,910.00 X 569.00 X 910.00,TWS355,"970 X 400 X 970
60/169/60",R/BLOOM,CARBON,0,4670,2,137.51,2020-06-06 07:36
5720,6852,P8,2020-06-08,야간,200409-19334-005,"001,002",14,가열로14호기,4178.00 X 3952.20 X 144.00,TW F6A,"1247*450*470
110/65/45","톱절단
Φ600 R/B",SUS,0,1941,2,57.15,2020-06-06 07:36
5721,6854,P8,2020-06-08,야간,200520-19133-003,001,14,가열로14호기,3156.00 X 2532.00 X 82.00,TW F6A,"1298*450*350
35/35/45","톱절단
Φ600 R/B",SUS,0,3142,1,92.52,2020-06-06 07:36
5722,6855,P8,2020-06-08,야간,200529-19149-002,"001,002",14,가열로14호기,1958.98 X 1797.05 X 187.33,TW F316L,"931*450*295
30/30/30","톱절단
R/BLOOM",SUS,0,1135,2,33.42,2020-06-06 07:36
5723,6856,P8,2020-06-08,야간,200529-19149-003,"001,002",14,가열로14호기,1958.98 X 1797.05 X 187.33,TW F316L,"931*450*295
30/30/30","톱절단
R/BLOOM",SUS,0,1135,2,33.42,2020-06-06 07:36
5724,6857,P8,2020-06-08,야간,200529-19149-004,001,14,가열로14호기,1958.98 X 1797.05 X 187.33,TW F316L,"931*450*295
30/30/30","톱절단
R/BLOOM",SUS,0,1135,1,33.42,2020-06-06 07:36
5725,6858,P8,2020-06-08,야간,200528-15200-001,001,14,가열로14호기,1442.00 X 0.00 X 260.00,TW 266M Gr2,"1477 X 295
35/35",SLAB,CARBON,0,3968,1,116.84,2020-06-06 07:36
5726,6859,P8,2020-06-08,야간,200528-15200-002,001,14,가열로14호기,1442.00 X 0.00 X 260.00,TW 266M Gr2,"1477 X 295
35/35",SLAB,CARBON,0,3968,1,116.84,2020-06-06 07:36
5727,6850,P8,2020-06-08,야간,200409-19334-002,"001,002",14,가열로14호기,4178.00 X 3952.20 X 144.00,TW F6A,"1247*450*470
110/65/45","톱절단
Φ600 R/B",SUS,0,1941,2,57.15,2020-06-06 07:36
5728,6853,P8,2020-06-08,야간,200409-19334-006,"001,002",14,가열로14호기,4903.00 X 4759.40 X 69.00,TW F6A,"1278*450*530
160/150/100","톱절단
Φ600 R/B",SUS,0,2324,2,68.43,2020-06-06 07:36
5729,6907,P8,2020-06-09,야간,200409-19334-004,"001,002",14,가열로14호기,3884.00 X 3776.00 X 111.80,TW F6A,"1129*450*400
130/110/60","톱절단
Φ600 R/B",SUS,0,1399,2,37.86,2020-06-09 07:15
5730,6906,P8,2020-06-09,야간,200529-19149-005,001,14,가열로14호기,1958.98 X 1797.05 X 187.33,TW F316L,"931*450*295
30/30/30","톱절단
R/BLOOM",SUS,0,1135,1,30.71,2020-06-09 07:15
5731,6905,P8,2020-06-09,야간,200529-19149-004,002,14,가열로14호기,1958.98 X 1797.05 X 187.33,TW F316L,"931*450*295
30/30/30","톱절단
R/BLOOM",SUS,0,1135,1,30.71,2020-06-09 07:15
5732,6904,P8,2020-06-09,야간,200529-19149-001,"001,002",14,가열로14호기,1958.98 X 1797.05 X 187.33,TW F316L,"931*450*295
30/30/30","톱절단
R/BLOOM",SUS,0,1135,2,30.71,2020-06-09 07:15
5733,6903,P8,2020-06-09,야간,200602-94594-006,"001,002,003,004,005",14,가열로14호기,904.00 X 0.00 X 505.00,TW S17MoS,"949 X 550
45/45","열처리예열
SLAB",,0,3023,5,81.81,2020-06-09 07:15
5734,6909,P8,2020-06-09,야간,SUS 압탕 코깅,"001,002,003,004,005",14,가열로14호기,COGGING,SUS,"D600 X L
★재질마킹할것★","압탕
투입",,0,3000,5,81.18,2020-06-09 07:15
5735,6908,P8,2020-06-09,야간,200520-19133-001,001,14,가열로14호기,3666.00 X 3504.00 X 126.00,TW F6A,"1132*450*420
60/120/55","톱절단
Φ600 R/B",SUS,0,2758,1,74.64,2020-06-09 07:15
5736,6957,P8,2020-06-10,야간,200515-19168-005,010,14,가열로14호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,1,89.43,2020-06-10 06:54
5737,6958,P8,2020-06-10,야간,SUS 압탕 코깅,"001,002,003,004,005",14,가열로14호기,COGGING,SUS,"D600 X L
★재질마킹할것★","압탕
투입",,0,3000,5,78.38,2020-06-10 06:54
5738,6956,P8,2020-06-10,야간,200610-19133-004,"001,002",14,가열로14호기,3344.00 X 3170.00 X 59.00,TW F22,"1103*450*405
106/70/115","P8예열
R/BLOOM",ALLOY,0,1230,2,32.13,2020-06-10 06:54
5739,6955,P8,2020-06-10,야간,200610-19133-003,"001,002",14,가열로14호기,3344.00 X 3170.00 X 66.00,TW F22,"1108*450*405
106/70/110","P8예열
R/BLOOM",ALLOY,0,1244,2,32.5,2020-06-10 06:54
5740,6953,P8,2020-06-10,야간,200610-19133-001,"001,002",14,가열로14호기,3344.00 X 3170.00 X 60.00,TW F22,"1106*450*405
106/70/115","P8예열
R/BLOOM",ALLOY,0,1237,2,32.32,2020-06-10 06:54
