,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,啊胶荤侩樊,啊凯肺 锅龋,啊凯肯丰 柯档,啊凯吝 付瘤阜 巩摧腮 矫埃,啊凯吝 巩凯覆 冉荐,滑矫埃,家犁 list,矫累矫埃,矫累柯档,角力 矫累矫埃,盔贰矫累痢柯档,捞傈 辆丰矫埃,累诀老磊,辆丰矫埃,辆丰柯档,林/具埃,弥辆 啊凯矫累 柯档,乞闭柯档,乞老/林富
271,hold,24.0,0.0,,,,,,,1883.1999999992554,5,,,,,[''],2020-04-22 19:24:00,1266.7,,,,2020-04-23,2020-04-23 08:35:00,1267.9,林埃,,1260.7465909090906,
272,hold,25.0,0.0,,,,,,,1646.1999999992554,5,,,,,[''],2020-04-23 23:42:00,1250.5,,,,2020-04-24,2020-04-24 08:28:00,1262.6,林埃,,1254.0332068311195,
273,hold,26.0,0.0,,,,,,,612.1999999992547,5,,,,,[''],2020-04-24 23:06:00,1262.8,,,,2020-04-25,2020-04-25 02:55:00,1253.2,林埃,,1251.7034782608698,
274,hold,28.0,0.0,,,,,,,1532.6999999992554,5,,,,,[''],2020-05-07 14:52:00,1270.7,,,,2020-05-07,2020-05-07 22:32:00,1272.2,具埃,,1271.5442516268981,
275,hold,29.0,0.0,,,,,,,1065.4000000003723,5,,,,,[''],2020-05-08 12:03:00,1259.0,,,,2020-05-08,2020-05-08 16:42:00,1271.9,具埃,,1270.7992857142854,
276,hold,30.0,0.0,,,,,,,616.5999999996276,5,,,,,[''],2020-05-09 22:58:00,1270.6,,,,2020-05-09,2020-05-10 02:50:00,1272.3,具埃,,1271.1298283261806,
277,hold,31.0,0.0,,,,,,,198.5,5,,,,,[''],2020-05-11 11:44:00,1285.1,,,,2020-05-11,2020-05-11 12:59:00,1272.8,林埃,,1272.6907894736846,
278,hold,32.0,0.0,,,,,,,0.0,5,,,,,[''],2020-05-13 14:19:00,916.6,,,,2020-05-14,2020-05-13 17:58:00,731.1,林埃,,797.5445454545454,
279,hold,36.0,0.0,,,,,,,238.0,5,,,,,[''],2020-05-21 00:02:00,1270.5,,,,2020-05-20,2020-05-21 01:25:00,1270.3,具埃,,1270.561904761905,
280,hold,38.0,0.0,,,,,,,388.59999999962747,5,,,,,[''],2020-05-21 19:11:00,1280.8,,,,2020-05-22,2020-05-21 20:48:00,1270.9,具埃,,1271.5040816326532,
281,hold,39.0,0.0,,,,,,,85.0,5,,,,,[''],2020-06-02 03:51:00,1282.1,,,,2020-06-01,2020-06-02 04:25:00,1272.1,具埃,,1272.2114285714285,
282,hold,40.0,0.0,,,,,,,808.0,5,,,,,[''],2020-06-02 16:12:00,1252.9,,,,2020-06-02,2020-06-02 21:47:00,1274.8,具埃,,1260.9916666666668,
283,hold,41.0,0.0,,,,,,,2083.0999999996275,5,,,,,[''],2020-06-03 08:10:00,1256.7,,,,2020-06-03,2020-06-03 20:17:00,1281.4,具埃,,1259.107142857143,
284,hold,44.0,0.0,,,,,,,250.7000000011176,5,,,,,[''],2020-06-08 19:28:00,1267.9,,,,2020-06-08,2020-06-08 20:49:00,1273.4,具埃,,1271.9280487804874,
285,hold,45.0,0.0,,,,,,,155.30000000074506,5,,,,,[''],2020-06-09 16:22:00,1267.8,,,,2020-06-09,2020-06-09 17:17:00,1254.2,具埃,,1254.0017857142861,
286,hold,46.0,0.0,,,,,,,209.0999999996274,5,,,,,[''],2020-06-10 19:22:00,1282.2,,,,2020-06-10,2020-06-10 20:19:00,1271.1,具埃,,1271.743103448276,
287,hold,49.0,0.0,,,,,,,437.5,5,,,,,[''],2020-06-15 11:42:00,1277.6,,,,2020-06-15,2020-06-15 13:36:00,1272.6,林埃,,1272.3139130434786,
288,hold,50.0,0.0,,,,,,,872.9000000003723,5,,,,,[''],2020-06-16 11:40:00,1273.7,,,,2020-06-16,2020-06-16 15:42:00,1287.2,林埃,,1282.7547325102882,
289,hold,52.0,0.0,,,,,,,181.6999999992549,5,,,,,[''],2020-06-18 20:39:00,1262.8,,,,2020-06-18,2020-06-18 21:30:00,1270.0,具埃,,1264.3346153846153,
290,hold,56.0,0.0,,,,,,,413.4000000003725,5,,,,,[''],2020-06-24 04:06:00,1281.1,,,,2020-06-24,2020-06-24 06:13:00,1273.3,林埃,,1272.290625,
291,hold,57.0,0.0,,,,,,,113.69999999925491,5,,,,,[''],2020-06-25 09:06:00,1268.5,,,,2020-06-25,2020-06-25 09:44:00,1270.5,林埃,,1263.9615384615386,
292,hold,58.0,0.0,,,,,,,101.19999999925491,5,,,,,[''],2020-06-26 09:25:00,1263.0,,,,2020-06-26,2020-06-26 09:57:00,1258.4,林埃,,1257.2545454545455,
293,hold,59.0,0.0,,,,,,,534.0999999996276,5,,,,,[''],2020-06-29 22:55:00,1271.9,,,,2020-06-29,2020-06-30 01:17:00,1274.7,具埃,,1272.3741258741259,
294,hold,0.0,0.0,,,,,,,849.5,6,,,,,[''],2020-03-02 11:24:00,1251.2,,,,,2020-03-02 14:26:00,1252.2,,,1251.1207650273225,
295,hold,3.0,0.0,,,,,,,1738.6999999999537,6,,,,,[''],2020-03-05 09:48:00,1252.6,,,,2020-03-05,2020-03-05 15:35:00,1252.9,具埃,,1252.2879310344827,
296,hold,4.0,0.0,,,,,,,3157.0999999999767,6,,,,,[''],2020-03-06 11:29:00,1250.1,,,,2020-03-06,2020-03-06 23:30:00,1254.2,具埃,,1252.2775623268699,
297,hold,5.0,0.0,,,,,,,153.80000000004657,6,,,,,[''],2020-03-09 10:38:00,1251.5,,,,2020-03-09,2020-03-09 11:13:00,1252.2,林埃,,1249.7527777777775,
298,hold,6.0,0.0,,,,,,,1120.0999999999767,6,,,,,[''],2020-03-09 18:33:00,1251.3,,,,2020-03-09,2020-03-09 22:59:00,1251.4,具埃,,1250.7865168539329,
299,hold,10.0,0.0,,,,,,,274.4000000000233,6,,,,,[''],2020-03-18 22:15:00,1252.5,,,,2020-03-18,2020-03-18 23:17:00,1252.3,具埃,,1251.1793650793652,
300,hold,11.0,0.0,,,,,,,553.7000000000698,6,,,,,[''],2020-03-20 03:07:00,1251.2,,,,2020-03-19,2020-03-20 05:35:00,1252.8,具埃,,1251.4751677852346,
301,hold,13.0,0.0,,,,,,,1756.0,6,,,,,[''],2020-03-23 16:07:00,1252.7,,,,2020-03-23,2020-03-23 22:59:00,1253.6,具埃,,1251.5588377723973,
302,hold,14.0,0.0,,,,,,,645.9000000000233,6,,,,,[''],2020-03-25 00:00:00,1254.8,,,,2020-03-24,2020-03-25 02:41:00,1251.9,具埃,,1251.4296296296295,
303,hold,15.0,0.0,,,,,,,395.40000000002334,6,,,,,[''],2020-03-25 23:52:00,1251.8,,,,2020-03-25,2020-03-26 01:28:00,1251.2,具埃,,1251.317525773196,
304,hold,16.0,0.0,,,,,,,1503.3000000000463,6,,,,,[''],2020-03-26 16:43:00,1254.7,,,,2020-03-26,2020-03-26 22:57:00,1251.7,具埃,,1251.038,
305,hold,17.0,0.0,,,,,,,3850.2000000001854,6,,,,,[''],2020-03-27 09:08:00,1232.1,,,,2020-03-27,2020-03-27 20:14:00,1253.4,具埃,,1230.9275862068964,
306,hold,19.0,0.0,,,,,,,333.5,6,,,,,[''],2020-03-30 19:03:00,1250.0,,,,2020-03-30,2020-03-30 20:23:00,1251.1,具埃,,1250.6234567901236,
307,hold,20.0,0.0,,,,,,,836.1000000000931,6,,,,,[''],2020-03-31 21:15:00,1250.0,,,,2020-03-31,2020-04-01 00:56:00,1251.6,具埃,,1250.872072072072,
308,hold,22.0,0.0,,,,,,,759.1000000000931,6,,,,,[''],2020-04-04 02:28:00,1253.7,,,,2020-04-03,2020-04-04 05:31:00,1252.8,具埃,,1251.2989130434785,
309,hold,23.0,0.0,,,,,,,1422.1000000000934,6,,,,,[''],2020-04-06 08:18:00,1252.6,,,,2020-04-06,2020-04-06 14:33:00,1250.3,林埃,,1250.6625,
310,hold,24.0,0.0,,,,,,,213.89999999990692,6,,,,,[''],2020-04-07 02:35:00,1250.6,,,,2020-04-06,2020-04-07 03:29:00,1251.0,具埃,,1250.3654545454547,
311,hold,26.0,0.0,,,,,,,166.69999999995343,6,,,,,[''],2020-04-08 20:39:00,1250.2,,,,2020-04-08,2020-04-08 21:19:00,1250.1,具埃,,1250.2341463414634,
312,hold,27.0,0.0,,,,,,,202.69999999995343,6,,,,,[''],2020-04-10 05:32:00,1252.1,,,,2020-04-09,2020-04-10 06:20:00,1253.3,具埃,,1252.1836734693875,
313,hold,29.0,0.0,,,,,,,276.19999999995343,6,,,,,[''],2020-04-13 19:22:00,1252.1,,,,2020-04-13,2020-04-13 20:25:00,1251.0,具埃,,1251.40625,
314,hold,31.0,0.0,,,,,,,540.3999999999069,6,,,,,[''],2020-04-16 03:12:00,1252.3,,,,2020-04-15,2020-04-16 05:19:00,1250.4,具埃,,1251.6023437500005,
315,hold,32.0,0.0,,,,,,,256.5,6,,,,,[''],2020-04-16 21:12:00,1255.1,,,,2020-04-16,2020-04-16 22:15:00,1251.4,具埃,,1251.9234375,
316,hold,33.0,0.0,,,,,,,514.7999999998137,6,,,,,[''],2020-04-20 18:04:00,1247.9,,,,2020-04-20,2020-04-20 19:09:00,1248.1,具埃,,1246.559090909091,
317,hold,35.0,0.0,,,,,,,394.5999999998603,6,,,,,[''],2020-04-23 02:37:00,1253.1,,,,2020-04-22,2020-04-23 04:33:00,1253.5,具埃,,1251.7059829059829,
318,hold,37.0,0.0,,,,,,,447.30000000004657,6,,,,,[''],2020-04-24 06:08:00,1253.9,,,,2020-04-24,2020-04-24 08:21:00,1251.4,林埃,,1251.9783582089553,
319,hold,38.0,0.0,,,,,,,1084.5,6,,,,,[''],2020-04-24 21:42:00,1249.5,,,,2020-04-24,2020-04-25 03:05:00,1250.7,具埃,,1250.7978395061727,
320,hold,39.0,0.0,,,,,,,1412.1999999999537,6,,,,,[''],2020-04-25 21:15:00,1254.6,,,,2020-04-25,2020-04-26 04:33:00,1250.4,具埃,,1250.9933940774488,
321,hold,40.0,0.0,,,,,,,2956.3000000000466,6,,,,,[''],2020-04-27 10:06:00,1212.9,,,,2020-04-27,2020-04-27 21:44:00,1250.0,具埃,,1247.4759656652361,
322,hold,41.0,0.0,,,,,,,2302.3000000000466,6,,,,,[''],2020-04-28 14:24:00,1250.3,,,,2020-04-28,2020-04-29 02:08:00,1249.7,具埃,,1249.1121276595745,
323,hold,43.0,0.0,,,,,,,490.30000000004657,6,,,,,[''],2020-04-30 21:00:00,1246.8,,,,2020-04-30,2020-04-30 23:22:00,1247.8,具埃,,1247.8367132867133,
324,hold,45.0,0.0,,,,,,,700.4000000001398,6,,,,,[''],2020-05-07 23:16:00,1250.0,,,,2020-05-07,2020-05-08 02:07:00,1252.0,具埃,,1240.2755813953488,
325,hold,46.0,0.0,,,,,,,979.1000000000932,6,,,,,[''],2020-05-08 07:22:00,1250.6,,,,2020-05-08,2020-05-08 09:49:00,1250.5,具埃,,1250.9736486486486,
326,hold,47.0,0.0,,,,,,,727.5999999998602,6,,,,,[''],2020-05-09 23:47:00,1249.9,,,,2020-05-09,2020-05-10 02:55:00,1249.4,具埃,,1248.6973544973544,
327,hold,48.0,0.0,,,,,,,3363.8999999999073,6,,,,,[''],2020-05-12 10:23:00,1246.0,,,,2020-05-11,2020-05-12 20:27:00,1249.0,林埃,,1248.0487603305785,
328,hold,53.0,0.0,,,,,,,208.5,6,,,,,[''],2020-05-21 13:24:00,227.1,,,,2020-05-21,2020-05-21 14:04:00,1311.7,林埃,,239.50731707317073,
329,hold,55.0,0.0,,,,,,,1088.1000000000931,6,,,,,[''],2020-06-01 23:34:00,1251.0,,,,2020-06-01,2020-06-02 05:02:00,1248.5,具埃,,1249.5705167173253,
330,hold,56.0,0.0,,,,,,,512.5,6,,,,,[''],2020-06-03 14:50:00,1251.4,,,,2020-06-03,2020-06-03 16:02:00,1252.8,具埃,,1250.171232876712,
331,hold,57.0,0.0,,,,,,,292.69999999995343,6,,,,,[''],2020-06-05 04:00:00,1250.1,,,,2020-06-04,2020-06-05 05:12:00,1250.5,具埃,,1249.849315068493,
332,hold,58.0,0.0,,,,,,,828.5999999998602,6,,,,,[''],2020-06-05 22:09:00,1253.1,,,,2020-06-05,2020-06-06 02:00:00,1250.0,林埃,,1249.6737068965515,
333,hold,59.0,0.0,,,,,,,1105.8999999999069,6,,,,,[''],2020-06-08 17:20:00,1250.9,,,,2020-06-08,2020-06-08 22:28:00,1250.3,具埃,,1249.473139158576,
334,hold,60.0,0.0,,,,,,,255.30000000004657,6,,,,,[''],2020-06-09 23:23:00,1251.3,,,,2020-06-09,2020-06-10 00:57:00,1249.9,具埃,,1249.2452631578947,
335,hold,61.0,0.0,,,,,,,985.9000000001396,6,,,,,[''],2020-06-10 11:14:00,1250.5,,,,2020-06-10,2020-06-10 15:27:00,1249.8,具埃,,1249.503937007874,
336,hold,63.0,0.0,,,,,,,284.39999999990687,6,,,,,[''],2020-06-17 16:57:00,1251.8,,,,2020-06-17,2020-06-17 18:13:00,1249.9,林埃,,1245.9103896103893,
337,hold,65.0,0.0,,,,,,,580.9000000001398,6,,,,,[''],2020-06-19 09:11:00,1044.5,,,,2020-06-19,2020-06-19 13:48:00,1049.4,林埃,,1048.7037769784174,
338,hold,66.0,0.0,,,,,,,2523.199999999953,6,,,,,[''],2020-06-22 09:10:00,1252.0,,,,2020-06-22,2020-06-22 18:32:00,1250.6,具埃,,1249.4406749555953,
339,hold,67.0,0.0,,,,,,,424.79999999981385,6,,,,,[''],2020-06-23 18:41:00,1249.3,,,,2020-06-23,2020-06-23 20:26:00,1250.3,具埃,,1249.5066037735844,
340,hold,68.0,0.0,,,,,,,3423.8000000000466,6,,,,,[''],2020-06-24 03:30:00,1237.2,,,,2020-06-24,2020-06-24 20:19:00,1249.8,具埃,,1249.1519801980196,
341,hold,69.0,0.0,,,,,,,3283.7000000001867,6,,,,,[''],2020-06-25 06:30:00,1246.7,,,,2020-06-25,2020-06-25 20:21:00,1249.0,具埃,,1249.4617788461535,
342,hold,70.0,0.0,,,,,,,689.3000000000467,6,,,,,[''],2020-06-30 00:09:00,1248.0,,,,2020-06-29,2020-06-30 02:43:00,1248.9,具埃,,1249.6354838709676,
343,hold,71.0,0.0,,,,,,,1215.5,6,,,,,[''],2020-07-01 00:01:00,1250.3,,,,2020-06-30,2020-07-01 05:16:00,1249.0,具埃,,1249.4303797468351,
344,hold,74.0,0.0,,,,,,,209.1000000000932,6,,,,,[''],2020-07-02 15:45:00,1252.0,,,,2020-07-02,2020-07-02 16:35:00,1250.9,具埃,,1249.8392156862747,
345,hold,75.0,0.0,,,,,,,391.5,6,,,,,[''],2020-07-07 12:07:00,1253.2,,,,2020-07-07,2020-07-07 13:11:00,1255.0,具埃,,1250.683076923077,
346,hold,76.0,0.0,,,,,,,307.69999999995343,6,,,,,[''],2020-07-08 23:12:00,1252.0,,,,2020-07-08,2020-07-09 00:55:00,1250.9,具埃,,1250.0269230769231,
347,hold,77.0,0.0,,,,,,,226.5,6,,,,,[''],2020-07-09 23:40:00,1251.0,,,,2020-07-09,2020-07-10 00:51:00,1251.1,具埃,,1250.125,
348,hold,79.0,0.0,,,,,,,842.1000000000931,6,,,,,[''],2020-07-13 16:42:00,1219.5,,,,2020-07-13,2020-07-13 20:37:00,1221.1,具埃,,1219.4110169491526,
349,hold,80.0,0.0,,,,,,,164.5,6,,,,,[''],2020-07-14 20:45:00,1250.7,,,,2020-07-14,2020-07-14 21:29:00,1250.1,具埃,,1250.1555555555553,
350,hold,0.0,0.0,,,,,,,738.4000000000232,13,,,,,[''],2020-03-04 01:59:00,1261.0,,,,2020-03-03,2020-03-04 04:38:00,1269.0,具埃,,1263.87625,
351,hold,2.0,0.0,,,,,,,766.5999999999768,13,,,,,[''],2020-03-09 17:16:00,1262.7,,,,2020-03-09,2020-03-09 20:00:00,1263.9,林埃,,1263.4275757575756,
352,hold,6.0,0.0,,,,,,,1032.3999999999069,13,,,,,[''],2020-03-23 11:25:00,918.3,,,,2020-03-23,2020-03-23 14:30:00,1271.5,林埃,,1229.818817204301,
353,hold,8.0,0.0,,,,,,,927.3999999999068,13,,,,,[''],2020-04-04 03:41:00,1262.3,,,,2020-04-04,2020-04-04 06:39:00,1272.0,林埃,,1258.9513966480447,
354,hold,9.0,0.0,,,,,,,521.6000000000931,13,,,,,[''],2020-04-06 13:19:00,1267.3,,,,2020-04-06,2020-04-06 15:11:00,1274.5,林埃,,1270.041592920354,
355,hold,10.0,0.0,,,,,,,513.8000000000466,13,,,,,[''],2020-04-09 22:18:00,1111.0,,,,2020-04-09,2020-04-10 01:47:00,1102.1,具埃,,1102.4880952380952,
356,hold,11.0,0.0,,,,,,,2059.399999999907,13,,,,,[''],2020-04-15 10:47:00,1252.2,,,,2020-04-15,2020-04-15 15:30:00,1253.9,具埃,,1252.5954225352116,
357,hold,12.0,0.0,,,,,,,452.10000000009313,13,,,,,[''],2020-04-21 16:41:00,1260.3,,,,2020-04-21,2020-04-21 18:07:00,1252.0,林埃,,1252.4597701149428,
358,hold,13.0,0.0,,,,,,,708.8000000000467,13,,,,,[''],2020-04-21 20:41:00,1258.7,,,,2020-04-21,2020-04-21 22:47:00,1253.0,具埃,,1252.241732283465,
359,hold,14.0,0.0,,,,,,,3146.199999999953,13,,,,,[''],2020-04-24 05:20:00,1252.1,,,,2020-04-24,2020-04-24 14:25:00,1254.8,林埃,,1252.1426739926735,
360,hold,16.0,0.0,,,,,,,1633.6999999999537,13,,,,,[''],2020-05-11 12:24:00,1261.4,,,,2020-05-11,2020-05-11 17:06:00,1253.9,具埃,,1253.1950530035333,
361,hold,19.0,0.0,,,,,,,4342.5,13,,,,,[''],2020-05-13 11:05:00,1261.0,,,,2020-05-14,2020-05-14 08:22:00,1121.7,林埃,,1201.2934663536776,
362,hold,20.0,0.0,,,,,,,1038.3000000000468,13,,,,,[''],2020-05-14 12:12:00,1260.3,,,,2020-05-14,2020-05-14 14:52:00,1256.4,林埃,,1253.945341614907,
363,hold,21.0,0.0,,,,,,,222.9000000001397,13,,,,,[''],2020-05-15 00:09:00,1251.9,,,,2020-05-15,2020-05-15 00:50:00,1257.1,林埃,,1254.4880952380956,
364,hold,22.0,0.0,,,,,,,413.7000000001863,13,,,,,[''],2020-05-18 22:15:00,1251.2,,,,2020-05-18,2020-05-18 23:24:00,1256.3,具埃,,1253.3321428571428,
365,hold,23.0,0.0,,,,,,,7624.600000000093,13,,,,,[''],2020-05-19 11:15:00,1251.4,,,,2020-05-20,2020-05-20 14:22:00,1256.8,林埃,,1255.6904176904047,
366,hold,24.0,0.0,,,,,,,698.8000000000467,13,,,,,[''],2020-06-04 12:01:00,1258.8,,,,2020-06-04,2020-06-04 13:55:00,1252.9,林埃,,1251.2495652173916,
367,hold,25.0,0.0,,,,,,,2067.1999999999534,13,,,,,[''],2020-06-09 16:55:00,1258.6,,,,2020-06-10,2020-06-09 22:19:00,1254.1,具埃,,1251.296,
368,hold,1.0,0.0,,,,,,,1230.4000000000233,17,,,,,[''],2020-03-02 21:04:00,1267.8,,,,2020-03-02,2020-03-03 00:54:00,1264.7,具埃,,1252.8380952380953,
369,hold,2.0,0.0,,,,,,,1354.1000000000931,17,,,,,[''],2020-03-03 10:37:00,1244.9,,,,2020-03-03,2020-03-03 17:44:00,1265.3,林埃,,1250.9466121495327,
370,hold,3.0,0.0,,,,,,,2952.3000000000466,17,,,,,[''],2020-03-03 21:57:00,1261.4,,,,2020-03-04,2020-03-04 08:39:00,1268.7,林埃,,1257.3102643856919,
371,hold,4.0,0.0,,,,,,,462.40000000002334,17,,,,,[''],2020-03-04 19:45:00,1258.4,,,,2020-03-05,2020-03-04 20:41:00,1267.1,林埃,,1258.7929824561404,
372,hold,5.0,0.0,,,,,,,1326.6999999999534,17,,,,,[''],2020-03-06 03:44:00,1238.3,,,,2020-03-06,2020-03-06 07:39:00,1253.2,林埃,,1241.9364406779664,
373,hold,6.0,0.0,,,,,,,462.0999999998603,17,,,,,[''],2020-03-06 21:30:00,1244.5,,,,2020-03-06,2020-03-06 22:57:00,1247.8,具埃,,1238.6340909090911,
374,hold,7.0,0.0,,,,,,,4643.100000000093,17,,,,,[''],2020-03-09 16:17:00,1260.8,,,,2020-03-10,2020-03-10 09:35:00,1268.7,林埃,,1253.250384985563,
375,hold,9.0,0.0,,,,,,,987.9000000001396,17,,,,,[''],2020-03-12 17:20:00,1246.6,,,,2020-03-12,2020-03-12 20:28:00,1263.6,具埃,,1250.6068783068786,
376,hold,11.0,0.0,,,,,,,336.69999999995343,17,,,,,[''],2020-03-16 11:07:00,1245.1,,,,2020-03-16,2020-03-16 12:57:00,1259.0,林埃,,1250.6063063063064,
377,hold,12.0,0.0,,,,,,,2234.600000000093,17,,,,,[''],2020-03-16 16:19:00,1258.3,,,,2020-03-17,2020-03-17 02:31:00,1262.6,林埃,,1251.1171288743885,
378,hold,13.0,0.0,,,,,,,2970.0,17,,,,,[''],2020-03-17 21:55:00,1270.2,,,,2020-03-18,2020-03-18 06:58:00,1265.8,林埃,,1252.33125,
379,hold,14.0,0.0,,,,,,,3701.300000000047,17,,,,,[''],2020-03-18 17:59:00,1257.5,,,,2020-03-19,2020-03-19 08:22:00,1259.9,林埃,,1260.9961805555556,
380,hold,15.0,0.0,,,,,,,1304.1000000000931,17,,,,,[''],2020-03-19 19:08:00,1263.8,,,,2020-03-20,2020-03-20 02:42:00,1261.1,林埃,,1255.2712087912093,
381,hold,17.0,0.0,,,,,,,475.30000000004657,17,,,,,[''],2020-03-23 18:58:00,1240.6,,,,2020-03-23,2020-03-23 21:20:00,1238.4,具埃,,1237.930769230769,
382,hold,19.0,0.0,,,,,,,669.3000000000466,17,,,,,[''],2020-03-25 10:22:00,1257.1,,,,2020-03-25,2020-03-25 13:43:00,1260.7,林埃,,1256.0633663366334,
383,hold,20.0,0.0,,,,,,,3896.1999999999534,17,,,,,[''],2020-03-25 16:56:00,993.2,,,,2020-03-26,2020-03-26 10:03:00,1263.8,林埃,,1237.602140077821,
384,hold,21.0,0.0,,,,,,,274.89999999990687,17,,,,,[''],2020-03-26 21:05:00,1248.9,,,,2020-03-27,2020-03-26 21:55:00,1276.8,林埃,,1261.7607843137255,
385,hold,23.0,0.0,,,,,,,695.5,17,,,,,[''],2020-03-30 18:36:00,1239.6,,,,2020-03-30,2020-03-30 22:36:00,1243.1,具埃,,1234.97510373444,
386,hold,24.0,0.0,,,,,,,890.6999999999533,17,,,,,[''],2020-03-31 11:57:00,1250.1,,,,2020-03-31,2020-03-31 15:14:00,1246.9,具埃,,1243.2419191919196,
387,hold,25.0,0.0,,,,,,,325.89999999990687,17,,,,,[''],2020-04-01 10:07:00,1226.5,,,,2020-04-01,2020-04-01 10:59:00,1240.2,具埃,,1228.4075471698113,
388,hold,26.0,0.0,,,,,,,7877.800000000047,17,,,,,[''],2020-04-02 07:46:00,1262.6,,,,2020-04-03,2020-04-03 11:12:00,1264.0,林埃,,1257.1706739526412,
389,hold,27.0,0.0,,,,,,,233.0999999998603,17,,,,,[''],2020-04-03 19:05:00,1270.8,,,,2020-04-03,2020-04-03 20:15:00,1263.5,具埃,,1260.308450704225,
390,hold,28.0,0.0,,,,,,,901.1000000000932,17,,,,,[''],2020-04-05 00:19:00,1266.8,,,,2020-04-04,2020-04-05 05:04:00,1260.2,具埃,,1255.9213286713284,
391,hold,29.0,0.0,,,,,,,3991.3999999999073,17,,,,,[''],2020-04-05 08:56:00,1082.8,,,,2020-04-06,2020-04-06 08:04:00,1262.0,林埃,,1240.7972642188624,
392,hold,31.0,0.0,,,,,,,413.60000000009313,17,,,,,[''],2020-04-08 11:59:00,1258.1,,,,2020-04-08,2020-04-08 13:35:00,1265.6,林埃,,1263.078350515464,
393,hold,32.0,0.0,,,,,,,3210.0,17,,,,,[''],2020-04-08 19:27:00,1164.7,,,,2020-04-09,2020-04-09 08:57:00,1264.8,林埃,,1245.4937114673241,
394,hold,33.0,0.0,,,,,,,478.5999999998603,17,,,,,[''],2020-04-09 23:02:00,1245.7,,,,2020-04-09,2020-04-10 01:25:00,1257.1,具埃,,1256.1868055555556,
395,hold,34.0,0.0,,,,,,,915.0,17,,,,,[''],2020-04-10 05:47:00,1261.1,,,,2020-04-10,2020-04-10 08:36:00,1271.7,林埃,,1260.4382352941175,
396,hold,36.0,0.0,,,,,,,1211.8000000000466,17,,,,,[''],2020-04-13 21:57:00,1192.1,,,,2020-04-14,2020-04-14 01:07:00,1253.6,林埃,,1241.1057591623035,
397,hold,37.0,0.0,,,,,,,317.80000000004657,17,,,,,[''],2020-04-14 21:50:00,1258.7,,,,2020-04-14,2020-04-14 23:35:00,1256.4,具埃,,1256.567452830188,
398,hold,38.0,0.0,,,,,,,390.0,17,,,,,[''],2020-04-15 21:13:00,1256.6,,,,2020-04-16,2020-04-15 22:49:00,1258.1,林埃,,1256.4649484536085,
399,hold,40.0,0.0,,,,,,,1374.3999999999066,17,,,,,[''],2020-04-17 21:20:00,1258.8,,,,2020-04-17,2020-04-18 05:03:00,1256.0,具埃,,1256.2827586206895,
400,hold,41.0,0.0,,,,,,,1490.2999999998135,17,,,,,[''],2020-04-20 07:51:00,1254.5,,,,2020-04-20,2020-04-20 16:31:00,1257.2,林埃,,1256.2940499040305,
401,hold,42.0,0.0,,,,,,,1321.4000000001395,17,,,,,[''],2020-04-20 21:22:00,1255.3,,,,2020-04-20,2020-04-21 04:45:00,1257.4,具埃,,1256.2655405405405,
402,hold,43.0,0.0,,,,,,,1599.1000000000934,17,,,,,[''],2020-04-21 17:27:00,1258.1,,,,2020-04-21,2020-04-22 02:11:00,1257.7,具埃,,1256.1310476190476,
403,hold,44.0,0.0,,,,,,,518.9000000001397,17,,,,,[''],2020-04-24 23:51:00,1255.8,,,,2020-04-24,2020-04-25 01:27:00,1257.2,具埃,,1255.0680412371134,
404,hold,45.0,0.0,,,,,,,187.69999999995343,17,,,,,[''],2020-04-27 07:40:00,1257.3,,,,2020-04-27,2020-04-27 08:28:00,1258.0,林埃,,1256.022448979592,
405,hold,46.0,0.0,,,,,,,754.1999999999533,17,,,,,[''],2020-04-27 21:58:00,1257.4,,,,2020-04-27,2020-04-28 01:26:00,1258.1,具埃,,1256.0,
406,hold,47.0,0.0,,,,,,,368.5,17,,,,,[''],2020-04-28 14:11:00,1260.3,,,,2020-04-28,2020-04-28 16:03:00,1258.1,林埃,,1256.8442477876106,
407,hold,48.0,0.0,,,,,,,2642.3000000000466,17,,,,,[''],2020-04-28 22:49:00,1241.5,,,,2020-04-29,2020-04-29 09:01:00,1257.9,林埃,,1254.883197389886,
408,hold,49.0,0.0,,,,,,,1329.2000000001865,17,,,,,[''],2020-04-30 03:25:00,1256.0,,,,2020-04-30,2020-04-30 10:44:00,1257.3,林埃,,1256.423181818182,
409,hold,50.0,0.0,,,,,,,744.8000000000467,17,,,,,[''],2020-05-06 11:11:00,1258.8,,,,2020-05-06,2020-05-06 14:41:00,1257.6,林埃,,1256.6606635071091,
410,hold,51.0,0.0,,,,,,,242.0,17,,,,,[''],2020-05-06 20:29:00,1240.4,,,,2020-05-06,2020-05-06 21:39:00,1238.6,具埃,,1236.9704225352116,
411,hold,52.0,0.0,,,,,,,1234.1999999999534,17,,,,,[''],2020-05-07 23:45:00,1255.1,,,,2020-05-08,2020-05-08 02:34:00,1258.6,具埃,,1252.8017647058825,
412,hold,53.0,0.0,,,,,,,307.4000000001397,17,,,,,[''],2020-05-09 20:48:00,1257.7,,,,2020-05-09,2020-05-09 22:09:00,1257.3,具埃,,1256.7,
413,hold,54.0,0.0,,,,,,,10119.100000000091,17,,,,,[''],2020-05-10 08:37:00,1193.2,,,,2020-05-11,2020-05-11 14:41:00,1259.1,林埃,,1253.682216066489,
