,°¡¿­·Î ¹øÈ£,½ÃÀÛ½Ã°£,Á¾·á½Ã°£,°¡½º»ç¿ë·®,Type,¼ÒÀç list,ÀÛ¾÷ÀÏÀÚ,ÁÖ/¾ß°£,in,out,cycle,ÆòÀÏ/ÁÖ¸»,drop_flag,gradient,part_types,temp diff,time diff,°¡¿­¿Ï·á ¿Âµµ,°¡¿­Áß ¸¶Áö¸· ¹®´ÝÈù ½Ã°£,°¡¿­Áß ¹®¿­¸² È½¼ö,»¬½Ã°£,½ÃÀÛ¿Âµµ,½ÇÁ¦ ½ÃÀÛ½Ã°£,¿ø·¡½ÃÀÛÁ¡¿Âµµ,ÀÌÀü Á¾·á½Ã°£,Á¾·á¿Âµµ,ÃÖÁ¾ °¡¿­½ÃÀÛ ¿Âµµ,Æò±Õ¿Âµµ,°ãÄ§¼ö·®,Á÷Àü »çÀÌÅ¬ ¼ÒÀç ¼ö·®,°ãÄ§¿©ºÎ
1209,2,2020-07-09 16:03:00,2020-07-09 16:11:00,19.900000000372533,open,[''],2020-07-09,ÁÖ°£,,,73.0,,0.0,,,,,,,,,1291.6,,,,894.9,,,4,4.0,°ãÄ§
1210,2,2020-07-09 16:25:00,2020-07-09 16:31:00,14.900000000372527,open,[''],2020-07-09,ÁÖ°£,,,73.0,,0.0,,,,,,,,,1295.6,,,,977.2,,,4,4.0,°ãÄ§
1211,2,2020-07-09 16:46:00,2020-07-09 16:50:00,3.300000000745058,open,[''],2020-07-09,ÁÖ°£,,,73.0,,0.0,,,,,,,,,1293.3,,,,897.1,,,4,4.0,°ãÄ§
1212,2,2020-07-09 17:55:00,2020-07-09 18:02:00,9.900000000372527,open,[''],2020-07-09,ÁÖ°£,,,73.0,,0.0,,,,,,,,,1275.6,,,,933.9,,,4,4.0,°ãÄ§
1213,2,2020-07-09 18:11:00,2020-07-09 18:21:00,28.199999999254945,open,[''],2020-07-09,ÁÖ°£,,,73.0,,0.0,,,,,,,,,1289.9,,,,889.3,,,4,4.0,°ãÄ§
1214,2,2020-07-10 11:29:00,2020-07-10 11:33:00,3.299999998882413,open,[''],2020-07-10,ÁÖ°£,,,74.0,,0.0,,,,,,,,,1274.6,,,,898.3,,,4,4.0,°ãÄ§
1215,2,2020-07-10 11:42:00,2020-07-10 11:45:00,5.0,open,[''],2020-07-10,ÁÖ°£,,,74.0,,0.0,,,,,,,,,1280.3,,,,962.8,,,4,4.0,°ãÄ§
1216,2,2020-07-10 13:10:00,2020-07-10 13:17:00,8.300000000745058,open,[''],2020-07-10,ÁÖ°£,,,74.0,,0.0,,,,,,,,,1277.6,,,,936.4,,,4,4.0,°ãÄ§
1217,2,2020-07-10 13:27:00,2020-07-10 13:32:00,19.800000000745055,open,[''],2020-07-10,ÁÖ°£,,,74.0,,0.0,,,,,,,,,1291.9,,,,930.9,,,4,4.0,°ãÄ§
1218,2,2020-07-10 15:32:00,2020-07-10 15:34:00,1.600000001490116,open,[''],2020-07-10,ÁÖ°£,,,74.0,,0.0,,,,,,,,,1276.5,,,,1068.3,,,4,4.0,°ãÄ§
1219,2,2020-07-10 17:56:00,2020-07-10 18:02:00,8.200000001117589,open,[''],2020-07-10,ÁÖ°£,,,74.0,,0.0,,,,,,,,,1276.1,,,,1055.6,,,4,4.0,°ãÄ§
1220,2,2020-07-10 18:11:00,2020-07-10 18:16:00,9.799999998882411,open,[''],2020-07-10,ÁÖ°£,,,74.0,,0.0,,,,,,,,,1293.0,,,,996.4,,,4,4.0,°ãÄ§
1221,2,2020-07-10 18:57:00,2020-07-10 19:02:00,6.599999999627472,open,[''],2020-07-10,ÁÖ°£,,,74.0,,0.0,,,,,,,,,1276.6,,,,979.2,,,4,4.0,°ãÄ§
1222,2,2020-07-13 14:26:00,2020-07-13 14:31:00,8.400000000372527,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1253.7,,,,973.1,,,4,4.0,°ãÄ§
1223,2,2020-07-13 14:56:00,2020-07-13 15:04:00,21.59999999962747,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1269.6,,,,876.8,,,4,4.0,°ãÄ§
1224,2,2020-07-13 16:02:00,2020-07-13 16:12:00,25.0,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1257.4,,,,998.9,,,4,4.0,°ãÄ§
1225,2,2020-07-13 20:16:00,2020-07-13 20:22:00,13.400000000372527,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1275.4,,,,1037.7,,,4,4.0,°ãÄ§
1226,2,2020-07-13 20:32:00,2020-07-13 20:35:00,3.400000000372529,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1286.1,,,,982.1,,,4,4.0,°ãÄ§
1227,2,2020-07-13 20:46:00,2020-07-13 20:49:00,3.399999998509884,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1292.8,,,,1005.2,,,4,4.0,°ãÄ§
1228,2,2020-07-13 21:05:00,2020-07-13 21:12:00,16.799999998882413,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1280.1,,,,961.8,,,4,4.0,°ãÄ§
1229,2,2020-07-13 21:23:00,2020-07-13 21:30:00,21.700000001117587,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1293.0,,,,961.0,,,4,4.0,°ãÄ§
1230,2,2020-07-13 21:40:00,2020-07-13 21:53:00,21.800000000745055,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1295.9,,,,703.9,,,4,4.0,°ãÄ§
1231,2,2020-07-13 21:58:00,2020-07-13 22:00:00,0.0,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,923.0,,,,766.9,,,4,4.0,°ãÄ§
1232,2,2020-07-14 01:10:00,2020-07-14 01:13:00,3.300000000745058,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1275.4,,,,1001.5,,,4,4.0,°ãÄ§
1233,2,2020-07-14 04:48:00,2020-07-14 04:51:00,5.0,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1273.8,,,,1039.5,,,4,4.0,°ãÄ§
1234,2,2020-07-14 05:03:00,2020-07-14 05:11:00,20.099999999627467,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1290.6,,,,970.3,,,4,4.0,°ãÄ§
1235,2,2020-07-14 05:24:00,2020-07-14 05:31:00,8.400000000372527,open,[''],2020-07-13,¾ß°£,,,75.0,,0.0,,,,,,,,,1292.2,,,,754.6,,,4,4.0,°ãÄ§
1236,2,2020-07-14 20:15:00,2020-07-14 20:19:00,10.099999999627473,open,[''],2020-07-14,¾ß°£,,,76.0,,0.0,,,,,,,,,1257.1,,,,946.1,,,4,4.0,°ãÄ§
1237,2,2020-07-14 20:30:00,2020-07-14 20:38:00,23.40000000037253,open,[''],2020-07-14,¾ß°£,,,76.0,,0.0,,,,,,,,,1274.2,,,,970.5,,,4,4.0,°ãÄ§
1238,3,2020-03-02 10:46:00,2020-03-02 10:50:00,5.399999998509884,open,[''],,,,,0.0,,0.0,,,,,,,,,1237.1,,,,1043.7,,,4,4.0,°ãÄ§
1239,3,2020-03-02 10:52:00,2020-03-02 10:54:00,0.0,open,[''],,,,,0.0,,0.0,,,,,,,,,1112.8,,,,1011.7,,,4,4.0,°ãÄ§
1240,3,2020-03-02 14:32:00,2020-03-02 14:41:00,42.0,open,[''],,,,,0.0,,0.0,,,,,,,,,1247.2,,,,1071.4,,,4,4.0,°ãÄ§
1241,3,2020-03-02 16:32:00,2020-03-02 16:35:00,5.200000001117587,open,[''],,,,,0.0,,0.0,,,,,,,,,1247.8,,,,1164.5,,,4,4.0,°ãÄ§
1242,3,2020-03-02 16:41:00,2020-03-02 16:46:00,1.800000000745058,open,[''],,,,,0.0,,0.0,,,,,,,,,1237.9,,,,955.3,,,4,4.0,°ãÄ§
1243,3,2020-03-02 19:50:00,2020-03-02 19:53:00,1.800000000745058,open,[''],,,,,0.0,,0.0,,,,,,,,,1260.8,,,,1060.4,,,4,4.0,°ãÄ§
1244,3,2020-03-02 20:27:00,2020-03-02 20:36:00,19.5,open,[''],,,,,0.0,,0.0,,,,,,,,,1257.2,,,,1067.7,,,4,4.0,°ãÄ§
1245,3,2020-03-03 00:57:00,2020-03-03 01:09:00,19.599999999627467,open,[''],,,,,0.0,,0.0,,,,,,,,,1278.3,,,,934.5,,,4,4.0,°ãÄ§
1246,3,2020-03-03 01:45:00,2020-03-03 01:54:00,8.900000000372529,open,[''],,,,,0.0,,0.0,,,,,,,,,1267.2,,,,943.5,,,4,4.0,°ãÄ§
1247,3,2020-03-03 02:29:00,2020-03-03 02:38:00,21.400000000372533,open,[''],,,,,0.0,,0.0,,,,,,,,,1270.7,,,,1075.2,,,4,4.0,°ãÄ§
1248,3,2020-03-03 03:42:00,2020-03-03 03:46:00,5.400000000372528,open,[''],,,,,0.0,,0.0,,,,,,,,,1267.8,,,,1125.7,,,4,4.0,°ãÄ§
1249,3,2020-03-03 03:54:00,2020-03-03 04:00:00,16.09999999962747,open,[''],,,,,0.0,,0.0,,,,,,,,,1273.6,,,,1097.3,,,4,4.0,°ãÄ§
1250,3,2020-03-03 04:08:00,2020-03-03 04:14:00,16.0,open,[''],,,,,0.0,,0.0,,,,,,,,,1272.0,,,,1065.4,,,4,4.0,°ãÄ§
1251,3,2020-03-03 14:57:00,2020-03-03 15:01:00,3.5,open,[''],2020-03-03,¾ß°£,,,1.0,,0.0,,,,,,,,,1247.1,,,,1041.0,,,4,4.0,°ãÄ§
1252,3,2020-03-03 20:13:00,2020-03-03 20:19:00,8.900000000372529,open,[''],2020-03-03,¾ß°£,,,1.0,,0.0,,,,,,,,,1248.3,,,,1161.2,,,4,4.0,°ãÄ§
1253,3,2020-03-03 20:28:00,2020-03-03 20:37:00,12.300000000745056,open,[''],2020-03-03,¾ß°£,,,1.0,,0.0,,,,,,,,,1250.7,,,,947.6,,,4,4.0,°ãÄ§
1254,3,2020-03-05 01:19:00,2020-03-05 01:23:00,3.600000001490116,open,[''],2020-03-04,¾ß°£,,,2.0,,0.0,,,,,,,,,1269.9,,,,1101.0,,,4,4.0,°ãÄ§
1255,3,2020-03-05 01:39:00,2020-03-05 01:41:00,1.7999999988824131,open,[''],2020-03-04,¾ß°£,,,2.0,,0.0,,,,,,,,,1278.2,,,,1111.9,,,4,4.0,°ãÄ§
1256,3,2020-03-05 01:57:00,2020-03-05 02:00:00,1.800000000745058,open,[''],2020-03-04,¾ß°£,,,2.0,,0.0,,,,,,,,,1279.2,,,,1097.8,,,4,4.0,°ãÄ§
1257,3,2020-03-05 02:15:00,2020-03-05 02:18:00,1.7999999988824131,open,[''],2020-03-04,¾ß°£,,,2.0,,0.0,,,,,,,,,1279.5,,,,1119.1,,,4,4.0,°ãÄ§
1258,3,2020-03-05 02:37:00,2020-03-05 02:46:00,23.29999999888241,open,[''],2020-03-04,¾ß°£,,,2.0,,0.0,,,,,,,,,1276.9,,,,1064.4,,,4,4.0,°ãÄ§
1259,3,2020-03-05 03:02:00,2020-03-05 03:09:00,12.599999999627473,open,[''],2020-03-04,¾ß°£,,,2.0,,0.0,,,,,,,,,1276.7,,,,1056.7,,,4,4.0,°ãÄ§
1260,3,2020-03-06 08:29:00,2020-03-06 08:32:00,1.800000000745058,open,[''],2020-03-05,¾ß°£,,,3.0,,0.0,,,,,,,,,1199.2,,,,1052.9,,,4,4.0,°ãÄ§
1261,3,2020-03-06 08:44:00,2020-03-06 08:49:00,9.0,open,[''],2020-03-05,¾ß°£,,,3.0,,0.0,,,,,,,,,1210.8,,,,1051.0,,,4,4.0,°ãÄ§
1262,3,2020-03-06 09:09:00,2020-03-06 09:16:00,12.5,open,[''],2020-03-05,¾ß°£,,,3.0,,0.0,,,,,,,,,1209.0,,,,1028.4,,,4,4.0,°ãÄ§
1263,3,2020-03-06 09:28:00,2020-03-06 09:31:00,0.0,open,[''],2020-03-05,¾ß°£,,,3.0,,0.0,,,,,,,,,1204.6,,,,1030.2,,,4,4.0,°ãÄ§
1264,3,2020-03-06 09:40:00,2020-03-06 09:44:00,5.399999998509884,open,[''],2020-03-05,¾ß°£,,,3.0,,0.0,,,,,,,,,1204.6,,,,989.4,,,4,4.0,°ãÄ§
1265,3,2020-03-09 08:58:00,2020-03-09 09:06:00,15.800000000745056,open,[''],2020-03-09,ÁÖ°£,,,4.0,,0.0,,,,,,,,,1268.3,,,,1126.0,,,4,4.0,°ãÄ§
1266,3,2020-03-09 09:17:00,2020-03-09 09:21:00,3.5,open,[''],2020-03-09,ÁÖ°£,,,4.0,,0.0,,,,,,,,,1275.1,,,,1047.2,,,4,4.0,°ãÄ§
1267,3,2020-03-09 09:32:00,2020-03-09 09:35:00,3.5,open,[''],2020-03-09,ÁÖ°£,,,4.0,,0.0,,,,,,,,,1272.6,,,,1088.4,,,4,4.0,°ãÄ§
1268,3,2020-03-09 09:46:00,2020-03-09 09:49:00,3.5,open,[''],2020-03-09,ÁÖ°£,,,4.0,,0.0,,,,,,,,,1274.1,,,,1083.1,,,4,4.0,°ãÄ§
1269,3,2020-03-09 10:10:00,2020-03-09 10:15:00,10.5,open,[''],2020-03-09,ÁÖ°£,,,4.0,,0.0,,,,,,,,,1277.3,,,,1117.3,,,4,4.0,°ãÄ§
1270,3,2020-03-09 10:27:00,2020-03-09 10:32:00,10.599999999627473,open,[''],2020-03-09,ÁÖ°£,,,4.0,,0.0,,,,,,,,,1278.9,,,,1056.4,,,4,4.0,°ãÄ§
1271,3,2020-03-09 10:43:00,2020-03-09 10:48:00,10.5,open,[''],2020-03-09,ÁÖ°£,,,4.0,,0.0,,,,,,,,,1271.4,,,,1061.2,,,4,4.0,°ãÄ§
1272,3,2020-03-10 09:25:00,2020-03-10 09:29:00,5.199999999254941,open,[''],2020-03-10,ÁÖ°£,,,5.0,,0.0,,,,,,,,,1269.0,,,,1111.9,,,4,4.0,°ãÄ§
1273,3,2020-03-10 09:54:00,2020-03-10 10:01:00,10.400000000372527,open,[''],2020-03-10,ÁÖ°£,,,5.0,,0.0,,,,,,,,,1278.0,,,,1067.4,,,4,4.0,°ãÄ§
1274,3,2020-03-10 10:57:00,2020-03-10 11:08:00,24.199999999254945,open,[''],2020-03-10,ÁÖ°£,,,5.0,,0.0,,,,,,,,,1279.5,,,,1050.0,,,4,4.0,°ãÄ§
1275,3,2020-03-10 13:00:00,2020-03-10 13:05:00,5.200000001117587,open,[''],2020-03-10,ÁÖ°£,,,5.0,,0.0,,,,,,,,,1267.2,,,,1066.7,,,4,4.0,°ãÄ§
1276,3,2020-03-10 13:29:00,2020-03-10 13:41:00,24.40000000037253,open,[''],2020-03-10,ÁÖ°£,,,5.0,,0.0,,,,,,,,,1277.1,,,,994.4,,,4,4.0,°ãÄ§
1277,3,2020-03-10 14:06:00,2020-03-10 14:16:00,20.900000000372533,open,[''],2020-03-10,ÁÖ°£,,,5.0,,0.0,,,,,,,,,1277.3,,,,1033.1,,,4,4.0,°ãÄ§
1278,3,2020-03-10 14:38:00,2020-03-10 15:01:00,12.099999999627473,open,[''],2020-03-10,ÁÖ°£,,,5.0,,0.0,,,,,,,,,1279.4,,,,796.4,,,4,4.0,°ãÄ§
1279,3,2020-03-11 09:01:00,2020-03-11 09:04:00,1.7999999988824131,open,[''],2020-03-11,ÁÖ°£,,,6.0,,0.0,,,,,,,,,1249.7,,,,1125.4,,,4,4.0,°ãÄ§
1280,3,2020-03-11 09:31:00,2020-03-11 09:38:00,12.399999998509884,open,[''],2020-03-11,ÁÖ°£,,,6.0,,0.0,,,,,,,,,1278.4,,,,1057.5,,,4,4.0,°ãÄ§
1281,3,2020-03-11 10:02:00,2020-03-11 10:14:00,21.10000000149012,open,[''],2020-03-11,ÁÖ°£,,,6.0,,0.0,,,,,,,,,1278.5,,,,955.3,,,4,4.0,°ãÄ§
1282,3,2020-03-11 10:39:00,2020-03-11 10:44:00,7.099999999627472,open,[''],2020-03-11,ÁÖ°£,,,6.0,,0.0,,,,,,,,,1275.7,,,,1075.9,,,4,4.0,°ãÄ§
1283,3,2020-03-11 11:19:00,2020-03-11 11:30:00,24.5,open,[''],2020-03-11,ÁÖ°£,,,6.0,,0.0,,,,,,,,,1274.0,,,,1060.1,,,4,4.0,°ãÄ§
1284,3,2020-03-11 13:00:00,2020-03-11 13:05:00,5.300000000745059,open,[''],2020-03-11,ÁÖ°£,,,6.0,,0.0,,,,,,,,,1268.6,,,,1070.3,,,4,4.0,°ãÄ§
1285,3,2020-03-11 13:29:00,2020-03-11 13:39:00,19.199999999254945,open,[''],2020-03-11,ÁÖ°£,,,6.0,,0.0,,,,,,,,,1277.3,,,,1038.0,,,4,4.0,°ãÄ§
1286,3,2020-03-11 18:29:00,2020-03-11 18:50:00,40.5,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1255.2,,,,760.6,,,4,4.0,°ãÄ§
1287,3,2020-03-12 08:57:00,2020-03-12 09:00:00,1.7999999988824131,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1266.2,,,,1047.1,,,4,4.0,°ãÄ§
1288,3,2020-03-12 09:18:00,2020-03-12 09:32:00,30.300000000745055,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1281.4,,,,984.7,,,4,4.0,°ãÄ§
1289,3,2020-03-12 09:48:00,2020-03-12 09:58:00,24.90000000037253,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1275.7,,,,1015.6,,,4,4.0,°ãÄ§
1290,3,2020-03-12 10:18:00,2020-03-12 10:27:00,17.699999999254942,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1277.2,,,,989.3,,,4,4.0,°ãÄ§
1291,3,2020-03-12 10:44:00,2020-03-12 10:52:00,26.59999999962747,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1277.4,,,,1080.1,,,4,4.0,°ãÄ§
1292,3,2020-03-12 11:27:00,2020-03-12 11:33:00,1.7999999988824131,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1271.8,,,,923.4,,,4,4.0,°ãÄ§
1293,3,2020-03-12 12:55:00,2020-03-12 13:01:00,10.5,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1267.7,,,,1078.8,,,4,4.0,°ãÄ§
1294,3,2020-03-12 13:21:00,2020-03-12 13:30:00,14.0,open,[''],2020-03-12,ÁÖ°£,,,7.0,,0.0,,,,,,,,,1277.8,,,,1000.7,,,4,4.0,°ãÄ§
1295,3,2020-03-13 09:32:00,2020-03-13 09:35:00,0.0,open,[''],2020-03-13,ÁÖ°£,,,8.0,,0.0,,,,,,,,,1269.1,,,,1078.3,,,4,4.0,°ãÄ§
1296,3,2020-03-13 09:48:00,2020-03-13 09:53:00,10.399999998509882,open,[''],2020-03-13,ÁÖ°£,,,8.0,,0.0,,,,,,,,,1277.6,,,,1057.0,,,4,4.0,°ãÄ§
1297,3,2020-03-13 10:04:00,2020-03-13 10:08:00,12.099999999627473,open,[''],2020-03-13,ÁÖ°£,,,8.0,,0.0,,,,,,,,,1271.6,,,,1120.7,,,4,4.0,°ãÄ§
1298,3,2020-03-13 10:21:00,2020-03-13 10:25:00,8.700000001117589,open,[''],2020-03-13,ÁÖ°£,,,8.0,,0.0,,,,,,,,,1277.5,,,,1108.1,,,4,4.0,°ãÄ§
1299,3,2020-03-13 10:47:00,2020-03-13 10:50:00,1.7999999988824131,open,[''],2020-03-13,ÁÖ°£,,,8.0,,0.0,,,,,,,,,1279.7,,,,1095.3,,,4,4.0,°ãÄ§
1300,3,2020-03-13 11:01:00,2020-03-13 11:06:00,8.700000001117589,open,[''],2020-03-13,ÁÖ°£,,,8.0,,0.0,,,,,,,,,1277.4,,,,1072.6,,,4,4.0,°ãÄ§
1301,3,2020-03-13 11:18:00,2020-03-13 11:21:00,1.7000000011175869,open,[''],2020-03-13,ÁÖ°£,,,8.0,,0.0,,,,,,,,,1275.1,,,,1066.9,,,4,4.0,°ãÄ§
1302,3,2020-03-16 09:29:00,2020-03-16 09:33:00,5.400000000372528,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1245.8,,,,1025.5,,,4,4.0,°ãÄ§
1303,3,2020-03-16 09:47:00,2020-03-16 09:53:00,14.399999998509884,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1246.7,,,,1041.8,,,4,4.0,°ãÄ§
1304,3,2020-03-16 10:13:00,2020-03-16 10:18:00,14.400000000372527,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1271.7,,,,1117.3,,,4,4.0,°ãÄ§
1305,3,2020-03-16 12:56:00,2020-03-16 13:03:00,12.5,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1267.7,,,,1094.0,,,4,4.0,°ãÄ§
1306,3,2020-03-16 13:24:00,2020-03-16 13:31:00,10.699999999254944,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1266.8,,,,1020.7,,,4,4.0,°ãÄ§
1307,3,2020-03-16 14:33:00,2020-03-16 14:37:00,3.600000001490116,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1276.5,,,,1049.3,,,4,4.0,°ãÄ§
1308,3,2020-03-16 14:55:00,2020-03-16 15:01:00,7.099999999627472,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1276.5,,,,994.5,,,4,4.0,°ãÄ§
1309,3,2020-03-16 15:11:00,2020-03-16 15:15:00,5.300000000745059,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1247.0,,,,973.9,,,4,4.0,°ãÄ§
1310,3,2020-03-16 16:02:00,2020-03-16 16:10:00,23.09999999962747,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1271.7,,,,1200.4,,,4,4.0,°ãÄ§
1311,3,2020-03-16 16:25:00,2020-03-16 16:30:00,10.599999999627473,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1268.8,,,,1133.2,,,4,4.0,°ãÄ§
1312,3,2020-03-16 16:35:00,2020-03-16 16:38:00,0.0,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1224.0,,,,1032.6,,,4,4.0,°ãÄ§
1313,3,2020-03-16 18:51:00,2020-03-16 18:57:00,7.199999999254942,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1267.3,,,,1035.9,,,4,4.0,°ãÄ§
1314,3,2020-03-16 19:10:00,2020-03-16 19:16:00,1.7999999988824131,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1271.4,,,,923.0,,,4,4.0,°ãÄ§
1315,3,2020-03-16 19:20:00,2020-03-16 19:23:00,1.7999999988824131,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1045.8,,,,918.6,,,4,4.0,°ãÄ§
1316,3,2020-03-16 20:46:00,2020-03-16 20:52:00,8.900000000372529,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1267.4,,,,1049.2,,,4,4.0,°ãÄ§
1317,3,2020-03-16 21:27:00,2020-03-16 21:39:00,14.300000000745056,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1274.3,,,,970.4,,,4,4.0,°ãÄ§
1318,3,2020-03-16 22:10:00,2020-03-16 22:18:00,21.5,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1269.2,,,,1195.2,,,4,4.0,°ãÄ§
1319,3,2020-03-16 22:27:00,2020-03-16 22:35:00,19.599999999627467,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1269.4,,,,1048.4,,,4,4.0,°ãÄ§
1320,3,2020-03-16 23:10:00,2020-03-16 23:18:00,16.09999999962747,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1267.1,,,,1112.7,,,4,4.0,°ãÄ§
1321,3,2020-03-16 23:33:00,2020-03-16 23:42:00,25.0,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1275.9,,,,1092.7,,,4,4.0,°ãÄ§
1322,3,2020-03-17 00:50:00,2020-03-17 01:00:00,23.199999999254945,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1276.5,,,,1054.2,,,4,4.0,°ãÄ§
1323,3,2020-03-17 01:14:00,2020-03-17 01:18:00,5.300000000745059,open,[''],2020-03-16,¾ß°£,,,9.0,,0.0,,,,,,,,,1274.8,,,,1112.2,,,4,4.0,°ãÄ§
1324,3,2020-03-17 20:49:00,2020-03-17 20:55:00,7.0,open,[''],2020-03-17,¾ß°£,,,10.0,,0.0,,,,,,,,,1269.2,,,,1044.0,,,4,4.0,°ãÄ§
1325,3,2020-03-17 21:18:00,2020-03-17 21:27:00,21.0,open,[''],2020-03-17,¾ß°£,,,10.0,,0.0,,,,,,,,,1276.7,,,,1049.5,,,4,4.0,°ãÄ§
1326,3,2020-03-17 21:52:00,2020-03-17 21:58:00,3.5,open,[''],2020-03-17,¾ß°£,,,10.0,,0.0,,,,,,,,,1276.7,,,,975.3,,,4,4.0,°ãÄ§
1327,3,2020-03-17 22:19:00,2020-03-17 22:26:00,15.799999998882413,open,[''],2020-03-17,¾ß°£,,,10.0,,0.0,,,,,,,,,1274.4,,,,1074.8,,,4,4.0,°ãÄ§
1328,3,2020-03-17 22:51:00,2020-03-17 22:59:00,10.5,open,[''],2020-03-17,¾ß°£,,,10.0,,0.0,,,,,,,,,1277.1,,,,948.0,,,4,4.0,°ãÄ§
1329,3,2020-03-17 23:20:00,2020-03-17 23:28:00,19.400000000372533,open,[''],2020-03-17,¾ß°£,,,10.0,,0.0,,,,,,,,,1271.7,,,,1071.2,,,4,4.0,°ãÄ§
1330,3,2020-03-18 02:05:00,2020-03-18 02:27:00,3.5,open,[''],2020-03-18,¾ß°£,,,11.0,,0.0,,,,,,,,,1249.6,,,,735.5,,,4,4.0,°ãÄ§
1331,3,2020-03-18 02:44:00,2020-03-18 03:08:00,7.0,open,[''],2020-03-18,¾ß°£,,,11.0,,0.0,,,,,,,,,1147.8,,,,705.7,,,4,4.0,°ãÄ§
1332,3,2020-03-18 23:39:00,2020-03-18 23:44:00,5.199999999254941,open,[''],2020-03-18,¾ß°£,,,11.0,,0.0,,,,,,,,,1268.6,,,,1025.2,,,4,4.0,°ãÄ§
1333,3,2020-03-19 01:23:00,2020-03-19 01:29:00,5.300000000745059,open,[''],2020-03-18,¾ß°£,,,11.0,,0.0,,,,,,,,,1268.0,,,,1040.4,,,4,4.0,°ãÄ§
1334,3,2020-03-19 01:53:00,2020-03-19 02:02:00,14.099999999627473,open,[''],2020-03-18,¾ß°£,,,11.0,,0.0,,,,,,,,,1273.7,,,,1054.7,,,4,4.0,°ãÄ§
1335,3,2020-03-19 02:24:00,2020-03-19 02:39:00,22.899999998509887,open,[''],2020-03-18,¾ß°£,,,11.0,,0.0,,,,,,,,,1270.6,,,,927.0,,,4,4.0,°ãÄ§
1336,3,2020-03-19 03:00:00,2020-03-19 03:06:00,17.5,open,[''],2020-03-18,¾ß°£,,,11.0,,0.0,,,,,,,,,1272.6,,,,1128.6,,,4,4.0,°ãÄ§
1337,3,2020-03-19 03:29:00,2020-03-19 03:38:00,28.09999999962747,open,[''],2020-03-18,¾ß°£,,,11.0,,0.0,,,,,,,,,1277.0,,,,1123.0,,,4,4.0,°ãÄ§
